BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,target
14.70053715,13.64438382,0.741445048,5.679869634,3.258608436,1
14.70107503,14.56178944,0.751927427,5.673570822,4.04396416,1
14.70107499,14.56179072,0.751926887,5.673761618,4.043965174,1
14.70107496,14.561792,0.751926343,5.673786186,4.043966147,1
14.70107492,14.56179328,0.751925801,5.673788044,4.043967119,1
14.70107496,14.56179201,0.751926341,5.673376317,4.043967082,1
14.70103344,14.56179799,0.751910932,5.67561276,4.043968092,1
14.70107492,14.56179329,0.751925795,5.673745217,4.043967895,1
14.70103054,14.56179416,0.751912001,5.675612398,4.043965174,1
14.70107497,14.5617917,0.751926583,5.674039936,4.043966147,1
14.70103057,14.56179543,0.751912432,5.674017136,4.043966147,1
14.7010335,14.56179543,0.751911894,5.675612774,4.043966147,1
14.70107485,14.56179617,0.751925066,5.669041802,4.043971306,1
14.70107488,14.56179458,0.751925244,5.672876544,4.044097688,1
14.70107492,14.5617933,0.75192578,5.672829151,4.044088239,1
14.70107473,14.56206455,0.751925243,5.673992728,4.043967895,1
14.70103325,14.56205287,0.751910305,5.673992641,4.043971614,1
13.30277581,17.43071082,0.52693003,5.675612814,4.044056012,1
14.70103344,14.56179673,0.75191087,5.675612413,4.043967895,1
14.70107497,14.5617917,0.751926608,5.675779644,4.043966147,1
14.70103972,14.56179416,0.751599371,5.673570805,4.043965129,1
14.70103969,14.56179544,0.751598927,5.673761608,4.043966145,1
14.70103965,14.56179672,0.751598478,5.673786174,4.043967119,1
14.70103962,14.56179801,0.751598031,5.673788032,4.043968092,1
14.70103965,14.56179673,0.751598477,5.673376312,4.043968055,1
14.70099931,14.56180273,0.751585921,5.675612756,4.043969066,1
14.70103962,14.56179802,0.751598027,5.673745202,4.043968869,1
14.70099654,14.56179889,0.751586821,5.675612394,4.043966145,1
14.70103967,14.56179643,0.751598676,5.674039922,4.043967119,1
14.70099656,14.56180016,0.751587154,5.674017122,4.043967119,1
14.70099938,14.56180016,0.751586716,5.67561277,4.043967119,1
14.70103955,14.56180091,0.751597425,5.669041799,4.043972284,1
14.70103958,14.56179931,0.751597572,5.672876542,4.044098803,1
14.70103962,14.56179803,0.751598014,5.67282915,4.044089344,1
14.70103944,14.5620699,0.751597572,5.673992714,4.043968869,1
14.70099913,14.56205821,0.751585384,5.673992627,4.043972592,1
13.30277387,17.43071168,0.526923747,5.67561281,4.044057084,1
14.70099931,14.56180146,0.751585877,5.675612409,4.043968869,1
14.70103967,14.56179643,0.751598696,5.675779641,4.043967119,1
14.70103979,14.5617916,0.751599666,5.673570872,4.043963191,1
14.70103975,14.56179288,0.75159922,5.673761649,4.043964204,1
14.70103972,14.56179416,0.751598771,5.673786223,4.043965176,1
14.70103968,14.56179544,0.751598323,5.673788078,4.043966147,1
14.70103972,14.56179417,0.751598769,5.673376334,4.043966111,1
14.70099938,14.56180016,0.751586188,5.675612773,4.043967119,1
14.70103968,14.56179545,0.751598318,5.67374526,4.043966922,1
14.7009966,14.56179632,0.75158709,5.67561241,4.043964204,1
14.70103973,14.56179387,0.751598969,5.674039981,4.043965176,1
14.70099663,14.56179759,0.751587424,5.67401718,4.043965176,1
14.70099944,14.56179759,0.751586984,5.675612787,4.043965176,1
14.70103962,14.56179834,0.751597716,5.669041812,4.04397033,1
14.70103965,14.56179675,0.751597863,5.672876551,4.044096574,1
14.70103968,14.56179547,0.751598306,5.672829155,4.044087136,1
14.7010395,14.56206699,0.751597863,5.673992772,4.043966922,1
13.30277464,17.43071063,0.526927042,5.675612827,4.044054943,1
14.70099938,14.56179889,0.751586144,5.675612426,4.043966922,1
14.7010683,14.56206093,0.750991286,5.673570831,4.04396416,1
14.70106827,14.56206238,0.750990705,5.673761623,4.043965174,1
14.70106823,14.56206383,0.75099012,5.673786192,4.043966147,1
14.7010682,14.56206527,0.750989536,5.67378805,4.043967119,1
14.70106823,14.56206384,0.750990118,5.67337632,4.043967082,1
14.7010275,14.56207061,0.750974059,5.675612762,4.043968092,1
14.7010682,14.56206529,0.75098953,5.673745224,4.043967895,1
14.70102466,14.56206627,0.750975273,5.675612399,4.043965174,1
14.70106824,14.5620635,0.750990377,5.674039945,4.043966147,1
14.70102469,14.56206771,0.750975689,5.674017144,4.043966147,1
14.70102757,14.56206771,0.750975099,5.675612776,4.043966147,1
14.70106813,14.56206855,0.750988745,5.669041804,4.043971306,1
14.70106816,14.56206675,0.750988937,5.672876545,4.044097688,1
14.7010682,14.5620653,0.750989514,5.672829151,4.044088239,1
14.70106801,14.56236785,0.750988937,5.673992736,4.043967895,1
13.302775,17.43071144,0.526928327,5.675612816,4.044056012,1
14.7010275,14.56206918,0.750974019,5.675612415,4.043967895,1
14.70107492,14.56179361,0.751926062,5.673570757,4.043969111,1
14.70107489,14.56179489,0.751925525,5.673761577,4.043970131,1
14.70107485,14.56179617,0.751924983,5.673786139,4.043971109,1
14.70107482,14.56179745,0.751924442,5.673787999,4.043972087,1
14.70107485,14.56179618,0.751924981,5.673376296,4.04397205,1
14.70103334,14.56180218,0.751909625,5.675612743,4.043973065,1
14.70107482,14.56179747,0.751924437,5.673745161,4.043972867,1
14.70103044,14.56179834,0.75191069,5.675612381,4.043970131,1
14.70107487,14.56179588,0.751925221,5.674039879,4.043971109,1
14.70103047,14.56179961,0.75191112,5.67401708,4.043971109,1
14.7010334,14.56179961,0.751910583,5.675612757,4.043971109,1
14.70107475,14.56180036,0.75192371,5.66904179,4.043976298,1
14.70107478,14.56179876,0.751923887,5.672876534,4.044103382,1
14.70107482,14.56179748,0.751924421,5.672829146,4.04409388,1
14.70107463,14.56206928,0.751923886,5.673992671,4.043972867,1
14.70103315,14.56205759,0.751909,5.673992586,4.043976607,1
13.3027747,17.43071247,0.526925948,5.675612798,4.044061482,1
14.70103334,14.56180091,0.751909563,5.675612395,4.043972867,1
14.70107487,14.56179588,0.751925247,5.67577963,4.043971109,1
14.7010331,14.56180385,0.751890463,5.67357065,4.043978494,1
14.70103306,14.56180514,0.751889939,5.673761511,4.043979524,1
14.70103303,14.56180643,0.751889411,5.67378606,4.043980512,1
14.70103303,14.56180644,0.751889409,5.673376259,4.043981463,1
14.70103299,14.56180773,0.751888879,5.673745069,4.043982288,1
14.70099061,14.56180989,0.751875918,5.674016987,4.043980512,1
14.70103329,14.56179836,0.751892428,5.673570735,4.043972508,1
14.70103325,14.56179965,0.751891901,5.673761563,4.043973531,1
14.70103322,14.56180093,0.75189137,5.673786122,4.043974513,1
14.70103322,14.56180094,0.751891368,5.673376287,4.043975456,1
14.70099349,14.56180696,0.751876334,5.675612736,4.043976475,1
14.70103318,14.56180223,0.751890835,5.673745142,4.043976276,1
14.70099076,14.56180311,0.751877381,5.675612374,4.043973531,1
14.70103323,14.56180064,0.751891604,5.67403986,4.043974513,1
14.70099079,14.56180438,0.751877799,5.674017061,4.043974513,1
14.70099356,14.56180438,0.751877274,5.67561275,4.043974513,1
14.70103312,14.56180513,0.751890123,5.669041785,4.043979718,1
14.70103315,14.56180353,0.751890297,5.67287653,4.044107195,1
14.70103318,14.56180224,0.75189082,5.672829143,4.044097664,1
14.701033,14.56207467,0.751890296,5.673992652,4.043976276,1
14.70099349,14.56180568,0.751876274,5.675612388,4.043976276,1
14.70103323,14.56180064,0.751891629,5.675779623,4.043974513,1
14.70107501,14.56179107,0.751895045,5.673570815,4.043968242,1
14.70107497,14.56179235,0.75189451,5.673761612,4.043969261,1
14.70107493,14.56179363,0.75189397,5.67378618,4.043970237,1
14.70107493,14.56179364,0.751893968,5.673376313,4.043971177,1
14.70103342,14.56179963,0.751878708,5.675612756,4.04397219,1
14.70107471,14.5620664,0.75189288,5.673992722,4.043971992,1
14.70103052,14.5617958,0.75187977,5.675612394,4.043969261,1
14.70107495,14.56179334,0.751894208,5.67403993,4.043970237,1
14.70103055,14.56179707,0.751880196,5.674017129,4.043970237,1
14.70103348,14.56179706,0.751879662,5.67561277,4.043970237,1
14.70107483,14.56179781,0.751892704,5.6690418,4.043975418,1
14.70107486,14.56179622,0.75189288,5.672876541,4.044102299,1
14.7010749,14.56179494,0.751893412,5.672829149,4.044092812,1
13.30277547,17.43071142,0.526929302,5.67561281,4.044060465,1
14.70103342,14.56179836,0.751878647,5.675612409,4.043971992,1
14.70107495,14.56179334,0.751894233,5.675779641,4.043970237,1
14.70103976,14.56179288,0.751599854,5.673570837,4.04396416,1
14.70103972,14.56179416,0.751599409,5.673761627,4.043965174,1
14.70103969,14.56179544,0.75159896,5.673786197,4.043966147,1
14.70103969,14.56179545,0.751598958,5.673376323,4.043967082,1
14.70099935,14.56180144,0.751586384,5.675612764,4.043968092,1
14.70103947,14.56206845,0.751598052,5.673992742,4.043967895,1
14.70099657,14.56179761,0.751587285,5.675612402,4.043965174,1
14.7010397,14.56179515,0.751599158,5.67403995,4.043966147,1
14.7009966,14.56179888,0.751587619,5.674017149,4.043966147,1
14.70099941,14.56179888,0.75158718,5.675612778,4.043966147,1
14.70103959,14.56179962,0.751597906,5.669041805,4.043971306,1
14.70103962,14.56179803,0.751598052,5.672876546,4.044097688,1
14.70103965,14.56179675,0.751598495,5.672829152,4.044088239,1
14.70099917,14.56205676,0.751585846,5.673992654,4.043971614,1
13.30277425,17.43071116,0.526925402,5.675612818,4.044056012,1
14.70099935,14.56180018,0.75158634,5.675612417,4.043967895,1
14.7010397,14.56179515,0.751599178,5.675779648,4.043966147,1
14.70103973,14.56179387,0.75159899,5.675779656,4.043965176,1
13.30278621,17.43069982,0.526958104,5.651302218,4.115727791,1
13.30278855,17.43069843,0.526966435,5.651365159,4.1157236,1
13.30278855,17.43069843,0.526966435,5.651365159,4.1157236,1
13.30278816,17.43069896,0.526964691,5.650762661,4.115726305,1
13.30278621,17.43069982,0.526958103,5.651280208,4.115727814,1
13.30278621,17.43069982,0.526958111,5.651179434,4.115728186,1
13.30279011,17.43069643,0.52697214,5.691443748,4.115657066,1
13.30279081,17.43069519,0.526975134,5.691428829,4.115651681,1
13.3027881,17.43069713,0.526965938,5.663661722,4.115715435,1
13.30279003,17.43069623,0.526971611,5.691440973,4.115657066,1
13.3027893,17.43069735,0.526969578,5.685199762,4.118019747,1
13.30278853,17.4306984,0.526965632,5.691117679,4.115665886,1
13.30279082,17.4306952,0.526975622,5.690495946,4.115667453,1
13.30278849,17.43069795,0.526967784,5.663541739,4.115717937,1
13.30279043,17.43069573,0.526973568,5.691313327,4.115655891,1
13.30278844,17.43069659,0.526966841,5.663633232,4.115713995,1
13.30278968,17.43069681,0.526970909,5.662075094,4.115718534,1
13.30278968,17.43069681,0.526970909,5.662075094,4.115718534,1
13.30278478,17.43070254,0.526974104,5.692151984,4.022248606,1
13.30278405,17.43070321,0.526973021,5.692152,4.022248606,1
14.70046315,14.55168809,0.740399476,5.693792179,3.160936098,1
14.70036763,14.55171013,0.740356087,5.694039705,4.018087825,1
14.70046315,14.55168787,0.740399485,5.694044219,3.160924949,0
14.70046322,14.55169225,0.740399921,5.693742631,3.161938064,0
14.70043293,14.55169544,0.740382081,5.694041476,3.161476704,1
14.70046326,14.55167538,0.740401762,5.694044219,3.160081483,1
14.70255037,14.56340705,0.75179653,5.748044207,4.028920089,1
14.70255037,14.56340705,0.75179653,5.748044207,4.028920089,1
14.70125906,14.56547733,0.748553747,5.758920432,4.037769796,1
14.70107504,14.56178978,0.751895597,5.67582616,4.043965916,0
0,0,0,0,0,1
14.70175398,14.55884004,0.746113405,5.77445022,3.209022512,0
14.70177575,14.54966821,0.750855743,5.674015065,4.017095458,1
14.70815958,14.56429576,0.788104317,5.75452851,3.271750183,0
14.70107499,14.56178308,0.751822563,5.675826193,4.04395773,0
14.70063236,14.55676197,0.741512226,5.784715398,3.209894784,1
14.70177809,14.54434075,0.751217377,5.686426052,4.017085099,1
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,1
14.69996278,14.54319851,0.740377748,5.694099183,4.048492084,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,1
14.69996276,14.54839003,0.740374529,5.694099129,4.048496291,1
14.66199052,14.58887588,0.687630747,5.694099174,4.048494549,1
13.30411585,17.42477492,0.545833606,5.69409914,4.048496193,1
14.69995513,14.54388934,0.740322823,5.694099141,4.04849356,1
14.69996278,14.54319708,0.740378253,5.694099184,4.048487506,1
14.69996028,14.54319888,0.740362671,5.694099157,4.048488558,1
14.69989327,14.54355927,0.740302435,5.694099171,4.049039931,1
14.69995481,14.54319694,0.740340865,5.694099201,4.048484281,1
14.69996278,14.54319846,0.740376825,5.694099166,4.048490386,1
13.30312053,17.42586471,0.543575938,5.694099181,4.048492084,0
14.69995512,14.54389139,0.740321508,5.694099124,4.04849444,1
13.30411718,17.42477386,0.54584603,5.694099155,4.04848772,1
14.69996278,14.54319708,0.740378258,5.694099184,4.048489469,1
14.69996027,14.54320026,0.740361286,5.694099139,4.048491442,1
14.69996277,14.54837876,0.740377754,5.694099185,4.048485273,1
14.69996278,14.54319703,0.740377335,5.694099167,4.048488147,1
14.69996276,14.54838029,0.740376327,5.694099167,4.048488147,1
14.69995899,14.54674579,0.7403734,5.694099174,4.048358226,1
13.30277451,17.43071138,0.526279976,5.694099136,4.048572606,1
14.69995549,14.54389032,0.740363519,5.694099097,4.048491928,1
14.69995512,14.54492129,0.740320793,5.693080159,4.048502145,1
14.69996027,14.54320094,0.740360535,5.694099123,4.048492456,1
13.30411679,17.42477439,0.545844272,5.694099149,4.048491399,1
14.69995512,14.54389244,0.740320818,5.694099108,4.048495458,1
14.69996278,14.54319633,0.740377968,5.693496665,4.048487506,1
14.65147828,14.59483638,0.669200693,5.694099174,4.048490696,1
14.69996078,14.54319947,0.740362122,5.694099164,4.048490386,1
14.65147799,14.59483767,0.6692,5.694099156,4.048493587,1
14.69996276,14.54359376,0.740375231,5.694099162,4.048490386,1
14.69996275,14.54409827,0.740373049,5.694099152,4.048613686,1
14.69996079,14.54319809,0.740363509,5.694099182,4.048487506,1
13.30411692,17.42477421,0.545844858,5.694099165,4.048490386,1
14.69996277,14.54319989,0.740376321,5.694099166,4.048494975,1
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,1
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,1
14.70225273,14.56693248,0.748714459,5.758909733,3.277088406,0
14.70177582,14.55774391,0.744055291,5.748824197,3.218708034,0
14.70225426,14.56542525,0.748719253,5.758891498,4.038476684,1
14.70630386,14.56430954,0.778379908,5.754625568,3.271750183,0
14.69995754,14.54360167,0.740320527,5.694099118,4.048496333,1
14.69995803,14.54360058,0.740321254,5.694099143,4.048495279,1
15.44420628,14.69079496,0.920076933,5.739163863,4.024994812,1
13.3031547,17.42581777,0.545237521,5.693729167,3.29469091,1
13.3031547,17.42581777,0.545237521,5.693729167,3.29469091,1
13.3031547,17.4268624,0.545237266,5.693128584,3.29502929,1
13.30411457,17.42477354,0.545810145,5.772413167,4.037759089,0
14.70165851,14.55207001,0.746612482,5.777779924,4.022063391,0
14.70068789,14.54786641,0.741460529,5.715834591,3.279614442,0
14.7006879,14.54786608,0.741540711,5.715563687,3.274524614,0
13.3041133,17.42477303,0.54602301,5.758891498,4.038449077,1
13.3031547,17.42581812,0.545237514,5.692724868,3.29488331,1
13.3031547,17.42581812,0.545237514,5.692724868,3.29488331,1
13.3031547,17.4268624,0.545237266,5.693128584,3.29502929,1
13.30312053,17.42689214,0.543560234,5.693194805,3.294878358,1
14.70177806,14.55070143,0.751187519,5.673660814,3.240548727,1
14.70270765,14.5490405,0.751839539,5.673659887,3.240235941,1
13.30344435,17.42774409,0.536290057,5.69409914,4.048604549,1
14.69996277,14.54359187,0.740376655,5.694099179,4.048487506,1
14.70177809,14.54943848,0.751227007,5.688992801,4.017094816,1
14.70177809,14.55118729,0.751227007,5.688992801,4.017090462,1
14.70177809,14.5511871,0.751227007,5.688992798,4.017090462,1
13.3031547,17.42582405,0.545238281,5.688992801,4.017094038,1
13.3031547,17.42582405,0.545238281,5.688992798,4.017094038,1
14.70177809,14.54943592,0.751227007,5.688992801,4.017091222,1
14.70177809,14.54943848,0.751227007,5.688992801,4.017094816,1
14.70177809,14.54943825,0.751227007,5.688992798,4.017094816,1
14.70177809,14.54943826,0.751227007,5.688992798,4.017094816,1
14.7010749,14.56179492,0.751893427,5.67374521,4.043971992,1
14.70046282,14.55771184,0.741559263,5.829721541,4.032436956,0
13.30412051,17.42476939,0.545992778,5.829643087,4.12020548,0
14.70046266,14.54784319,0.741539208,5.722438574,4.120649793,0
14.70271659,14.54022823,0.752776638,5.748244465,4.025423152,1
14.70177592,14.54966941,0.750984913,5.674015067,4.017095461,1
15.5784278,14.56616918,0.961139315,5.685645102,3.183555987,0
13.30315428,17.42581727,0.54509262,5.774077818,4.038267207,1
14.70681474,14.56777428,0.779282112,5.699329324,4.022108584,1
14.70239661,14.56538707,0.748742897,5.699328199,3.269699115,0
14.70232487,14.56539538,0.748730133,5.699328198,3.269743218,0
13.30412016,17.42476892,0.546050851,5.748823593,3.227718648,0
14.70177809,14.5495185,0.751227007,5.688992684,4.017090462,1
14.70177809,14.54596918,0.751227007,5.688992684,4.01708483,1
14.70041574,14.54598639,0.74129202,5.688992684,4.018477299,1
14.70177809,14.5494361,0.751227007,5.688992684,4.017090462,1
14.70177809,14.54598484,0.751227006,5.688992684,4.017092832,1
14.70177809,14.54598263,0.751227007,5.688992684,4.017093832,1
14.70177809,14.54597654,0.751227007,5.688992684,4.017090462,1
14.700433,14.55169136,0.740383586,5.694041478,3.14009372,1
14.7004329,14.55158523,0.740381213,5.694041476,3.161590502,1
14.7004328,14.55316445,0.740382188,5.694097048,3.161465279,1
14.70043293,14.55158556,0.740382013,5.694041478,3.163227614,1
14.70043286,14.55158962,0.740380513,5.694041476,3.168700006,1
14.70031211,14.55173421,0.740339913,5.694041476,3.161476704,1
14.70030218,14.55173302,0.740179931,5.694041476,3.161476704,1
14.68165196,14.56545719,0.715719546,5.694041476,3.161476704,1
14.7004329,14.55170411,0.740381315,5.694041476,3.161684131,1
14.70043292,14.55170411,0.740385095,5.694041474,3.162158455,1
14.70031213,14.55173196,0.740340377,5.694041476,3.160738598,1
14.70031213,14.55173058,0.740340401,5.694041476,3.160715214,1
14.70043287,14.5516996,0.740380643,5.694041476,3.161637217,1
14.70043283,14.55170778,0.740379885,5.694041476,3.162565502,1
14.70043269,14.55453506,0.740379886,5.694041476,3.161656086,1
14.70043293,14.55169552,0.740382198,5.694041476,3.161656661,1
14.7004329,14.55169761,0.740381476,5.694041476,3.161647044,1
14.70043297,14.55169319,0.740382804,5.694041476,3.160738598,1
14.70043286,14.55158708,0.740380518,5.694041476,3.161605036,1
14.70043283,14.55158924,0.740379806,5.694041476,3.161772414,1
14.70031216,14.55173012,0.740341287,5.694041478,3.14009372,1
14.70043287,14.55169971,0.740380755,5.694041476,3.161656086,1
14.7004329,14.55169739,0.740381351,5.694041476,3.160844032,1
14.70043283,14.55158947,0.740379889,5.694041476,3.161772149,1
14.7004329,14.55163523,0.7403813,5.694041476,3.161351388,1
14.69975533,14.63903454,0.739294228,5.694041476,4.017100872,1
14.70082208,14.54939839,0.75122701,5.688992684,4.048584415,1
14.70177809,14.54597642,0.751227007,5.688992684,4.017091222,1
14.70177809,14.54597467,0.751227007,5.688992684,4.017089626,1
13.30345134,17.42773807,0.536297292,5.774074043,4.112445983,0
14.70181366,14.56434945,0.775122082,5.761459398,4.03775568,1
14.70181365,14.5661697,0.775112897,5.761376934,4.037760382,0
13.3027881,17.43069924,0.526985688,5.719695952,4.022243118,0
15.58697636,14.55269713,1.005954382,5.665833462,3.342171416,1
15.58697634,14.5527001,1.005954163,5.665804736,3.342454597,0
15.58918544,14.54840887,1.023539065,5.673664235,3.239874212,1
14.70083988,14.54672999,0.750389164,5.694103949,4.038051833,1
13.30411427,17.42477387,0.545964802,5.774077195,4.038428806,1
14.70230847,14.55881449,0.746155091,5.774078795,3.21620475,0
13.30279083,17.43069522,0.526976003,5.666913762,4.115691165,1
13.302787,17.43070016,0.526962039,5.649568341,4.115728411,1
13.30345477,17.42773813,0.536346902,5.651375262,4.1157236,1
13.30278855,17.43069843,0.526966435,5.651365159,4.1157236,1
13.30279004,17.43069625,0.526971867,5.691424398,4.115657175,1
14.70177809,14.54434,0.751217375,5.68642538,4.017084321,1
14.70177809,14.54433953,0.751217378,5.686426052,4.017084315,1
14.7008464,14.56180379,0.760863304,5.675826119,4.046314413,0
14.7008466,14.56179029,0.760871717,5.675826177,4.046292165,0
14.69998046,14.56179513,0.740565353,5.673761624,4.043965174,0
14.69998046,14.56179641,0.740564421,5.673786193,4.043966147,0
14.69998045,14.56179931,0.740560107,5.673761581,4.043970131,0
14.69998045,14.5618006,0.74055918,5.673786143,4.043971109,0
14.69998045,14.56179385,0.740562594,5.673786242,4.043964206,0
14.69998046,14.56179642,0.740564418,5.67337632,4.043967082,0
14.69998044,14.56206953,0.740562563,5.673992737,4.043967895,0
14.69998046,14.56179612,0.740564831,5.674039945,4.043966147,0
14.69998045,14.5618006,0.740562227,5.669041804,4.043971306,0
14.70295666,14.56434212,0.773940128,5.761452949,4.027559925,1
14.70270921,14.55502482,0.751873003,5.71401034,3.255448182,1
14.70270906,14.55502629,0.751872428,5.713096578,3.256005326,1
14.70270891,14.55502777,0.751871837,5.71165111,4.022109159,1
13.30412095,17.42477343,0.545666471,5.717396794,3.255403372,1
14.7025497,14.55650762,0.751857629,5.717055248,3.255466205,1
14.70254959,14.55650918,0.751857004,5.717054771,3.255474398,1
14.70254962,14.55695771,0.751857267,5.717031624,3.256043553,1
14.70270786,14.5568683,0.751870279,5.717033353,3.2560832,1
14.70270927,14.55502335,0.751873303,5.717603412,3.255448182,1
14.70083996,14.54673529,0.750389,5.694103934,4.043856767,0
14.70084002,14.54673201,0.75038918,5.694114557,4.043852686,0
14.7008399,14.54709187,0.750389054,5.69410603,4.04385194,1
14.70177809,14.5494393,0.751227007,5.688992684,4.017090462,1
14.70107496,14.56179231,0.751926846,5.683625347,4.043839527,0
13.30277708,17.43070269,0.52687942,5.74955645,4.022068362,1
14.70250851,14.55502863,0.751858306,5.7199841,3.259839097,1
14.70250794,14.55503441,0.751855692,5.700262322,3.259955217,1
14.70270838,14.55503044,0.751870371,5.700840057,3.259955217,1
14.7025078,14.55544379,0.751855652,5.719817496,3.260007334,1
14.70270782,14.55543782,0.75187036,5.719818546,3.259998598,1
14.70270725,14.69236764,0.751870223,5.719798545,3.260035148,1
14.70250785,14.55503578,0.751855204,5.692891699,3.260192832,1
14.70250785,14.55503578,0.751855118,5.692992847,3.260031127,1
14.70250785,14.55503578,0.751855135,5.693018512,3.260023462,1
14.70241439,14.55503925,0.751843436,5.699383693,3.260192832,1
14.70250787,14.55503726,0.75185538,5.700085841,3.260192832,1
14.70250735,14.55529306,0.751854186,5.698718515,3.260023462,1
14.70250719,14.55535249,0.751853245,5.69895635,3.260045936,1
14.7023755,14.55504082,0.751839828,5.699540911,3.260036719,1
14.70250729,14.56383905,0.751853933,5.692344122,3.260039731,1
14.65155163,14.59494718,0.66921796,5.698970552,3.260165596,1
14.70270847,14.5550294,0.751870675,5.692104188,3.260044809,1
14.70254965,14.55503422,0.751856072,5.691307441,3.260407601,1
14.70240053,14.55504064,0.751840154,5.690754054,3.260534445,1
14.70254955,14.5550356,0.751855497,5.685928273,3.260514194,1
14.70270922,14.55502239,0.751873328,5.707503435,3.259833155,1
14.70176784,14.55508433,0.748759305,5.718306781,3.255949068,1
14.70177809,14.54943433,0.751227007,5.688992684,4.017089626,1
14.69997346,14.56341683,0.741343962,5.689222401,4.044074509,1
14.69997346,14.5634158,0.741345683,5.689990291,4.043940393,1
13.30277618,17.43070934,0.526933085,5.689990288,4.044074663,1
14.69997346,14.54828567,0.741344312,5.689222501,4.044073039,1
13.30277618,17.43070934,0.526933085,5.689990288,4.044074663,1
13.30277618,17.43070934,0.526933085,5.689990288,4.044074663,0
14.70230838,14.55881527,0.746161713,5.774077536,4.023867262,0
13.3041208,17.42477048,0.545838317,5.754780959,3.216842528,1
14.70048739,14.540788,0.741144052,5.749410704,3.187559922,1
14.70177592,14.54967656,0.750984748,5.674015051,4.017097851,1
14.70043338,14.54941332,0.740388234,5.694041476,3.159119799,1
13.30278968,17.43069681,0.526970909,5.662075094,4.115718534,1
14.68166745,14.56541356,0.71573925,5.690986618,3.229306537,1
14.68161724,14.56542387,0.715726858,5.685626332,3.229601207,1
13.30411608,17.42477421,0.545843254,5.690545726,3.229601207,1
14.68161719,14.56542441,0.715737675,5.73015969,3.229034821,0
13.30411652,17.42477449,0.545846958,5.690545756,3.229525497,0
14.68163815,14.825386,0.715693578,5.730621801,3.228911778,0
13.30411453,17.42477515,0.545836888,5.690545681,3.235820315,1
14.68166738,14.56541436,0.715739109,5.685626335,3.229395952,1
13.30411786,17.4247729,0.545850933,5.690545814,3.229395952,1
14.68164946,14.56541219,0.715698435,5.730622219,3.228793127,1
14.68166732,14.5654149,0.715750027,5.730160242,3.228844704,0
14.6816643,14.8253811,0.715699414,5.730622072,3.228830735,1
13.30411719,17.42477319,0.545848278,5.690545814,3.235090505,1
14.68168448,14.56541084,0.715741191,5.690986568,3.229035636,1
14.70118879,13.64284266,0.741504159,5.674355752,4.119028528,1
14.70021907,14.55791744,0.741010515,5.748473248,4.028526671,1
14.70244196,14.56324835,0.751668068,5.813996069,3.18940046,0
14.70232495,14.56538769,0.748730848,5.69967203,3.269643781,1
14.7081581,14.56613353,0.788100136,5.754537155,3.273561143,0
13.3041208,17.42477048,0.545838317,5.754780959,3.216842528,0
14.69996277,14.54359187,0.740376655,5.694099179,4.048487506,1
13.30412054,17.42477039,0.545785529,5.769701961,3.218349007,0
14.70238157,14.55881334,0.746175782,5.773628085,3.216795488,0
14.70238155,14.55881177,0.746174885,5.751070026,3.216795488,0
14.70181365,14.5661982,0.775106138,5.76169705,4.037771321,0
14.70393918,14.56614772,0.777326603,5.761706927,4.027557063,1
14.70393918,14.56614685,0.777326618,5.76149982,4.027555823,1
14.70393904,14.56614874,0.777326357,5.761711486,4.027556559,1
14.70393877,14.56615387,0.777325944,5.76166542,4.02755945,1
14.70393934,14.56633253,0.777326896,5.761642668,4.027555747,1
14.7039392,14.5663057,0.777326661,5.761634397,4.027556569,1
14.70043293,14.55169544,0.740382081,5.694041476,3.161476704,1
14.69645693,14.55020944,0.748658737,5.684465462,4.028770383,1
14.70393891,14.56615182,0.777326163,5.761683242,4.027558653,1
14.70393865,14.56615548,0.777325843,5.694856871,4.027560638,1
14.70106326,14.55365805,0.751651376,5.678193388,4.038028437,1
14.70106319,14.55366387,0.751650594,5.678193314,4.038127925,1
15.58918538,14.54840903,1.023540138,5.673660603,3.240026029,0
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,1
14.69996027,14.54320012,0.740360919,5.700109285,4.048490947,1
14.70059607,13.64412776,0.74145456,5.679842247,3.258325452,1
15.58918511,14.54841262,1.023536831,5.673664138,3.239896688,1
15.58918498,14.54841413,1.02353595,5.673664102,3.239905741,1
14.70062294,14.54078181,0.741478399,5.73104993,3.162031221,1
14.70062284,14.54078245,0.741477009,5.731048866,3.162352849,1
14.70062284,14.54078245,0.741477009,5.731048866,3.162352849,1
14.70062279,14.54078308,0.741476288,5.731048463,3.162377992,0
0,0,0,0,0,1
14.69976404,14.55704345,0.739756812,5.749558338,3.189247086,1
14.69976404,14.55726931,0.739756687,5.749558344,3.189247086,1
13.3031547,17.42582787,0.545237505,5.67513509,4.048528054,1
13.3031547,17.42582976,0.545237505,5.674792719,4.048533496,1
