MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,ATS7Z,BCUTs-1l,naRing,MAXsssN,AATS1i,EState_VSA2,FilterItLogS,SRW05,AATS3v,MATS2pe,n5HRing,SRW07,ATS8are,nAromAtom,MATS1m,CIC2,MINssO,ATSC4s,n5Ring,BCUTp-1h,target
2.259955587,630.6666667,0.561339245,2.259955587,22.29078092,0,23.10784889,0.530256365,0.733836864,0.59991185,9.632180694,4.782710717,0.448800593,2.147767138,6.338593564,23.61057334,0.825475434,2.259955587,0.830246333,7.323169215,3915,0.298915713,5,0.861194607,143.3281201,10.45893497,0.584116645,2.397895273,221.5206154,0.637929716,1,4.844187086,1217.8228,27,0.832876398,0.245939791,5.544792358,0.660776155,1,2.954685329,1
2.23391392,673.3333333,0.549161081,2.23391392,22.29078092,0,23.10784889,0.532745995,0.724089929,0.646792374,9.612456828,4.772848784,0.448800593,2.133993033,6.379039109,30.2174553,0.816346342,2.23391392,0.847863546,7.323169215,3619,0.298917013,5,0.861194607,144.2016083,10.45893497,0.594426859,2.397895273,219.2477944,0.527591411,1,4.844187086,1230.1188,27,0.84601923,0.245939791,5.30662476,0.654204175,1,2.954615712,1
2.224347594,689.3333333,0.545572614,2.224347594,22.29078092,0,23.10784889,0.527580332,0.832300113,0.646792374,9.608347689,4.770794215,0.450996669,2.130521959,6.448999479,30.2174553,0.929422827,2.224347594,0.847863546,7.323169215,3557,0.298917026,5,0.861194607,144.2016083,10.45893497,0.594426859,2.397895273,214.3345667,0.583518694,1,4.844187086,1261.6468,27,0.84601923,0.288137907,5.530578247,0.647844678,1,2.954615668,1
2.272935399,827.3333333,0.548469657,2.272935399,33.41768391,0,23.10784889,0.52638358,0.763141503,0.591260161,9.658820783,4.796030762,0.380329478,2.144723061,6.363494686,23.61057334,0.832557539,2.272935399,0.842398163,7.323169215,3996,0.298916043,6,0.861194607,142.8069839,10.45893497,0.559381788,2.397895273,221.369486,0.616076417,1,4.844187086,1348.8938,33,0.840584128,0.33604456,5.569203007,0.650723318,1,2.954623347,1
2.285890961,681.3333333,0.545339012,2.285890961,22.29078092,0,23.10784889,0.524766995,0.715290417,0.597421886,9.663266329,4.798253535,0.388478505,2.153021959,6.189554694,23.61057334,0.89322266,2.285890961,0.844668217,7.323169215,4139,0.298916007,5,0.861194607,143.8278386,15.87392544,0.563430129,2.397895273,211.7575222,0.65789167,1,4.844187086,1568.1508,27,0.842467046,0.318724703,5.570006621,0.659536445,1,2.954620283,1
2.271905622,651.3333333,0.552766129,2.271905622,22.29078092,0,23.10784889,0.51892105,0.639615325,0.596879449,9.647145087,4.790192914,0.39707802,2.148889727,6.184516525,23.61057334,0.887088207,2.271905622,0.846581699,7.323169215,3960,0.298916477,5,0.861194607,143.8103562,15.87392544,0.574842134,2.397895273,214.0355148,0.66103138,1,4.844187086,1513.2058,27,0.844364511,0.331817132,5.557658659,0.664152067,1,2.954618502,1
2.26352426,687.3333333,0.565916703,2.26352426,22.29078092,1,23.10784889,0.52843177,0.664631969,0.627838459,9.640412389,4.786826565,0.441678029,2.146389727,6.248652703,23.61057334,0.83090256,2.26352426,0.849444126,7.323169215,3789,0.29891653,5,2.01492339,144.9612621,10.45893497,0.595453399,2.397895273,214.4137939,0.56816438,1,4.844187086,1322.9098,27,0.847265629,0.280570202,5.55251069,0.668523352,1,2.954617642,1
2.2331246,719.3333333,0.554096374,2.2331246,22.29078092,0,23.10784889,0.521954723,0.803303544,0.6460301,9.620524158,4.776882449,0.441276398,2.131899369,6.37442598,29.71453973,0.935561938,2.2331246,0.846215593,7.323169215,3736,0.298916633,5,0.861194607,144.2066041,16.56290135,0.59407875,2.397895273,210.6673463,0.611205412,1,4.844187086,1316.5918,27,0.844357591,0.288951946,5.540611394,0.656123975,1,2.954617492,1
2.258361199,625.3333333,0.557090858,2.258361199,22.29078092,0,23.10784889,0.53249906,0.793011507,0.59991185,9.631495838,4.782368289,0.450996669,2.147188626,6.416301563,23.61057334,0.860099941,2.258361199,0.830246333,7.323169215,3677,0.298915659,5,0.861194607,143.3281201,10.45893497,0.584116645,2.397895273,218.1039014,0.640013551,1,4.844187086,1252.6368,27,0.832876398,0.262193246,5.544352351,0.653717051,1,2.954686406,1
2.214346806,491.3333333,0.526286083,2.214346806,22.29078092,0,23.10784889,0.520139704,0.647681272,0.525881287,9.585615287,4.759428014,0.407161901,2.14484818,6.313849438,11.44023988,0.851766141,2.214346806,0.858775384,7.323169215,2724,0.2989188,5,0.861194607,143.2059198,10.45893497,0.616161854,2.397895273,222.2240398,0.704376343,1,4.844187086,981.4558,27,0.856122853,0.301243287,3.818168648,0.634546629,1,2.954608484,1
2.232363388,511.3333333,0.523989265,2.232363388,22.29078092,0,23.10784889,0.525356175,0.712140387,0.52675754,9.604394051,4.768817396,0.397132468,2.14984818,6.308968478,11.44023988,0.87165965,2.232363388,0.856863007,7.323169215,2993,0.29891832,5,0.861194607,143.2509421,10.45893497,0.604684685,2.397895273,217.0619582,0.700127436,1,4.844187086,1113.4378,27,0.854209417,0.299459491,3.818168648,0.633108944,1,2.954610244,1
2.246348727,541.3333333,0.532870059,2.246348727,22.29078092,0,23.10784889,0.530764709,0.728573601,0.527848829,9.620515292,4.776878016,0.387519292,2.153980411,6.261684974,11.44023988,0.879482371,2.246348727,0.854880738,7.323169215,3172,0.298917846,5,0.861194607,143.2925449,10.45893497,0.593219146,2.397895273,211.6208129,0.695675042,1,4.844187086,1168.3828,27,0.852234777,0.287481111,3.818168648,0.639840451,1,2.954612011,1
2.243577249,531.3333333,0.525088854,2.243577249,22.29078092,0,23.10784889,0.52152415,0.680637672,0.527848829,9.618543185,4.775891963,0.387472323,2.151514847,6.238166834,11.44023988,0.890432451,2.243577249,0.854880738,7.323169215,3262,0.298917926,5,0.861194607,143.2925449,16.37684101,0.604291337,2.397895273,215.3184668,0.705894804,1,4.844187086,1245.4198,27,0.852234777,0.306907229,3.818168648,0.63682721,1,2.954612077,1
2.225837472,632.6666667,0.52499868,2.225837472,22.29078092,0,23.10784889,0.535712938,0.771695893,0.59629942,9.618985388,4.776113065,0.416721245,2.140411213,6.321891878,18.04712185,0.96805861,2.225837472,0.850323291,7.323169215,3341,0.298917171,5,0.861194607,143.7716,10.45893497,0.590072043,2.397895273,206.2066446,0.625001578,1,4.844187086,1239.7948,27,0.848092418,0.272925106,5.906772961,0.635184933,1,2.954614663,1
2.244709067,587.3333333,0.541483901,2.244709067,22.29078092,1,23.10784889,0.525398695,0.582905495,0.56859066,9.624802214,4.779021477,0.426036247,2.14984818,6.187345455,11.44023988,0.833031756,2.244709067,0.855729782,7.323169215,3360,0.298917619,5,2.019626656,144.5755539,10.45893497,0.613963182,2.397895273,217.0248127,0.610978852,1,4.844187086,1187.1058,27,0.853152191,0.298222201,3.818168648,0.649861295,1,2.954613086,1
2.191547061,559.3333333,0.512014895,2.191547061,22.29078092,0,23.10784889,0.526302532,0.68398921,0.597122354,9.576616273,4.754928507,0.444640906,2.12984818,6.395154545,18.55003742,0.961319679,2.191547061,0.85550748,7.323169215,2949,0.298918599,5,0.861194607,143.7016817,10.45893497,0.624430836,2.397895273,224.9209897,0.603826845,1,4.844187086,1070.8978,27,0.853316458,0.26057381,5.374550738,0.625617409,1,2.954609354,1
2.241140394,530.6666667,0.535224143,2.241140394,22.29078092,0,23.10784889,0.527579477,0.650346897,0.531570286,9.616570519,4.77490563,0.43329845,2.15122559,6.276985185,11.44023988,0.824488878,2.241140394,0.833078172,7.323169215,3486,0.298916799,5,0.861194607,142.7739076,10.45893497,0.602619551,2.397895273,224.9392128,0.697397473,1,4.844187086,1082.0188,27,0.835817222,0.261238299,3.818168648,0.641853404,1,2.954680446,1
2.215098727,573.3333333,0.523660715,2.215098727,22.29078092,0,23.10784889,0.529921041,0.641415241,0.596574398,9.596846653,4.765043697,0.43329845,2.137451486,6.320212698,18.04712185,0.816520641,2.215098727,0.853860787,7.323169215,3190,0.298918104,5,0.861194607,143.7268039,10.45893497,0.612966896,2.397895273,222.4699751,0.562229314,1,4.844187086,1094.3148,27,0.851646864,0.261238299,5.284382558,0.635507246,1,2.954611166,1
2.205532401,589.3333333,0.518366363,2.205532401,22.29078092,0,23.10784889,0.524533905,0.752876575,0.596574398,9.592737514,4.762989127,0.435654923,2.133980411,6.391967598,18.04712185,0.967502786,2.205532401,0.853860787,7.323169215,3128,0.298918117,5,0.861194607,143.7268039,10.45893497,0.612966896,2.397895273,217.0980307,0.627431415,1,4.844187086,1125.8428,27,0.851646864,0.272611302,5.666217405,0.628841808,1,2.954611122,1
2.254120206,727.3333333,0.521959864,2.254120206,33.41768391,0,23.10784889,0.523209693,0.679689016,0.522082462,9.643210607,4.788225674,0.361215757,2.148181513,6.305142784,11.44023988,0.831556707,2.254120206,0.847891012,7.323169215,3567,0.29891713,6,0.861194607,142.2351034,10.45893497,0.577849208,2.397895273,224.52204,0.671668534,1,4.844187086,1213.0898,33,0.845651876,0.36689264,3.818168648,0.631911827,1,2.954618763,1
2.267075768,581.3333333,0.521494772,2.267075768,22.29078092,0,23.10784889,0.521676709,0.634742454,0.530552795,9.647656153,4.790448447,0.369489169,2.156480411,6.131013793,11.44023988,0.915852295,2.267075768,0.850779566,7.323169215,3710,0.298917094,5,0.861194607,143.3669406,15.87392544,0.581910632,2.397895273,213.9300716,0.715683864,1,4.844187086,1432.3468,27,0.84817043,0.326428501,3.818168648,0.640549463,1,2.954615714,1
2.253090429,551.3333333,0.529111034,2.253090429,22.29078092,0,23.10784889,0.515534263,0.557281419,0.5291228,9.631534912,4.782387826,0.378250908,2.15234818,6.123319283,11.44023988,0.908140516,2.253090429,0.852847724,7.323169215,3531,0.298917566,5,0.861194607,143.3311037,15.87392544,0.593354174,2.397895273,216.4891834,0.721030884,1,4.844187086,1377.4018,27,0.850216911,0.340992192,3.818168648,0.64542367,1,2.954613942,1
2.04979166,795.3333333,0.466649765,2.04979166,22.29078092,0,23.10784889,0.571371373,0.688842853,0.552640337,9.467057242,4.700148991,0.521604264,2.032679869,6.468040223,11.44023988,0.908278243,2.04979166,0.819672683,13.17124514,3440,0.298917641,5,0.861194607,145.4045989,21.77189829,0.600300125,2.397895273,220.7550496,0.734520005,1,4.844187086,1168.2508,27,0.815876911,0.255551798,4.905800738,0.62003068,1,2.954613998,1
2.214309407,619.3333333,0.528181733,2.214309407,22.29078092,0,23.10784889,0.518670751,0.724587766,0.596313782,9.604913982,4.769077362,0.425605591,2.135357822,6.315901571,17.54420627,0.974444081,2.214309407,0.852125739,7.323169215,3307,0.298917722,5,0.861194607,143.7500419,16.56290135,0.61258629,2.397895273,212.990277,0.658348863,1,4.844187086,1180.7878,27,0.849898973,0.297406942,5.874550738,0.637276016,1,2.954612937,1
2.239546006,525.3333333,0.529270377,2.239546006,22.29078092,0,23.10784889,0.529918542,0.711588799,0.531570286,9.615885662,4.774563202,0.435654923,2.150647078,6.356894972,11.44023988,0.86663691,2.239546006,0.833078172,7.323169215,3248,0.298916745,5,0.861194607,142.7739076,10.45893497,0.602619551,2.397895273,221.1891379,0.699872495,1,4.844187086,1116.8328,27,0.835817222,0.272611302,3.818168648,0.634508219,1,2.954681522,1
2.131958295,446.3333333,0.531692075,2.131958295,22.29078092,0,23.10784889,0.529818536,0.720584589,0.602158564,9.570820542,4.752030641,0.468383888,2.14190309,6.254442077,11.44023988,0.982872052,2.131958295,0.86136121,7.323169215,2754,0.29891872,4,0.861194607,144.8804209,11.50236544,0.628398778,2.397895273,206.4706674,0.611033905,1,4.844187086,1024.3098,21,0.858647089,0.242262888,5.185317901,0.640034162,1,2.954604271,1
2.149974877,464.3333333,0.528791175,2.149974877,22.29078092,0,23.10784889,0.534036951,0.778165326,0.601984736,9.589599306,4.761420023,0.456529306,2.14690309,6.25157619,11.44023988,0.998391985,2.149974877,0.859091138,7.323169215,3023,0.29891824,4,0.861194607,144.8598849,11.50236544,0.616918218,2.397895273,202.2944137,0.609601735,1,4.844187086,1156.2918,21,0.856352895,0.249176956,5.202714595,0.638112981,1,2.954606024,1
2.163960217,494.3333333,0.535969549,2.163960217,22.29078092,0,23.10784889,0.538530698,0.789535202,0.602046758,9.605720547,4.769480644,0.445191763,2.151035322,6.208095455,11.44023988,1.003879393,2.163960217,0.856786102,7.323169215,3202,0.298917766,4,0.861194607,144.84087,11.50236544,0.605449415,2.397895273,197.747758,0.607831929,1,4.844187086,1211.2368,21,0.854034876,0.255559173,5.217263493,0.643894775,1,2.954607783,1
2.161188738,482.3333333,0.528370766,2.161188738,22.29078092,0,23.10784889,0.52992446,0.747306453,0.602046758,9.60374844,4.76849459,0.445143051,2.148569757,6.186729902,11.44023988,1.013138249,2.161188738,0.856786102,7.323169215,3292,0.298917846,4,0.861194607,144.84087,17.42027149,0.616521606,2.397895273,201.3421254,0.616415969,1,4.844187086,1288.2738,21,0.854034876,0.262185639,5.216777956,0.640943238,1,2.954607849,1
2.143448961,577.6666667,0.528870937,2.143448961,22.29078092,0,23.10784889,0.543408548,0.825810354,0.651312859,9.604190644,4.768715692,0.47234166,2.137466124,6.267873267,18.04712185,1.057159757,2.143448961,0.852206312,7.323169215,3371,0.298917091,4,0.861194607,145.2357909,11.50236544,0.602295717,2.397895273,193.0718532,0.55743606,1,4.844187086,1282.6488,21,0.849843468,0.257039139,5.220223096,0.639639216,1,2.954610423,1
2.162320556,540.3333333,0.543002185,2.162320556,22.29078092,1,23.10784889,0.53389279,0.654341732,0.633580474,9.610007469,4.771624105,0.483240968,2.14690309,6.139499533,11.44023988,0.951872096,2.162320556,0.857687962,7.323169215,3390,0.298917539,4,2.01532743,146.055654,11.50236544,0.626190089,2.397895273,203.000808,0.540372453,1,4.844187086,1229.9598,21,0.854992534,0.245253133,5.223547928,0.653132139,1,2.954608854,1
2.10915855,504.3333333,0.519576866,2.10915855,22.29078092,0,23.10784889,0.536654165,0.756947133,0.654236198,9.561821528,4.747531134,0.505254119,2.12690309,6.332844751,18.55003742,1.053749292,2.10915855,0.858391367,7.323169215,2979,0.298918519,4,0.861194607,145.3411035,11.50236544,0.636663902,2.397895273,208.9848789,0.535117777,1,4.844187086,1113.7518,21,0.856124106,0.20407271,5.182714595,0.632310744,1,2.954605138,1
2.158751883,483.6666667,0.538337393,2.158751883,22.29078092,0,23.10784889,0.535443237,0.725193481,0.605590391,9.601775774,4.767508257,0.492114527,2.148280501,6.221896392,11.44023988,0.954642015,2.158751883,0.837885759,7.323169215,3516,0.298916719,4,0.861194607,144.3745608,11.50236544,0.614845797,2.397895273,209.6705371,0.607125519,1,4.844187086,1124.8728,21,0.840343771,0.206941276,5.214508672,0.645971617,1,2.954675918,1
2.132710217,526.3333333,0.528758567,2.132710217,22.29078092,0,23.10784889,0.539288092,0.71438032,0.652980679,9.582051908,4.757646324,0.492114527,2.134506396,6.264009794,18.04712185,0.931632586,2.132710217,0.856376472,7.323169215,3220,0.298918024,4,0.861194607,145.3033332,11.50236544,0.625196716,2.397895273,207.2752287,0.50134272,1,4.844187086,1137.1688,21,0.854065713,0.217865344,5.200734568,0.640907365,1,2.954606942,1
2.12314389,534.3333333,0.524913284,2.12314389,22.29078092,0,23.10784889,0.534056892,0.816409503,0.652980679,9.577942769,4.755591755,0.494529039,2.131035322,6.330760326,18.04712185,1.058637441,2.12314389,0.856376472,7.323169215,3158,0.298918037,4,0.861194607,145.3033332,11.50236544,0.625196716,2.397895273,202.2420371,0.556692212,1,4.844187086,1168.6968,21,0.854065713,0.234974244,5.197263493,0.634885266,1,2.954606898,1
2.171731695,676.3333333,0.527263375,2.171731695,33.41768391,0,23.10784889,0.533057892,0.754496959,0.59629942,9.628415863,4.780828302,0.414254285,2.145236424,6.250730653,11.44023988,0.962235252,2.171731695,0.850323291,7.323169215,3597,0.29891705,5,0.861194607,143.7716,11.50236544,0.590072043,2.397895273,210.3676902,0.58591506,1,4.844187086,1255.9438,27,0.848092418,0.282146364,5.243153696,0.637313398,1,2.954614505,1
2.184687257,530.3333333,0.522606901,2.184687257,22.29078092,0,23.10784889,0.529124401,0.703680219,0.602754291,9.632861408,4.783051075,0.423985971,2.153535322,6.088999578,11.44023988,1.03265811,2.184687257,0.852128812,7.323169215,3740,0.298917015,4,0.861194607,144.8067744,16.91735591,0.594134723,2.397895273,201.2659948,0.628317889,1,4.844187086,1475.2008,21,0.849379445,0.301731801,5.244556882,0.643157483,1,2.954611469,1
2.170701918,500.3333333,0.530307236,2.170701918,22.29078092,0,23.10784889,0.523831823,0.631120804,0.602312268,9.616740167,4.774990454,0.43429017,2.14940309,6.079815351,11.44023988,1.027143843,2.170701918,0.854461277,7.323169215,3561,0.298917486,4,0.861194607,144.8232134,16.91735591,0.605581298,2.397895273,203.1507862,0.631043355,1,4.844187086,1420.2558,21,0.851706755,0.29946679,5.230007984,0.648258492,1,2.954609705,1
2.186401772,659,0.536999273,2.186401772,22.29078092,1,23.10784889,0.551485822,0.721465331,0.669990459,9.642971967,4.788106354,0.50072511,2.152111633,6.150309292,24.65400381,0.899704479,2.186401772,0.853920372,7.323169215,3688,0.298916148,4,2.282688541,145.9453905,11.50236544,0.625628509,2.397895273,195.9262968,0.462837032,1,4.844187086,1322.9838,21,0.852175715,0.250361282,5.254161012,0.651155688,1,2.954613558,1
1.967403149,740.3333333,0.475252315,1.967403149,22.29078092,0,23.10784889,0.577099369,0.758412443,0.593378491,9.452262497,4.692751619,0.57836977,2.029734779,6.404765761,11.44023988,0.987996002,1.967403149,0.823082058,13.17124514,3470,0.298917561,4,0.861194607,146.9386524,22.81532877,0.612518496,2.397895273,205.7908602,0.681355165,1,4.844187086,1211.1048,21,0.819361941,0.21240331,4.881941851,0.631890549,1,2.954609762,1
2.131920896,564.3333333,0.53267777,2.131920896,22.29078092,0,23.10784889,0.527930319,0.786366422,0.652019333,9.590119238,4.761679989,0.482798801,2.132412732,6.260382143,17.54420627,1.064313123,2.131920896,0.85430921,7.323169215,3337,0.298917642,4,0.861194607,145.2683265,17.60633183,0.624812981,2.397895273,199.0008154,0.584588973,1,4.844187086,1223.6418,21,0.851967103,0.253612218,5.20905757,0.642262777,1,2.954608705,1
2.157157495,481,0.533872684,2.157157495,22.29078092,0,23.10784889,0.537716869,0.780739553,0.605590391,9.601090918,4.767165829,0.494529039,2.147701988,6.296640761,11.44023988,0.999523438,2.157157495,0.837885759,7.323169215,3278,0.298916665,4,0.861194607,144.3745608,11.50236544,0.614845797,2.397895273,206.2121056,0.609189145,1,4.844187086,1159.6868,21,0.840343771,0.224050176,5.21393016,0.639343982,1,2.954676994,1
2.133064525,458,0.535265684,2.133064525,22.29078092,0,23.10784889,0.533217492,0.779050914,0.60602881,9.59145787,4.762349306,0.506025842,2.145479766,6.319688,11.44023988,0.883621527,2.133064525,0.838463661,7.323169215,3148,0.298917137,4,0.861194607,144.3756691,11.50236544,0.626300119,2.397895273,212.0694495,0.610627336,1,4.844187086,1126.2128,21,0.841126116,0.227571217,5.064624604,0.639039294,1,2.954675106,1
2.223094192,340.6666667,0.39806923,2.223094192,6.514573265,0,4.794537184,0.600549686,0.695173819,0.662954707,5.343551485,2.598833288,0.562428424,0.659301291,7.03919375,12.79718382,0.882643514,2.223094192,0.658547876,23.6531686,1547,1.130039733,2,0.861194607,146.4866981,16.27347108,0.723720009,2.010426078,257.7821304,0.711504406,0,3.689805535,372.708,12,0.666659298,0.163584649,4.654515385,0.54969716,0,2.20787489,1
2.224553099,220.6666667,0.404585356,2.224553099,6.514573265,0,4.794537184,0.604697622,0.711094381,0.615998697,5.343551485,2.598833288,0.530468437,0.659301291,7.09475,5.687386275,0.884335649,2.224553099,0.652009027,23.6531686,1451,1.130039737,2,0.861194607,145.7156992,16.27347108,0.731329447,2.010426078,252.5742052,0.800219739,0,3.689805535,338.908,12,0.66035832,0.21076358,4.634307052,0.55551368,0,2.20786585,1
2.224553099,220.6666667,0.404585356,2.224553099,6.514573265,0,4.794537184,0.604697622,0.711094381,0.615998697,5.343551485,2.598833288,0.530468437,0.659301291,7.09475,5.687386275,0.884335649,2.224553099,0.652009027,23.6531686,1451,1.130039737,2,0.861194607,145.7156992,16.27347108,0.731329447,2.010426078,252.5742052,0.800219739,0,3.689805535,338.908,12,0.66035832,0.21076358,4.634307052,0.55551368,0,2.20786585,1
2.232018664,266.6666667,0.42420658,2.232018664,6.514573265,0,4.794537184,0.604651667,0.659306974,0.604291629,5.343551485,2.598833288,0.509260448,0.659301291,6.850792683,5.687386275,0.937660481,2.232018664,0.656234612,23.6531686,1499,1.130039734,2,0.861194607,145.6076032,16.27347108,0.715671145,2.010426078,252.0405442,0.821905444,0,3.689805535,357.958,12,0.664433292,0.168128667,4.658033903,0.568847369,0,2.207875813,1
2.222800557,443.6666667,0.407461044,2.222800557,6.514573265,0,4.794537184,0.600549686,0.695173819,0.662954707,5.343551485,2.598833288,0.562498033,0.659301291,7.04461875,12.79718382,0.928245778,2.222800557,0.658547876,23.6531686,1648,1.130039733,2,0.861194607,146.4866981,21.83692257,0.723720009,2.010426078,257.7821304,0.711504406,0,3.689805535,402.398,12,0.666659298,0.163584649,4.659628291,0.556633971,0,2.207874928,1
2.222415753,358.4444444,0.403448626,2.222415753,6.514573265,0,4.794537184,0.601225398,0.713602175,0.662954707,5.343551485,2.598833288,0.562741664,0.659301291,7.089875,18.36063531,1.167636326,2.222415753,0.658547876,23.6531686,1907,1.130039601,2,0.861194607,146.4866981,21.83692257,0.723720009,2.010426078,259.5393484,0.711504406,0,3.689805535,462.409,12,0.666659298,0.174803962,4.667003811,0.553670392,0,2.207875106,1
2.237587947,2.938271605,0.330541982,2.237587947,6.514573265,0,4.794537184,0.638674307,0.73862462,0.645451979,5.343551485,2.598833288,0.721463036,0.659301291,7.222582278,5.687386275,0.380082332,2.237587947,0.651259835,23.6531686,903,1.118393092,1,0.861194607,149.6266222,28.57429615,0.731257688,2.010426078,222.5274768,0.758398603,0,3.689805535,85.5279,6,0.659509531,0.134979868,4.629614198,0.484927712,0,2.208489899,1
2.228464506,523.9229698,0.312156409,2.228464506,6.514573265,0,4.794537184,0.618781164,0.749520776,0.645071938,5.343551485,2.598833288,0.704266919,0.659301291,7.3579,5.687386275,0.245880834,2.228464506,0.652828347,23.6531686,246,1.119022201,1,0.861194607,150.446035,16.27347108,0.76133108,2.010426078,229.7233349,0.819908963,0,3.689805535,14.52,6,0.661087258,0.125031455,4.535339506,0.473234775,0,2.207779697,1
2.18553162,39.66666667,0.409443199,2.18553162,6.514573265,0,4.794537184,0.603479312,0.687646105,0.707788885,5.343551485,2.598833288,0.694266765,0.659301291,7.178992308,5.687386275,0.89737119,2.18553162,0.654108737,23.6531686,929,1.130038822,1,0.861194607,149.8699997,22.88035304,0.767098526,2.010426078,262.7377459,0.663112054,0,3.689805535,247.472,6,0.662364004,0.11252831,4.50359064,0.558547296,0,2.207813206,1
2.270574058,3.777777778,0.350614663,2.270574058,6.514573265,0,4.794537184,0.632167157,0.784644191,0.613985647,5.343551485,2.598833288,0.635709109,0.659301291,6.956982955,5.687386275,0.544956288,2.270574058,0.659990446,23.6531686,730,1.118405318,1,0.861194607,149.3696436,29.11511433,0.737706335,2.010426078,203.8523186,0.819585594,0,3.689805535,173.199,6,0.667925609,0.187269745,4.688256173,0.499966136,0,2.207792779,1
2.263907392,11.33333333,0.393249197,2.263907392,6.514573265,0,4.794537184,0.610629565,0.711572427,0.617907203,5.343551485,2.598833288,0.579320262,0.659301291,7.198860759,5.687386275,0.479747434,2.263907392,0.65269239,23.6531686,794,1.122984623,2,0.861194607,146.8624473,21.83692257,0.733331292,2.010426078,250.9195833,0.786829309,0,3.689805535,118.111,12,0.661033668,0.22436123,4.772237654,0.542584577,0,2.207831996,1
2.292330877,220.6666667,0.350812887,2.292330877,6.514573265,0,4.794537184,0.625328967,0.685768466,0.595620878,5.343551485,2.598833288,0.530468437,0.659301291,6.846445,5.687386275,0.857422352,2.292330877,0.660661939,23.6531686,1505,1.118428062,2,0.861194607,146.475376,22.6942927,0.709890195,2.010426078,220.9133914,0.794345599,0,3.689805535,348.588,12,0.66874381,0.210416954,4.807918163,0.499191523,0,2.207841751,1
2.180686728,523.9229698,0.357979851,2.180686728,6.514573265,0,4.794537184,0.587235798,0.717572864,0.666451284,5.343551485,2.598833288,0.704266919,0.659301291,7.428967213,5.687386275,0.275187173,2.180686728,0.646991698,23.6531686,220,1.127794582,1,0.861194607,150.2401494,16.27347108,0.771554388,2.010426078,252.7095531,0.799128985,0,3.689805535,9.68,6,0.655534026,0.095557509,4.417283951,0.517956842,0,2.207785452,1
2.21514196,52.88888889,0.45508537,2.21514196,6.514573265,1,4.794537184,0.60838353,0.632249718,0.653878511,5.343551485,2.598833288,0.668714685,0.659301291,6.685083333,12.23214268,1.111409409,2.21514196,0.661694593,23.6531686,1231,1.130038722,1,1.596086607,151.1321702,22.81822749,0.76782088,2.010426078,242.3299658,0.734485066,0,3.689805535,408.3931,6,0.669498295,0.177153506,4.575869552,0.594546914,0,2.207819977,1
2.218260425,523.9229698,0.326378366,2.218260425,6.514573265,0,4.794537184,0.60089489,0.71585075,0.642857576,5.343551485,2.598833288,0.668511735,0.659301291,7.258,5.687386275,0.455401278,2.218260425,0.652433335,23.6531686,402,1.119108366,1,0.861194607,149.6304598,16.27347108,0.759722496,2.010426078,235.2787089,0.809603189,0,3.689805535,53.152,6,0.660701442,0.100144725,4.555339506,0.48464794,0,2.207790658,1
2.140296281,18.88888889,0.377050282,2.140296281,6.514573265,0,4.794537184,0.570619363,0.724901301,0.756044248,5.343551485,2.598833288,0.721463036,0.659301291,7.497714286,5.687386275,0.695731538,2.140296281,0.617268994,23.6531686,644,1.130038847,1,0.861194607,150.6586892,10.71001959,0.787695256,2.010426078,262.1648416,0.709056558,0,3.689805535,112.661,6,0.627834735,0.088479175,4.403533951,0.535609345,0,2.207808164,1
2.229635141,15.11111111,0.386646392,2.229635141,6.514573265,0,4.794537184,0.637662355,0.793844706,0.618982406,5.343551485,2.598833288,0.605658831,0.659301291,7.378389831,5.687386275,0.563325678,2.229635141,0.653074227,23.6531686,863,1.130033349,1,0.861194607,147.4895751,22.19137713,0.7650559,3.713572067,240.6386328,0.810891033,0,5.416100402,196.732,6,0.661411581,0.134979868,4.590756173,0.544880222,0,2.207824282,1
2.229635141,15.11111111,0.386646392,2.229635141,6.514573265,0,4.794537184,0.637662355,0.793844706,0.618982406,5.343551485,2.598833288,0.605658831,0.659301291,7.378389831,5.687386275,0.563325678,2.229635141,0.653074227,23.6531686,863,1.130033349,1,0.861194607,147.4895751,22.19137713,0.7650559,3.713572067,240.6386328,0.810891033,0,5.416100402,196.732,6,0.661411581,0.134979868,4.590756173,0.544880222,0,2.207824282,1
1.911485824,650.2222222,0.379312278,1.828182885,6.514573265,0,4.983978521,0.637603156,0.63653689,0.650097981,4.057996609,4.057996609,0.672342026,2.697878911,7.10676087,18.17742921,1.086304438,3.402064397,0.672660458,13.17124514,2306,1.217249206,3,0.861194607,149.5267559,22.88035304,0.741375728,2.397895273,239.335723,0.633295065,1,4.59511985,533.1209,17,0.679907101,0.111612766,5.264114938,0.529676083,1,2.207864871,1
1.911485824,666.2222222,0.361385363,1.828182885,6.514573265,0,4.983978521,0.63713204,0.652699046,0.651992496,7.798770349,3.851884851,0.743253578,2.407878911,7.242472727,18.17742921,1.074024685,3.402064397,0.674044346,13.17124514,2300,1.217249391,3,0.861194607,151.498705,22.88035304,0.747946117,2.397895273,244.7028356,0.629589051,1,4.59511985,517.9309,17,0.681023529,0.103830668,5.248489938,0.515896151,1,2.207858105,1
