MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,target
3.323527399,317,0.375445855,3.323527399,11.38785599,2,4.983978521,0.69528517,0.748445579,0.796983126,1
1.911485824,113,0.394372306,1.828182885,11.38785599,1,9.740498951,0.571719159,0.724374336,0.984028004,1
3.351305176,257,0.361939974,3.351305176,11.38785599,2,4.983978521,0.634726471,0.733952952,1.03742137,1
2.784809618,378,0.351874729,2.784809618,11.38785599,1,9.740498951,0.578432637,0.702968022,0.910806448,1
2.893289557,490,0.333283196,2.893289557,11.38785599,2,8.780830095,0.638039017,0.652140658,0.699413197,1
1.911485824,96,0.413064709,1.828182885,11.38785599,1,9.740498951,0.517084997,0.712759581,1.040897882,1
2.967652982,370,0.294973828,2.967652982,11.38785599,2,9.740498951,0.702178455,0.665110321,0.8511105,1
2.943508834,366,0.303560626,2.943508834,11.38785599,2,9.740498951,0.654392546,0.661823841,0.852798179,1
2.655410184,385.3333333,0.422510105,2.404726033,11.38785599,1,8.417796984,0.517087359,0.712581299,0.779183221,1
2.935767196,322,0.329215461,2.935767196,11.38785599,2,9.740498951,0.620454389,0.641829092,0.937743604,1
3.075897581,390,0.323635842,3.075897581,11.38785599,1,4.794537184,0.619902134,0.674293496,0.920230788,1
3.139554989,246,0.3870089,3.139554989,11.38785599,1,9.740498951,0.54819061,0.609097011,1.015278523,1
2.60842506,371,0.387476346,2.60842506,11.38785599,1,4.390415048,0.627612414,0.729658325,0.843762406,1
2.63511826,426,0.349823133,2.63511826,11.38785599,1,4.794537184,0.590682224,0.715657735,0.91988782,1
3.067564012,354,0.274766311,3.067564012,11.38785599,2,4.983978521,0.602117678,0.662031614,0.935505472,1
2.956175359,306,0.314917179,2.956175359,11.38785599,2,9.740498951,0.615817583,0.653831608,0.922204836,1
2.904925359,282,0.32797677,2.534346958,11.38785599,1,9.740498951,0.609647336,0.719622744,0.947858601,1
2.617564248,454,0.352343111,2.617564248,11.38785599,1,9.740498951,0.632940527,0.724676471,0.717203398,1
2.970341789,332,0.289716776,2.970341789,11.38785599,2,4.983978521,0.60864844,0.656548536,0.944993422,1
2.653508834,338,0.356594058,2.653508834,11.38785599,1,9.740498951,0.616909559,0.716995049,0.915475859,1
2.630959073,360,0.356958512,2.630959073,11.38785599,1,4.983978521,0.626149201,0.722969795,0.839873458,1
2.791175359,258,0.376138234,2.791175359,11.38785599,1,9.740498951,0.567929388,0.698765869,0.976327775,1
2.711410699,298,0.360810296,2.711410699,11.38785599,1,9.740498951,0.615511552,0.717654102,0.928470062,1
2.677652982,342,0.362040933,2.078337144,11.38785599,1,9.740498951,0.609309707,0.712205449,0.929104793,1
2.990749953,316,0.291381923,2.990749953,11.38785599,2,9.740498951,0.60717588,0.643342268,0.931653358,1
2.83978647,328,0.297930125,2.83978647,11.38785599,1,4.794537184,0.571060396,0.622622499,0.946076617,1
1.911485824,292,0.40284918,1.828182885,11.38785599,2,9.740498951,0.588731163,0.660187172,0.943008788,1
2.666175359,278,0.375200756,2.666175359,11.38785599,1,9.740498951,0.577388708,0.707284017,0.970778182,1
2.873675359,290,0.315837917,2.873675359,11.38785599,1,9.740498951,0.608699714,0.694016231,0.931406884,1
2.697425359,266,0.377724235,2.697425359,11.38785599,1,9.740498951,0.567929388,0.694390246,0.976327775,1
2.714060138,240,0.371040655,2.714060138,11.38785599,1,9.740498951,0.615463694,0.723197217,0.91202282,1
1.911485824,412,0.309755092,1.828182885,22.29078092,2,9.740498951,0.787503676,0.713544191,0.840457026,1
2.686320465,459,0.276232709,2.686320465,22.29078092,3,4.794537184,0.70703152,0.740731142,0.870945747,1
3.291865552,394,0.438444254,3.291865552,22.29078092,1,9.740498951,0.68549999,0.714944226,0.915431423,1
1.911485824,361,0.362199689,1.828182885,22.29078092,2,9.740498951,0.655222163,0.730378123,0.928349621,1
1.911485824,386,0.340769142,1.828182885,22.29078092,2,9.740498951,0.721487612,0.717609902,0.793694289,1
1.911485824,333,0.381698584,1.828182885,22.29078092,2,9.740498951,0.670501717,0.723219487,0.95195669,1
3.17089333,408,0.311473623,3.17089333,22.29078092,2,9.740498951,0.684515626,0.694743012,0.853833843,1
3.488809996,368,0.44380473,3.488809996,22.29078092,1,9.740498951,0.744427252,0.743092683,0.910261469,1
2.983115552,392,0.386254303,2.983115552,22.29078092,1,9.740498951,0.636060259,0.748788809,0.902352111,1
1.911485824,327,0.41187266,1.828182885,22.29078092,3,9.740498951,0.781884484,0.689961555,0.909887725,1
3.37728335,302,0.385478257,3.37728335,22.29078092,2,9.740498951,0.764965029,0.759309422,0.937433277,1
2.835616684,396,0.357444887,2.835616684,22.29078092,2,9.740498951,0.698323522,0.72516117,0.854222182,1
1.911485824,130,0.435136386,1.828182885,22.29078092,1,9.740498951,0.584312594,0.734272502,0.975742604,1
3.20589333,313,0.385238216,3.20589333,22.29078092,1,9.740498951,0.592572998,0.63215578,0.962240192,1
2.954735922,353,0.316940977,2.954735922,22.29078092,1,9.740498951,0.610491188,0.725987374,0.905185546,1
2.906124811,407,0.284703224,2.906124811,22.29078092,1,4.794537184,0.609301755,0.643475515,0.892054374,1
2.7325137,343,0.375980269,2.7325137,22.29078092,1,9.740498951,0.621836825,0.729727249,0.9150296,1
3.21016747,504,0.316426525,3.21016747,11.38785599,2,4.983978521,0.598469684,0.635895237,0.922233369,1
3.248058824,633.5555556,0.389934651,3.248058824,21.34576558,0,4.794537184,0.676829742,0.703993613,0.754026639,1
3.380200908,641.6666667,0.403349778,3.380200908,21.34576558,0,4.794537184,0.669083006,0.610528378,0.736149517,1
3.251336154,853,0.339789982,2.818646381,6.514573265,1,13.21233417,0.551092563,0.544097252,0.745604941,1
1.911485824,303,0.413508169,1.828182885,11.16387794,0,4.983978521,0.545093462,0.655967188,0.978176163,0
1.911485824,26,0.47682022,1.828182885,6.514573265,0,4.794537184,0.561062194,0.693426148,0.983089492,1
2.476088786,834,0.37873728,2.340052936,6.514573265,0,14.38361155,0.523422305,0.70492868,1.01250555,1
2.471322518,826,0.33635514,2.332462193,6.514573265,0,14.38361155,0.526184041,0.709612675,1.01630918,1
2.478070002,608,0.367670518,2.307650358,6.514573265,0,9.589074368,0.522500547,0.747645871,1.041560634,1
2.63723356,842,0.383822488,2.415122955,10.77244843,0,9.589074368,0.549835215,0.756374166,0.966591864,1
2.518983948,638,0.353114522,2.497407393,6.076020107,0,9.589074368,0.518595685,0.696583497,1.010282943,1
2.538436936,676,0.359525178,2.514818733,6.076020107,0,9.589074368,0.545737769,0.709233531,0.969213135,1
2.516856074,620,0.389913719,2.49579778,6.514573265,0,9.589074368,0.511401483,0.699422388,1.019759811,1
1.911485824,73,0.469401902,1.828182885,6.514573265,0,4.794537184,0.538867756,0.696713511,1.027574502,1
1.911485824,67,0.396022838,1.828182885,6.514573265,0,4.794537184,0.630244709,0.653056544,0.865774606,0
3.506116917,199.1111111,0.420948743,3.506116917,21.80584986,0,9.740498951,0.716358225,0.77057001,0.752449716,1
3.002916667,116.1111111,0.430925238,3.002916667,6.514573265,0,9.740498951,0.600138974,0.662030281,0.654462816,1
3.002916667,116.1111111,0.430925238,3.002916667,6.514573265,0,9.740498951,0.600138974,0.662030281,0.654462816,1
1.911485824,175.7777778,0.387039049,1.828182885,6.514573265,0,9.184952232,0.539874033,0.634064698,0.898020983,1
1.911485824,217.7777778,0.37799978,1.828182885,6.514573265,0,4.794537184,0.548516031,0.635035298,0.867493441,1
1.911485824,96,0.441528585,1.828182885,11.16387794,0,4.983978521,0.463383594,0.68425507,1.062820115,0
1.911485824,26,0.47682022,1.828182885,6.514573265,0,4.794537184,0.561062194,0.693426148,0.983089492,0
1.911485824,144,0.6683544,1.828182885,6.514573265,0,9.740498951,0.629312665,0.779854333,0.889480232,1
2.702090734,129,0.355490135,2.702090734,6.514573265,0,4.794537184,0.643050421,0.774292253,0.815396126,1
2.552785179,215,0.362936196,2.552785179,6.514573265,0,9.184952232,0.634380518,0.768112968,0.734060142,1
2.227553697,285,0.366702544,2.227553697,6.514573265,0,4.794537184,0.62528559,0.77180339,0.695341775,1
1.893062957,355,0.369615123,1.893062957,6.514573265,0,4.794537184,0.615400631,0.775635227,0.675409488,1
2.314660179,338,0.520505439,2.314660179,6.514573265,0,4.794537184,0.620055568,0.767693274,0.669597911,1
3.040053697,205,0.317817415,3.040053697,6.514573265,0,4.794537184,0.637843673,0.800413547,0.794887593,1
2.618757401,173,0.348607215,2.618757401,6.514573265,0,9.589074368,0.590146284,0.767784123,0.874644053,1
1.911485824,627,0.370504621,1.828182885,16.98174072,3,13.76480862,0.637760487,0.795367148,0.746252436,1
2.518946546,688,0.375413236,2.518946546,16.98174072,3,13.76480862,0.659341415,0.767052086,0.716073873,1
1.911485824,645,0.358274963,1.828182885,16.98174072,3,13.76480862,0.632018417,0.769106935,0.740769303,1
1.911485824,645,0.358274963,1.828182885,16.98174072,3,13.76480862,0.632018417,0.769106935,0.740769303,1
1.911485824,629,0.399548843,1.828182885,16.98174072,3,13.76480862,0.642669064,0.81279336,0.740769303,1
2.97727988,659,0.368564367,2.97727988,16.98174072,3,13.76480862,0.653228426,0.787752906,0.72703845,1
1.911485824,655,0.417544482,1.828182885,16.98174072,4,13.76480862,0.659333591,0.684489514,0.717968253,1
1.911485824,273,0.413040554,1.828182885,6.514573265,0,9.740498951,0.611372332,0.591229499,0.795683505,0
1.911485824,376.2222222,0.444586243,1.828182885,10.90292493,0,9.184952232,0.616012267,0.708053372,0.702016796,1
1.911485824,382.2222222,0.456121817,1.828182885,10.90292493,0,9.184952232,0.624511421,0.748213717,0.695822052,1
1.911485824,405.2222222,0.463214803,1.828182885,10.90292493,0,9.184952232,0.631399643,0.765461284,0.69082744,1
1.911485824,388.2222222,0.474326236,1.828182885,10.90292493,0,9.184952232,0.622582106,0.68854375,0.69082744,1
1.911485824,428.2222222,0.477672878,1.828182885,10.90292493,0,9.184952232,0.628857481,0.685455456,0.686783469,1
1.911485824,452.7777778,0.462809666,1.828182885,10.90292493,0,9.184952232,0.616220188,0.746715017,0.78159017,1
1.911485824,492,0.451644042,1.828182885,10.90292493,0,9.184952232,0.630735624,0.777489593,0.729053168,1
1.911485824,469,0.463082915,1.828182885,10.90292493,0,9.184952232,0.622172068,0.702356668,0.729053168,1
1.911485824,522,0.466844519,1.828182885,10.90292493,0,9.184952232,0.62853533,0.699541829,0.724372901,1
1.911485824,613,0.47464241,1.828182885,10.90292493,0,9.184952232,0.655362312,0.753472212,0.709547395,1
1.911485824,138,0.523283588,1.828182885,11.16387794,0,4.983978521,0.512127071,0.681675446,1.019845312,1
1.911485824,599.8888889,0.328644986,1.828182885,11.16387794,0,14.95193556,0.5367825,0.338829684,0.933278123,1
1.911485824,535.8888889,0.337337828,1.828182885,11.16387794,0,14.95193556,0.548207651,0.720051775,0.973213138,1
1.911485824,567.8888889,0.315514795,1.828182885,11.16387794,0,14.95193556,0.545120534,0.608610687,0.950424861,1
1.911485824,347.8888889,0.356892437,1.828182885,11.16387794,0,14.95193556,0.461723379,0.503396742,1.02447716,0
1.911485824,495.8888889,0.468766817,1.828182885,11.16387794,0,19.51698385,0.440255254,0.710276008,1.023531939,0
1.911485824,333.8888889,0.451117752,1.828182885,11.16387794,0,19.51698385,0.386988676,0.695367095,1.096701201,0
1.911485824,724,0.45244341,1.828182885,11.03340144,1,4.794537184,0.647063458,0.698099979,0.868848012,0
1.911485824,752,0.454779744,1.828182885,11.03340144,1,4.794537184,0.648996081,0.709969766,0.875338954,0
1.911485824,780,0.45685505,1.828182885,11.03340144,1,4.794537184,0.650772362,0.720848974,0.880964352,0
1.911485824,327,0.464308315,1.828182885,6.514573265,0,9.740498951,0.630036321,0.584221342,0.782573429,0
2.418601798,178,0.366263795,2.418601798,6.514573265,1,8.417796984,0.592060001,0.720066532,0.576217399,1
2.427672636,196,0.373542515,2.427672636,6.514573265,1,8.417796984,0.595296507,0.731224866,0.571818638,1
2.415130723,182,0.345989939,2.415130723,6.514573265,1,8.417796984,0.584878444,0.760506555,0.576217399,1
2.931136805,975,0.409940311,2.577654208,10.90292493,1,9.778515705,0.613006546,0.458873123,0.78725996,1
1.911485824,166,0.418157284,1.828182885,11.16387794,0,9.374393569,0.522539917,0.641544071,0.940460028,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0,9.184952232,0.591045031,0.690190378,0.877593086,0
1.911485824,77,0.380176994,1.828182885,11.16387794,0,14.95193556,0.407882428,0.70272215,1.165126754,0
2.679791922,383,0.377763212,2.679791922,6.514573265,2,9.740498951,0.647359324,0.702940706,0.648359512,1
3.358582924,102,0.423488739,3.358582924,11.16387794,0,4.983978521,0.567949572,0.756959121,1.07242817,0
1.911485824,247,0.337855789,1.828182885,6.076020107,0,9.740498951,0.584537228,0.638347845,0.888055514,0
1.911485824,234,0.33445704,1.828182885,6.076020107,0,9.740498951,0.55098937,0.625063862,0.924714146,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0,9.184952232,0.591045031,0.690190378,0.877593086,1
2.358127834,12,0.242412492,2.358127834,6.514573265,1,12.72301298,0.550299087,0.603822962,0.528474689,0
1.911485824,149.7777778,0.378306676,1.828182885,6.514573265,0,9.359585469,0.386737769,0.665712769,1.178930901,0
1.911485824,37,0.434966057,1.828182885,6.514573265,0,4.794537184,0.624412929,0.67758527,0.839738341,0
1.911485824,270,0.394808728,1.828182885,6.076020107,0,9.740498951,0.574955698,0.609633763,0.85990406,0
1.911485824,305,0.378052405,1.828182885,6.076020107,0,9.740498951,0.549568166,0.596720225,0.912233701,0
2.416608347,259,0.376499946,2.416608347,6.514573265,1,8.417796984,0.588298095,0.697143185,0.638326673,0
2.416608347,259,0.376499946,2.416608347,6.514573265,1,8.417796984,0.588298095,0.697143185,0.638326673,0
2.403716114,238,0.347501254,2.403716114,6.514573265,1,8.417796984,0.581936811,0.662547512,0.645221317,0
2.403716114,238,0.347501254,2.403716114,6.514573265,1,8.417796984,0.581936811,0.662547512,0.645221317,0
3.621208743,490,0.470197311,3.621208743,22.02982792,1,9.740498951,0.617072117,0.817225779,0.610738142,1
1.957290873,373.3333333,0.562277104,1.957290873,22.29078092,0,27.90238607,0.523450666,0.766931985,0.60453257,0
1.911485824,228,0.34996049,1.828182885,6.076020107,0,9.740498951,0.551724996,0.620569957,0.904041016,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0,4.794537184,0.640832246,0.694271767,0.832571433,1
1.911485824,61,0.384127421,1.828182885,6.514573265,0,9.184952232,0.591045031,0.690190378,0.877593086,0
3.450465063,463.5555556,0.41131754,3.271222305,10.90292493,1,9.740498951,0.660235155,0.747147543,0.94103919,1
3.499107858,465.5555556,0.410060046,3.331340235,10.90292493,1,9.740498951,0.682160219,0.765835179,0.925014202,1
3.489811209,425.5555556,0.424781704,3.280025042,10.90292493,1,9.740498951,0.680302701,0.754885107,0.934745071,1
3.485901693,285.5555556,0.388258236,3.027609261,10.90292493,1,9.740498951,0.634426017,0.818819856,0.977282544,1
3.494671769,337.5555556,0.401604856,3.168859261,10.90292493,1,9.740498951,0.645223761,0.820963321,0.971162067,1
3.424744898,423.5555556,0.387205329,3.152888972,10.90292493,1,9.740498951,0.622288045,0.81141618,0.984435578,1
3.467809236,389.5555556,0.396564406,3.161691708,10.90292493,1,9.740498951,0.634426017,0.814889167,0.977282544,1
3.411860371,371.5555556,0.371490963,3.011638972,10.90292493,1,9.740498951,0.608549654,0.807665612,0.992838512,1
3.457269295,337.5555556,0.382120854,3.020441708,10.90292493,1,9.740498951,0.622288045,0.81201108,0.984435578,1
3.513702522,373.5555556,0.430635791,3.287192595,10.90292493,1,9.740498951,0.697818588,0.764757281,0.929460108,1
3.435284839,421.5555556,0.374003705,3.235666749,10.90292493,1,9.740498951,0.634426017,0.818224956,0.977282544,1
3.476579312,387.5555556,0.382439871,3.244469486,10.90292493,1,9.740498951,0.645223761,0.820963321,0.971162067,1
3.502075397,335.5555556,0.386682764,3.251637039,10.90292493,1,9.740498951,0.65488754,0.826413509,0.965904002,1
1.911485824,68,0.498520472,1.828182885,11.16387794,0,4.983978521,0.505806606,0.729661282,1.064496064,0
1.911485824,32,0.506927563,1.828182885,6.514573265,0,4.794537184,0.626393239,0.698024677,0.890984796,0
1.911485824,32,0.506927563,1.828182885,6.514573265,0,4.794537184,0.626393239,0.698024677,0.890984796,0
1.911485824,37,0.444551859,1.828182885,6.514573265,0,4.794537184,0.625826424,0.652480324,0.866450022,0
1.911485824,37,0.444551859,1.828182885,6.514573265,0,4.794537184,0.625826424,0.652480324,0.866450022,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0,4.794537184,0.640832246,0.694271767,0.832571433,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0,4.794537184,0.640832246,0.694271767,0.832571433,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0,4.794537184,0.565309724,0.652648171,0.95944667,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0,4.794537184,0.565309724,0.652648171,0.95944667,0
1.911485824,61,0.384127421,1.828182885,6.514573265,0,9.184952232,0.591045031,0.690190378,0.877593086,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0,4.794537184,0.564180882,0.684859516,0.964996247,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0,4.794537184,0.564180882,0.684859516,0.964996247,0
1.911485824,27.2962963,0.468004982,1.828182885,6.514573265,0,4.794537184,0.566449307,0.681960584,0.99357933,0
1.911485824,27.2962963,0.468004982,1.828182885,6.514573265,0,4.794537184,0.566449307,0.681960584,0.99357933,0
1.911485824,26.77777778,0.468486393,1.828182885,6.514573265,0,4.794537184,0.566795333,0.677106583,0.999241186,0
1.911485824,26.77777778,0.468486393,1.828182885,6.514573265,0,4.794537184,0.566795333,0.677106583,0.999241186,0
1.911485824,101.4444444,0.400005257,1.828182885,11.16387794,0,4.983978521,0.422913233,0.719339878,1.13004899,1
1.911485824,453.7777778,0.561193734,1.828182885,11.16387794,0,14.11407509,0.300413732,0.681937786,1.336967508,1
2.628275311,765,0.402723448,2.418876395,10.77244843,0,4.794537184,0.548318847,0.686742994,0.945273454,1
2.91369802,702,0.378390084,2.535646972,6.076020107,0,9.589074368,0.596678625,0.698196061,0.902085502,1
1.911485824,61,0.383759998,1.828182885,6.514573265,0,9.184952232,0.591824912,0.715350253,0.841843501,0
1.911485824,68,0.498520472,1.828182885,11.16387794,0,4.983978521,0.505806606,0.729661282,1.064496064,0
1.911485824,68,0.498520472,1.828182885,11.16387794,0,4.983978521,0.505806606,0.729661282,1.064496064,0
1.911485824,243.8888889,0.446531508,1.828182885,11.16387794,0,14.95193556,0.333542852,0.667269119,1.178882881,0
1.911485824,243.8888889,0.446531508,1.828182885,11.16387794,0,14.95193556,0.333542852,0.667269119,1.178882881,1
3.002916667,116.1111111,0.430925238,3.002916667,6.514573265,0,9.740498951,0.600138974,0.662030281,0.654462816,0
3.570387141,90.33333333,0.478670847,3.350894884,10.90292493,0,9.740498951,0.652518898,0.785708568,0.866809315,0
3.44207478,358,0.34583894,3.44207478,10.90292493,2,4.983978521,0.708471129,0.691569746,0.836491053,1
3.377300509,542.3333333,0.408690685,1.510236995,10.90292493,2,4.983978521,0.580034185,0.690919444,0.595205621,1
3.431464248,362.3333333,0.409987406,2.452042551,10.90292493,2,13.40177551,0.523252881,0.684056136,0.664741147,1
3.43623749,377.3333333,0.354617643,3.43623749,10.90292493,3,13.40177551,0.531269238,0.686764481,0.648089203,1
3.142342654,1065,0.431385652,2.634169657,10.90292493,1,4.983978521,0.642388498,0.475966064,0.768325432,1
3.374006519,54,0.394342741,3.374006519,6.514573265,1,9.740498951,0.74326703,0.81058776,0.936900778,1
3.398246882,58,0.287013518,3.398246882,6.514573265,1,9.740498951,0.778196631,0.826436052,0.920545315,1
3.418655045,74,0.326167599,3.418655045,6.514573265,1,9.740498951,0.787559289,0.806827655,0.917243738,1
3.413080593,72,0.379770385,3.413080593,6.514573265,1,9.740498951,0.748213732,0.776173492,0.917243738,1
2.631709143,529.3333333,0.543217311,2.153756135,22.29078092,0,27.90238607,0.529117645,0.699264715,0.583183877,0
2.178679762,463.3333333,0.517748502,2.178679762,22.29078092,1,27.90238607,0.512012638,0.713914862,0.574719902,0
1.958526902,381.3333333,0.575720165,1.958526902,22.29078092,0,27.90238607,0.542325722,0.827462362,0.60453257,0
1.901517466,344.3333333,0.534205511,1.901517466,22.29078092,0,27.90238607,0.529461986,0.70897072,0.608299243,0
1.952767466,363.3333333,0.555724567,1.952767466,22.29078092,0,27.90238607,0.528250174,0.776884591,0.606141583,0
1.986656355,380.3333333,0.547933351,1.986656355,22.29078092,0,27.90238607,0.534760058,0.779949209,0.60453257,0
1.881517466,382.3333333,0.570627608,1.881517466,22.29078092,0,27.90238607,0.51897742,0.739999339,0.608862578,0
2.02209924,533.3333333,0.549768647,2.02209924,22.29078092,0,27.90238607,0.531573986,0.664524177,0.598007879,0
1.906040873,354.3333333,0.541518339,1.906040873,22.29078092,0,27.90238607,0.524990623,0.700417947,0.606141583,0
2.026622647,543.3333333,0.555566401,2.026622647,22.29078092,0,27.90238607,0.526961376,0.654227513,0.597122354,0
2.039513095,421.3333333,0.552199921,2.039513095,22.29078092,0,27.90238607,0.545016386,0.744718747,0.595375086,0
1.991179762,390.3333333,0.554079433,1.991179762,22.29078092,0,27.90238607,0.529629117,0.769696977,0.603379063,0
2.265532839,342.3333333,0.527123155,2.017151984,22.29078092,0,27.90238607,0.517109586,0.728028857,0.590518704,0
2.446088394,361.3333333,0.549160383,2.068401984,22.29078092,0,27.90238607,0.519416067,0.774195804,0.589619577,0
2.53289395,378.3333333,0.543850106,2.102290873,22.29078092,0,27.90238607,0.525362316,0.777662177,0.589130327,1
2.645162468,409.3333333,0.543290101,2.150624206,22.29078092,0,27.90238607,0.540390529,0.754780671,0.581439039,0
2.414838394,395.3333333,0.542113411,2.054513095,22.29078092,0,27.90238607,0.511186941,0.729582986,0.590153135,0
1.911485824,57,0.422673299,1.828182885,11.16387794,0,4.983978521,0.571853934,0.714663583,0.954740277,0
1.911485824,534.3333333,0.595118737,1.828182885,6.514573265,0,18.48968204,0.307405413,0.610839009,1.344379896,1
1.911485824,32,0.506927563,1.828182885,6.514573265,0,4.794537184,0.626393239,0.698024677,0.890984796,0
1.911485824,32,0.506927563,1.828182885,6.514573265,0,4.794537184,0.626393239,0.698024677,0.890984796,0
1.911485824,37,0.444551859,1.828182885,6.514573265,0,4.794537184,0.625826424,0.652480324,0.866450022,0
1.911485824,67,0.435341414,1.828182885,6.514573265,0,4.794537184,0.640832246,0.694271767,0.832571433,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0,4.794537184,0.565309724,0.652648171,0.95944667,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0,4.794537184,0.564180882,0.684859516,0.964996247,0
1.911485824,27.2962963,0.468004982,1.828182885,6.514573265,0,4.794537184,0.566449307,0.681960584,0.99357933,0
1.911485824,26.77777778,0.468486393,1.828182885,6.514573265,0,4.794537184,0.566795333,0.677106583,0.999241186,0
3.142342654,1065,0.438499271,2.634169657,10.90292493,1,4.983978521,0.56276083,0.445276628,0.700434903,1
1.911485824,259.7777778,0.371286984,1.828182885,6.514573265,0,4.794537184,0.548873596,0.635638585,0.855688876,1
3.277110945,647,0.436824729,3.046359811,6.514573265,1,9.740498951,0.611086146,0.47774318,0.873007799,1
3.205640535,992,0.430689387,3.045604842,10.90292493,1,4.983978521,0.663884944,0.470475552,0.761807384,1
3.131769391,864,0.43397983,3.10635387,6.514573265,2,9.740498951,0.624542806,0.383564475,0.852619523,1
3.197186808,968,0.427467648,3.032271509,10.90292493,1,4.983978521,0.663843137,0.433426812,0.761871088,1
1.911485824,425,0.410391692,1.828182885,10.90292493,1,13.21233417,0.537858236,0.700403261,0.670376411,0
1.911485824,357.4444444,0.418174268,1.828182885,10.90292493,1,4.794537184,0.573967056,0.700844149,0.732256306,0
1.911485824,79,0.466335667,1.828182885,6.514573265,0,4.794537184,0.588905352,0.715941667,0.901222225,1
1.911485824,43,0.427238414,1.828182885,6.514573265,0,4.794537184,0.586395874,0.61144404,0.840225645,0
2.643965501,898.4444444,0.320236225,2.643965501,6.514573265,0,14.96912731,0.582788712,0.551864003,0.849398418,0
2.727118873,816,0.36577505,2.727118873,6.514573265,0,14.96912731,0.617159034,0.684075386,0.833024504,0
2.642496842,765.7777778,0.375761999,2.642496842,6.514573265,0,14.96912731,0.575063159,0.237310943,0.852168578,0
2.695962218,1689.148148,0.300940309,2.669766423,6.514573265,0,25.14371744,0.572663865,0.501717766,0.877077458,0
2.686418331,894.7037037,0.344505209,2.660434956,6.514573265,0,14.96912731,0.577405976,0.616497675,0.893022086,0
2.66210645,893.1111111,0.327890203,2.448023926,6.514573265,0,14.96912731,0.593302786,0.58553047,0.857192571,0
2.66716698,820.4444444,0.312362775,2.66716698,6.514573265,0,14.96912731,0.566480065,0.578621907,0.897091331,0
3.372652375,870.4444444,0.293509561,2.771744423,11.16387794,0,15.15856865,0.561241179,0.646309281,0.920923655,0
1.911485824,81,0.459781101,1.828182885,5.647177221,0,9.778515705,0.379074997,0.654429814,1.129300592,0
1.911485824,362,0.444442549,1.828182885,11.38785599,0,9.740498951,0.634387504,0.657666748,0.591470669,1
1.911485824,91,0.379047836,1.828182885,11.16387794,0,14.95193556,0.432322509,0.63102313,1.120655381,1
1.911485824,99,0.391766655,1.828182885,11.16387794,0,14.95193556,0.432322509,0.641071524,1.120655381,0
3.042014519,192,0.490527362,2.262489135,6.514573265,0,5.480096598,0.722346688,0.46495802,0.606598128,1
1.911485824,594,0.375362224,1.828182885,6.514573265,0,9.740498951,0.673177047,0.673787568,0.853824184,1
1.911485824,594,0.375362224,1.828182885,6.514573265,0,9.740498951,0.673177047,0.673787568,0.853824184,1
2.256958295,406.3333333,0.536323709,2.256958295,22.29078092,0,23.10784889,0.536683964,0.753376869,0.534268985,1
2.274974877,424.3333333,0.53393591,2.274974877,22.29078092,0,23.10784889,0.540095162,0.809101622,0.535630088,1
2.288960217,454.3333333,0.540716205,2.288960217,22.29078092,0,23.10784889,0.543878963,0.819030093,0.537137536,1
2.300133056,483,0.54219549,2.300133056,22.29078092,0,23.10784889,0.547378836,0.828163491,0.538770539,1
2.286188738,442.3333333,0.532998415,2.286188738,22.29078092,0,23.10784889,0.535501498,0.777873756,0.537137536,1
2.268448961,537.6666667,0.533883403,2.268448961,22.29078092,0,23.10784889,0.549143246,0.853755475,0.602754291,1
2.297737223,484.3333333,0.547310852,2.297737223,22.29078092,0,23.10784889,0.539431775,0.743363217,0.538770539,1
2.23415855,464.3333333,0.524687102,2.23415855,22.29078092,0,23.10784889,0.544803993,0.789933812,0.601984736,1
2.283751883,443.6666667,0.54274051,2.283751883,22.29078092,0,23.10784889,0.540728992,0.758925751,0.539594618,1
2.257710217,486.3333333,0.533006412,2.257710217,22.29078092,0,23.10784889,0.546555531,0.746798666,0.602046758,1
2.24814389,494.3333333,0.530219456,2.24814389,22.29078092,0,23.10784889,0.541205643,0.847047217,0.602046758,1
2.296731695,636.3333333,0.532124265,2.296731695,33.41768391,0,23.10784889,0.540307388,0.790245192,0.530552795,1
2.309687257,490.3333333,0.526650295,2.309687257,22.29078092,0,23.10784889,0.533702062,0.733790843,0.540511661,1
2.295701918,460.3333333,0.533769434,2.295701918,22.29078092,0,23.10784889,0.529011394,0.662566964,0.538770539,1
2.287320556,500.3333333,0.546441423,2.287320556,22.29078092,1,23.10784889,0.539834369,0.685439867,0.576233473,1
2.311401772,619,0.540113781,2.311401772,22.29078092,1,23.10784889,0.55652963,0.751331644,0.626699169,1
