ABC,ABCGG,SpAbs_A,SpAD_A,LogEE_A,VE1_A,VE3_A,VR3_A,nAromAtom,nAromBond,target
36.91245971,27.7745789,59.19946782,59.19946782,4.772812876,4.287529277,3.00327315,9.229990287,18,18,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,4.250556657,2.951127349,9.213387322,18,18,1
36.77580378,28.94669675,60.57615032,60.57615032,4.772348642,5.918326996,3.346669725,8.001933734,22,22,1
38.85668401,31.11758429,64.3081918,64.3081918,4.830462941,5.863249646,3.397944537,8.390902959,22,22,1
37.55186025,30.57743892,61.55772934,61.55772934,4.793983698,5.972037206,3.376323315,8.126385825,21,21,1
38.74729421,30.41671183,63.98728154,63.98728154,4.835305188,4.324821696,3.073808826,10.28878366,22,22,1
40.23045746,31.9377234,66.30240441,66.30240441,4.872596772,4.593225568,3.173241141,10.1628839,22,22,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,5.967333712,3.395738126,8.200152417,22,22,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,5.967333712,3.395738126,8.200152417,22,22,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,5.967333712,3.395738126,8.200152417,22,22,1
39.07546361,30.94285533,63.88038094,63.88038094,4.832108329,6.048442347,3.429041315,8.140090465,22,22,1
39.07546361,30.94509542,63.87980961,63.87980961,4.832108329,5.934515164,3.410025873,8.259026455,22,22,1
37.37352076,29.83524618,62.13094925,62.13094925,4.791536379,5.964578204,3.375073546,8.03728258,22,22,1
36.77580378,29.45552725,60.5729018,60.5729018,4.77235159,5.908559449,3.345017972,7.959893336,22,22,1
39.45440099,31.4105791,65.7095143,65.7095143,4.848573968,5.774464414,3.402104136,8.543311116,22,22,1
40.55862686,31.93977192,66.09083554,66.09083554,4.869514438,6.2507666,3.500410933,8.100327574,22,22,1
40.16150777,31.55160436,66.56228469,66.56228469,4.860920349,5.058955963,3.269818756,9.282840388,22,22,1
38.74729421,30.46039949,64.11626139,64.11626139,4.835304788,3.906366961,2.972045688,10.61705014,22,22,1
39.45440099,31.04805408,64.32602823,64.32602823,4.845670107,4.569827604,3.148716021,9.737995197,22,22,1
37.37352076,29.83524618,62.13094925,62.13094925,4.791536379,5.964578204,3.375073546,8.03728258,22,22,1
39.56379079,31.65507874,65.4684951,65.4684951,4.848498663,5.8501323,3.415122902,8.484511686,22,22,1
40.48967717,32.40652411,66.18338491,66.18338491,4.867777473,5.813830372,3.427946447,8.614785754,22,22,1
36.77580378,28.94669675,60.57615032,60.57615032,4.772348642,5.918326996,3.346669725,8.001933734,22,22,1
40.16150777,31.55160436,66.56228469,66.56228469,4.860920349,5.058955963,3.269818756,9.282840388,22,22,1
39.00651392,30.78285928,63.88718092,63.88718092,4.83030369,6.043026197,3.428145452,8.177472127,22,22,1
40.75922475,32.21565057,67.95170121,67.95170121,4.878494546,5.118296373,3.300528465,9.375617052,22,22,1
38.96607381,30.75618286,64.27585713,64.27585713,4.830380784,6.101006339,3.437694271,8.058954523,22,22,1
43.68547036,34.89919832,70.09102893,70.09102893,4.940135495,5.918943719,3.518624182,8.87354775,22,22,1
36.92873835,28.45111464,59.0994169,59.0994169,4.774961184,5.665881539,3.282025003,8.122632049,18,18,1
35.42929646,27.31594982,56.72031736,56.72031736,4.732274216,4.27910425,2.957821097,9.00367259,17,17,1
34.61279988,26.84907508,55.73499532,55.73499532,4.710048835,4.256214288,2.929984641,8.980922746,17,17,1
19.37671247,17.60927674,28.95393262,28.95393262,4.142653967,4.183166515,2.347359231,6.08760091,6,6,0
21.00887949,17.99343477,30.83103828,30.83103828,4.207908497,3.79201066,2.326148169,7.156148334,9,10,1
21.82537607,18.68649742,31.58802896,31.58802896,4.24433212,3.792155846,2.362554099,7.486554483,9,10,0
18.62623162,15.37227297,29.71266192,29.71266192,4.124165085,4.344018549,2.301708976,5.805226672,12,12,0
28.17952993,21.68522788,47.45763566,47.45763566,4.521963429,4.373236057,2.756437097,9.094259032,17,20,1
28.99602651,22.25239167,48.27941852,48.27941852,4.548697507,4.430415495,2.796826191,9.164160663,17,20,0
16.29196554,12.87803213,28.08391845,28.08391845,3.98527783,3.50645831,2.04306386,8.072371623,10,11,1
26.77760614,21.17370461,44.49391316,44.49391316,4.454349668,4.985005028,2.859197381,7.148770889,12,12,1
23.43420776,20.17020156,33.63328241,33.63328241,4.317032958,4.02145274,2.490255504,7.487438373,6,6,1
12.22766434,11.09434241,19.90647845,19.90647845,3.699426588,3.630376389,1.759339961,4.833138379,6,6,0
13.93378029,12.57825992,21.69439411,21.69439411,3.82480665,3.748421189,1.9091214,5.111476676,6,6,1
20.25730121,16.90651013,32.59717532,32.59717532,4.189956874,4.044260836,2.352810244,6.807811848,12,12,1
18.88352776,15.58559435,30.15212649,30.15212649,4.114590023,3.961565463,2.252108003,6.609936291,12,12,1
18.88352776,15.58559435,30.15212649,30.15212649,4.114590023,3.961565463,2.252108003,6.609936291,12,12,1
15.34799386,13.63856271,24.20763551,24.20763551,3.919665356,3.823847128,2.034404198,5.611305008,6,6,1
30.43910887,23.77373298,48.91625209,48.91625209,4.58252916,4.819600996,2.933667697,7.756725417,12,12,1
30.43910887,24.43734453,48.99766317,48.99766317,4.583393454,4.556524226,2.877536655,8.214383661,12,12,1
37.86794463,27.30442988,62.47104081,62.47104081,4.804889268,4.784814466,3.134063168,9.581721794,33,34,0
29.38266325,22.98671318,47.43153452,47.43153452,4.562886027,4.678338053,2.877943997,7.910934634,21,22,0
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,4.663132479,2.900663981,8.926068627,21,22,0
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,4.685476859,2.930762056,8.987887831,21,22,0
32.86866834,24.14482215,54.0753046,54.0753046,4.667859505,4.679972489,2.978376757,9.451905501,27,28,0
33.57577512,24.55490947,55.04390276,55.04390276,4.689046252,4.702591766,3.006728819,9.493666024,27,28,0
29.33313443,22.58304237,47.53518483,47.53518483,4.560447885,4.679789308,2.878254156,8.088673335,21,22,0
30.92568748,23.61120573,49.93507354,49.93507354,4.609147941,4.781923105,2.95113715,8.865367067,21,22,0
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,4.723863885,2.963614058,9.010429839,21,22,0
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,4.685476859,2.930762056,8.987887831,21,22,0
33.535335,24.63344212,55.12901605,55.12901605,4.689143171,4.975282432,3.063097162,8.933016209,27,28,0
18.199514,15.63102399,28.48060232,28.48060232,4.07910413,4.102995777,2.244626507,6.160454655,9,10,1
16.23959488,13.70202741,27.33542564,27.33542564,3.983571429,4.123378228,2.15861013,5.591335551,12,12,1
17.12504115,14.40824396,28.09871765,28.09871765,4.028941945,4.199610517,2.223449147,5.697107204,12,12,1
18.06895475,15.19647052,28.69650384,28.69650384,4.076141688,4.317780597,2.295650643,5.755492137,12,12,1
15.6418779,13.1976832,25.68279663,25.68279663,3.940009342,4.072979477,2.09752197,5.409378651,12,12,1
17.65380844,14.54116844,29.84650937,29.84650937,4.065051455,4.169310759,2.260659859,6.230382974,12,12,1
18.36091522,14.91966331,30.91848416,30.91848416,4.103428048,4.178021016,2.305306431,6.718456522,12,12,1
18.42986491,15.37327818,30.74876755,30.74876755,4.107106876,4.263754506,2.325618849,6.187916465,12,12,1
19.73468867,15.54388602,33.29330698,33.29330698,4.167638381,4.380999833,2.393567702,6.248822305,12,12,1
16.23959488,13.70202741,27.33542564,27.33542564,3.983571429,4.123378228,2.15861013,5.591335551,12,12,1
30.79971865,23.66662843,52.24368193,52.24368193,4.596780047,5.19242066,3.033494358,7.606919471,18,18,0
28.19007112,22.47575024,47.02019978,47.02019978,4.508698717,4.814482499,2.879961382,7.485699006,12,12,0
27.97129153,22.26445181,47.39926258,47.39926258,4.506460379,4.996403298,2.917051133,7.466736369,12,12,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,4.250556657,2.951127349,9.213387322,18,18,1
31.45445477,23.55900863,51.6750581,51.6750581,4.621892787,4.176876317,2.815858036,9.182204803,27,28,0
19.36345065,17.97527159,30.12377914,30.12377914,4.142003353,4.255040367,2.403615694,6.149099137,0,0,1
18.21108531,14.71697089,30.88901357,30.88901357,4.11358991,4.191848467,2.266050921,6.284372513,12,12,1
21.74661921,16.45266139,36.83155924,36.83155924,4.276797037,4.266878009,2.444134187,7.374118336,18,18,1
21.74661921,16.45266139,36.83155924,36.83155924,4.276797037,4.266878009,2.444134187,7.374118336,18,18,1
21.03951243,16.10709189,35.44950054,35.44950054,4.244631725,4.317535949,2.418196302,6.790635164,12,12,1
20.33240565,16.22205296,33.93554617,33.93554617,4.212606743,4.318950222,2.3793031,6.487485607,12,12,1
20.33240565,16.22205296,33.93554617,33.93554617,4.212606743,4.318950222,2.3793031,6.487485607,17,17,1
22.52267568,17.18824384,37.71414893,37.71414893,4.310968399,4.300816001,2.488424189,7.357981145,18,18,1
22.5631158,17.05150872,37.54831371,37.54831371,4.310833383,4.284353988,2.484589197,7.484286006,18,18,1
22.5631158,16.91477361,37.69685551,37.69685551,4.310830367,4.280276938,2.48363713,7.541263286,18,18,1
22.52267568,17.18824384,37.71414893,37.71414893,4.310968399,4.300816001,2.488424189,7.357981145,18,18,1
22.52267568,17.18824384,37.71414893,37.71414893,4.310968399,4.300816001,2.488424189,7.357981145,18,18,1
22.5631158,16.91477361,37.69685551,37.69685551,4.310830367,4.280276938,2.48363713,7.541263286,18,18,1
23.86793956,17.56895862,40.319799,40.319799,4.370353238,4.288494464,2.554548019,8.387364866,18,18,1
23.16083278,17.25694038,39.26954954,39.26954954,4.341097184,4.286019471,2.520069177,7.894620381,18,18,1
23.16083278,17.25694038,39.26954954,39.26954954,4.341097184,4.286019471,2.520069177,7.894620381,18,18,1
24.04627904,17.8444592,40.02979764,40.02979764,4.373044526,4.295905771,2.556274712,8.021821568,18,18,1
21.03951243,16.10709189,35.44950054,35.44950054,4.244631725,4.317535949,2.418196302,6.790635164,18,18,1
21.8155689,16.85186743,36.45045295,36.45045295,4.279900659,4.379359798,2.470154322,6.786996862,18,18,1
23.22978246,17.92857621,38.89704104,38.89704104,4.344010925,4.439623363,2.555280282,7.113790387,18,18,1
22.63206548,17.38565937,37.26048349,37.26048349,4.313833428,4.415346265,2.514705677,6.902865671,18,18,1
16.79687175,13.83319799,28.36634912,28.36634912,4.036123863,4.147735099,2.164499771,5.64820533,12,12,1
16.23959488,13.76493897,27.29018387,27.29018387,3.983575728,4.128922888,2.159953916,5.56745998,12,12,1
34.61279988,26.84907508,55.73499532,55.73499532,4.710048835,4.256214288,2.929984641,8.980922746,17,17,1
32.54819829,24.90611408,52.2448613,52.2448613,4.656935668,4.830940531,3.010125701,8.344925453,18,18,1
30.71883842,23.19320302,50.90936738,50.90936738,4.606196909,4.749026199,2.944233947,8.065436856,18,18,1
32.54819829,24.44723629,52.27141504,52.27141504,4.656926534,4.856439545,3.015390091,8.041611038,18,18,1
31.95048131,24.58148183,50.55719416,50.55719416,4.634956665,4.819957802,2.983752147,8.154387845,18,18,1
32.54819829,24.44723629,52.27141504,52.27141504,4.656926534,4.856439545,3.015390091,8.041611038,18,18,1
32.54819829,24.44723629,52.27141504,52.27141504,4.656926534,4.856439545,3.015390091,8.041611038,18,18,0
13.0725203,11.86709539,20.72038647,20.72038647,3.765006008,3.660204722,1.828147332,5.037870757,6,6,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,3.673300236,1.771094134,4.818308886,6,6,1
15.30338063,14.44725399,25.45429074,25.45429074,3.925289341,3.873578924,2.096116211,5.657435294,0,0,1
39.80983652,29.87025395,64.19232565,64.19232565,4.848130976,4.865515543,3.21141322,9.098669708,16,17,1
30.94061005,25.39537734,51.68115443,51.68115443,4.605100283,5.42735299,3.10243851,7.506964161,17,17,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,3.966489838,2.119818876,5.6874174,6,6,1
21.29873215,17.19185961,35.29732886,35.29732886,4.241518641,4.57877295,2.51468282,6.444151251,17,17,1
26.68603881,20.67868162,42.66625669,42.66625669,4.455516584,4.834526812,2.799558689,7.259985852,17,17,1
26.68603881,20.67868162,42.66625669,42.66625669,4.455516584,4.834526812,2.799558689,7.259985852,17,17,1
26.61708913,20.60314689,43.49527771,43.49527771,4.459347761,4.584026769,2.775340788,9.224055019,11,11,0
25.76015243,20.0007043,41.95692569,41.95692569,4.426256088,4.787021837,2.759830941,7.199122932,17,17,0
21.44856206,17.89831427,35.19514308,35.19514308,4.252352533,4.479907165,2.529221741,6.701707367,11,11,0
29.65236531,23.49322387,47.21818273,47.21818273,4.560905893,4.844847072,2.912916748,7.678126562,17,17,1
22.11522873,17.65497845,36.10383797,36.10383797,4.276752761,4.637798534,2.563859217,6.536104522,17,17,1
22.11522873,17.65497845,36.10383797,36.10383797,4.276752761,4.637798534,2.563859217,6.536104522,17,17,1
17.80363836,15.44581302,29.34305902,29.34305902,4.071740978,4.306049743,2.292930074,5.862587786,11,11,1
22.04627904,17.59534639,36.93356726,36.93356726,4.281332132,4.36183624,2.537603862,8.851385729,11,11,0
19.10846212,16.38283847,31.93625361,31.93625361,4.146755405,4.39373241,2.396469805,6.182628785,11,11,1
22.85084508,18.46845524,37.39232126,37.39232126,4.311106313,4.611225925,2.593204486,6.773977336,17,17,1
20.52267568,16.55216744,34.32956625,34.32956625,4.20479795,4.492303417,2.457877026,6.347972646,17,17,1
28.82132173,22.52611833,45.34606987,45.34606987,4.546310254,4.855257651,2.860996015,8.812304265,0,0,1
19.1971919,16.39639173,29.87023228,29.87023228,4.12733699,4.07457818,2.321057959,6.63079312,6,6,1
13.5324881,12.16653898,22.53111915,22.53111915,3.806522735,3.505501989,1.842120396,5.850455204,0,0,0
18.37284577,15.01997026,31.09901694,31.09901694,4.101100107,3.831576029,2.218744952,6.698530097,15,16,1
16.91819209,14.24552152,27.92846496,27.92846496,4.038859703,4.086273424,2.149570756,5.754039774,9,10,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,3.673300236,1.771094134,4.818308886,6,6,0
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,4.386226223,2.731232196,7.768439329,12,12,1
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,3.673300236,1.771094134,4.818308886,6,6,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,3.673300236,1.771094134,4.818308886,6,6,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,3.673300236,1.771094134,4.818308886,6,6,0
24.54441339,20.25822026,36.31468791,36.31468791,4.377709266,4.034657238,2.526323462,8.011473293,9,10,0
17.43538807,14.3310493,27.43000149,27.43000149,4.053973283,3.810812791,2.126299858,6.771948272,9,10,1
16.72828129,14.06469729,26.87015782,26.87015782,3.998730082,3.612421296,2.072835627,6.751595477,9,10,1
17.43538807,14.45803406,27.95349095,27.95349095,4.03968498,3.628095771,2.121617052,6.955250058,9,10,1
19.55670842,15.45481137,31.28851177,31.28851177,4.144610311,3.83679116,2.260927114,7.038468887,9,10,1
16.199514,13.91309598,25.11686276,25.11686276,3.960100582,3.62803327,2.030628047,6.645883972,9,10,1
16.79723098,14.44824848,26.78767782,26.78767782,4.002814372,3.684810762,2.092676531,6.753242941,9,10,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,5.967333712,3.395738126,8.200152417,22,22,1
26.32461924,19.19167718,44.02951139,44.02951139,4.45285271,4.226304814,2.665103477,12.78852314,6,6,1
18.84960163,15.56755413,29.93877599,29.93877599,4.109156078,3.83317901,2.219163225,6.919094466,9,10,1
20.2638152,15.8010119,32.81468876,32.81468876,4.180099869,3.770901943,2.28282566,7.25737468,15,16,1
24.42557566,17.99121198,39.5758573,39.5758573,4.368980191,4.611229485,2.659896633,7.033716375,15,16,1
26.31654509,19.39420204,40.82751039,40.82751039,4.432620753,4.769190536,2.75609906,7.05328593,15,16,1
15.69424856,13.06906843,26.34686878,26.34686878,3.946110189,3.668516484,2.041724697,6.610090554,10,11,0
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,4.386226223,2.731232196,7.768439329,12,12,1
29.09478806,23.72391633,46.7161263,46.7161263,4.539063799,4.495711434,2.838124995,7.987431151,12,12,1
29.36433565,24.11023762,48.9148966,48.9148966,4.553915486,4.591573871,2.859223923,8.012464783,6,6,1
23.8155689,20.13645079,40.57498444,40.57498444,4.373020671,4.598035886,2.657031342,6.910353062,12,12,1
19.82749944,14.53402499,34.55018828,34.55018828,4.177431267,3.496018226,2.244876444,11.32676462,10,11,1
21.24171301,15.148488,37.09414991,37.09414991,4.245022532,3.495644415,2.316228478,12.62778419,10,11,1
13.15355072,12.13478198,21.41859434,21.41859434,3.769838341,3.607066563,1.870681521,5.350512407,0,0,1
13.9700473,12.96999278,22.37742927,22.37742927,3.825713227,3.709729961,1.952812973,5.396587274,0,0,1
13.9700473,12.96999278,22.37742927,22.37742927,3.825713227,3.709729961,1.952812973,5.396587274,0,0,1
14.56776428,13.58017307,23.88073245,23.88073245,3.874423218,3.769539896,2.020100131,5.566433234,0,0,0
20.38229371,17.70962314,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,9,10,1
24.0074416,20.7741281,39.59504054,39.59504054,4.362465656,4.258032152,2.642729586,9.218423564,0,0,1
24.0074416,20.7741281,39.59504054,39.59504054,4.362465656,4.258032152,2.642729586,9.218423564,0,0,1
45.22499314,32.56587518,72.92322289,72.92322289,4.977866152,4.885301327,3.326697143,10.48105639,27,28,1
48.12236995,34.43962273,77.81108599,77.81108599,5.040234584,4.852374257,3.387756894,11.58250525,27,28,1
41.89790668,31.61630415,66.78665397,66.78665397,4.901865464,4.132242868,3.086527147,11.09009961,17,17,1
45.15604346,33.23710628,73.29316098,73.29316098,4.976927699,4.910737217,3.331890251,10.53395561,26,27,1
46.70815639,33.98610336,75.27315333,75.27315333,5.010282486,4.923118844,3.368894592,10.27567737,27,28,1
45.15604346,33.23710628,73.29316098,73.29316098,4.976927699,4.910737217,3.331890251,10.53395561,26,27,1
51.78547108,37.75580894,82.85269043,82.85269043,5.112730118,4.13875442,3.292197055,12.9374951,26,27,1
53.68801182,39.02183993,86.70850953,86.70850953,5.149158571,4.141027353,3.323051436,13.06767784,26,27,1
52.98090504,38.43756629,84.75372147,84.75372147,5.137746747,4.141794747,3.308198857,12.92195157,26,27,1
52.79833437,38.91752441,83.18180383,83.18180383,5.130275745,4.520707774,3.395738218,12.7125438,26,27,1
53.99376833,39.59987083,85.08284291,85.08284291,5.154862574,4.523183175,3.411323515,12.73523633,26,27,1
54.70087511,40.18495097,87.03762515,87.03762515,5.16608182,4.522662821,3.426023552,12.87400569,26,27,1
18.41328588,13.89410005,32.00678301,32.00678301,4.104938096,3.497287741,2.168278469,10.02245818,10,11,1
32.43954252,24.3899741,55.58482223,55.58482223,4.661272869,4.907708544,3.025891667,9.66590256,28,29,1
7.985023649,7.826623622,13.40481138,13.40481138,3.295414904,3.068592288,1.216529098,3.738175634,0,0,0
15.58485876,12.88568559,27.04132906,27.04132906,3.941973661,3.571354032,2.014882149,6.988260189,10,11,1
37.74822696,30.23109549,61.87333639,61.87333639,4.802032602,5.786625172,3.364987162,8.080976116,18,18,1
39.12200041,31.41066593,64.31627147,64.31627147,4.840643239,6.207250644,3.474376693,8.073394988,18,18,1
39.12200041,31.41550601,64.31619014,64.31619014,4.840643239,5.992950429,3.439242476,8.263841183,18,18,1
38.69214057,31.09660333,62.46556917,62.46556917,4.824098256,6.177583671,3.450167743,7.942528954,18,18,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,4.642916397,2.60005344,6.671673835,12,12,0
34.53316309,27.84665302,56.41334524,56.41334524,4.712308361,4.603804453,3.030960413,8.696664323,18,18,1
35.24026987,27.71890466,57.91583309,57.91583309,4.731835216,4.895206353,3.114312735,8.47357337,18,18,1
35.4770767,28.71516157,56.99477197,56.99477197,4.736422736,4.292546302,2.982936404,9.499184998,18,18,1
34.53316309,27.84665302,56.41334524,56.41334524,4.712308361,4.603804453,3.030960413,8.696664323,18,18,1
35.34965967,28.41841552,57.13621656,57.13621656,4.734461621,4.684678503,3.070353594,8.576181492,18,18,1
35.34965967,28.41841552,57.13621656,57.13621656,4.734461621,4.684678503,3.070353594,8.576181492,18,18,1
36.05676646,28.25588923,58.7337588,58.7337588,4.753562692,4.759456026,3.10769589,8.801475815,18,18,1
35.24026987,27.71890466,57.91583309,57.91583309,4.731835216,4.895206353,3.114312735,8.47357337,18,18,1
31.88307545,26.03831515,51.78219177,51.78219177,4.633495309,4.711181921,2.985023341,8.265146231,12,12,0
32.69957203,26.57551161,52.59939346,52.59939346,4.657441374,4.60795787,2.986399803,8.604118445,12,12,1
152.5983089,87.46208782,254.6723283,254.6723283,6.195394268,5.083972924,4.646517914,20.77075462,20,20,1
127.1424648,81.76646025,208.5666512,208.5666512,6.012295367,5.214086629,4.478677552,14.61249277,20,20,1
17.57453089,15.12061494,27.72085977,27.72085977,4.043427758,4.057105904,2.233379011,6.081442821,6,6,0
15.87258804,14.60814959,26.53101424,26.53101424,3.965073524,3.869434158,2.141565644,5.912813771,0,0,1
38.32667327,28.64746978,61.76054183,61.76054183,4.809901603,4.847821335,3.1677646,8.86647637,16,17,1
37.98503378,31.30790768,61.00436463,61.00436463,4.806284864,6.202571907,3.434401942,7.828022061,17,17,1
37.04112018,30.44510402,60.4120499,60.4120499,4.783818137,5.898723536,3.363971183,7.982878675,17,17,1
37.63883716,31.02527114,62.08832046,62.08832046,4.802785851,5.975323263,3.397076111,8.01009539,17,17,1
37.98503378,31.30790768,61.00436463,61.00436463,4.806284864,6.202571907,3.434401942,7.828022061,17,17,1
38.80153037,31.75114628,61.96458672,61.96458672,4.826491545,6.349333623,3.477590406,7.847533197,17,17,1
37.63883716,31.02527114,62.0885133,62.0885133,4.802785851,5.923988642,3.388447892,7.996140365,17,17,1
38.45533374,31.46830357,63.04873586,63.04873586,4.823062646,6.167109912,3.448470858,7.987982317,17,17,1
37.63883716,31.02527114,62.08832046,62.08832046,4.802785851,5.975323263,3.397076111,8.01009539,17,17,1
38.45533374,31.46830357,63.04854253,63.04854253,4.823062646,6.055537373,3.430213662,8.106227539,17,17,1
36.80431335,29.36968438,61.28102164,61.28102164,4.779469049,6.064339601,3.391660855,7.845401883,18,18,1
38.21852691,30.25994066,63.22846547,63.22846547,4.817056549,6.105473561,3.438426214,8.092818601,18,18,1
36.80431335,29.36968438,61.28102164,61.28102164,4.779469049,6.064339601,3.391660855,7.845401883,18,18,1
36.80431335,29.36968438,61.28102164,61.28102164,4.779469049,6.064339601,3.391660855,7.845401883,18,18,1
37.40203033,29.95235187,62.95740747,62.95740747,4.798518652,6.114596666,3.420116721,7.897044034,18,18,1
37.74822696,30.23498841,61.87325441,61.87325441,4.802032602,5.891404104,3.382932269,8.046944573,18,18,1
38.69214057,31.09660333,62.46556917,62.46556917,4.824098256,6.177583671,3.450167743,7.942528954,18,18,1
37.99974731,30.5309179,64.633678,64.633678,4.817212142,6.177704622,3.450187322,7.937599963,18,18,1
37.74822696,30.23109549,61.87333639,61.87333639,4.802032602,5.786625172,3.364987162,8.080976116,18,18,1
37.74822696,30.23498841,61.87325441,61.87325441,4.802032602,5.891404104,3.382932269,8.046944573,18,18,1
37.40203033,29.94845895,62.95729216,62.95729216,4.798518652,6.126511427,3.422063402,7.887897313,18,18,1
37.40203033,29.95235187,62.95740747,62.95740747,4.798518652,6.114596666,3.420116721,7.897044034,18,18,1
37.51142013,29.81705862,62.25481585,62.25481585,4.798439391,6.084375074,3.415161934,7.973411234,18,18,1
38.76109025,31.99843991,62.00300366,62.00300366,4.826574022,6.308885564,3.471199586,7.904021404,17,17,1
33.24337882,28.24496072,50.84188646,50.84188646,4.670231764,4.208822454,2.895797929,9.186669168,0,0,1
11.08335759,9.250233535,15.11257045,15.11257045,3.581389537,3.455971782,1.50246795,4.21716932,0,0,0
31.14621566,24.13238809,50.40900113,50.40900113,4.605576974,4.734498292,2.941170125,8.129693146,12,12,1
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,3.648141663,2.082675265,7.205280458,10,11,1
26.3685608,21.45971147,41.67206561,41.67206561,4.442947063,3.679469558,2.555531568,9.738008914,9,10,1
25.12039266,20.8508491,42.49640255,42.49640255,4.420776577,4.702987767,2.711348812,7.031808074,12,12,1
22.62013494,18.66586937,37.04555939,37.04555939,4.304221822,4.565682461,2.548187419,6.551681317,12,12,1
31.75586747,27.04027537,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,9,10,1
37.37352076,29.59991022,61.99227119,61.99227119,4.791534912,5.697921475,3.32933666,8.25599345,22,22,1
36.7068541,28.26456653,60.71571716,60.71571716,4.770458895,5.445319362,3.263372325,8.240198563,22,22,1
36.7068541,28.26223531,60.71197375,60.71197375,4.770458895,5.424622963,3.259564315,8.180400012,22,22,1
37.30457108,29.17416873,62.25216844,62.25216844,4.789683029,5.197664925,3.237444677,8.50087048,22,22,1
38.23045746,29.92099727,62.96693401,62.96693401,4.810117889,5.096076065,3.237908757,8.708262528,22,22,1
16.93637379,15.81476776,27.05925367,27.05925367,4.015136458,4.000484555,2.219324615,5.874940445,0,0,1
17.53409077,16.47234115,28.21612279,28.21612279,4.055616466,4.065387009,2.277977681,5.98659526,0,0,1
22.41065737,21.68219302,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,0,0,1
23.11776415,22.23133405,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,0,0,1
24.0074416,20.58761024,39.29098531,39.29098531,4.362462593,4.181527765,2.624599142,9.598616126,0,0,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,4.402855465,2.763187145,7.97997944,12,12,1
19.33668966,18.07225121,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,0,0,1
13.5324881,12.26668483,22.47875012,22.47875012,3.806532942,3.564315075,1.858758576,5.676180642,9,10,1
13.5324881,12.26668483,22.47875012,22.47875012,3.806532942,3.564315075,1.858758576,5.676180642,9,10,1
17.53826388,15.15080517,27.00498389,27.00498389,4.064978681,4.051832872,2.1876267,5.797799529,6,6,1
17.62823282,15.17709688,27.0659485,27.0659485,4.070646659,4.135580934,2.208085171,5.676534606,6,6,1
17.53826388,15.06685511,27.06837032,27.06837032,4.064970535,4.050934828,2.187405037,5.796878794,6,6,1
17.49782377,15.21080422,27.21980384,27.21980384,4.065155725,4.048189107,2.186727007,5.799474428,6,6,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,3.966489838,2.119818876,5.6874174,6,6,1
17.53826388,15.15080517,27.00498389,27.00498389,4.064978681,4.051832872,2.1876267,5.797799529,6,6,1
18.24537067,15.56277765,28.30538838,28.30538838,4.103342542,4.071821012,2.236999445,5.980377081,6,6,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,3.966489838,2.119818876,5.6874174,6,6,1
28.19007112,22.47575024,47.02019978,47.02019978,4.508698717,4.814482499,2.879961382,7.485699006,12,12,1
29.61162482,24.42855662,47.70879184,47.70879184,4.558619151,5.295679337,3.001892335,7.400959118,12,12,1
30.2093418,24.79146595,49.3929217,49.3929217,4.582321172,5.353684519,3.038761572,7.471927015,12,12,1
15.60143778,13.78336568,25.93827883,25.93827883,3.944001812,3.996929545,2.078673633,5.581937371,9,10,1
17.86261512,15.42226031,26.89806694,26.89806694,4.050870675,3.648760832,2.127296735,6.690118995,9,10,1
27.07690674,19.36730616,46.42110796,46.42110796,4.483216279,3.557179948,2.577300901,17.25494514,9,10,1
16.9944819,14.84629287,27.54208222,27.54208222,4.029372534,3.987585487,2.125123251,5.775133141,9,10,1
13.83649603,12.7570168,21.9261606,21.9261606,3.821696105,3.669603879,1.887870386,5.247659334,6,6,0
