MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,target
2.333321542,634.6666667,0.456314645,2.333321542,6.514573265,0,9.778515705,0.581273575,0.713713782,0.575642889,3.470833076,3.470833076,0.487751489,0.659301291,6.383966972,11.13655602,0.833098018,2.333321542,0.808194556,18.85863142,1
2.562364201,610.6666667,0.494528367,2.562364201,6.514573265,0,9.778515705,0.523282452,0.519865472,0.686893939,3.922044496,3.922044496,0.418354094,0.659301291,5.995705405,17.45733438,1.033412264,2.562364201,0.826522189,11.37477255,1
2.333321542,634.6666667,0.456314645,2.333321542,6.514573265,0,9.778515705,0.581273575,0.713713782,0.575642889,3.470833076,3.470833076,0.487751489,0.659301291,6.383966972,11.13655602,0.833098018,2.333321542,0.808194556,18.85863142,1
2.333321542,634.6666667,0.456314645,2.333321542,6.514573265,0,9.778515705,0.581273575,0.713713782,0.575642889,3.470833076,3.470833076,0.487751489,0.659301291,6.383966972,11.13655602,0.833098018,2.333321542,0.808194556,18.85863142,0
1.911485824,44,0.425926843,1.828182885,6.514573265,0,4.794537184,0.508483155,0.654557022,0.997701135,3.577828326,3.577828326,0.779243023,1.250486111,6.495444944,12.71084835,1.023583784,3.402064397,0.641683133,5.817862778,0
1.911485824,61,0.372478287,1.828182885,6.514573265,0,9.184952232,0.552746568,0.704398206,0.86432323,3.302348356,3.302348356,0.828931334,0.970092593,6.933762264,12.80372554,1.043365419,3.402064397,0.6352302,10.20827783,1
2.508546863,194,0.353815498,2.508546863,6.514573265,0,4.794537184,0.505865522,0.724800701,1.027335984,5.343551485,2.598833288,0.770885397,0.659301291,6.637710811,18.69056362,1.055432061,2.508546863,0.580127178,7.323169215,1
3.103914512,1104,0.424791996,2.584283511,10.90292493,1,4.983978521,0.626414553,0.471281078,0.80622814,4.387322906,4.387322906,0.443985218,0.659301291,5.991371765,30.12517039,1.244999204,8.48421102,0.673178668,7.323169215,1
3.032099907,814.3333333,0.371779053,2.481080628,6.514573265,0,9.589074368,0.634957917,0.533801736,0.825657315,3.985103569,3.985103569,0.51085783,0.659301291,6.159791071,22.53349368,0.950023079,11.02705646,0.695392878,9.589074368,1
2.229635141,15.11111111,0.386646392,2.229635141,6.514573265,0,4.794537184,0.637662355,0.793844706,0.618982406,5.343551485,2.598833288,0.605658831,0.659301291,7.378389831,5.687386275,0.563325678,2.229635141,0.653074227,23.6531686,1
1.911485824,407,0.496400824,1.828182885,22.5810784,0,4.794537184,0.59500432,0.710841985,0.834617502,3.926544785,3.926544785,0.647518263,1.173099017,6.7554,18.27429984,1.050545853,3.402064397,0.672047455,7.323169215,1
1.911485824,724,0.447665948,1.828182885,22.5810784,0,4.794537184,0.657656305,0.660730902,0.727484346,3.983562599,3.983562599,0.629209726,1.181772959,6.679322794,5.563451492,1.267326105,3.402064397,0.717548535,7.323169215,1
1.911485824,748,0.411864033,1.828182885,22.5810784,0,9.184952232,0.661070102,0.700865267,0.712940412,3.889812599,3.889812599,0.681031152,1.132186182,6.900212903,5.563451492,1.182167726,3.402064397,0.70745138,4.390415048,1
1.911485824,638,0.47938521,1.828182885,11.25737949,0,4.794537184,0.693539865,0.778876902,0.712322198,4.013087218,4.013087218,0.610699038,1.211389359,6.375104192,5.563451492,1.246127227,3.402064397,0.720259173,7.323169215,0
1.911485824,713,0.404521879,1.828182885,33.02391904,0,9.184952232,0.692807176,0.692556711,0.674953837,3.882652105,3.882652105,0.758819173,1.135557309,6.944474576,11.60529232,0.876254904,3.402064397,0.709906799,4.390415048,0
1.911485824,532,0.421335738,1.828182885,21.70022013,0,4.794537184,0.667962858,0.704470118,0.79664975,3.688427331,3.688427331,0.89099609,1.122712113,6.986039806,11.60529232,0.774114398,3.402064397,0.694270975,7.323169215,0
1.911485824,980,0.39101382,1.828182885,22.5810784,0,9.184952232,0.652750392,0.700024957,0.735739779,3.871862364,3.871862364,0.70813057,0.931399145,7.011351799,5.563451492,1.02366443,3.402064397,0.705936269,4.390415048,1
1.911485824,418,0.501204067,1.828182885,22.5810784,0,4.794537184,0.596328526,0.664918545,0.824592877,3.948972506,3.948972506,0.624427983,1.176432351,6.620380508,18.27429984,1.139146586,3.402064397,0.677890035,7.323169215,1
1.911485824,442,0.447485381,1.828182885,22.5810784,0,9.184952232,0.608215484,0.706590897,0.786978075,3.855222506,3.855222506,0.687353814,1.126845574,6.872107547,18.27429984,1.037960595,3.402064397,0.660484253,4.390415048,1
1.911485824,261,0.47488391,1.828182885,11.25737949,0,4.794537184,0.564375884,0.714818823,0.931917132,3.660997732,3.660997732,0.832727737,1.114000378,6.907225275,18.27429984,0.923341955,3.402064397,0.639892816,7.323169215,1
1.911485824,332,0.534490948,1.828182885,11.25737949,0,4.794537184,0.648902013,0.77320356,0.805801692,3.978497125,3.978497125,0.602252281,1.206048751,6.291673826,18.27429984,1.080362124,3.402064397,0.692378797,7.323169215,0
1.911485824,377,0.435859457,1.828182885,21.70022013,0,4.794537184,0.638441715,0.721934177,0.854774538,3.673241381,3.673241381,0.919593166,1.124589947,7.002501064,24.31614067,0.857712949,3.402064397,0.665080519,7.323169215,1
1.911485824,496,0.411989155,1.828182885,22.5810784,0,9.184952232,0.573982065,0.69292088,0.844463033,3.811748866,3.811748866,0.724637747,0.895364092,6.968744643,12.17033346,0.921151554,3.402064397,0.636061739,4.390415048,1
1.911485824,341,0.499749547,1.828182885,22.5810784,0,4.794537184,0.612628688,0.706735685,0.777922552,3.942961073,3.942961073,0.604240886,1.235876795,6.770320879,12.17033346,0.878435002,3.402064397,0.69047231,7.323169215,1
1.911485824,350,0.413260884,1.828182885,6.514573265,0,9.740498951,0.670263328,0.430147428,0.743519811,5.343551485,2.598833288,0.160518185,0.659301291,5.696587059,12.71084835,1.006458547,3.402064397,0.733179214,7.323169215,1
1.960093332,298.7777778,0.305402757,1.960093332,6.514573265,0,14.44688053,0.503584219,0.636580098,1.005797842,5.343551485,2.598833288,0.910612128,1.163215131,6.846078846,6.606881965,0.68285743,1.960093332,0.858596064,7.323169215,1
1.911485824,136,0.481154119,1.828182885,6.514573265,1,9.740498951,0.548257405,0.707494577,1.004029629,5.343551485,2.598833288,0.850684772,0.659301291,6.416995062,6.338535363,0.857642786,3.402064397,0.638350438,7.323169215,0
3.012512361,293,0.487001214,3.012512361,11.16387794,0,4.983978521,0.548789225,0.690425948,1.006207551,7.938539147,3.918653156,0.740323266,1.562407407,6.589818478,19.541084,0.939638629,3.012512361,0.659256264,11.63572556,1
3.358582924,102,0.423488739,3.358582924,11.16387794,0,4.983978521,0.567949572,0.756959121,1.07242817,13.08393235,4.274261149,0.664674055,2.011519274,6.283094444,12.3691609,1.163784089,3.358582924,0.695313726,11.76620206,0
1.911485824,61,0.372478287,1.828182885,6.514573265,0,9.184952232,0.552746568,0.704398206,0.86432323,3.302348356,3.302348356,0.828931334,0.970092593,6.933762264,12.80372554,1.043365419,3.402064397,0.6352302,10.20827783,0
2.744795924,725,0.345766335,2.744795924,6.514573265,1,13.21233417,0.526126863,0.556109038,0.748266972,5.343551485,2.598833288,0.550790373,0.659301291,6.179584,30.25505462,1.177566021,2.744795924,0.842154669,10.48192346,1
1.911485824,67,0.435341414,1.828182885,6.514573265,0,4.794537184,0.640832246,0.694271767,0.832571433,5.343551485,2.598833288,0.955016116,0.97162037,7.022416327,12.80372554,0.875899162,3.402064397,0.661782745,4.390415048,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0,4.794537184,0.564180882,0.684859516,0.964996247,3.570033541,3.570033541,0.955016116,1.27912037,6.784853846,11.62951528,1.043637273,3.402064397,0.646669032,5.817862778,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0,4.794537184,0.565309724,0.652648171,0.95944667,3.701977986,3.701977986,0.844979919,1.411064815,6.589521875,6.606881965,0.833377806,3.402064397,0.691710405,5.817862778,0
3.206907237,438,0.785157367,3.206907237,11.16387794,0,18.42470646,0.299477523,0.780779955,1.286393207,12.5573429,4.146343723,1.174129231,1.576498861,7.026874561,18.97604287,0.937213626,3.206907237,0.98549185,11.76620206,0
3.258985668,278.4444444,0.448430668,3.258985668,11.16387794,0,4.983978521,0.383035511,0.760661206,1.159130293,12.61736876,4.169044006,0.968612344,1.713419942,6.389878205,12.93420204,0.949273701,3.258985668,0.866983621,11.76620206,1
3.019402335,274.4444444,0.44750941,3.019402335,11.16387794,0,4.983978521,0.331662356,0.712545047,1.188108551,12.41928391,4.078627339,0.969184144,1.672757149,6.37440625,12.93420204,0.864548465,3.019402335,0.866243763,11.76620206,1
3.18870789,288.4444444,0.454896334,3.18870789,11.16387794,0,4.983978521,0.385839701,0.750074845,1.150721167,12.60747214,4.160702169,0.92812644,1.706398731,6.226005319,12.93420204,0.949614997,3.18870789,0.873379668,11.76620206,1
3.423985668,318.4444444,0.468370269,3.423985668,11.16387794,0,4.983978521,0.423985544,0.708084601,1.114244483,12.88136984,4.234867213,0.856339321,1.735217782,6.064826271,12.93420204,1.053983194,3.423985668,0.870415308,11.76620206,1
1.911485824,266.4444444,0.448662798,1.828182885,11.16387794,1,4.983978521,0.346336681,0.651581512,1.174481565,12.50304242,4.125432895,1.01453149,1.69449326,6.305888235,12.93420204,0.738982336,3.402064397,0.883805084,11.76620206,1
1.911485824,274.4444444,0.436278944,1.828182885,11.16387794,1,4.983978521,0.364275924,0.717949074,1.15393338,12.65636725,4.171805516,0.97192807,1.708382149,6.30689011,12.93420204,0.862536862,3.402064397,0.884545703,11.76620206,1
3.111004111,999,0.377792694,2.850741532,6.514573265,1,14.57305289,0.636747586,0.454914857,0.805492724,8.636781598,4.010549925,0.506197745,0.659301291,6.129866192,39.77980178,1.141656483,8.868147818,0.716380523,9.589074368,1
1.695484776,252,0.402520873,1.695484776,6.514573265,0,5.480096598,0.6804841,0.66025717,0.810342913,5.343551485,2.598833288,0.259309006,0.659301291,5.702775087,6.103966388,0.850289778,1.695484776,0.677526694,7.323169215,1
3.383985668,286.4444444,0.463747909,3.383985668,11.16387794,0,4.983978521,0.412382886,0.68562039,1.126423973,12.80880158,4.216348695,0.891430772,1.729044942,6.145367647,12.93420204,1.015575421,3.383985668,0.870358615,11.76620206,1
3.204078261,419.4444444,0.448855524,3.204078261,11.16387794,0,4.983978521,0.364701425,0.660982132,1.142650584,12.71102947,4.196771818,0.822697079,1.69518487,6.272362245,12.93420204,0.895689449,3.204078261,0.854187077,11.76620206,1
3.334242025,353.3333333,0.392204671,2.455459796,10.90292493,2,13.40177551,0.528769918,0.733225203,0.667327481,4.516448012,4.516448012,0.640835673,0.659301291,6.262169014,11.94315546,0.670165613,5.789701822,0.874293595,17.19263533,1
3.507853136,371.3333333,0.429768164,2.460477158,10.90292493,2,13.40177551,0.516099535,0.548867689,0.662760055,4.582003567,4.582003567,0.602518542,0.659301291,6.000983425,11.94315546,0.654965607,5.968330294,0.871177084,17.19263533,1
3.598130197,119.3333333,0.473648758,3.598130197,10.90292493,1,9.740498951,0.655119903,0.778475057,0.827325454,4.378054735,4.378054735,0.379249224,0.659301291,5.828625862,5.516700718,1.210372441,3.598130197,0.683456951,5.687386275,0
2.711738072,749,0.349230945,2.711738072,6.514573265,1,17.60274922,0.574797965,0.579059273,0.665362031,5.343551485,2.598833288,0.550790373,0.659301291,6.253384375,30.25505462,1.197819733,2.711738072,0.842517878,9.184952232,1
2.739311016,866,0.364308314,2.611778862,6.514573265,1,13.21233417,0.56141451,0.572798813,0.711585236,5.343551485,2.598833288,0.558043168,0.659301291,6.195908571,30.25505462,1.200993475,5.351089878,0.836033775,10.48192346,1
2.891531928,726.6666667,0.376409785,2.891531928,6.514573265,1,13.21233417,0.586464792,0.596275562,0.719616311,5.343551485,2.598833288,0.512357084,0.659301291,6.042064228,37.36485216,1.234692961,2.891531928,0.854400561,4.794537184,1
1.911485824,568,0.370892384,1.828182885,6.514573265,0,9.740498951,0.631509098,0.70482267,0.88095911,5.343551485,2.598833288,0.488550705,0.659301291,6.490812963,54.1777421,0.991297533,3.402064397,0.722460718,7.323169215,1
3.559773921,111.5555556,0.480764932,3.559773921,10.90292493,1,9.740498951,0.794553748,0.822406158,0.843791565,4.394129397,4.394129397,0.295485121,0.659301291,5.68529878,5.516700718,0.754810868,3.559773921,0.683399872,5.687386275,1
3.567573102,119.5555556,0.485597924,3.567573102,10.90292493,1,9.740498951,0.805246081,0.82651336,0.850923987,4.40111604,4.40111604,0.275106637,0.659301291,5.653813187,5.516700718,0.744209991,3.567573102,0.682939109,5.687386275,1
2.72351285,95,0.359856644,2.72351285,6.514573265,0,4.794537184,0.59301315,0.698141849,0.865181514,5.343551485,2.598833288,0.60519868,0.659301291,6.257326,12.14580722,0.972940644,2.72351285,0.636176922,7.323169215,1
2.744068405,95,0.365944147,2.744068405,6.514573265,0,4.794537184,0.587820476,0.696996201,0.857741945,5.343551485,2.598833288,0.573396529,0.659301291,6.190157143,18.2497736,0.993041384,2.744068405,0.639228537,7.323169215,1
2.744068405,95,0.365944147,2.744068405,6.514573265,0,4.794537184,0.587820476,0.696996201,0.857741945,5.343551485,2.598833288,0.573396529,0.659301291,6.190157143,18.2497736,0.993041384,2.744068405,0.639228537,7.323169215,1
2.768161376,113,0.363115244,2.768161376,6.514573265,0,4.794537184,0.597518511,0.718921521,0.851845383,5.343551485,2.598833288,0.546108661,0.659301291,6.203938843,18.2497736,1.016894929,2.768161376,0.641687989,7.323169215,0
3.358582924,102,0.449425854,3.358582924,11.16387794,0,4.983978521,0.397126569,0.745426887,0.861071298,13.08393235,4.274261149,0.584628964,2.011519274,6.267236264,12.3691609,0.929820661,3.358582924,0.879111435,11.76620206,1
2.543648799,624,0.392297726,2.502152774,6.514573265,0,9.589074368,0.573047073,0.765529435,0.965062477,5.343551485,2.598833288,0.7232827,0.659301291,6.362075543,18.69056362,1.220585513,7.576474283,0.625447012,4.794537184,1
2.520468628,632,0.387016592,2.493263885,6.514573265,0,9.589074368,0.550639454,0.764478286,1.00475082,5.343551485,2.598833288,0.775011776,0.659301291,6.401864088,18.69056362,1.17481545,7.526131312,0.612965643,4.794537184,1
2.796002157,1243.666667,0.394754663,2.796002157,21.34352362,1,26.97714278,0.58974224,0.522693223,0.709899829,4.244135196,4.244135196,0.545987901,0.659301291,6.402384321,51.90012058,1.189392218,2.796002157,0.786123995,13.57536728,1
2.786024327,1332.666667,0.401966612,2.786024327,21.34352362,1,31.77167997,0.598415487,0.594169103,0.719459646,4.241444462,4.241444462,0.570627241,0.659301291,6.454081017,51.90012058,1.106274904,2.786024327,0.780416581,13.57536728,1
3.284407299,1076.111111,0.380969021,2.814340662,6.514573265,1,18.00687135,0.572764913,0.395957589,0.748774867,5.343551485,2.598833288,0.514165618,0.659301291,6.090383784,48.28116857,1.31296084,6.098747961,0.802044962,10.48192346,1
2.800481925,1292,0.335656293,2.800481925,10.21662063,1,22.99084987,0.569551831,0.552335801,0.786572759,8.370725483,4.122078622,0.621853016,0.659301291,6.396173897,56.77726777,1.007711263,2.800481925,0.783039133,4.794537184,1
2.771813027,1350.666667,0.398537937,2.771813027,21.47400012,1,36.75565849,0.597480334,0.5531379,0.709404793,8.327891823,4.091296309,0.590671517,0.659301291,6.470057692,57.59404857,1.059373586,2.771813027,0.779765131,13.57536728,1
2.798941904,1283.333333,0.361039809,2.798941904,10.21662063,1,27.97482839,0.569551831,0.572563419,0.786572759,8.583729699,4.248331764,0.621853016,0.659301291,6.395142279,51.90012058,1.00514186,2.798941904,0.783039133,4.794537184,1
3.36914823,1379.333333,0.383450309,2.844249719,10.21662063,1,22.99084987,0.585637505,0.389225605,0.746030965,4.269064544,4.269064544,0.541122099,0.659301291,6.162090691,57.46357207,1.258588286,9.126700326,0.780575303,15.48300544,1
3.385269471,1456.666667,0.387176671,2.884566077,10.21662063,1,22.99084987,0.598901473,0.40482465,0.739291168,4.303857932,4.303857932,0.525774435,0.659301291,6.145927907,57.46357207,1.241684927,9.191764512,0.781412667,15.48300544,1
3.38016743,1430.666667,0.381733416,2.872220398,10.21662063,1,22.99084987,0.597001737,0.444912402,0.74057811,4.291461238,4.291461238,0.533518964,0.659301291,6.182478763,57.46357207,1.244461185,9.171546709,0.780752396,15.48300544,1
3.205335958,1700.666667,0.385001207,2.7939807,20.65721932,1,22.99084987,0.593254156,0.42491518,0.667225466,4.250448885,4.250448885,0.552065087,0.659301291,6.21444,63.02702356,1.212715935,5.999316657,0.771106125,23.6531686,1
3.216355158,1752,0.38289568,2.821951379,20.65721932,1,22.99084987,0.602750431,0.481342321,0.662239036,4.27284558,4.27284558,0.544412105,0.659301291,6.235168085,63.02702356,1.200419526,6.038306537,0.771179008,23.6531686,1
3.221457199,1778,0.387741017,2.834297058,20.65721932,1,22.99084987,0.604179413,0.442391054,0.660929118,4.285242274,4.285242274,0.536621273,0.659301291,6.196969821,63.02702356,1.20039137,6.055754257,0.772003813,23.6531686,1
3.549574246,103.5555556,0.473631126,3.549574246,10.90292493,1,9.740498951,0.780082978,0.817320636,0.837213123,4.385597831,4.385597831,0.319124855,0.659301291,5.724547945,5.516700718,0.775392761,3.549574246,0.683716077,5.687386275,1
3.846421244,608.9651741,0.456350027,3.846421244,10.90292493,1,9.740498951,0.720149491,1,0.821311306,5.343551485,2.598833288,0.305702691,2.538348946,5.816797131,21.27821048,0.988556724,3.846421244,0.787670515,5.687386275,1
2.688703704,523.9229698,0.409099074,2.688703704,6.514573265,0,9.740498951,0.455155987,0.678291265,1.157675391,5.343551485,2.598833288,0.815618343,0.659301291,6.39028806,24.85665557,1.584165499,2.688703704,0.549853045,7.323169215,0
3.636117252,114,0.457702405,3.636117252,10.90292493,1,9.740498951,0.689351591,0.781129008,1.061114046,4.409992037,4.409992037,0.294886659,0.659301291,5.7322648,5.516700718,1.021228125,3.636117252,0.709881617,5.687386275,1
2.952136242,1088,0.393184412,2.578408232,11.12690298,1,14.59798689,0.631698523,0.389860627,0.784533801,5.343551485,2.598833288,0.455168304,0.659301291,6.09983109,26.3654023,0.964445908,11.02160707,0.683038783,9.589074368,1
2.936593914,1124,0.395453105,2.562865904,11.12690298,1,14.59798689,0.650245795,0.414126391,0.779439071,5.343551485,2.598833288,0.471152631,0.659301291,6.130724051,37.9980751,0.959953641,10.95508278,0.67998854,9.589074368,1
2.917414387,1127,0.395397006,2.55918806,11.12690298,1,14.59798689,0.650245795,0.414126391,0.779439071,5.343551485,2.598833288,0.471154198,0.659301291,6.130724051,37.9980751,0.973740215,10.95508278,0.67998854,9.589074368,1
2.958165048,1114,0.409309653,2.610326564,11.12690298,1,14.59798689,0.627704449,0.256176046,0.783075736,5.343551485,2.598833288,0.446276069,0.659301291,6.034253097,26.3654023,0.974205488,11.09689075,0.683358665,9.589074368,1
1.911485824,482,0.377651496,1.828182885,6.514573265,0,9.740498951,0.684005441,0.653552217,0.834765354,5.343551485,2.598833288,0.469962526,0.659301291,6.351566207,33.85418063,0.936762979,3.402064397,0.746503068,7.323169215,0
3.148461946,925,0.386975329,2.784794283,6.514573265,1,4.794537184,0.639032751,0.549695642,0.793715756,5.343551485,2.598833288,0.386151096,0.659301291,6.082432453,12.14580722,1.131482677,8.93401097,0.688072499,4.794537184,1
3.168870109,933,0.38742666,2.847294283,6.514573265,1,4.794537184,0.642612117,0.564631167,0.793088212,5.343551485,2.598833288,0.378563739,0.659301291,6.079356475,12.14580722,1.155699245,9.023863578,0.688416971,4.794537184,1
3.173670279,951,0.408849645,2.802016505,6.514573265,1,4.794537184,0.633591762,0.412737153,0.793088212,5.343551485,2.598833288,0.377787312,0.659301291,6.008327397,12.14580722,1.110131275,8.982470333,0.688416971,4.794537184,1
3.241054538,887.6666667,0.41251549,3.028302951,6.514573265,1,9.740498951,0.632097302,0.565623693,0.843409579,5.343551485,2.598833288,0.386151096,0.659301291,6.030183396,12.14580722,1.158194743,9.424522143,0.679939997,7.323169215,1
3.142781271,958,0.395212721,2.781667965,6.514573265,1,4.794537184,0.61962144,0.525823374,0.834634292,5.343551485,2.598833288,0.415931684,0.659301291,6.080844689,12.14580722,1.10468878,8.911893792,0.679098832,10.48192346,1
3.152985353,938,0.393441776,2.787208131,6.514573265,1,4.794537184,0.636364382,0.514073415,0.793088212,5.343551485,2.598833288,0.37776666,0.659301291,6.05495343,12.14580722,1.172483588,8.952329398,0.688416971,4.794537184,1
3.095156248,959,0.428783786,2.305627616,6.514573265,1,4.794537184,0.644616882,0.543651942,0.755757872,5.343551485,2.598833288,0.407787831,0.659301291,6.129986496,12.14580722,1.081602445,8.380698425,0.684203875,4.794537184,1
3.148461946,941,0.390655528,2.597294283,6.514573265,1,10.22032858,0.640472773,0.564994681,0.793202925,5.343551485,2.598833288,0.421983525,0.659301291,6.085308759,12.14580722,1.172868477,11.56539709,0.688030215,4.794537184,1
3.119823435,664,0.38516379,2.830219378,6.514573265,1,4.794537184,0.637063391,0.576202296,0.800295891,5.343551485,2.598833288,0.413677064,0.659301291,6.071482182,12.14580722,1.155095095,8.93280231,0.684521004,4.794537184,0
3.046109574,692,0.425789692,2.288552711,6.514573265,1,4.794537184,0.640550155,0.557497766,0.762619862,5.343551485,2.598833288,0.444801554,0.659301291,6.122556458,12.14580722,1.080381936,8.289637156,0.680642159,4.794537184,1
2.51705279,4798,0.40239375,2.419443235,6.514573265,0,38.35629747,0.593754856,0.638336355,0.971691384,36.22026732,4.479370264,0.823911155,6.642872082,6.404043152,442.8589887,1.064070456,29.71280132,0.684060743,19.17814874,1
2.506461204,4462,0.391029422,2.409510481,6.514573265,0,38.35629747,0.574988471,0.545955989,0.978993553,35.6489895,4.408375465,0.857407253,6.253742977,6.509336343,284.2938215,1.077081305,29.58909081,0.665117503,19.17814874,1
1.911485824,341.5555556,0.43162702,1.828182885,6.514573265,0,4.794537184,0.656068869,0.694183711,0.802409167,5.343551485,2.598833288,0.823685057,1.215710979,6.84946506,3.570182271,1.166616099,3.402064397,0.656230613,7.323169215,0
2.840979623,145,0.355907935,2.840979623,6.514573265,0,4.794537184,0.617852563,0.76456396,0.811991351,5.343551485,2.598833288,0.509075945,0.659301291,6.237862308,24.85665557,1.080079737,2.840979623,0.672847798,7.323169215,1
3.142342654,1065,0.431385652,2.634169657,10.90292493,1,4.983978521,0.642388498,0.475966064,0.768325432,4.410638471,4.410638471,0.426394976,0.659301291,5.951551692,30.12517039,1.204362998,8.702847291,0.682003648,7.323169215,1
2.949826991,1106,0.409654526,2.604892757,10.57107519,1,19.58196541,0.62903626,0.255994469,0.792548665,4.362841127,4.362841127,0.535779249,0.659301291,6.074459385,26.3654023,0.940785598,11.06036054,0.702500341,9.589074368,1
2.924618658,1083,0.39301578,2.564383497,10.57107519,1,19.58196541,0.633057241,0.391833416,0.79474436,4.358564507,4.358564507,0.546681214,0.659301291,6.146761074,26.3654023,0.944587425,10.98507685,0.702084973,9.589074368,1
2.958507546,1105,0.389869629,2.612551751,10.57107519,1,19.58196541,0.63729623,0.431406576,0.792548665,4.36397784,4.36397784,0.536112888,0.659301291,6.139906515,26.3654023,1.002321167,11.08485757,0.702500341,9.589074368,1
2.933363042,1146,0.410265319,2.594115485,11.38785599,1,19.6966687,0.645779094,0.248876404,0.761368394,11.14138291,3.572141262,0.615614035,0.659301291,6.103284,26.3654023,0.9322769,10.98842672,0.691931936,9.589074368,1
2.938359,1154,0.406113128,2.597531425,11.38785599,1,14.59798689,0.637670739,0.263489784,0.751230014,12.15661981,3.877696818,0.605645691,1.356899622,6.108314545,33.41307428,0.937049328,11.00979216,0.698840031,9.589074368,1
2.936466467,1141,0.389709247,2.59608961,11.38785599,1,19.6966687,0.654363516,0.421363584,0.761368394,11.14574832,3.573541589,0.615965106,0.659301291,6.170421173,26.3654023,0.989867067,11.01292376,0.691931936,9.589074368,1
2.941462425,1149,0.38564907,2.599503742,11.38785599,1,14.59798689,0.646089391,0.434760384,0.751230014,12.16114965,3.879097145,0.605989856,1.358957545,6.174666026,33.41307428,0.995149729,11.0342892,0.698840031,9.589074368,1
2.942043597,1145,0.389648596,2.596087801,11.38785599,1,19.6966687,0.654363516,0.421363584,0.761368394,11.14458121,3.573172057,0.615947681,0.659301291,6.170421173,26.3654023,0.993070299,11.01292376,0.691931936,9.589074368,1
2.947039555,1153,0.385587811,2.601083759,11.38785599,1,14.59798689,0.646089391,0.434760384,0.751230014,12.15992403,3.878727613,0.605972794,1.358304205,6.174666026,33.41307428,0.998028729,11.0342892,0.698840031,9.589074368,1
2.919983464,1077,0.370982203,2.561835577,11.25737949,1,14.59798689,0.636730184,0.533045342,0.793029518,4.396050125,4.396050125,0.505901531,0.659301291,6.213949286,32.05933029,0.945703494,10.91564438,0.684532464,9.589074368,1
2.944430848,1094,0.387295709,2.617260924,11.25737949,1,14.59798689,0.633636883,0.635061132,0.789156622,4.40649189,4.40649189,0.490160992,0.659301291,6.217139161,31.05349914,0.957481902,11.07538984,0.68529554,9.589074368,1
2.921010749,1075,0.373248416,2.562373771,11.12690298,1,14.59798689,0.638569174,0.520107346,0.793029518,4.180815952,4.180815952,0.505454673,0.659301291,6.199290071,26.3654023,0.945611957,10.92058282,0.684532464,9.589074368,1
2.914066304,1087,0.371881729,2.557929327,11.25737949,1,14.59798689,0.639341331,0.530985087,0.800351812,8.451866077,4.118315952,0.546931055,0.659301291,6.2284,38.25617387,0.920990019,10.88990381,0.686305466,9.589074368,1
2.923198536,1108,0.369285176,2.563438927,11.25737949,1,14.59798689,0.644013801,0.5695444,0.797880994,8.466922162,4.125311416,0.536376646,0.659301291,6.218473077,38.25617387,0.987779936,10.98968453,0.686761214,9.589074368,1
2.920095111,1113,0.392190254,2.56146661,11.25737949,1,14.59798689,0.635468135,0.394621245,0.797880994,8.463957078,4.123911089,0.536025733,0.659301291,6.143852961,38.25617387,0.930537592,10.96518749,0.686761214,9.589074368,1
2.951220604,1126,0.407717687,2.60588212,11.25737949,1,14.59798689,0.628866642,0.26286032,0.789156622,4.406822609,4.406822609,0.486125934,0.659301291,6.062379641,32.05933029,0.951503121,11.06621174,0.68529554,9.589074368,1
2.963004584,1120,0.365712529,2.618595177,11.25737949,1,14.59798689,0.645454491,0.609295112,0.789156622,4.409524078,4.409524078,0.486797013,0.659301291,6.195767785,32.05933029,1.072306386,11.11520582,0.68529554,9.589074368,1
2.945191797,1100,0.390976144,2.571463788,11.25737949,1,14.59798689,0.632775256,0.396949007,0.790979943,4.400326745,4.400326745,0.495815159,0.659301291,6.131499349,32.05933029,0.941805726,10.99092806,0.684950768,9.589074368,1
2.926012271,1103,0.390913778,2.56537286,11.25737949,1,14.59798689,0.632775256,0.396949007,0.790979943,4.402545988,4.402545988,0.495816794,0.659301291,6.131499349,32.05933029,0.955440963,10.99092806,0.684950768,9.589074368,1
2.953872353,1099,0.368357413,2.573436104,11.25737949,1,14.59798689,0.641229989,0.571429221,0.790979943,4.401463458,4.401463458,0.496148794,0.659301291,6.204575433,32.05933029,1.003833715,11.0154251,0.684950768,9.589074368,1
2.929115695,1098,0.368357413,2.567345177,11.25737949,1,14.59798689,0.641229989,0.571429221,0.790979943,4.404110746,4.404110746,0.49616766,0.659301291,6.204575433,32.05933029,1.014781993,11.0154251,0.684950768,9.589074368,1
2.926414266,1086,0.378968554,2.566010924,11.25737949,1,14.59798689,0.635288285,0.584646196,0.790979943,4.402178597,4.402178597,0.497876214,0.659301291,6.215561131,31.55641472,0.952923813,10.99551711,0.684950768,9.589074368,1
2.939793844,1157,0.405194014,2.598292641,11.38785599,1,19.27978983,0.644822106,0.253882951,0.751230014,11.61360513,3.690196818,0.605565798,1.546553614,6.114701497,26.3654023,0.949447753,11.01663651,0.698840031,9.589074368,1
