BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,BCUTm-1l,SMR_VSA3,BCUTc-1l,BCUTdv-1h,TopoPSA(NO),PEOE_VSA1,MDEC-33,SMR_VSA7,BCUTd-1l,SM1_Dzm,BCUTdv-1l,Xc-5dv,Xch-6dv,SM1_Dzpe,Xc-5d,BCUTZ-1h,Xch-7d,BCUTp-1h,PEOE_VSA10,SMR_VSA1,TopoPSA(NO),EState_VSA1,BCUTi-1l,EState_VSA2,SlogP_VSA2,EState_VSA1,BCUTpe-1h,BCUTare-1h,SM1_Dzpe,VE3_Dt,PEOE_VSA8,SM1_Dzare,MID_N,SM1_DzZ,BCUTse-1h,VR3_Dt,SM1_Dzse,SM1_Dzi,Xch-6d,MID_O,GGI6,MDEO-11,SMR_VSA5,ETA_eta_BR,SlogP_VSA3,VR1_Dt,SpDiam_A,BCUTc-1h,Xc-3d,SM1_Dzv,target
14.70043292,14.55170411,0.740385095,5.694041474,3.162158455,2.194020809,0.604923576,2.440010828,2.244014384,39.27688621,11.70505782,30.81823258,0.437430218,6.029120001,145.78,30.69366589,16.4890729,103.9538026,0.977201272,0.945422478,0.229219113,0.328000223,0.300653917,0.160685878,0.683492272,16.00557369,0.518904274,2.938061562,12.64872279,24.2270019,145.78,42.26102319,10.3110498,18.94560963,69.28308934,42.26102319,3.503055433,3.556794239,0.160685878,3.572372323,30.5843252,0.125616094,12.19226633,0.888100867,3.715750783,7.671175953,2.226764168,2.043367452,0.556683324,9.104843659,1.669569161,0.843432665,97.18018416,1.387092071,35.52468175,420.7064885,4.691286221,0.497620192,3.6768628,0.946123724,1
14.70031213,14.55173196,0.740340377,5.694041476,3.160738598,2.19402082,0.610094588,2.440010847,2.244014401,34.77217808,11.70505782,30.81823258,0.38558492,6.029606145,158.92,35.11081683,13.94538789,106.2229186,0.977201293,0.944069115,0.229291444,0.16988634,0.165967552,0.172630646,0.516825605,16.00450629,0.406877772,2.936305743,18.91188579,28.64415284,158.92,36.35384346,10.3117026,31.39754577,69.28308934,36.35384346,3.503936245,3.557620958,0.172630646,3.511593511,25.70717801,0.139567433,12.1883088,0.88534279,3.716587821,7.574474621,2.403902864,2.303402133,0.472852885,11.11151533,1.465487528,0.827037108,83.83562534,1.153617721,41.94550338,397.5176819,4.676017118,0.497921835,3.092311811,0.938108963,1
14.70031213,14.55173058,0.740340401,5.694041476,3.160715214,2.19402082,0.610095106,2.440010847,2.244014401,34.77217808,11.70505782,30.81823258,0.384966297,6.029604575,158.92,35.11081683,13.94538789,106.2229186,0.977201297,0.944069115,0.229291566,0.16988634,0.173685966,0.172630646,0.516825605,16.00450618,0.347952207,2.936304133,18.91188579,28.64415284,158.92,36.35384346,10.31170301,31.39754577,69.28308934,36.35384346,3.503930147,3.557615677,0.172630646,3.480389703,26.21009358,0.139567433,12.15901794,0.88534279,3.716581896,7.524607192,2.403902864,2.303402133,0.507370681,11.08456672,1.424671202,0.827037108,77.41480371,1.191622523,35.52468175,386.0594119,4.674635014,0.497900418,3.1768628,0.938108963,1
14.70043287,14.5516996,0.740380643,5.694041476,3.161637217,2.19402082,0.609492107,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437440569,6.029120267,145.78,30.69366589,15.29179707,104.4567182,0.97720128,0.945422478,0.22903076,0.248943281,0.230244998,0.160685878,0.600158939,16.00557344,0.408956441,2.937969156,12.64872279,24.2270019,145.78,30.32272895,10.31121861,30.88390388,69.28308934,30.32272895,3.503066407,3.556803179,0.160685878,3.602099988,30.5843252,0.125616094,12.2130562,0.888100867,3.715760738,7.716567366,2.226764168,2.043367452,0.457560933,9.102196636,1.506303855,0.827037108,103.0980902,1.204929316,35.52468175,431.7767795,4.687004219,0.497900159,3.221520999,0.946123724,1
14.70043283,14.55170778,0.740379885,5.694041476,3.162565502,2.19402082,0.604826754,2.440010847,2.244014401,39.27688621,11.70505782,30.81823258,0.437439689,6.029122322,145.78,30.69366589,17.77856757,103.9538026,0.977201248,0.945422478,0.22922136,0.486114106,0.267240522,0.160685878,0.850158939,16.00557408,0.619766227,2.938058929,12.64872279,24.2270019,145.78,30.32272895,10.31107771,36.80180992,69.28308934,30.32272895,3.503075796,3.556810683,0.160685878,3.630897512,36.50223125,0.125616094,12.2241285,0.888100867,3.715769644,7.763834663,2.226764168,2.043367452,0.506873575,9.108913072,1.587936508,0.827037108,110.0218274,1.476408468,35.52468175,444.1346765,4.681270689,0.497924879,3.888187666,0.946123724,1
14.70043269,14.55453506,0.740379886,5.694041476,3.161656086,2.19402082,0.609559551,2.440010847,2.244014401,34.77217808,11.70505782,30.81823258,0.437437084,6.029123952,149.02,35.59357562,13.94538789,99.44909447,0.977201305,0.945935262,0.229031399,0.231123583,0.27585849,0.168477713,0.600158939,16.00557352,0.526807571,2.937941767,12.64872279,24.2270019,149.02,30.32272895,10.31130942,30.88390388,82.37260215,30.32272895,3.503081963,3.556816411,0.168477713,3.600037057,37.75593197,0.133963747,14.42436812,0.889151563,3.715772772,7.734251731,2.367027161,2.268617037,0.540894266,9.102390332,1.480226757,0.827037108,83.33270976,1.205142878,35.52468175,439.4803938,4.702649984,0.497933171,3.221520999,0.941525389,1
14.70043293,14.55169552,0.740382198,5.694041476,3.161656661,2.19402082,0.609492615,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437443203,6.029118627,145.78,30.69366589,15.29179707,104.4567182,0.977201306,0.945422478,0.22903076,0.248943281,0.443638874,0.160685878,0.600158939,16.00557301,0.660332096,2.937963182,12.64872279,24.2270019,145.78,30.32272895,10.31121892,30.88390388,69.28308934,30.32272895,3.503052747,3.556791645,0.160685878,3.541724022,30.5843252,0.125616094,12.19924836,0.888100867,3.715747708,7.637517465,2.226764168,2.043367452,0.692268981,9.101957701,1.450748299,0.827037108,89.25061581,1.205142878,35.52468175,414.9174368,4.738117924,0.497873321,3.221520999,0.946123724,1
14.7004329,14.55169761,0.740381476,5.694041476,3.161647044,2.19402082,0.609492038,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437442049,6.029119679,145.78,30.69366589,15.29179707,104.4567182,0.977201305,0.945422478,0.22903076,0.248943281,0.400888545,0.160685878,0.600158939,16.00557322,0.574920093,2.937966358,12.64872279,24.2270019,145.78,30.32272895,10.31121858,30.88390388,69.28308934,30.32272895,3.503060271,3.556797928,0.160685878,3.571275964,30.5843252,0.125616094,12.2159159,0.888100867,3.715754871,7.686090259,2.226764168,2.043367452,0.6242276,9.102246121,1.485079365,0.827037108,95.67143743,1.205142878,35.52468175,427.0280574,4.714062081,0.497890619,3.221520999,0.946123724,1
14.70043297,14.55169319,0.740382804,5.694041476,3.160738598,2.19402082,0.609521362,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.43744403,6.029116908,145.78,30.69366589,13.94538789,104.4567182,0.977201293,0.945422478,0.229029684,0.16988634,0.240503151,0.160685878,0.516825605,16.00557278,0.406877772,2.937956897,12.64872279,24.2270019,145.78,30.32272895,10.31121977,30.88390388,69.28308934,30.32272895,3.503043357,3.556784011,0.160685878,3.511593511,24.66641915,0.125616094,12.1883088,0.888100867,3.71573881,7.574474621,2.226764168,2.043367452,0.472852885,9.1017684,1.465487528,0.827037108,83.83562534,1.153617721,41.94550338,397.5176819,4.676017118,0.497839361,3.092311811,0.946123724,1
14.70043286,14.55158708,0.740380518,5.694041476,3.161605036,2.19402082,0.609493205,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437440434,6.029120324,145.78,30.69366589,15.29179707,104.4567182,0.977205164,0.945422478,0.229030729,0.318547135,0.230244998,0.160685878,0.634676735,16.00557344,0.448814159,2.937969404,12.64872279,24.2270019,145.78,30.32272895,10.31121803,30.88390388,68.78017376,30.32272895,3.503065967,3.556802805,0.160685878,3.601878921,30.08140962,0.125616094,12.30270749,0.888100867,3.715760432,7.717597046,2.226764168,2.043367452,0.457560933,9.120105617,1.68430839,0.827037108,103.6010058,1.242934118,35.52468175,432.2216002,4.69144861,0.497902163,3.319152072,0.946123724,1
14.70043283,14.55158924,0.740379806,5.694041476,3.161772414,2.19402082,0.609493205,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437439288,6.029121555,145.78,30.69366589,17.07716007,104.4567182,0.977205137,0.945422478,0.229030729,0.318547135,0.230244998,0.160685878,0.634676735,16.00557366,0.448814159,2.937972747,12.64872279,24.2270019,145.78,30.32272895,10.31121803,36.80180992,68.78017376,30.32272895,3.50307403,3.556809459,0.160685878,3.630752031,30.08140962,0.125616094,12.30919335,0.888100867,3.715768077,7.763665112,2.226764168,2.043367452,0.457560933,9.121189592,1.710385488,0.827037108,104.1039214,1.387092071,35.52468175,444.0593797,4.697079103,0.497924208,3.727400363,0.946123724,1
14.70031216,14.55173012,0.740341287,5.694041478,3.14009372,2.194020825,0.610095093,2.440010853,2.244014406,34.77217808,11.70505782,30.81823258,0.385982241,6.02960566,158.92,35.11081683,12.85252512,106.2229186,0.977200245,0.944069115,0.229291581,0.151710071,0.162548168,0.172630646,0.61785113,16.00450618,0.448814159,2.936304133,18.91188579,28.64415284,158.92,42.26102319,10.31170301,25.49036604,69.28308934,42.26102319,3.503929433,3.557614877,0.172630646,3.481403393,25.20426243,0.139567433,12.15089383,0.88534279,3.716581242,7.521509475,2.403902864,2.303402133,0.457560933,11.09539351,1.506303855,0.827037108,83.33270976,1.191622523,35.52468175,384.8653594,4.651643735,0.497901785,3.154473829,0.938108963,1
14.70043287,14.55169971,0.740380755,5.694041476,3.161656086,2.19402082,0.609492102,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.4374409,6.02912073,145.78,30.69366589,15.29179707,104.4567182,0.977201305,0.945422478,0.22903076,0.248943281,0.302413782,0.160685878,0.600158939,16.00557344,0.526807571,2.937969587,12.64872279,24.2270019,145.78,30.32272895,10.31121862,30.88390388,69.28308934,30.32272895,3.50306782,3.556804228,0.160685878,3.600037057,30.5843252,0.125616094,12.22424967,0.888100867,3.715762057,7.734251731,2.226764168,2.043367452,0.540894266,9.102390332,1.480226757,0.827037108,102.0922591,1.205142878,35.52468175,439.4803938,4.702649984,0.49790829,3.221520999,0.946123724,1
14.7004329,14.55169739,0.740381351,5.694041476,3.160844032,2.19402082,0.609520689,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437441617,6.029119185,145.78,30.69366589,14.96920593,104.4567182,0.977201276,0.945422478,0.229029738,0.16988634,0.240503151,0.160685878,0.516825605,16.00557322,0.371656961,2.93796351,12.64872279,24.2270019,145.78,30.32272895,10.31122003,30.88390388,69.28308934,30.32272895,3.503058766,3.556796829,0.160685878,3.572258923,31.08724078,0.125616094,12.20556431,0.888100867,3.71575347,7.67072467,2.226764168,2.043367452,0.472852885,9.102066994,1.465487528,0.827037108,90.75936254,1.297775673,41.94550338,420.5166735,4.677800501,0.497878393,3.500560102,0.946123724,1
14.70043283,14.55158947,0.740379889,5.694041476,3.161772149,2.19402082,0.609492102,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437439521,6.029121844,145.78,30.69366589,15.29179707,104.4567182,0.977205099,0.945422478,0.22903076,0.239490193,0.302413782,0.160685878,0.551343402,16.00557366,0.526807571,2.937972829,12.64872279,24.2270019,145.78,30.32272895,10.31121862,30.88390388,68.78017376,30.32272895,3.503074957,3.556810177,0.160685878,3.628843336,30.08140962,0.125616094,12.29703536,0.888100867,3.715768962,7.780355092,2.226764168,2.043367452,0.540894266,9.114554922,1.658231293,0.827037108,109.0159963,1.167138076,35.52468175,451.5329147,4.709851519,0.49792911,3.152485405,0.946123724,1
14.7004329,14.55163523,0.7403813,5.694041476,3.161351388,2.19402082,0.609493203,2.440010847,2.244014401,33.23504538,11.70505782,30.81823258,0.43744127,6.029119195,145.78,30.69366589,14.73001846,104.4567182,0.977201275,0.945422478,0.229030729,0.328000223,0.230244998,0.160685878,0.683492272,16.00557322,0.459627202,2.93796624,12.64872279,24.2270019,145.78,30.32272895,10.31121801,30.88390388,75.82784574,30.32272895,3.503058431,3.556796619,0.160685878,3.571899647,43.54990323,0.125616094,12.18829823,0.888100867,3.71575325,7.670530313,2.226764168,2.043367452,0.457560933,9.100699206,1.450748299,0.827037108,90.13251218,1.280938921,35.40074697,420.434951,4.671591305,0.497866692,3.388187666,0.946123724,1
14.69975533,14.63903454,0.739294228,5.694041476,4.017100872,2.19402082,0.609493204,2.440010847,2.244014401,39.77980178,11.70505782,36.35302677,0.432781497,6.032119449,184.11,30.53061911,17.07716007,104.4567182,0.977186552,0.947729216,0.229030729,0.311862792,0.230244998,0.193491463,0.634676735,16.00557468,0.448814159,2.937982241,18.2497736,33.75840204,184.11,53.95531407,10.31121803,31.40827209,74.03871103,53.95531407,3.507043044,3.560554346,0.193491463,3.740829648,23.53665322,0.159655268,14.34682297,0.892828999,3.719616363,7.940100325,2.864016762,2.614885409,0.457560933,12.81719702,1.955283447,1.252826693,116.6287094,1.702640659,40.26154471,492.5688019,4.705039915,0.517801896,5.168487378,0.930034198,1
14.70082208,14.54939839,0.75122701,5.688992684,4.048584415,2.18890472,0.297583073,2.434859403,2.238876639,18.2497736,11.70006541,24.82268145,0.549201187,6.024052633,152.17,20.846632,11.76881544,95.81407937,0.971179864,0.943556331,0.227480356,0.44417273,0.2493793,0.164838811,1.123948007,16.0131259,0.746815063,2.954645749,10.9373243,28.21992614,152.17,45.77173689,10.31976627,49.30969018,94.60203996,45.77173689,3.537326002,3.581316205,0.164838811,3.453595937,56.45036569,0.13121978,10.47153567,0.884292093,3.768568785,7.480515774,2.263639871,2.078152547,0.600732947,10.63589305,1.393560091,1.992266037,74.75969963,1.530694726,32.45400877,377.2670399,4.923526262,0.453283338,4.86817326,0.942707298,1
14.70177809,14.54597642,0.751227007,5.688992684,4.017091222,2.18890472,0.609992472,2.434859404,2.238876639,18.2497736,11.70006541,20.43339667,0.560549715,6.023190258,105.14,20.846632,12.52126584,92.08395464,0.97723811,0.944307157,0.09749484,0.178169495,0.497148815,0.138729133,0.501939539,35.00041888,0.841321714,3.059064998,6.041840829,19.80212916,105.14,30.20952048,10.31139639,30.31886274,81.79495819,30.20952048,3.491109243,3.545776287,0.138729133,3.388913016,65.33136443,0.101118723,8.494989382,0.885657998,3.703989863,7.373737292,1.773327321,1.553486577,0.699855338,7.129717897,1.369115646,0.843432665,76.40897256,1.397701564,28.97547402,354.1285189,4.844622976,0.393930233,4.365737948,0.962023241,1
14.70177809,14.54597467,0.751227007,5.688992684,4.017089626,2.18890472,0.610042234,2.434859404,2.238876639,18.2497736,11.70006541,20.43339667,0.560518082,6.023189249,105.14,20.846632,11.76881544,93.67760219,0.97723811,0.941249594,0.229287631,0.178169495,0.307867433,0.132033226,0.501939539,16.00450555,0.768801423,2.936412669,6.041840829,19.80212916,105.14,30.20952048,10.31140223,23.77410633,81.79495819,30.20952048,3.491097632,3.545769463,0.132033226,3.355007664,55.47858214,0.097180607,8.493035574,0.879563961,3.703977489,7.319429201,1.626387277,1.50663459,0.600732947,7.129631471,1.313560091,0.843432665,76.40897256,1.291548414,28.97547402,343.0323166,4.84444699,0.393296858,4.077062814,0.958796824,1
13.30345134,17.42773807,0.536297292,5.774074043,4.112445983,1.691623661,0.271904346,2.079285315,1.84438836,6.606881965,11.79224346,9.551078169,0.476364424,7.009083494,99.6,20.00306285,3.494135594,22.74749122,0.977530982,0.943192963,0.145504955,4.205529263,0.107745855,0.141879144,2.521791092,14.00594507,0.726628634,5.540972869,18.02579555,23.05022547,99.6,44.97238173,8.138899384,10.8561274,47.71234272,44.97238173,3.997996677,4.116188805,0.141879144,2.514729487,6.196843572,0.105391619,5.973508309,0.883022502,4.020405088,5.858541486,1.757390257,1.694344729,0.3396329,7.571892558,0.842539683,0.142857143,63.26186204,1.277516259,9.16286798,140.0851924,4.99380384,0.497783472,4.180619469,0.952142816,0
14.70181366,14.56434945,0.775122082,5.761459398,4.03775568,1.993511567,0.290756351,2.426716636,2.11387425,18.97604287,11.78489599,19.51903521,0.494080096,6.018258328,229.44,34.61127649,2.701599969,12.65464015,0.977683818,0.951503083,0.191027996,0.046026511,0.062189872,0.190464719,0.219821982,15.01510712,0.464353055,3.664917457,18.19199116,46.62691696,229.44,35.69309333,10.45276404,12.36261918,51.54461838,35.69309333,3.516677677,3.568325209,0.190464719,2.624303389,0,0.154898976,10.12323641,0.900288941,3.736518776,6.039989758,2.910716248,2.636277818,0.259679701,17.74393731,0.627800454,5.514692785,19.57245999,1.306008038,33.59802695,155.5143461,4.788895242,0.599899158,4.938083323,0.924263246,1
14.70181365,14.5661697,0.775112897,5.761376934,4.037760382,1.99351116,0.290755924,2.42671646,2.113873902,18.97604287,11.78488211,19.51903521,0.496023071,6.018262615,255.46,40.34494397,4.114023332,6.327320075,0.977661159,0.952015867,0.191027928,0.046026511,0.060256116,0.198256554,0.219821982,15.01510756,0.482556464,3.664919325,11.86467109,46.62691696,255.46,35.69309333,10.45276389,23.82765918,51.54461838,35.69309333,3.516715427,3.568358557,0.198256554,2.680476607,0,0.163246629,11.8693666,0.901339637,3.736550397,6.126961296,3.050979241,2.861527404,0.247193875,17.74392671,0.709433107,5.514692785,19.57245999,1.412161188,33.59802695,163.5864961,4.811646835,0.599932623,5.226758457,0.919664912,0
13.3027881,17.43069924,0.526985688,5.719695952,4.022243118,2.214756104,1.217240049,2.458126116,2.263170236,16.81428926,11.73458518,9.967957042,0.527216229,7.014089056,58.12,10.21669833,9.17259488,41.71969133,0.977862025,0.940278765,0.646981146,0.151779197,0.194710085,0.146056942,0.755279467,9.014092785,0.704058473,1.969150228,5.817862778,17.96578233,58.12,17.64692974,10.98541609,23.11054137,21.9169776,17.64692974,4.007144956,4.124525124,0.146056942,2.399103283,18.43552797,0.11238519,8.438058091,0.876805884,4.030582694,5.674605281,1.750046773,2.135242108,0.454124145,1.795066617,0.784535147,0,25.05978259,0.792868502,6.176298517,126.6840457,4.995358985,0.508766533,2.541687626,0.950148439,0
15.58697636,14.55269713,1.005954382,5.665833462,3.342171416,2.161677602,1.257358997,2.406178642,2.210804192,27.75418915,11.67969812,19.35089763,0.455772768,5.052605063,36.33,19.68370771,13.71061314,47.48720279,0.9872569,0.938303389,0.270625608,0.14050886,0.223380927,0.098567138,0.426346367,17.00110414,0.939628086,2.208000453,0,0,36.33,0,10.93005693,0,64.6612769,0,3.183491288,3.17439135,0.098567138,3.067533276,34.92643538,0.060493499,10.79541438,0.873422024,3.493089101,6.785768161,0.911099138,1.25790884,0.517278431,0,1.182176871,0,59.04109533,0.760163567,6.544756406,245.8777141,5.076124313,0.425143247,2.079872918,0.976111078,1
15.58697634,14.5527001,1.005954163,5.665804736,3.342454597,2.161271411,1.257357753,2.40595245,2.210538309,27.75418915,11.67968184,19.35089763,0.455892379,5.052610234,36.33,19.68370771,15.51045231,46.44346904,0.9872569,0.940682649,0.270319403,0.14050886,0.21965941,0.107898821,0.426346367,17.0021279,0.984125968,2.210315455,0,0,36.33,0,10.92985036,0,64.6612769,0,3.186252331,3.174460141,0.107898821,3.108789226,39.9490687,0.065736203,10.79597823,0.87818106,3.494796133,6.851838191,1.120883311,1.389569752,0.501986479,0,1.325034014,0,59.04109533,0.866316716,6.544756406,255.572307,5.081596535,0.427334136,2.368548053,0.97731045,0
15.58918544,14.54840887,1.023539065,5.673664235,3.239874212,2.169531261,1.304262042,2.414694,2.219117025,5.516700718,11.6870012,9.883888252,0.541598482,5.033854887,28.16,10.21669833,3.14734519,35.48494516,0.9872569,0.937277822,0.270628559,0.039467233,0.042690161,0.082983468,0.136082763,17.00110278,0.299775182,2.207853833,0,0,28.16,0,10.93686049,0,36.06291388,0,3.182561782,3.148553024,0.082983468,2.323097594,28.83784378,0.043798194,6.205995798,0.871320632,3.492992694,5.513951865,0.630573152,0.807409669,0.136082763,0,0.24244898,0,33.10993927,0.34550016,0,112.786258,4.781254195,0.388050665,0.962215377,0.985307747,1
14.70083988,14.54672999,0.750389164,5.694103949,4.038051833,2.194079099,0.297873171,2.440067676,2.244071083,13.21376393,11.7051131,15.53348694,0.50717686,6.024289918,104.81,20.27034989,4.329451146,83.27464587,0.968205692,0.941633787,0.217398162,0.043655107,0.109793576,0.136748266,0.23570226,16.0132222,0.203263132,2.958430533,6.041840829,22.74373431,104.81,21.92093479,10.30972164,11.93829424,69.89872854,21.92093479,3.536216845,3.580454812,0.136748266,3.006475635,37.21599654,0.101678715,6.270558242,0.880351983,3.767524792,6.735930114,1.734619085,1.45451919,0.306186218,8.927943062,0.838367347,0.991863488,31.34614653,0.87356861,32.21029652,240.6075409,4.645802408,0.426758249,2.977770462,0.957649563,1
13.30411427,17.42477387,0.545964802,5.774077195,4.038428806,2.000421264,0.294118266,2.440966224,2.121996266,6.606881965,11.79224555,9.551078169,0.517196266,7.004059791,250.19,35.15070424,3.494135594,22.74749122,0.976904429,0.956871186,0.192268495,0.215935267,0.13897225,0.239102173,0.840721551,17.00110529,0.753936023,3.664460594,18.02579555,60.64760656,250.19,59.32849232,10.45931323,5.817862778,58.17400836,59.32849232,3.988689863,4.107713664,0.239102173,2.785695723,6.196843572,0.199529087,5.971867586,0.910914363,4.010055043,6.306770793,3.898958835,3.190545311,0.359561759,23.36655975,1.046621315,6.539037774,23.56377559,1.651307499,31.57701771,182.7572015,4.919640729,0.605749713,5.997201959,0.909550499,1
14.70230847,14.55881449,0.746155091,5.774078795,3.21620475,2.263231691,1.199009546,2.502909701,2.309295976,12.71084835,11.79224596,9.551078169,0.51431349,6.022478159,110.6,20.68358522,3.662281748,22.74749122,0.977732867,0.93848647,0.671706339,0.050421495,0.105640776,0.123679284,0.248005645,8.022765188,0.477647228,1.911535592,11.92182917,14.94991774,110.6,24.12557734,11.0443265,18.84556637,38.5789477,24.12557734,3.493695923,3.54741446,0.123679284,1.847749056,12.61766519,0.089938532,5.968207377,0.87391647,3.705799376,4.751699852,1.41476818,1.3682855,0.287863364,7.319385775,0.248117914,0.536342121,24.85665557,0.472821359,4.736862954,72.36307987,4.759307966,0.489723193,1.236369328,0.961125993,0
13.30279083,17.43069522,0.526976003,5.666913762,4.115691165,2.166188588,1.130142381,2.412158917,2.216165706,5.687386275,11.67821687,0,0.468636727,7.014085197,38.33,4.736862954,2.525064636,28.78518601,0.911438629,0.94201665,0.270632262,0.138864914,0.03681402,0.144519996,1.188556899,17.00110253,0.324405451,2.207796644,0,22.70264528,38.33,23.43404089,10.92736094,10.71001959,12.26953859,23.43404089,4.00713528,4.124514846,0.144519996,2.028344674,10.58608481,0.105430698,2.035082623,0.880251549,4.03058296,5.015658209,1.787536766,1.76428845,0.116153904,3.795916258,0.280816327,0,11.77734933,0.78755296,10.33791376,83.7529626,5.112546618,0.550955415,2.585329779,0.959397219,1
13.302787,17.43070016,0.526962039,5.649568341,4.115728411,2.149038761,1.130039601,2.394832648,2.19890461,11.25083777,11.66089777,0,0.468409151,7.014094717,62.12,4.736862954,4.303663488,64.17755727,0.911320659,0.942529434,0.270631481,0.159698248,0.064591798,0.152311831,1.271890233,17.00110331,0.442256582,2.207884782,6.069221313,22.70264528,62.12,23.43404089,10.91021264,21.83692257,12.26953859,23.43404089,4.007163441,4.124538872,0.152311831,2.572063112,16.1495363,0.113778351,3.779876949,0.881302245,4.030617764,5.978274664,1.927799759,1.989538036,0.199487238,3.822205095,0.853877551,0,11.77734933,0.907226465,10.33791376,151.8302649,5.128500932,0.551273122,2.918663112,0.954798885,1
13.30345477,17.42773813,0.536346902,5.651375262,4.1157236,2.151036686,1.106944619,2.397034243,2.201029451,5.687386275,11.66250957,0,0.465868035,7.009082433,38.33,4.736862954,3.138033853,64.68047284,0.977791598,0.943072429,0.270321931,0.232900384,0.068889035,0.136482863,1.188556899,17.00212574,0.396574235,2.208901129,0,18.31223023,38.33,17.07600187,10.91171623,16.27347108,11.47495106,17.07600187,3.998091002,4.116213426,0.136482863,2.452105347,16.1495363,0.093127974,2.040729607,0.88255896,4.020643787,5.782353121,1.683820939,1.542246169,0.218215977,3.821556425,0.690612245,0,10.9827618,0.85591487,10.33791376,135.2174717,5.126411045,0.512674503,2.789453924,0.968468593,1
13.30278855,17.43069843,0.526966435,5.651365159,4.1157236,2.151089064,1.130039737,2.397050894,2.201055608,5.687386275,11.66250527,0,0.468396408,7.014091205,38.33,4.736862954,3.138033853,64.68047284,0.977791598,0.94201665,0.270631597,0.138864914,0.068889035,0.144519996,1.188556899,17.00110311,0.396574235,2.20786585,0,22.70264528,38.33,17.8705894,10.9117319,16.27347108,12.26953859,17.8705894,4.007154409,4.124531168,0.144519996,2.452105347,16.1495363,0.105430698,2.040729607,0.880251549,4.030606321,5.782353121,1.787536766,1.76428845,0.218215977,3.821556425,0.690612245,0,11.77734933,0.85591487,10.33791376,135.2174717,5.126411045,0.551134168,2.789453924,0.959397219,1
13.30279004,17.43069625,0.526971867,5.691424398,4.115657175,2.188040907,1.118455289,2.434701857,2.23862437,5.687386275,11.70318763,0,0.453426402,7.014085849,38.33,4.736862954,2.525064636,41.4401418,0.957252154,0.94201665,0.270631678,0.172594219,0.03681402,0.144519996,1.188556899,17.00110272,0.324405451,2.207796973,0,22.70264528,38.33,24.29141102,10.95192568,22.6942927,12.26953859,24.29141102,4.007139934,4.124519066,0.144519996,2.1839853,17.00690643,0.105430698,2.038959899,0.880251549,4.030588085,5.28256089,1.787536766,1.76428845,0.116153904,3.813521054,0.443265306,0,24.61899257,0.78755296,10.33791376,98.4367007,5.12150793,0.531305412,2.585329779,0.959397219,1
14.70177809,14.54434,0.751217375,5.68642538,4.017084321,2.185355141,1.164695119,2.431125963,2.235109465,18.18764805,11.69806706,15.53348694,0.564139836,6.023196834,101.9,20.846632,12.92655399,65.22129102,0.977237867,0.93848647,0.342657852,0.267969224,0.182497758,0.123679284,0.676326119,8.023657793,0.515312533,1.99759084,5.749511833,19.80212916,101.9,12.14580722,10.94700548,29.14463737,63.74341009,12.14580722,3.491085026,3.545754746,0.123679284,3.179585621,29.75534105,0.089938532,6.255598008,0.87391647,3.703964551,6.99189133,1.41476818,1.3682855,0.308992343,7.104024995,1.244897959,0.843432665,89.94645183,1.244354555,11.21535881,278.9171479,4.882041317,0.406680944,3.838875642,0.961125993,1
14.70177809,14.54433953,0.751217378,5.686426052,4.017084315,2.185355968,0.622077096,2.431127847,2.235110925,18.18764805,11.69806726,15.53348694,0.564320741,6.023196473,101.9,20.846632,12.48188454,59.65783953,0.977237867,0.94298715,0.230702701,0.328973458,0.387839559,0.124803498,0.676326119,16.00304942,0.552612012,2.917834936,5.749511833,19.80212916,101.9,12.14580722,10.3371865,35.68939378,80.49905533,12.14580722,3.491085472,3.545754032,0.124803498,3.177946271,45.65361616,0.087727377,6.248639531,0.88311006,3.703968728,6.997120366,1.557480389,1.194484509,0.392325677,7.101272495,1.178820862,0.843432665,74.40858685,1.244354555,4.794537184,280.3794355,4.860212881,0.40698798,3.838875642,0.965664324,1
14.7008464,14.56180379,0.760863304,5.675826119,4.046314413,2.007330519,0.292294934,2.4199686,2.12961931,24.65400381,11.68689155,19.02765801,0.484983513,6.019164634,112.41,4.567099648,9.788139325,149.0331128,0.971448546,0.944349632,0.192710143,0.262851734,0.194878695,0.136593606,0.676049239,16.01313011,0.934842377,3.656486984,11.34110522,22.03033959,112.41,17.76977958,10.3197376,18.1092474,22.95285367,17.76977958,3.537449389,3.58143727,0.136593606,3.488009291,17.67820111,0.100423226,8.398079665,0.885815603,3.768682572,7.538169951,1.783033171,1.60599812,0.638373955,9.339670948,1.34952381,0.944940787,51.84603703,1.292303446,49.81517572,391.3311111,4.967461619,0.530277159,4.109518859,0.955320394,0
