BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,target
14.69996079,14.54319809,0.740363509,5.694099182,4.048487506,2.18827406,0.297586887,2.440071058,2.242103883,30.25505462,1
13.30411692,17.42477421,0.545844858,5.694099165,4.048490386,2.188635316,0.297585789,2.440071062,2.242552814,30.25505462,1
14.69996277,14.54319989,0.740376321,5.694099166,4.048494975,2.184409612,0.29758447,2.439191511,2.239683114,40.30032125,1
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,2.188635319,0.297586914,2.440071075,2.242552772,30.25505462,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,2.187937617,0.297585883,2.440070907,2.24165017,30.25505462,1
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,2.188635319,0.297586914,2.440071075,2.242552772,30.25505462,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,2.187937617,0.297585883,2.440070907,2.24165017,30.25505462,1
14.70225273,14.56693248,0.748714459,5.758909733,3.277088406,2.240940752,1.163389435,2.479130052,2.28568724,19.26152211,0
14.70177582,14.55774391,0.744055291,5.748824197,3.218708034,2.238178833,1.19335075,2.479448789,2.284831389,12.71084835,0
14.70225426,14.56542525,0.748719253,5.758891498,4.038476684,2.240916628,1.105292698,2.479103556,2.285661893,19.541084,1
14.70630386,14.56430954,0.778379908,5.754625568,3.271750183,2.245694155,1.270254629,2.484134829,2.291031916,12.93420204,0
14.69995754,14.54360167,0.740320527,5.694099118,4.048496333,2.187697377,0.29758504,2.440070702,2.241359552,30.25505462,1
14.69995803,14.54360058,0.740321254,5.694099143,4.048495279,2.187697396,0.297585476,2.440070726,2.241359555,30.25505462,1
15.44420628,14.69079496,0.920076933,5.739163863,4.024994812,2.237571942,1.124437462,2.482750273,2.287064701,5.693927995,1
13.3031547,17.42581777,0.545237521,5.693729167,3.29469091,2.192794846,1.223178445,2.438301368,2.242567301,12.64872279,1
13.3031547,17.42581777,0.545237521,5.693729167,3.29469091,2.192794846,1.223178445,2.438301368,2.242567301,12.64872279,1
13.3031547,17.4268624,0.545237266,5.693128584,3.29502929,2.191760467,1.223178294,2.437043463,2.24143429,12.64872279,1
13.30411457,17.42477354,0.545810145,5.772413167,4.037759089,2.000422852,0.294120561,2.440967201,2.121997464,18.90769192,0
14.70165851,14.55207001,0.746612482,5.777779924,4.022063391,2.274670317,1.145798583,2.512446398,2.319412918,12.2386844,0
14.70068789,14.54786641,0.741460529,5.715834591,3.279614442,2.214541005,1.304120397,2.460296389,2.264243638,0,0
14.7006879,14.54786608,0.741540711,5.715563687,3.274524614,2.214597968,1.304119957,2.460413912,2.264374388,6.420821623,0
13.3041133,17.42477303,0.54602301,5.758891498,4.038449077,2.000417608,0.294116035,2.440961662,2.12199247,12.93420204,1
13.3031547,17.42581812,0.545237514,5.692724868,3.29488331,2.191777717,1.223177306,2.437277983,2.24154437,18.69056362,1
13.3031547,17.42581812,0.545237514,5.692724868,3.29488331,2.191777717,1.223177306,2.437277983,2.24154437,18.69056362,1
13.3031547,17.4268624,0.545237266,5.693128584,3.29502929,2.191760467,1.223178294,2.437043463,2.24143429,12.64872279,1
13.30312053,17.42689214,0.543560234,5.693194805,3.294878358,2.191868593,1.223178357,2.437171199,2.241551431,12.64872279,1
14.70177806,14.55070143,0.751187519,5.673660814,3.240548727,2.169524746,1.251284613,2.41468489,2.219108849,5.516700718,1
14.70270765,14.5490405,0.751839539,5.673659887,3.240235941,2.16952368,1.237991603,2.414683645,2.21910769,5.516700718,1
13.30344435,17.42774409,0.536290057,5.69409914,4.048604549,2.187697394,0.297585388,2.440070721,2.241359554,23.64817266,1
14.69996277,14.54359187,0.740376655,5.694099179,4.048487506,2.187697428,0.297586831,2.440070766,2.241359559,30.25505462,1
14.70177809,14.54943848,0.751227007,5.688992801,4.017094816,2.182594344,0.587750003,2.434859819,2.238877013,22.26338922,1
14.70177809,14.55118729,0.751227007,5.688992801,4.017090462,2.188905019,1.197112306,2.434859819,2.238877013,18.2497736,1
14.70177809,14.5511871,0.751227007,5.688992798,4.017090462,2.188905011,1.1971123,2.434859807,2.238877002,18.2497736,1
13.3031547,17.42582405,0.545238281,5.688992801,4.017094038,2.188905019,1.19711196,2.434859819,2.238877013,18.2497736,1
13.3031547,17.42582405,0.545238281,5.688992798,4.017094038,2.188905011,1.197111954,2.434859807,2.238877002,18.2497736,1
14.70177809,14.54943592,0.751227007,5.688992801,4.017091222,2.188905019,0.609992586,2.434859819,2.238877013,18.2497736,1
14.70177809,14.54943848,0.751227007,5.688992801,4.017094816,2.18794828,0.603302273,2.434859819,2.238877013,18.2497736,1
14.70177809,14.54943825,0.751227007,5.688992798,4.017094816,2.187948281,0.603302273,2.434859807,2.238877002,18.2497736,1
14.70177809,14.54943826,0.751227007,5.688992798,4.017094816,2.182594383,0.587750002,2.434859807,2.238877002,22.26338922,1
14.7010749,14.56179492,0.751893427,5.67374521,4.043971992,2.168439586,0.298917456,2.417825873,2.220305251,11.44023988,1
14.70046282,14.55771184,0.741559263,5.829721541,4.032436956,1.993451225,0.291214624,2.421295055,2.113138147,6.327320075,0
13.30412051,17.42476939,0.545992778,5.829643087,4.12020548,1.993221506,0.29035389,2.420381982,2.112771531,12.87207648,0
14.70046266,14.54784319,0.741539208,5.722438574,4.120649793,1.992571472,0.290286604,2.416133447,2.11163913,0,0
14.70271659,14.54022823,0.752776638,5.748244465,4.025423152,2.247275171,1.124518164,2.49305515,2.297029614,6.544756406,1
14.70177592,14.54966941,0.750984913,5.674015067,4.017095461,2.171445119,1.164695031,2.416110875,2.220617539,30.12517039,1
15.5784278,14.56616918,0.961139315,5.685645102,3.183555987,2.18380246,1.447849973,2.428729721,2.233151898,23.26534561,0
13.30315428,17.42581727,0.54509262,5.774077818,4.038267207,2.000422008,0.294119697,2.440966694,2.121996735,0,1
14.70681474,14.56777428,0.779282112,5.699329324,4.022108584,2.192531841,1.09093459,2.440759934,2.244370459,23.25903056,1
14.70239661,14.56538707,0.748742897,5.699328199,3.269699115,2.192703674,1.300543008,2.440804271,2.244437616,19.541084,0
14.70232487,14.56539538,0.748730133,5.699328198,3.269743218,2.192703628,1.248795514,2.440804248,2.244437589,19.541084,0
13.30412016,17.42476892,0.546050851,5.748823593,3.227718648,2.238175847,1.16420923,2.479443457,2.284827251,6.606881965,0
14.70177809,14.5495185,0.751227007,5.688992684,4.017090462,2.18890472,1.19711221,2.434859404,2.238876639,23.9437016,1
14.70177809,14.54596918,0.751227007,5.688992684,4.01708483,2.18890472,1.197113191,2.434859404,2.238876639,18.2497736,1
14.70041574,14.54598639,0.74129202,5.688992684,4.018477299,2.18890472,1.197091886,2.434859403,2.238876639,24.79453001,1
14.70177809,14.5494361,0.751227007,5.688992684,4.017090462,2.18890472,1.19711222,2.434859404,2.238876639,18.2497736,1
14.70177809,14.54598484,0.751227006,5.688992684,4.017092832,2.18890472,1.197110932,2.434859403,2.238876639,31.46353753,1
14.70177809,14.54598263,0.751227007,5.688992684,4.017093832,2.188904697,1.19710945,2.434859403,2.238876639,28.29504023,1
14.70177809,14.54597654,0.751227007,5.688992684,4.017090462,2.18890472,1.197112141,2.434859403,2.238876639,18.2497736,1
14.700433,14.55169136,0.740383586,5.694041478,3.14009372,2.194020825,0.609493207,2.440010853,2.244014406,39.77980178,1
14.7004329,14.55158523,0.740381213,5.694041476,3.161590502,2.19402082,0.609493206,2.440010847,2.244014401,39.77980178,1
14.7004328,14.55316445,0.740382188,5.694097048,3.161465279,2.194077893,0.609484867,2.440069139,2.244072225,45.29034106,1
14.70043293,14.55158556,0.740382013,5.694041478,3.163227614,2.194020825,0.609493206,2.440010853,2.244014406,39.77980178,1
14.70043286,14.55158962,0.740380513,5.694041476,3.168700006,2.19402082,0.609493205,2.440010847,2.244014401,39.77980178,1
14.70031211,14.55173421,0.740339913,5.694041476,3.161476704,2.19402082,0.610094173,2.440010847,2.244014401,34.77217808,1
14.70030218,14.55173302,0.740179931,5.694041476,3.161476704,2.194020821,0.610047288,2.440010847,2.244014401,35.58895889,1
14.68165196,14.56545719,0.715719546,5.694041476,3.161476704,2.194020821,0.610047303,2.440010847,2.244014401,35.58895889,1
14.7004329,14.55170411,0.740381315,5.694041476,3.161684131,2.19402082,0.604923576,2.440010847,2.244014401,39.27688621,1
14.70043292,14.55170411,0.740385095,5.694041474,3.162158455,2.194020809,0.604923576,2.440010828,2.244014384,39.27688621,1
14.70031213,14.55173196,0.740340377,5.694041476,3.160738598,2.19402082,0.610094588,2.440010847,2.244014401,34.77217808,1
14.70031213,14.55173058,0.740340401,5.694041476,3.160715214,2.19402082,0.610095106,2.440010847,2.244014401,34.77217808,1
14.70043287,14.5516996,0.740380643,5.694041476,3.161637217,2.19402082,0.609492107,2.440010847,2.244014401,39.77980178,1
14.70043283,14.55170778,0.740379885,5.694041476,3.162565502,2.19402082,0.604826754,2.440010847,2.244014401,39.27688621,1
14.70043269,14.55453506,0.740379886,5.694041476,3.161656086,2.19402082,0.609559551,2.440010847,2.244014401,34.77217808,1
14.70043293,14.55169552,0.740382198,5.694041476,3.161656661,2.19402082,0.609492615,2.440010847,2.244014401,39.77980178,1
14.7004329,14.55169761,0.740381476,5.694041476,3.161647044,2.19402082,0.609492038,2.440010847,2.244014401,39.77980178,1
14.70043297,14.55169319,0.740382804,5.694041476,3.160738598,2.19402082,0.609521362,2.440010847,2.244014401,39.77980178,1
14.70043286,14.55158708,0.740380518,5.694041476,3.161605036,2.19402082,0.609493205,2.440010847,2.244014401,39.77980178,1
14.70043283,14.55158924,0.740379806,5.694041476,3.161772414,2.19402082,0.609493205,2.440010847,2.244014401,39.77980178,1
14.70031216,14.55173012,0.740341287,5.694041478,3.14009372,2.194020825,0.610095093,2.440010853,2.244014406,34.77217808,1
14.70043287,14.55169971,0.740380755,5.694041476,3.161656086,2.19402082,0.609492102,2.440010847,2.244014401,39.77980178,1
14.7004329,14.55169739,0.740381351,5.694041476,3.160844032,2.19402082,0.609520689,2.440010847,2.244014401,39.77980178,1
14.70043283,14.55158947,0.740379889,5.694041476,3.161772149,2.19402082,0.609492102,2.440010847,2.244014401,39.77980178,1
14.7004329,14.55163523,0.7403813,5.694041476,3.161351388,2.19402082,0.609493203,2.440010847,2.244014401,33.23504538,1
14.69975533,14.63903454,0.739294228,5.694041476,4.017100872,2.19402082,0.609493204,2.440010847,2.244014401,39.77980178,1
14.70082208,14.54939839,0.75122701,5.688992684,4.048584415,2.18890472,0.297583073,2.434859403,2.238876639,18.2497736,1
14.70177809,14.54597642,0.751227007,5.688992684,4.017091222,2.18890472,0.609992472,2.434859404,2.238876639,18.2497736,1
14.70177809,14.54597467,0.751227007,5.688992684,4.017089626,2.18890472,0.610042234,2.434859404,2.238876639,18.2497736,1
13.30345134,17.42773807,0.536297292,5.774074043,4.112445983,1.691623661,0.271904346,2.079285315,1.84438836,6.606881965,0
14.70181366,14.56434945,0.775122082,5.761459398,4.03775568,1.993511567,0.290756351,2.426716636,2.11387425,18.97604287,1
14.70181365,14.5661697,0.775112897,5.761376934,4.037760382,1.99351116,0.290755924,2.42671646,2.113873902,18.97604287,0
13.3027881,17.43069924,0.526985688,5.719695952,4.022243118,2.214756104,1.217240049,2.458126116,2.263170236,16.81428926,0
15.58697636,14.55269713,1.005954382,5.665833462,3.342171416,2.161677602,1.257358997,2.406178642,2.210804192,27.75418915,1
15.58697634,14.5527001,1.005954163,5.665804736,3.342454597,2.161271411,1.257357753,2.40595245,2.210538309,27.75418915,0
15.58918544,14.54840887,1.023539065,5.673664235,3.239874212,2.169531261,1.304262042,2.414694,2.219117025,5.516700718,1
14.70083988,14.54672999,0.750389164,5.694103949,4.038051833,2.194079099,0.297873171,2.440067676,2.244071083,13.21376393,1
13.30411427,17.42477387,0.545964802,5.774077195,4.038428806,2.000421264,0.294118266,2.440966224,2.121996266,6.606881965,1
14.70230847,14.55881449,0.746155091,5.774078795,3.21620475,2.263231691,1.199009546,2.502909701,2.309295976,12.71084835,0
13.30279083,17.43069522,0.526976003,5.666913762,4.115691165,2.166188588,1.130142381,2.412158917,2.216165706,5.687386275,1
13.302787,17.43070016,0.526962039,5.649568341,4.115728411,2.149038761,1.130039601,2.394832648,2.19890461,11.25083777,1
13.30345477,17.42773813,0.536346902,5.651375262,4.1157236,2.151036686,1.106944619,2.397034243,2.201029451,5.687386275,1
13.30278855,17.43069843,0.526966435,5.651365159,4.1157236,2.151089064,1.130039737,2.397050894,2.201055608,5.687386275,1
13.30279004,17.43069625,0.526971867,5.691424398,4.115657175,2.188040907,1.118455289,2.434701857,2.23862437,5.687386275,1
14.70177809,14.54434,0.751217375,5.68642538,4.017084321,2.185355141,1.164695119,2.431125963,2.235109465,18.18764805,1
14.70177809,14.54433953,0.751217378,5.686426052,4.017084315,2.185355968,0.622077096,2.431127847,2.235110925,18.18764805,1
14.7008464,14.56180379,0.760863304,5.675826119,4.046314413,2.007330519,0.292294934,2.4199686,2.12961931,24.65400381,0
14.7008466,14.56179029,0.760871717,5.675826177,4.046292165,2.007332074,0.292301386,2.419968718,2.129621615,24.65400381,0
14.69998046,14.56179513,0.740565353,5.673761624,4.043965174,2.168460558,0.298918559,2.417843513,2.220324495,18.04712185,0
14.69998046,14.56179641,0.740564421,5.673786193,4.043966147,2.168484398,0.298918086,2.417868274,2.220349103,18.04712185,0
14.69998045,14.56179931,0.740560107,5.673761581,4.043970131,2.168460553,0.298917835,2.417843486,2.220324477,11.44023988,0
14.69998045,14.5618006,0.74055918,5.673786143,4.043971109,2.168484389,0.298917363,2.417868241,2.22034908,11.44023988,0
14.69998045,14.56179385,0.740562594,5.673786242,4.043964206,2.168484402,0.298919034,2.417868303,2.22034912,18.04712185,0
14.69998046,14.56179642,0.740564418,5.67337632,4.043967082,2.168091011,0.298918165,2.417457496,2.219942625,18.04712185,0
14.69998044,14.56206953,0.740562563,5.673992737,4.043967895,2.168656119,0.298917858,2.41803115,2.220516515,18.04712185,0
14.69998046,14.56179612,0.740564831,5.674039945,4.043966147,2.168408225,0.298917038,2.417987077,2.220376345,18.04712185,0
14.69998045,14.5618006,0.740562227,5.669041804,4.043971306,2.164608542,0.298917369,2.413420926,2.216148852,18.04712185,0
14.70295666,14.56434212,0.773940128,5.761452949,4.027559925,2.007540109,0.297778219,2.449861081,2.130201756,12.93420204,1
14.70270921,14.55502482,0.751873003,5.71401034,3.255448182,2.209377381,1.410987312,2.452911948,2.25786024,11.25083777,1
14.70270906,14.55502629,0.751872428,5.713096578,3.256005326,2.20846886,1.271587615,2.452010027,2.256955443,11.25083777,1
14.70270891,14.55502777,0.751871837,5.71165111,4.022109159,2.207066136,1.183233323,2.450633864,2.25556874,11.25083777,1
13.30412095,17.42477343,0.545666471,5.717396794,3.255403372,2.212693668,1.419563916,2.456162133,2.261160387,11.25083777,1
14.7025497,14.55650762,0.751857629,5.717055248,3.255466205,2.21218946,1.394008257,2.455573775,2.260582071,17.85771973,1
14.70254959,14.55650918,0.751857004,5.717054771,3.255474398,2.212188559,1.356135398,2.455572605,2.260581019,11.25083777,1
14.70254962,14.55695771,0.751857267,5.717031624,3.256043553,2.212129742,1.389370631,2.455488201,2.260506962,17.85771973,1
14.70270786,14.5568683,0.751870279,5.717033353,3.2560832,2.212126944,0.625044708,2.455491391,2.260507233,11.25083777,1
14.70270927,14.55502335,0.751873303,5.717603412,3.255448182,2.207903941,0.629464127,2.454856248,2.258335734,16.27679775,1
14.70083996,14.54673529,0.750389,5.694103934,4.043856767,2.184831662,0.297556807,2.440067564,2.241540941,18.1092474,0
14.70084002,14.54673201,0.75038918,5.694114557,4.043852686,2.184831725,0.29755759,2.440101745,2.241541043,18.1092474,0
14.7008399,14.54709187,0.750389054,5.69410603,4.04385194,2.184839573,0.297557684,2.440067609,2.241557167,18.1092474,1
14.70177809,14.5494393,0.751227007,5.688992684,4.017090462,2.18890472,1.197112222,2.434859403,2.238876639,18.2497736,1
14.70107496,14.56179231,0.751926846,5.683625347,4.043839527,2.183545594,0.298934818,2.429503249,2.233518952,11.44023988,0
13.30277708,17.43070269,0.52687942,5.74955645,4.022068362,2.24550059,1.152275493,2.490522722,2.294518471,18.69056362,1
14.70250851,14.55502863,0.751858306,5.7199841,3.259839097,2.215218589,1.260008347,2.458713369,2.263665255,17.85771973,1
14.70250794,14.55503441,0.751855692,5.700262322,3.259955217,2.199652081,1.260008212,2.445537734,2.249515641,11.25083777,1
14.70270838,14.55503044,0.751870371,5.700840057,3.259955217,2.191415001,0.62669774,2.443174902,2.244549036,11.25083777,1
14.7025078,14.55544379,0.751855652,5.719817496,3.260007334,2.215023699,1.260007597,2.458463133,2.263449635,24.4646017,1
14.70270782,14.55543782,0.75187036,5.719818546,3.259998598,2.215026,1.260007676,2.458466098,2.263452371,11.25083777,1
14.70270725,14.69236764,0.751870223,5.719798545,3.260035148,2.214978744,1.260008379,2.458400652,2.263394175,17.79559417,1
14.70250785,14.55503578,0.751855204,5.692891699,3.260192832,2.192290599,1.2600081,2.438181033,2.242158394,11.25083777,1
14.70250785,14.55503578,0.751855118,5.692992847,3.260031127,2.192472443,1.260008085,2.438377348,2.242357744,11.25083777,1
14.70250785,14.55503578,0.751855135,5.693018512,3.260023462,2.192518475,1.26000809,2.438427076,2.242408202,11.25083777,1
14.70241439,14.55503925,0.751843436,5.699383693,3.260192832,2.198077046,1.260008169,2.443840052,2.247791118,11.25083777,1
14.70250787,14.55503726,0.75185538,5.700085841,3.260192832,2.196310604,1.260006981,2.44353463,2.24724015,16.27347108,1
14.70250735,14.55529306,0.751854186,5.698718515,3.260023462,2.19734831,1.260008145,2.442849681,2.246977713,11.25083777,1
14.70250719,14.55535249,0.751853245,5.69895635,3.260045936,2.197677729,1.260007773,2.443218763,2.247331759,11.25083777,1
14.7023755,14.55504082,0.751839828,5.699540911,3.260036719,2.198363797,1.260008036,2.444150199,2.248106313,18.36063531,1
14.70250729,14.56383905,0.751853933,5.692344122,3.260039731,2.190297889,1.260008108,2.435224765,2.239604029,22.88351057,1
14.65155163,14.59494718,0.66921796,5.698970552,3.260165596,2.197664698,1.260008008,2.44318924,2.247303472,16.17414882,1
14.70270847,14.5550294,0.751870675,5.692104188,3.260044809,2.191781334,1.260008106,2.437567482,2.241653893,11.25083777,1
14.70254965,14.55503422,0.751856072,5.691307441,3.260407601,2.190393617,1.26000791,2.436099602,2.240151282,11.25083777,1
14.70240053,14.55504064,0.751840154,5.690754054,3.260534445,2.189428851,1.260007752,2.435078785,2.23910607,18.36063531,1
14.70254955,14.5550356,0.751855497,5.685928273,3.260514194,2.185187043,1.260007774,2.430984004,2.235003138,11.25083777,1
14.70270922,14.55502239,0.751873328,5.707503435,3.259833155,2.204259398,1.260011777,2.448487863,2.253172843,11.25083777,1
14.70176784,14.55508433,0.748759305,5.718306781,3.255949068,2.211838862,1.39217381,2.454936632,2.259856939,17.85771973,1
14.70177809,14.54943433,0.751227007,5.688992684,4.017089626,2.18890472,0.610093856,2.434859404,2.238876639,23.76031288,1
14.69997346,14.56341683,0.741343962,5.689222401,4.044074509,2.188426624,0.298956867,2.434251522,2.23828752,11.13655602,1
14.69997346,14.5634158,0.741345683,5.689990291,4.043940393,2.189181104,0.298957611,2.435003504,2.239041841,11.13655602,1
13.30277618,17.43070934,0.526933085,5.689990288,4.044074663,2.189184034,0.298957135,2.435003977,2.239043365,11.13655602,1
14.69997346,14.54828567,0.741344312,5.689222501,4.044073039,2.188430855,0.298957065,2.434252053,2.238289441,17.45733438,1
13.30277618,17.43070934,0.526933085,5.689990288,4.044074663,2.189184034,0.298957135,2.435003977,2.239043365,11.13655602,1
13.30277618,17.43070934,0.526933085,5.689990288,4.044074663,2.189184034,0.298957135,2.435003977,2.239043365,11.13655602,0
14.70230838,14.55881527,0.746161713,5.774077536,4.023867262,2.263238847,1.141412422,2.502922481,2.309307452,12.71084835,0
13.3041208,17.42477048,0.545838317,5.754780959,3.216842528,2.253124575,1.270254833,2.496241882,2.301654772,12.80372554,1
14.70048739,14.540788,0.741144052,5.749410704,3.187559922,2.245318935,1.152573851,2.490334244,2.294332341,18.69056362,1
14.70177592,14.54967656,0.750984748,5.674015051,4.017097851,2.171445107,1.164648416,2.416110866,2.220617529,30.12517039,1
14.70043338,14.54941332,0.740388234,5.694041476,3.159119799,2.19402082,0.610097607,2.440010847,2.244014401,22.53349368,1
13.30278968,17.43069681,0.526970909,5.662075094,4.115718534,2.161542736,1.130033349,2.4075018,2.211508615,5.687386275,1
14.68166745,14.56541356,0.71573925,5.690986618,3.229306537,2.190458741,1.193350551,2.436307167,2.240321874,18.27429984,1
14.68161724,14.56542387,0.715726858,5.685626332,3.229601207,2.185240309,1.192474018,2.43113967,2.235144645,5.563451492,1
13.30411608,17.42477421,0.545843254,5.690545726,3.229601207,2.189709259,1.192474031,2.435397309,2.239504627,5.563451492,1
14.68161719,14.56542441,0.715737675,5.73015969,3.229034821,2.222565832,1.192473876,2.465121389,2.270172063,5.563451492,0
13.30411652,17.42477449,0.545846958,5.690545756,3.229525497,2.189709275,1.191930219,2.435397319,2.23950464,11.60529232,0
14.68163815,14.825386,0.715693578,5.730621801,3.228911778,2.222856023,1.191930276,2.465354109,2.270419958,11.60529232,0
13.30411453,17.42477515,0.545836888,5.690545681,3.235820315,2.189709222,1.162753096,2.435397266,2.239504586,5.563451492,1
14.68166738,14.56541436,0.715739109,5.685626335,3.229395952,2.185240314,1.193350524,2.431139676,2.235144651,18.27429984,1
13.30411786,17.4247729,0.545850933,5.690545814,3.229395952,2.18970932,1.19335054,2.43539736,2.239504682,18.27429984,1
14.68164946,14.56541219,0.715698435,5.730622219,3.228793127,2.222856412,1.19335061,2.465354628,2.270420381,18.27429984,1
14.68166732,14.5654149,0.715750027,5.730160242,3.228844704,2.222566131,1.193350365,2.465121595,2.270172293,18.27429984,0
14.6816643,14.8253811,0.715699414,5.730622072,3.228830735,2.222856205,1.192006557,2.465354262,2.270420118,24.31614067,1
13.30411719,17.42477319,0.545848278,5.690545814,3.235090505,2.189709315,1.163978285,2.435397345,2.23950467,12.17033346,1
14.68168448,14.56541084,0.715741191,5.690986568,3.229035636,2.19045844,1.270253324,2.436306564,2.2403214,12.17033346,1
14.70118879,13.64284266,0.741504159,5.674355752,4.119028528,2.174193802,1.054931765,2.420164872,2.224158665,12.71084835,1
14.70021907,14.55791744,0.741010515,5.748473248,4.028526671,2.006120107,0.29536069,2.445934052,2.128252551,6.606881965,1
14.70244196,14.56324835,0.751668068,5.813996069,3.18940046,2.310964708,1.220664173,2.548814039,2.35608654,6.338535363,0
14.70232495,14.56538769,0.748730848,5.69967203,3.269643781,2.198949498,1.248796078,2.444568943,2.24871549,19.541084,1
14.7081581,14.56613353,0.788100136,5.754537155,3.273561143,2.245751902,1.224191614,2.484034883,2.29099766,12.3691609,0
13.3041208,17.42477048,0.545838317,5.754780959,3.216842528,2.253124575,1.270254833,2.496241882,2.301654772,12.80372554,0
14.69996277,14.54359187,0.740376655,5.694099179,4.048487506,2.187697428,0.297586831,2.440070766,2.241359559,30.25505462,1
13.30412054,17.42477039,0.545785529,5.769701961,3.218349007,2.254809241,0.622308183,2.494227527,2.30031478,12.80372554,0
14.70238157,14.55881334,0.746175782,5.773628085,3.216795488,2.254613636,0.622307535,2.49832543,2.30386635,11.62951528,0
14.70238155,14.55881177,0.746174885,5.751070026,3.216795488,2.243080705,0.622307858,2.484456203,2.290217045,6.606881965,0
14.70181365,14.5661982,0.775106138,5.76169705,4.037771321,1.993508552,0.290753085,2.426714975,2.113871647,18.97604287,0
14.70393918,14.56614772,0.777326603,5.761706927,4.027557063,1.994743762,0.292622342,2.427409882,2.115260897,12.93420204,1
14.70393918,14.56614685,0.777326618,5.76149982,4.027555823,1.994743755,0.292622774,2.427409849,2.115260886,12.93420204,1
14.70393904,14.56614874,0.777326357,5.761711486,4.027556559,1.994743307,0.292621984,2.427409604,2.115260515,12.93420204,1
14.70393877,14.56615387,0.777325944,5.76166542,4.02755945,1.9947427,0.292620843,2.427409295,2.115260028,12.93420204,1
14.70393934,14.56633253,0.777326896,5.761642668,4.027555747,1.994743916,0.292623052,2.427409876,2.115260994,12.93420204,1
14.7039392,14.5663057,0.777326661,5.761634397,4.027556569,1.994743585,0.292622546,2.427409717,2.11526073,12.93420204,1
14.70043293,14.55169544,0.740382081,5.694041476,3.161476704,2.19402082,0.609493206,2.440010847,2.244014401,39.77980178,1
14.69645693,14.55020944,0.748658737,5.684465462,4.028770383,2.184006373,1.093904947,2.42992507,2.233907659,6.103966388,1
14.70393891,14.56615182,0.777326163,5.761683242,4.027558653,1.994743053,0.292621342,2.42740949,2.115260317,12.93420204,1
14.70393865,14.56615548,0.777325843,5.694856871,4.027560638,1.99474258,0.292621219,2.427409167,2.115259941,12.93420204,1
14.70106326,14.55365805,0.751651376,5.678193388,4.038028437,2.177066279,0.29925458,2.422584888,2.226758195,11.94315546,1
14.70106319,14.55366387,0.751650594,5.678193314,4.038127925,2.177066212,0.299253825,2.422584815,2.226758125,11.94315546,1
15.58918538,14.54840903,1.023540138,5.673660603,3.240026029,2.169524438,1.258628533,2.414684602,2.219108589,5.516700718,0
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,2.188635319,0.297586914,2.440071075,2.242552772,30.25505462,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,2.187937617,0.297585883,2.440070907,2.24165017,30.25505462,1
14.69996027,14.54320012,0.740360919,5.700109285,4.048490947,2.18844946,0.297584511,2.441568847,2.242319204,37.36485216,1
14.70059607,13.64412776,0.74145456,5.679842247,3.258325452,2.178890337,1.143745162,2.424719664,2.228683032,54.1777421,1
15.58918511,14.54841262,1.023536831,5.673664138,3.239896688,2.169531244,1.304256738,2.414693979,2.219117003,5.516700718,1
15.58918498,14.54841413,1.02353595,5.673664102,3.239905741,2.169531239,1.304254455,2.414693971,2.219116996,5.516700718,1
14.70062294,14.54078181,0.741478399,5.73104993,3.162031221,2.229150992,1.173361802,2.474693733,2.27868623,12.14580722,1
14.70062284,14.54078245,0.741477009,5.731048866,3.162352849,2.229146753,1.173340919,2.474688713,2.278681036,18.2497736,1
14.70062284,14.54078245,0.741477009,5.731048866,3.162352849,2.229146753,1.173340919,2.474688713,2.278681036,18.2497736,1
14.70062279,14.54078308,0.741476288,5.731048463,3.162377992,2.22914619,1.173333806,2.474688134,2.278680454,18.2497736,0
0,0,0,0,0,0,0,0,0,12.3691609,1
14.69976404,14.55704345,0.739756812,5.749558338,3.189247086,2.245504372,1.151856028,2.490526736,2.294522603,18.69056362,1
14.69976404,14.55726931,0.739756687,5.749558344,3.189247086,2.245504377,1.151856031,2.490526741,2.294522608,18.69056362,1
13.3031547,17.42582787,0.545237505,5.67513509,4.048528054,2.166833148,0.297578746,2.420288233,2.224369657,51.90012058,1
13.3031547,17.42582976,0.545237505,5.674792719,4.048533496,2.166832985,0.29757761,2.419854822,2.223929085,51.90012058,1
14.69976412,14.54389302,0.739761956,5.694098936,4.048601397,2.187929285,0.297579017,2.440070667,2.241648586,48.28116857,1
14.69976411,14.54997181,0.739752935,5.693487635,4.048526778,2.166833132,0.297577693,2.430049432,2.22613092,56.77726777,1
13.3031547,17.42582925,0.545237489,5.688281465,4.048531381,2.166833095,0.29757836,2.430049419,2.226130897,57.59404857,1
14.69976411,14.54997088,0.739760069,5.693487563,4.048526778,2.166833137,0.297577697,2.430049432,2.226130922,51.90012058,1
14.69976411,14.54917211,0.739753992,5.688357588,4.048626897,2.166832702,0.297574377,2.43004939,2.226130747,57.46357207,1
14.69976411,14.54917485,0.739753831,5.688357588,4.048630215,2.166832548,0.297573295,2.43004938,2.226130685,57.46357207,1
