MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,ATS7Z,BCUTs-1l,naRing,MAXsssN,AATS1i,EState_VSA2,FilterItLogS,SRW05,AATS3v,MATS2pe,n5HRing,SRW07,ATS8are,nAromAtom,MATS1m,CIC2,MINssO,ATSC4s,n5Ring,BCUTp-1h,AATSC4s,AATSC8pe,AATSC1are,ATS8s,GATS3dv,AATSC2c,BCUTi-1h,ATSC0se,nBondsM,GATS1are,GATS8p,MINsssCH,GGI4,PEOE_VSA12,MINdssC,IC3,GATS3s,SaaCH,piPC7,JGI5,target
1.911485824,341,0.499749547,1.828182885,22.5810784,0,4.794537184,0.612628688,0.706735685,0.777922552,3.942961073,3.942961073,0.604240886,1.235876795,6.770320879,12.17033346,0.878435002,3.402064397,0.69047231,7.323169215,1538,1.270253324,3,0.861194607,147.7741876,12.17033346,0.799534453,3.044522438,205.1053743,0.384801229,2,5.283203729,419.843,17,0.699663708,0.122836771,5.518701462,0.604788136,2,1.990272776,0.470218288,0.262516845,0.89461167,245.3888889,0.964046154,0.606205766,14.56541084,0.088004745,20,0.741294636,1.042974903,0.611395893,1.420555556,6.272634177,0.659572406,5.192798651,0.885673547,12.35742584,6.857579781,0.033952381,1
1.911485824,350,0.413260884,1.828182885,6.514573265,0,9.740498951,0.670263328,0.430147428,0.743519811,5.343551485,2.598833288,0.160518185,0.659301291,5.696587059,12.71084835,1.006458547,3.402064397,0.733179214,7.323169215,3486,1.054931765,0,0.861194607,142.8960721,28.82115866,0.678259959,2.397895273,190.5281956,0.48308728,1,4.94875989,1944.25,0,0.740912333,0.430539142,5.28699002,0.561497076,1,1.998887839,0.447381084,0.334414345,0.918506107,681.1527778,1.208810794,0.528,13.64284266,0.062216795,3,0.770070969,0.841855755,0.858858097,4.654444444,6.272634177,0.623907787,5.000944669,0.669361578,10.64002805,5.85220248,0.037693237,1
1.960093332,298.7777778,0.305402757,1.960093332,6.514573265,0,14.44688053,0.503584219,0.636580098,1.005797842,5.343551485,2.598833288,0.910612128,1.163215131,6.846078846,6.606881965,0.68285743,1.960093332,0.858596064,7.323169215,1312,0.29536069,1,0.861194607,151.9706443,6.606881965,0.88769131,2.397895273,183.3953896,0.686210962,1,4.59511985,430.2192,6,0.861550486,0.065210519,4.806725771,0.46289845,1,3.657159982,0.385597322,0.365374987,0.716643067,262.1815844,1.128514575,0.750361795,14.55791744,0.128215216,11,1.021477926,1.116531019,0.488729139,1.894444444,6.272634177,0.356165426,5.158595569,0.960732818,1.339725524,5.606720762,0.023767361,1
1.911485824,136,0.481154119,1.828182885,6.514573265,1,9.740498951,0.548257405,0.707494577,1.004029629,5.343551485,2.598833288,0.850684772,0.659301291,6.416995062,6.338535363,0.857642786,3.402064397,0.638350438,7.323169215,807,1.220664173,0,1.696851852,156.0993595,25.09122454,0.884404531,2.397895273,169.344282,0.368303319,1,4.727387819,261.224,0,0.650227842,0.125792298,3.818168648,0.596639873,1,1.872938151,0.466801249,0.30841783,0.811670722,148.6666667,0.814766455,0.57779676,14.56324835,0.06679229,4,0.964570008,1.192424444,0.615101349,1.009444444,5.959554569,0.561928318,4.438333513,0.758831163,10.64002805,5.225746674,0.028003472,0
3.012512361,293,0.487001214,3.012512361,11.16387794,0,4.983978521,0.548789225,0.690425948,1.006207551,7.938539147,3.918653156,0.740323266,1.562407407,6.589818478,19.541084,0.939638629,3.012512361,0.659256264,11.63572556,1462,1.248796078,3,0.861194607,153.2824587,31.40962068,0.812305079,2.397895273,185.3457417,0.30974838,1,4.727387819,447.395,15,0.670591474,0.173966057,5.351059534,0.596759418,1,1.977030955,0.464744389,0.276047326,0.826906078,251.2222222,0.870724781,0.57552255,14.56538769,0.082056117,17,0.961641271,1.245749644,0.614882225,1.120555556,5.948339281,0.659572406,4.851335236,0.709423731,10.73155196,6.695402902,0.02046627,1
3.358582924,102,0.423488739,3.358582924,11.16387794,0,4.983978521,0.567949572,0.756959121,1.07242817,13.08393235,4.274261149,0.664674055,2.011519274,6.283094444,12.3691609,1.163784089,3.358582924,0.695313726,11.76620206,977,1.224191614,2,0.861194607,153.1858213,24.51496812,0.841016773,4.110873864,171.8967115,0.479172481,1,6.075346031,364.377,9,0.706266061,0.125118595,3.818168648,0.571405048,2,1.945009539,0.448171409,0.357261072,0.864550153,131.3611111,0.857955069,0.591177691,14.56613353,0.044996254,11,1.007281921,0.967628599,0.803074774,1.184444444,5.948339281,0.659572406,4.875145809,0.702541132,1.783358844,6.648346798,0.023194444,0
1.911485824,61,0.372478287,1.828182885,6.514573265,0,9.184952232,0.552746568,0.704398206,0.86432323,3.302348356,3.302348356,0.828931334,0.970092593,6.933762264,12.80372554,1.043365419,3.402064397,0.6352302,10.20827783,473,1.270254833,1,0.861194607,155.7259161,6.606881965,0.88557561,2.397895273,184.9438034,0.336792073,1,4.59511985,129.797,6,0.646682662,0.047897837,5.226694067,0.547439826,1,1.926698561,0.420466587,0.318242449,0.780905357,112.6666667,0.932953988,0.598616432,17.42477048,0.080003057,8,0.814799744,1.081497428,0.601554054,1.094444444,6.272634177,0.659572406,4.546593564,0.761753375,0.929987717,5.344276145,0.033814815,0
2.744795924,725,0.345766335,2.744795924,6.514573265,1,13.21233417,0.526126863,0.556109038,0.748266972,5.343551485,2.598833288,0.550790373,0.659301291,6.179584,30.25505462,1.177566021,2.744795924,0.842154669,10.48192346,3486,0.297586831,2,1.25364481,147.2518138,30.00686872,0.769226258,2.397895273,169.7429924,0.509161403,1,4.442651256,1444.821,12,0.840689123,0.227702172,5.246894225,0.497543308,1,2.954625589,0.42641093,0.357199022,0.880468999,769.7654321,0.932164462,0.560671399,14.54359187,0.117859053,15,0.814681476,0.91939015,0.506705193,2.128333333,10.02329115,0.5037507,5.582644981,0.857594019,15.32493133,5.605342402,0.024839925,1
1.911485824,67,0.435341414,1.828182885,6.514573265,0,4.794537184,0.640832246,0.694271767,0.832571433,5.343551485,2.598833288,0.955016116,0.97162037,7.022416327,12.80372554,0.875899162,3.402064397,0.661782745,4.390415048,536,0.622308183,1,0.861194607,152.9372513,6.606881965,0.868868776,2.397895273,188.9636642,0.338048801,1,4.59511985,110.764,6,0.673696305,0.033209167,5.259543651,0.575842307,1,2.916255985,0.452963844,0.23755784,0.789340397,115,0.959257259,0.613983782,17.42477039,0.086383352,8,0.766251188,0.475925333,0.621595013,1.094444444,5.817220841,0.659572406,4.48385619,0.819449586,0.811654384,5.188083886,0.033814815,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0,4.794537184,0.564180882,0.684859516,0.964996247,3.570033541,3.570033541,0.955016116,1.27912037,6.784853846,11.62951528,1.043637273,3.402064397,0.646669032,5.817862778,591,0.622307535,1,0.861194607,153.1169671,22.88337643,0.866872953,2.397895273,199.2347629,0.381030417,1,4.59511985,122.426,6,0.658258771,0.047897837,5.408792832,0.582779098,1,2.916257609,0.460746024,0.360727365,0.805591966,54.72839506,1.069691582,0.604803435,14.55881334,0.06322757,7,0.947604557,1.601319265,0.667105747,1.094444444,6.272634177,0.659572406,4.469670487,0.793913873,1.400003149,5.062792798,0.033814815,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0,4.794537184,0.565309724,0.652648171,0.95944667,3.701977986,3.701977986,0.844979919,1.411064815,6.589521875,6.606881965,0.833377806,3.402064397,0.691710405,5.817862778,586,0.622307858,1,0.861194607,152.4766902,24.08864428,0.873532559,2.397895273,189.3181984,0.473695357,1,4.59511985,150.839,6,0.703463946,0.076974321,5.467434807,0.572487944,1,2.916256619,0.448873404,0.359487045,0.83741485,67.46296296,1.103850638,0.612470275,14.55881177,0.05997029,7,0.915371752,1.352387756,0.685614461,1.094444444,6.272634177,0.659572406,4.487122805,0.775533834,1.634571051,5.062792798,0.033814815,0
3.206907237,438,0.785157367,3.206907237,11.16387794,0,18.42470646,0.299477523,0.780779955,1.286393207,12.5573429,4.146343723,1.174129231,1.576498861,7.026874561,18.97604287,0.937213626,3.206907237,0.98549185,11.76620206,2275,0.290753085,2,0.861194607,154.1573604,12.49309569,0.907474116,3.931825633,186.9645878,0.934111951,1,5.82008293,704.708,9,0.986049032,0.141736783,3.478899228,0.903534086,1,3.664926597,0.62335789,0.312328171,0.528548445,417.5015432,1.240184614,0.80258217,14.5661982,0.16470404,13,1.343737151,0.53710786,0.605823122,1.804444444,5.948339281,0.659572406,5.171405583,1.074475771,1.459876787,6.460894281,0.028611111,0
3.258985668,278.4444444,0.448430668,3.258985668,11.16387794,0,4.983978521,0.383035511,0.760661206,1.159130293,12.61736876,4.169044006,0.968612344,1.713419942,6.389878205,12.93420204,0.949273701,3.258985668,0.866983621,11.76620206,1244,0.292622342,2,0.861194607,155.5761782,12.55522125,0.855421293,3.931825633,171.5913399,0.57309973,1,5.82008293,392.795,9,0.871021124,0.1170836,4.953345878,0.58050127,1,3.658989577,0.455058162,0.442687699,0.722606393,249.7890947,1.052606734,0.618755964,14.56614772,0.085809901,11,1.163912718,0.712609358,0.85766957,1.129444444,5.948339281,0.659572406,4.772581706,1.045222589,1.581057729,6.386155678,0.021773504,1
3.019402335,274.4444444,0.44750941,3.019402335,11.16387794,0,4.983978521,0.331662356,0.712545047,1.188108551,12.41928391,4.078627339,0.969184144,1.672757149,6.37440625,12.93420204,0.864548465,3.019402335,0.866243763,11.76620206,1318,0.292622774,2,0.861194607,156.2957238,12.55522125,0.84797052,2.397895273,175.9097507,0.567338061,1,4.727387819,404.939,9,0.869533655,0.085151709,4.930420497,0.580365642,1,3.658989588,0.454803498,0.383605507,0.71782187,272.7057613,1.065636101,0.616707894,14.56614685,0.085809901,12,1.193010536,0.760948346,0.767513488,1.209444444,5.948339281,0.659572406,4.875145809,1.071234112,1.540394936,6.345540413,0.025711111,1
3.18870789,288.4444444,0.454896334,3.18870789,11.16387794,0,4.983978521,0.385839701,0.750074845,1.150721167,12.60747214,4.160702169,0.92812644,1.706398731,6.226005319,12.93420204,0.949614997,3.18870789,0.873379668,11.76620206,1498,0.292621984,2,0.861194607,155.3580777,12.55522125,0.826034096,2.397895273,159.4616872,0.603662689,1,4.727387819,507.496,9,0.87608127,0.145077299,4.958233858,0.584245086,1,3.65899031,0.456410376,0.371422583,0.752416634,309.7057613,0.948838312,0.601763734,14.56614874,0.089842907,11,1.155595229,0.786976289,0.767513488,1.209444444,5.948339281,0.659572406,4.942275084,0.967683701,1.574036517,6.329623419,0.024722222,1
3.423985668,318.4444444,0.468370269,3.423985668,11.16387794,0,4.983978521,0.423985544,0.708084601,1.114244483,12.88136984,4.234867213,0.856339321,1.735217782,6.064826271,12.93420204,1.053983194,3.423985668,0.870415308,11.76620206,1784,0.292620843,2,0.861194607,153.5548332,12.55522125,0.83147318,2.397895273,156.0353044,0.591593493,1,4.727387819,606.126,9,0.87345484,0.224742034,5.000292619,0.593384484,1,3.658992021,0.459545071,0.3570785,0.773088333,336.4557613,0.895047952,0.595984444,14.56615387,0.091642863,11,1.12073328,0.770295756,0.847268566,1.280555556,5.948339281,0.659572406,4.761842188,0.846989302,1.602855568,6.421736591,0.021066308,1
1.911485824,266.4444444,0.448662798,1.828182885,11.16387794,1,4.983978521,0.346336681,0.651581512,1.174481565,12.50304242,4.125432895,1.01453149,1.69449326,6.305888235,12.93420204,0.738982336,3.402064397,0.883805084,11.76620206,1113,0.292623052,2,1.779760664,156.855897,12.55522125,0.871221518,2.397895273,186.4643646,0.544488566,1,4.727387819,356.485,9,0.886744453,0.161183394,4.931446444,0.581441302,1,3.658988675,0.455219152,0.448549882,0.724418878,247.2057613,1.082875329,0.597279484,14.56633253,0.085659872,11,1.170372879,0.794587683,0.767513488,1.364444444,5.948339281,0.659572406,4.471354487,1.092022106,1.562131047,6.339104659,0.0315625,1
1.911485824,274.4444444,0.436278944,1.828182885,11.16387794,1,4.983978521,0.364275924,0.717949074,1.15393338,12.65636725,4.171805516,0.97192807,1.708382149,6.30689011,12.93420204,0.862536862,3.402064397,0.884545703,11.76620206,1239,0.292622546,2,1.904760664,155.9623675,12.55522125,0.859468362,2.397895273,179.2500385,0.574163617,1,4.727387819,418.615,9,0.88707001,0.139264741,4.952619284,0.575886196,1,3.658989489,0.451138217,0.451541238,0.745549752,261.4557613,1.081815488,0.596861534,14.5663057,0.087883077,11,1.150817361,0.756478688,0.767513488,1.364444444,5.948339281,0.659572406,4.784142858,1.035069327,1.576019936,6.37997687,0.031141975,1
3.111004111,999,0.377792694,2.850741532,6.514573265,1,14.57305289,0.636747586,0.454914857,0.805492724,8.636781598,4.010549925,0.506197745,0.659301291,6.129866192,39.77980178,1.141656483,8.868147818,0.716380523,9.589074368,4879,0.609493206,4,1.514800882,146.8670886,30.88390388,0.654767683,3.044522438,175.9893267,0.521172656,2,5.209486153,2136.3608,22,0.725258097,0.277996265,5.424978507,0.525109484,2,2.937962943,0.438800054,0.338450465,0.898616279,984.2006173,1.027401759,0.57051275,14.55169544,0.120940401,25,0.800210601,0.864029576,0.537623585,2.837222222,5.907179729,0.505805177,5.744462778,0.963451724,24.48877288,5.802873377,0.019618056,1
1.695484776,252,0.402520873,1.695484776,6.514573265,0,5.480096598,0.6804841,0.66025717,0.810342913,5.343551485,2.598833288,0.259309006,0.659301291,5.702775087,6.103966388,0.850289778,1.695484776,0.677526694,7.323169215,2371,1.093904947,1,0.861194607,145.2469783,17.42613659,0.704031776,2.397895273,159.5364957,0.369205736,0,4.844187086,1270.123,6,0.687873511,0.436468233,3.818168648,0.549059401,1,1.996836209,0.444059421,0.338252085,0.908,458.5972222,0.967928855,0.522122704,14.55020944,0.082363798,7,0.841171692,1.017101912,0.736734096,2.119444444,5.907179729,0.593420685,5.168749142,0.632462848,6.06723235,6.000408803,0.025613426,1
3.383985668,286.4444444,0.463747909,3.383985668,11.16387794,0,4.983978521,0.412382886,0.68562039,1.126423973,12.80880158,4.216348695,0.891430772,1.729044942,6.145367647,12.93420204,1.015575421,3.383985668,0.870358615,11.76620206,1644,0.292621342,2,0.861194607,154.1426002,12.55522125,0.839432946,3.044522438,154.7858153,0.58519556,1,5.283203729,541.343,9,0.873674226,0.18449537,4.98640373,0.589257624,2,3.658991205,0.45877714,0.365933839,0.759169587,307.2890947,0.937167543,0.601251773,14.56615182,0.08991888,11,1.132118728,0.750259967,0.849551713,1.164444444,5.948339281,0.659572406,4.780741985,0.882936182,1.596682729,6.418479632,0.021537037,1
3.204078261,419.4444444,0.448855524,3.204078261,11.16387794,0,4.983978521,0.364701425,0.660982132,1.142650584,12.71102947,4.196771818,0.822697079,1.69518487,6.272362245,12.93420204,0.895689449,3.204078261,0.854187077,11.76620206,1792,0.292621219,3,0.861194607,153.0222516,12.55522125,0.810077576,2.397895273,183.5180224,0.558135377,1,4.727387819,534.156,15,0.857329859,0.140052871,4.98412406,0.581521689,1,3.658993133,0.454436216,0.354629738,0.75392218,345.5390947,1.079284067,0.599738308,14.56615548,0.088283368,17,1.151195086,0.779783462,0.767513488,1.280555556,5.948339281,0.659572406,5.075077819,1.021981949,11.39474804,6.494710738,0.022583333,1
3.334242025,353.3333333,0.392204671,2.455459796,10.90292493,2,13.40177551,0.528769918,0.733225203,0.667327481,4.516448012,4.516448012,0.640835673,0.659301291,6.262169014,11.94315546,0.670165613,5.789701822,0.874293595,17.19263533,1848,0.29925458,3,2.190589312,149.5624961,5.907179729,0.739592332,2.397895273,186.6708157,0.527791037,1,4.727387819,687.3987,15,0.872423264,0.255764588,3.818168648,0.550523689,1,2.955910851,0.439620743,0.37630207,0.884141623,295.3055556,1.188027775,0.535159967,14.55365805,0.079222842,19,0.785348988,0.88344802,0.767513488,1.622777778,10.02329115,0.643703807,5.069560628,1.032007807,12.61795572,6.77845599,0.025607235,1
3.507853136,371.3333333,0.429768164,2.460477158,10.90292493,2,13.40177551,0.516099535,0.548867689,0.662760055,4.582003567,4.582003567,0.602518542,0.659301291,6.000983425,11.94315546,0.654965607,5.968330294,0.871177084,17.19263533,2132,0.299253825,3,2.200589312,149.0883132,11.44610498,0.728055196,2.397895273,185.5512343,0.592009635,1,4.727387819,905.7207,15,0.869019704,0.310689421,3.818168648,0.573086052,1,2.955914342,0.44911855,0.384816777,0.890638339,354.8888889,1.151941564,0.544998332,14.55366387,0.081527513,19,0.782920508,0.897465925,0.767513488,2.022777778,10.02329115,0.642870133,4.790073772,1.050484664,12.65682537,6.80789178,0.02899093,1
3.598130197,119.3333333,0.473648758,3.598130197,10.90292493,1,9.740498951,0.655119903,0.778475057,0.827325454,4.378054735,4.378054735,0.379249224,0.659301291,5.828625862,5.516700718,1.210372441,3.598130197,0.683456951,5.687386275,1031,1.258628533,2,2.447032991,147.5262696,22.37249079,0.722596385,2.010426078,171.644723,0.351339835,0,3.689805535,473.3369,10,0.690988312,0.267698631,3.818168648,0.57554624,0,2.207847798,0.450489598,0.369662417,0.917699088,149.2222222,1.123309381,0.52299181,14.54840903,0.030343654,11,0.939616186,0.717424626,0.860235254,1.146666667,6.272634177,0.659572406,4.685971707,1.009183951,9.71459971,6.178657034,0.024758454,0
2.711738072,749,0.349230945,2.711738072,6.514573265,1,17.60274922,0.574797965,0.579059273,0.665362031,5.343551485,2.598833288,0.550790373,0.659301291,6.253384375,30.25505462,1.197819733,2.711738072,0.842517878,9.184952232,3464,0.297586914,2,1.172012157,146.2767994,36.42769034,0.750426365,2.397895273,170.3249285,0.471637076,1,4.442651256,1437.035,12,0.839778736,0.228294668,5.231269225,0.484430008,1,2.95462529,0.421368954,0.350558337,0.886642031,790.4320988,0.912258502,0.556339417,17.42477386,0.140968117,15,0.698257528,0.889054547,0.495881384,2.128333333,10.02329115,0.497282542,5.554158981,0.848567725,13.83011106,5.605342402,0.024839925,1
2.739311016,866,0.364308314,2.611778862,6.514573265,1,13.21233417,0.56141451,0.572798813,0.711585236,5.343551485,2.598833288,0.558043168,0.659301291,6.195908571,30.25505462,1.200993475,5.351089878,0.836033775,10.48192346,3849,0.297585883,2,1.227736993,146.8526379,42.33487007,0.748593816,2.397895273,171.6250715,0.527020896,1,4.442651256,1522.845,12,0.83473386,0.220145987,5.252924474,0.505211427,1,2.954630275,0.42967764,0.376259885,0.886503965,906.7376543,0.976094179,0.570705672,14.54388925,0.133430715,16,0.764366455,1.009824849,0.498561171,2.328333333,15.93047088,0.499444095,5.681891357,0.933895422,15.18290291,5.917380613,0.024743924,1
2.891531928,726.6666667,0.376409785,2.891531928,6.514573265,1,13.21233417,0.586464792,0.596275562,0.719616311,5.343551485,2.598833288,0.512357084,0.659301291,6.042064228,37.36485216,1.234692961,2.891531928,0.854400561,4.794537184,4166,0.297584511,1,1.417814153,146.0542089,23.46211232,0.756166804,3.044522438,151.4930649,0.459817095,1,5.129898715,1821.883,6,0.853191661,0.385935125,5.194208319,0.522273099,2,2.954629676,0.436663924,0.323642215,0.900064038,897.6728395,0.850380765,0.544134718,14.54320012,0.133889331,9,0.766751588,0.962980064,0.532852837,2.043333333,10.02329115,0.523895016,5.33347678,0.725187916,6.349668586,5.670311865,0.025611979,1
1.911485824,568,0.370892384,1.828182885,6.514573265,0,9.740498951,0.631509098,0.70482267,0.88095911,5.343551485,2.598833288,0.488550705,0.659301291,6.490812963,54.1777421,0.991297533,3.402064397,0.722460718,7.323169215,2987,1.143745162,2,0.861194607,144.9323615,18.4940933,0.75604147,2.397895273,234.0717134,0.202018592,1,4.727387819,1033.05,12,0.730344216,0.368987396,5.375805697,0.541917328,1,2.006378478,0.437580423,0.393616481,0.892712495,542.2777778,0.941433416,0.427200859,13.64412776,0.129662289,13,0.809726134,1.07953732,0.576651631,3.270555556,5.749511833,0.579418268,4.36406941,0.922843432,7.231779337,6.842216258,0.029380692,1
3.559773921,111.5555556,0.480764932,3.559773921,10.90292493,1,9.740498951,0.794553748,0.822406158,0.843791565,4.394129397,4.394129397,0.295485121,0.659301291,5.68529878,5.516700718,0.754810868,3.559773921,0.683399872,5.687386275,1281,1.304256738,2,2.521429801,146.6319548,22.37249079,0.641252382,2.010426078,148.1161179,0.301449563,0,3.689805535,706.146,10,0.690741312,0.438240913,3.818168648,0.576457719,0,2.207888446,0.450371564,0.340605736,0.918110128,208.2932099,0.986025687,0.518607838,14.54841262,0.033146826,11,0.981073947,0.958614004,0.767513488,0.826666667,6.272634177,0.659572406,4.508560479,0.795600972,9.797420925,6.146529987,0.015,1
3.567573102,119.5555556,0.485597924,3.567573102,10.90292493,1,9.740498951,0.805246081,0.82651336,0.850923987,4.40111604,4.40111604,0.275106637,0.659301291,5.653813187,5.516700718,0.744209991,3.567573102,0.682939109,5.687386275,1409,1.304254455,2,2.52939201,146.4360573,22.37249079,0.61799873,2.010426078,144.4709032,0.298586421,0,3.689805535,801.366,10,0.690246542,0.49316917,3.818168648,0.577040979,0,2.2079026,0.450423053,0.341384228,0.917861504,232.7932099,0.970703715,0.5189618,14.54841413,0.033959192,11,0.99511781,0.958164241,0.767513488,0.826666667,6.272634177,0.659572406,4.354617935,0.785595348,9.813907174,6.150802642,0.013888889,1
2.72351285,95,0.359856644,2.72351285,6.514573265,0,4.794537184,0.59301315,0.698141849,0.865181514,5.343551485,2.598833288,0.60519868,0.659301291,6.257326,12.14580722,0.972940644,2.72351285,0.636176922,7.323169215,814,1.173361802,0,0.861194607,151.413253,23.94294671,0.865148038,2.010426078,157.6333344,0.46600651,0,3.689805535,378.782,0,0.645719928,0.106563054,5.561990741,0.532977969,0,1.946318831,0.425163723,0.38796424,0.855742529,275.1666667,1.055809047,0.575429553,14.54078181,0.076005033,3,0.861233839,1.042884589,0.66171752,1.564444444,5.907179729,0.429267934,4.787143961,0.87533352,10.64002805,4.418840608,0.028888889,1
2.744068405,95,0.365944147,2.744068405,6.514573265,0,4.794537184,0.587820476,0.696996201,0.857741945,5.343551485,2.598833288,0.573396529,0.659301291,6.190157143,18.2497736,0.993041384,2.744068405,0.639228537,7.323169215,1065,1.173340919,0,0.861194607,150.8961723,24.00507227,0.864337617,2.010426078,158.1250995,0.508738508,0,3.689805535,525.302,0,0.64852862,0.143086263,5.770324074,0.534499066,0,1.946485316,0.428527667,0.332224652,0.863264064,357.1666667,1.156863505,0.578801699,14.54078245,0.07731369,3,0.856938813,0.947789195,0.656643859,1.644444444,5.907179729,0.428761921,4.863291943,0.891134167,10.64002805,4.553876892,0.028769841,1
2.744068405,95,0.365944147,2.744068405,6.514573265,0,4.794537184,0.587820476,0.696996201,0.857741945,5.343551485,2.598833288,0.573396529,0.659301291,6.190157143,18.2497736,0.993041384,2.744068405,0.639228537,7.323169215,1065,1.173340919,0,0.861194607,150.8961723,24.00507227,0.864337617,2.010426078,158.1250995,0.508738508,0,3.689805535,525.302,0,0.64852862,0.143086263,5.770324074,0.534499066,0,1.946485316,0.428527667,0.332224652,0.863264064,357.1666667,1.156863505,0.578801699,14.54078245,0.07731369,3,0.856938813,0.947789195,0.656643859,1.644444444,5.907179729,0.428761921,4.863291943,0.891134167,10.64002805,4.553876892,0.028769841,1
2.768161376,113,0.363115244,2.768161376,6.514573265,0,4.794537184,0.597518511,0.718921521,0.851845383,5.343551485,2.598833288,0.546108661,0.659301291,6.203938843,18.2497736,1.016894929,2.768161376,0.641687989,7.323169215,1263,1.173333806,0,0.861194607,150.4496026,24.00507227,0.852489025,2.010426078,155.5863309,0.508032493,0,3.689805535,630.644,0,0.650788864,0.180502493,5.91962963,0.53200133,0,1.946597196,0.428806256,0.341885606,0.869286294,413.6666667,1.129422972,0.572699962,14.54078308,0.078483682,3,0.854169572,1.11557175,0.657648444,1.644444444,5.907179729,0.4299252,4.635234743,0.859443162,10.64002805,4.624972813,0.026851852,0
3.358582924,102,0.449425854,3.358582924,11.16387794,0,4.983978521,0.397126569,0.745426887,0.861071298,13.08393235,4.274261149,0.584628964,2.011519274,6.267236264,12.3691609,0.929820661,3.358582924,0.879111435,11.76620206,977,0.822826801,2,0.861194607,153.510533,24.51496812,0.878850895,4.110873864,166.4492521,0.755590832,1,6.075346031,364.377,9,0.873983243,0.133151499,3.818168648,0.584802755,2,2.512129673,0.457024623,0.391870106,0.789766487,131.3611111,0.890961583,0.665441411,14.78224327,0.100253273,13,0.977145169,0.766447702,0.803074774,1.184444444,5.948339281,0.659572406,5.045301086,0.570699986,1.783358844,6.648346798,0.023194444,1
2.543648799,624,0.392297726,2.502152774,6.514573265,0,9.589074368,0.573047073,0.765529435,0.965062477,5.343551485,2.598833288,0.7232827,0.659301291,6.362075543,18.69056362,1.220585513,7.576474283,0.625447012,4.794537184,3451,1.151856028,0,0.861194607,153.9294278,22.37249079,0.852559088,2.010426078,152.9219103,0.51231164,0,3.689805535,1318.691,0,0.635878868,0.198381179,5.294379567,0.531075402,0,1.931399626,0.435399461,0.331916025,0.827555961,1070.916667,0.904218718,0.596190574,14.55704345,0.150968834,5,0.946924478,0.929172512,0.403769644,2.364444444,11.6663446,0.317923477,5.572469459,0.786130496,10.64002805,5.272999559,0.028439153,1
2.520468628,632,0.387016592,2.493263885,6.514573265,0,9.589074368,0.550639454,0.764478286,1.00475082,5.343551485,2.598833288,0.775011776,0.659301291,6.401864088,18.69056362,1.17481545,7.526131312,0.612965643,4.794537184,3452,1.151856031,0,0.861194607,155.8205922,6.544756406,0.874688284,2.010426078,153.6633129,0.482506731,0,3.689805535,1304.936,0,0.624238828,0.180496351,5.274379567,0.524271153,0,1.931275527,0.432916566,0.327217282,0.806031042,1071.75,0.921914287,0.597987493,14.55726931,0.152702399,5,0.990571073,0.960310258,0.400725448,2.364444444,11.6663446,0.315853666,5.577210273,0.796770961,10.64002805,5.272999559,0.028439153,1
2.796002157,1243.666667,0.394754663,2.796002157,21.34352362,1,26.97714278,0.58974224,0.522693223,0.709899829,4.244135196,4.244135196,0.545987901,0.659301291,6.402384321,51.90012058,1.189392218,2.796002157,0.786123995,13.57536728,5223,0.297578746,5,1.240944059,144.8576015,60.76835726,0.629586109,3.433987204,195.0665174,0.411884493,3,5.733341277,1992.262,27,0.789400512,0.210910361,5.551449725,0.51774619,3,2.954866179,0.437470864,0.371840034,0.881602514,1073.796296,0.946658599,0.551979694,17.42582787,0.220296082,31,0.700846768,0.909800728,0.470371295,3.622222222,10.02329115,0.478908124,6.26875844,0.858965084,21.07300119,7.151969036,0.027927121,1
2.786024327,1332.666667,0.401966612,2.786024327,21.34352362,1,31.77167997,0.598415487,0.594169103,0.719459646,4.241444462,4.241444462,0.570627241,0.659301291,6.454081017,51.90012058,1.106274904,2.786024327,0.780416581,13.57536728,5730,0.29757761,5,1.230126804,145.0712071,78.5021422,0.629678833,3.433987204,194.846878,0.411377698,3,5.733341277,2034.032,27,0.783946437,0.234217617,5.550537743,0.525240436,3,2.954873262,0.439308202,0.347841002,0.879834326,1082.601852,0.955573892,0.549502522,17.42582976,0.248502577,32,0.702848646,0.948270515,0.466777157,3.782222222,10.02329115,0.357659448,6.298582955,0.826104698,20.30992669,7.206278761,0.026666667,1
3.284407299,1076.111111,0.380969021,2.814340662,6.514573265,1,18.00687135,0.572764913,0.395957589,0.748774867,5.343551485,2.598833288,0.514165618,0.659301291,6.090383784,48.28116857,1.31296084,6.098747961,0.802044962,10.48192346,5122,0.297579017,3,1.261749955,145.1844107,54.55352917,0.671139414,3.433987204,182.5251803,0.525491171,3,5.82008293,2038.1616,17,0.806021355,0.263065969,5.540706376,0.504435734,3,2.95482868,0.436654673,0.34491149,0.889533727,1047.237826,0.886537361,0.560080862,14.54389302,0.171245126,21,0.780785716,0.809937482,0.488510257,3.792777778,10.02329115,0.443903093,6.106454742,0.741272615,15.70841824,6.521633134,0.026820988,1
