MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,ATS7Z,BCUTs-1l,naRing,MAXsssN,AATS1i,EState_VSA2,FilterItLogS,SRW05,AATS3v,MATS2pe,n5HRing,SRW07,ATS8are,nAromAtom,MATS1m,CIC2,MINssO,ATSC4s,n5Ring,BCUTp-1h,AATSC4s,AATSC8pe,AATSC1are,ATS8s,GATS3dv,AATSC2c,BCUTi-1h,ATSC0se,nBondsM,GATS1are,GATS8p,MINsssCH,GGI4,PEOE_VSA12,MINdssC,IC3,GATS3s,SaaCH,piPC7,JGI5,MATS2i,NsOH,MATS2se,SlogP_VSA5,ATSC3p,piPC3,AATSC2i,C3SP2,nC,ATS7s,ATS4i,BCUTp-1l,ATS6i,SsssN,EState_VSA10,Sp,ATSC4d,AATS4v,ATS7v,AXp-5d,AXp-7d,MID_C,nBondsA,piPC4,VR1_Dt,MATS4d,BCUTare-1l,MATS5se,AATS8i,GATS2dv,ATSC1d,piPC6,TIC5,NsssCH,GATS8v,MATS1se,SMR_VSA1,ATS6d,AATS1p,AATS4i,target
1.911485824,217.7777778,0.334924833,1.828182885,11.16387794,0,19.51698385,0.308925684,0.664430622,1.263155309,11.79837697,3.784190799,1.082661566,1.345973639,6.872146154,12.93420204,0.874353519,3.402064397,0.839643396,5.817862778,1449,0.297778219,2,0.861194607,156.3153555,11.46504,0.939730243,3.044522438,188.8622515,0.517981433,2,5.476463552,358.5424,9,0.844172279,0.093989164,4.304329937,0.509544508,2,3.657469605,0.407341707,0.280236676,0.591315969,240.5349794,1.032560093,0.653362393,14.56434212,0.112911404,11,1.261322776,1.162830463,0.457651686,1.513333333,6.272634177,0.659572406,4.939183095,0.862571157,2.518370948,6.371838851,0.030675926,0.700959597,4,0.532446049,6.227901171,0.316004336,4.613882127,0.491441841,0,10,413.6213992,15381.86614,0.773940128,12746.25154,1.118334226,14.77810307,24.41862395,0.654650687,171.4838789,10561.44214,0.067498629,0.027172405,21.46479299,10,5.202975936,126.6738799,0.660142535,2.007540109,0.539415879,172.1569642,0.776490057,0.190481511,6.011611784,184.7497745,4,1.046399546,0.312200137,33.8255364,214,1.691269513,169.0314961,1
2.979370748,18,0.440511543,2.979370748,6.514573265,1,9.967957042,0.647661301,0.802730079,0.76626264,9.100470994,4.391081349,0.485599162,0.659301291,6.524629167,11.25083777,0.606711053,2.979370748,0.718573345,17.32311183,831,1.410987312,2,1.994768519,148.1785204,5.907179729,0.742817391,2.010426078,212.4739154,0.626492675,0,2.708050201,398.222,12,0.725910691,0.154441518,3.818168648,0.575291846,0,1.972488891,0.450652081,0.362630421,0.908990892,140.6666667,0.979173646,0.559277237,14.55502482,0.037907128,13,0.756571163,0.967545853,0.767513488,2.056666667,6.272634177,0.628190731,4.817077539,0.862417574,7.30053036,6.403729401,0.029968254,0.55043969,0,0.56640596,35.46284256,0.35807164,4.65396035,0.405988343,2,16,214.3333333,15496.31861,0.751873003,17655.47889,1.994768519,4.794537184,26.30196048,0.423829942,207.4554011,11881.48048,0.069023631,0.027786839,32.74356173,12,5.247024072,106.9941102,0.227237885,2.209377381,0.424605311,169.3380742,0.664307453,0.398725135,6.058977157,187.866024,0,0.989480732,0.664060484,4.794537184,250,1.79979916,161.4199855,1
2.99420446,33,0.442492561,2.99420446,6.514573265,1,9.967957042,0.636981915,0.762294504,0.764717656,9.200515873,4.41010771,0.463791235,0.659301291,6.390751351,11.25083777,0.688853901,2.99420446,0.718689333,17.32311183,1037,1.271587615,2,2.001435185,147.9172452,5.907179729,0.742068145,2.010426078,209.0717821,0.639937594,0,2.708050201,516.074,12,0.725923262,0.207750517,3.818168648,0.576080874,0,1.973709285,0.450848503,0.355538971,0.911275349,188,0.959639114,0.556475167,14.55502629,0.038721487,13,0.758930739,1.013197892,0.838517065,2.176666667,6.272634177,0.62776997,4.701375756,0.842277739,7.326314825,6.469492536,0.032171053,0.579575489,0,0.576532061,48.30448581,0.337126961,4.682131227,0.423086191,2,17,249.3333333,18128.41702,0.751872428,18985.11307,2.001435185,4.794537184,28.10051497,0.486666552,193.709856,14521.89609,0.068409261,0.027364243,34.57555547,12,5.270432163,114.3809122,0.399412857,2.20846886,0.441818827,168.2781056,0.673742433,0.422900975,6.107718637,197.4577817,1,1.022293217,0.672223528,4.794537184,283,1.791085322,163.3190723,1
3.006723356,48,0.456096712,3.006723356,6.514573265,1,9.967957042,0.621203098,0.637158677,0.764174574,9.289600813,4.42743339,0.44366745,0.659301291,6.192165926,11.25083777,0.764603328,3.006723356,0.718440339,17.32311183,1243,1.183233323,2,2.004768519,147.6893242,11.3221702,0.730793516,2.010426078,210.8840527,0.668652902,0,2.708050201,633.926,12,0.725593297,0.273441568,3.818168648,0.580767374,0,1.975544157,0.452595694,0.350878476,0.91299163,235.6666667,0.949421716,0.555547424,14.55502777,0.039466169,13,0.762341543,1.041940239,0.767513488,2.376666667,6.272634177,0.626953201,4.496431151,0.854574249,7.339207058,6.531196454,0.035406504,0.647674922,0,0.59075188,49.31031696,0.280933927,4.709530201,0.462100593,2,18,285.5,22424.77431,0.751871837,20314.74724,2.004768519,4.794537184,29.89906946,0.583022317,173.0935054,17162.31169,0.067442504,0.026700556,36.34579941,12,5.293304825,121.9822723,0.580692935,2.207066136,0.456947923,167.6019188,0.753589188,0.446602283,6.154194392,202.3394018,0,1.042554199,0.679143695,4.794537184,316,1.78348389,166.1094393,1
2.788611111,21,0.425140997,2.788611111,6.514573265,1,4.983978521,0.647842215,0.760074841,0.653557503,8.167470711,3.924667423,0.596778668,0.659301291,6.794760494,11.25083777,0.463438659,2.788611111,0.700527032,21.71352688,610,1.419563916,2,1.734768519,150.065824,5.907179729,0.757902392,2.010426078,228.0543189,0.563869776,0,2.708050201,191.75,12,0.707658724,0.102298463,3.818168648,0.570858322,0,1.969560889,0.447679906,0.409473932,0.88630623,76.66666667,0.865889715,0.579507089,17.42477343,0.062611028,13,0.633928445,0.898023802,0.767513488,1.936666667,5.947697344,0.598514758,4.695613059,0.792912564,6.294936224,6.333335133,0.030824653,0.60950761,0,0.515211946,22.84517737,0.340473077,4.624972813,0.454319994,2,14,234,13283.34041,0.545666471,13699.06957,1.734768519,9.184952232,22.63910719,0.422873893,214.9985922,7139.745248,0.068714466,0.02741569,28.97924024,12,5.223054882,99.77202831,0.17560369,2.212693668,0.425131956,176.4017248,0.586227239,0.31936281,6.007737669,154.9552309,0,0.922171773,0.636472922,9.184952232,187,1.816469543,163.9918569,1
3.064619315,114,0.423101913,2.934212176,6.514573265,1,9.967957042,0.595699753,0.816860139,0.92324811,8.973199405,4.367004204,0.606325436,0.659301291,6.567230392,17.85771973,0.642143528,5.998831491,0.685228948,23.14097461,1139,1.394008257,2,1.916361489,151.3383595,12.51406169,0.758200012,2.010426078,204.701079,0.464303739,0,2.708050201,507.733,12,0.694811414,0.119912086,3.818168648,0.57052108,0,1.970126579,0.447741851,0.362169494,0.874536467,204.3333333,0.931662024,0.563225783,14.55650762,0.056705615,13,0.895289235,0.968732457,0.767513488,2.056666667,6.272634177,0.615646581,5.023037066,0.816923429,7.023546889,6.456328035,0.029031339,0.568783912,1,0.420299797,22.84517737,0.370346732,4.672828834,0.416854177,2,16,265.3333333,16648.23898,0.751857629,18626.89002,1.916361489,4.794537184,27.84015988,0.462524953,203.3411205,13826.37341,0.069527815,0.027977414,33.01540701,12,5.267858159,122.0159612,0.304207743,2.21218946,0.454081163,169.4799301,0.733587444,0.372210157,6.095120486,210.9675568,0,0.989819292,0.582645309,9.901064579,282,1.731156853,163.2180292,1
3.205869315,134,0.436140595,2.954767731,6.514573265,1,9.967957042,0.608832921,0.823869037,0.916057416,9.057181527,4.387210816,0.581829304,0.659301291,6.512446847,11.25083777,0.750544845,6.160637046,0.688222093,23.14097461,1231,1.356135398,2,1.937291273,150.8920696,12.51406169,0.74644145,2.010426078,196.5430949,0.471622177,0,2.708050201,554.902,12,0.697511417,0.121142716,3.818168648,0.575099154,0,1.970264945,0.45031718,0.369327502,0.88062072,209.3333333,0.910068572,0.566271765,14.55650918,0.05786494,13,0.890125515,1.050055452,0.767513488,2.056666667,6.272634177,0.617785884,5.102746985,0.821483497,7.093320207,6.463370662,0.028305556,0.553949059,1,0.431870778,29.26599899,0.366284793,4.682131227,0.408130091,2,17,275.1666667,18248.35722,0.751857004,19581.80365,1.937291273,4.794537184,29.63871437,0.503065917,194.7191679,15309.23307,0.069421932,0.027937853,35.00028005,12,5.272999559,129.8211467,0.393654317,2.212188559,0.427604872,167.345149,0.723462364,0.376612705,6.101859245,229.6236143,0,1.041180143,0.594555634,9.901064579,301,1.727380642,164.3996146,1
2.958305146,129,0.435659089,2.958305146,6.514573265,2,9.967957042,0.605410003,0.784945721,0.895458182,9.117084042,4.392833286,0.58500485,0.659301291,6.477952991,17.85771973,0.665180949,2.958305146,0.703224798,23.14097461,1345,1.389370631,2,1.936361489,150.7292055,12.51406169,0.768147743,2.010426078,209.3527658,0.45012639,0,2.708050201,625.585,12,0.711529993,0.133849315,3.818168648,0.575035275,0,1.970330531,0.450214039,0.357953695,0.890630998,250.3333333,0.958366897,0.548529069,14.55695771,0.05786494,13,0.860847605,1.015564485,0.767513488,2.176666667,6.272634177,0.61680986,5.041527263,0.813957862,7.100900284,6.518824596,0.03109127,0.670807035,1,0.40081903,22.84517737,0.355552988,4.709530201,0.476136463,2,17,295.6666667,19089.52093,0.751857267,20511.27715,3.818470805,4.794537184,29.63871437,0.495267874,196.2893165,16466.78902,0.068296153,0.027143564,34.74203142,12,5.295814236,129.8056894,0.414735501,2.212129742,0.454299241,168.5374211,0.8094776,0.430048314,6.142171805,226.8687268,0,1.024571628,0.612850684,9.901064579,318,1.715214089,163.1582985,1
3.035574557,125.6666667,0.464269581,3.035574557,6.514573265,2,9.967957042,0.693991101,0.747729848,0.805668708,9.392072468,4.460830971,0.579346099,0.659301291,6.41895,11.25083777,0.785156006,3.035574557,0.741988654,23.14097461,1632,0.625044708,2,2.323081538,148.1423591,5.907179729,0.750982562,2.010426078,207.9783163,0.541629887,0,2.708050201,661.9798,12,0.751610127,0.188491067,3.818168648,0.581874167,0,2.916225153,0.453606052,0.356488562,0.912281079,214.2839506,0.963028808,0.552985394,14.5568683,0.043741962,13,0.782180167,1.033710201,0.767513488,2.047777778,6.272634177,0.628810388,4.838566847,0.79916663,7.397174644,6.586731843,0.030625,0.588634379,0,0.480273561,22.84517737,0.302253267,4.753590191,0.429717095,2,18,271.0061728,19407.1517,0.751870279,20383.76954,4.348640164,4.794537184,31.8950018,0.47759251,199.1055848,18493.28971,0.069084057,0.02680567,37.37362434,12,5.339939041,143.1203262,0.383646134,2.212126944,0.446894604,165.4665316,0.717382495,0.387751506,6.19197898,222.574075,0,0.998479759,0.662538259,4.794537184,349,1.884273439,161.7262642,1
2.970111489,14,0.429896031,2.970111489,6.514573265,1,9.967957042,0.634507184,0.760495872,0.775598176,9.056631236,4.384278628,0.576004039,0.659301291,6.605428889,16.27679775,0.546578528,2.970111489,0.728372841,17.32311183,1005,0.629464127,2,1.981435185,147.4051069,5.907179729,0.751749215,2.010426078,233.9081008,0.629693185,0,2.708050201,331.368,12,0.73825603,0.117912456,3.818168648,0.572768732,0,2.917992282,0.44908167,0.3801188,0.905909798,109.2592593,0.995745266,0.56656157,14.55502335,0.037756197,13,0.758179122,1.007322652,0.767513488,2.056666667,6.272634177,0.626606692,4.769867892,0.872496224,7.24896143,6.403729401,0.029968254,0.548792009,0,0.550763935,22.84517737,0.341764375,4.65396035,0.404505996,2,15,179.7407407,14480.63314,0.751873303,15457.97539,1.981435185,4.794537184,26.23993293,0.437178529,217.9232529,11112.08075,0.069023631,0.027786839,30.84505931,12,5.247024072,106.9941102,0.231687732,2.207903941,0.427827728,167.8069389,0.64642639,0.392817498,6.058977157,176.485112,0,1.024829528,0.64803807,4.794537184,230,1.940330178,160.8959237,1
2.991840199,797.3333333,0.353842383,2.889394219,6.514573265,1,13.21233417,0.579800034,0.644351282,0.616732675,5.343551485,2.598833288,0.438981095,0.659301291,6.160039286,18.1092474,1.379472591,5.881234418,0.830574091,4.794537184,3787,0.297556807,3,1.632932456,144.5260232,16.83377772,0.703110302,2.010426078,178.9672237,0.438117503,0,3.689805535,1400.482,18,0.830308039,0.357365735,5.342589102,0.509678204,0,2.95712558,0.429670453,0.337549759,0.899253701,729.6358025,1.056630308,0.54444521,14.54673529,0.10320724,23,0.691168575,1.025516833,0.581026158,1.862222222,5.907179729,0.570157295,5.251695857,0.884188135,27.41543136,5.941321906,0.021068738,0.537723777,0,0.468165767,17.54772461,0.307352858,4.992131823,0.399197661,2,31,741.8333333,31605.43384,0.750389,30911.33253,1.632932456,18.00687135,51.08847605,0.641107501,163.8299563,38502.28772,0.086624079,0.035212951,63.72899732,18,5.379321151,298.5089685,0.649780011,2.184831662,0.567547107,158.9370304,0.990370782,0.194089146,5.65664719,431.1614018,2,0.974308418,0.72052164,22.74373431,550,1.908423934,161.2522135,0
2.976952869,654.6666667,0.370346719,2.872245693,6.514573265,1,13.21233417,0.57709349,0.637646793,0.622700104,5.343551485,2.598833288,0.473700464,0.659301291,6.082416832,18.1092474,1.291920065,5.849198562,0.836946912,4.794537184,3446,0.29755759,2,1.642191715,145.6854932,22.75168376,0.729628618,2.010426078,168.9217001,0.472421853,0,3.689805535,1400.165,12,0.836064591,0.286762363,5.311494273,0.520969891,0,2.957118716,0.433601144,0.34834682,0.900360913,681.4722222,0.985531741,0.546067147,14.54673201,0.104165591,17,0.700816602,1.11286489,0.604892657,1.871111111,5.907179729,0.580904557,5.357837825,0.863990326,17.97860873,5.690359454,0.022890947,0.551118135,0,0.482527181,32.25256914,0.30134881,4.799914263,0.406775106,1,28,691,33092.80375,0.75038918,31283.9277,1.642191715,18.00687135,48.88703054,0.641741539,151.8506912,35903.15152,0.088044014,0.035833778,56.70201527,12,5.154735638,260.5827755,0.651815147,2.184831725,0.551422225,159.8846571,0.934254738,0.237742363,5.417765682,413.9897741,3,1.064354832,0.723148752,22.74373431,513,1.841165203,163.8257611,0
2.939673958,631.3333333,0.359614837,2.862866155,6.514573265,1,13.21233417,0.567900351,0.719752246,0.675222952,5.343551485,2.598833288,0.520560746,0.659301291,6.16503,18.1092474,1.356690794,5.802540112,0.825580373,4.794537184,3501,0.297557684,2,1.624842465,147.2650143,16.83377772,0.740689293,2.010426078,167.1276585,0.431196434,0,3.689805535,1372.1658,12,0.825379035,0.289296781,5.317058324,0.512471452,0,2.957118087,0.429944949,0.328994172,0.887954717,700.7469136,0.984923054,0.545458232,14.54709187,0.107218901,17,0.756367814,1.037735665,0.583620461,1.711111111,5.907179729,0.570089766,5.484211203,0.856667651,17.54549688,5.771830455,0.021969697,0.539364981,0,0.453438439,24.82591636,0.337411598,4.799914263,0.400199904,1,27,719.2268519,31018.76469,0.750389054,30433.05128,1.624842465,18.00687135,48.14643593,0.670724,157.9118525,35513.40326,0.086482605,0.035671719,55.14274929,12,5.16049105,260.4815872,0.68281265,2.184839573,0.554071909,161.3942782,0.929743775,0.223085027,5.485315471,417.8571928,2,1.016724595,0.695255783,22.74373431,512,1.828039562,163.2566562,1
3.131769391,864,0.43397983,3.10635387,6.514573265,2,9.740498951,0.624542806,0.383564475,0.852619523,4.2301979,4.2301979,0.391888645,0.659301291,5.892562876,18.2497736,1.127860331,6.238123261,0.694283593,7.323169215,4120,1.197112222,3,2.25317776,146.9938265,24.77993749,0.701733206,2.397895273,173.1601414,0.357725831,0,4.844187086,1972.6779,18,0.703437682,0.315176849,3.818168648,0.577077627,1,2.000005195,0.449852259,0.354341899,0.897411441,879.6388889,1.073956879,0.519769959,14.5494393,0.099578255,20,0.850720112,1.028059758,0.584873909,2.532777778,11.81435946,0.614720394,5.671348608,1.07657518,25.15963413,6.047741496,0.02384009,0.539426906,2,0.349555337,55.48768002,0.2128607,5.012300573,0.400512243,4,36,777.7638889,49255.84068,0.751227007,48342.86551,4.308669225,19.80212916,59.9804018,0.652384461,144.0166542,49129.5339,0.077215483,0.031115699,74.0854949,18,5.476986428,354.3950386,0.667495156,2.18890472,0.492616235,162.2429108,1.146528882,0.357357874,5.800228373,550.8834874,5,0.993789179,0.638919405,19.80212916,765,1.769311936,164.7352531,1
2.238428203,581.6666667,0.517128224,2.238428203,11.16387794,0,23.10784889,0.533264575,0.648482773,0.52675754,9.621388691,4.777314716,0.396119692,2.16756504,6.231866842,11.44023988,0.878184555,2.238428203,0.856863007,7.323169215,3132,0.298934818,5,0.861194607,143.2509421,17.23421114,0.623688688,2.397895273,209.9173363,0.674136667,1,4.844187086,1108.304,27,0.854209417,0.339839236,3.818168648,0.630685873,1,2.954606439,0.467322534,0.341291323,0.903492302,527.0679012,1.110311374,0.561675001,14.56179231,0.075279242,31,0.661399577,1.013797992,0.699215347,2.671666667,5.907179729,0.529361837,5.457644272,1.009032534,27.77859074,7.118756662,0.022978632,0.571976396,0,0.677507314,53.03460333,0.297701796,5.347702592,0.418639899,4,32,559.1111111,29991.5628,0.751926846,31976.82197,1.118334226,13.21233417,50.5888479,0.423180088,192.7425665,34664.30323,0.072787818,0.029632598,66.05504665,28,5.957293563,297.9667849,0.447633369,2.183545594,0.4346961,158.3970288,0.839145082,0.419250497,6.724301832,421.9699376,1,0.969398471,0.774116008,13.21233417,555,1.979331394,157.8503305,0
2.119316657,662,0.393140804,1.489796863,6.514573265,0,4.794537184,0.485666186,0.706047401,0.9594471,5.343551485,2.598833288,0.957138013,0.659301291,6.785910924,18.69056362,1.038969398,3.60911352,0.548646093,13.17124514,2648,1.152275493,0,0.861194607,160.2866696,22.37249079,0.92808762,2.010426078,176.6215446,0.544688991,0,3.689805535,760.62,0,0.565000448,0.107469606,4.877701247,0.517480737,0,1.93055029,0.421137311,0.299774113,0.655975596,1020.75,0.734288133,0.504317316,17.43070269,0.178770352,4,0.902568512,0.860219102,0.310446054,2.044444444,5.759164872,0.091304938,5.176151092,0.542459453,10.64002805,5.123963979,0.0390625,0.766060305,4,0.497281434,40.36695596,0.355289337,4.094344562,0.607784512,0,12,1019.375,20072.88471,0.52687942,23575.01214,1.118334226,32.9733743,25.78471916,0.681945661,167.719673,18073.47828,0.067420111,0.031016554,25.22922009,0,4.262679877,142.2140845,0.696696562,2.24550059,0.470055891,188.6816148,0.63685392,0.173082317,4.919980926,224.574497,5,0.973414192,0.460038419,47.92329204,328,1.496329719,168.6797035,1
3.005620748,77,0.459223578,3.005620748,6.514573265,1,9.967957042,0.684669172,0.855060187,0.801415787,8.996566279,4.456911612,0.530400401,0.659301291,6.618335052,17.85771973,0.801664378,3.005620748,0.732008521,17.32311183,1055,1.260008347,2,2.095250378,147.9272806,5.907179729,0.760537352,3.713572067,211.0107247,0.385565931,0,5.533389489,417.529,12,0.739661514,0.149389487,5.536924603,0.58002623,0,1.968766122,0.453566637,0.32196497,0.904591174,161.6666667,0.874465604,0.544809508,14.55502863,0.052810441,13,0.76340131,0.798499394,0.844621662,1.660555556,6.272634177,0.624697926,4.900115724,0.877053419,8.969851269,6.483919331,0.020684755,0.476705645,0,0.354723741,35.68682061,0.38447178,4.668144985,0.362376383,2,17,246,15520.15778,0.751858306,17711.52587,2.095250378,4.794537184,27.7822,0.564863737,217.0999238,12917.30464,0.065720625,0.0269169,35.23606976,12,5.269145989,126.7943698,0.478886284,2.215218589,0.482015061,169.8342197,0.841767068,0.32911404,6.102278913,206.9047447,1,0.870631985,0.649916594,9.531400138,296,1.801348763,160.0016266,1
3.03299304,303,0.434462766,3.03299304,6.514573265,1,9.967957042,0.680683607,0.792715347,0.791183597,9.074897034,4.488327369,0.455830834,0.659301291,6.615271028,11.25083777,0.792259051,3.03299304,0.727042353,17.32311183,1467,1.260008212,3,2.091849017,145.7708598,5.907179729,0.732737397,3.713572067,218.2426521,0.405256977,0,5.533389489,515.004,18,0.73502187,0.215651507,5.909424603,0.5739251,0,1.982140794,0.449709283,0.342726151,0.904308367,221.5,0.949961865,0.544798552,14.55503441,0.052838404,19,0.753634321,0.810340593,0.838116864,1.731666667,6.272634177,0.620000457,5.119522263,0.890034623,18.58741294,6.617528304,0.02041088,0.441648302,0,0.39231353,28.76308341,0.352013655,4.892227063,0.340223131,2,21,287.7777778,17036.74292,0.751855692,18737.29773,2.091849017,4.794537184,31.7822,0.545649345,217.335949,17211.56545,0.068012317,0.027282364,44.01862724,18,5.471745326,164.718086,0.453705813,2.199652081,0.472706509,164.7055277,0.851432169,0.269308771,6.223443947,241.1333893,1,0.824045438,0.652365829,9.531400138,351,1.902119297,159.2218964,1
3.099659706,271,0.453420323,3.099659706,6.514573265,1,9.967957042,0.701650857,0.800497284,0.745799766,9.147234997,4.514369035,0.455830834,0.659301291,6.476304673,11.25083777,0.772854141,3.099659706,0.727524042,17.32311183,1675,0.62669774,3,2.138145314,144.2734513,5.907179729,0.72212845,3.713572067,226.9772966,0.494979879,0,5.533389489,498.044,18,0.73768208,0.215651507,3.818168648,0.578360646,0,2.916458249,0.452199618,0.363091964,0.908,195.8333333,0.928127209,0.552138003,14.55503044,0.03872329,19,0.731310614,1.158594189,0.845572038,1.731666667,6.272634177,0.63078072,5.119522263,0.860070484,19.47081057,6.617528304,0.02041088,0.469266161,0,0.494040333,28.76308341,0.368350423,4.892227063,0.354152206,2,21,262.1111111,16746.4179,0.751870371,18582.87006,2.138145314,4.794537184,33.03848743,0.545649345,225.8796757,18017.37418,0.068012317,0.027282364,44.01862724,18,5.471745326,164.718086,0.453705813,2.191415001,0.448641307,161.3159372,0.799551059,0.269308771,6.223443947,241.1333893,1,0.930085131,0.660195863,4.794537184,351,2.045125828,156.5085785,1
3.108385771,230,0.485665811,3.108385771,6.514573265,2,9.967957042,0.71569134,0.803378722,0.82234427,9.151746138,4.514735399,0.556892836,0.659301291,6.326444444,24.4646017,0.957745034,3.108385771,0.74729323,17.32311183,1541,1.260007597,2,2.350216364,148.7438691,5.907179729,0.771533299,3.713572067,200.4527343,0.29178979,0,5.533389489,592.802,12,0.754783584,0.188810397,5.445934461,0.588875918,0,1.969241535,0.456722463,0.334333458,0.908,235.6666667,0.904053031,0.522561735,14.55544379,0.057876732,13,0.779619334,0.825686394,0.84691357,1.811666667,6.272634177,0.63234739,4.873737788,0.820987121,9.221572629,6.557000278,0.016592971,0.524274682,0,0.282348351,28.76308341,0.374011605,4.740574823,0.39043617,2,19,308.25,20309.88993,0.751855652,21076.21088,4.494443972,4.794537184,31.63871437,0.603967529,194.8565421,17825.3738,0.066976654,0.02667421,39.84973239,12,5.329089025,156.2445748,0.581357572,2.215023699,0.472874657,168.3714794,0.981452659,0.292572013,6.159887886,235.065676,1,0.889824743,0.6524659,9.531400138,381,1.782350559,161.1896026,1
3.124010771,146,0.501767366,3.124010771,6.514573265,2,9.967957042,0.732500049,0.795147904,0.787380503,9.162051209,4.51886763,0.497988058,0.659301291,6.30446281,11.25083777,0.993355666,3.124010771,0.746114773,17.32311183,1381,1.260007676,2,2.443966364,148.1209005,5.907179729,0.763539382,3.931825633,191.7941109,0.416607856,1,5.82008293,547.162,12,0.753757801,0.229011891,3.818168648,0.591506256,1,1.969344729,0.458349755,0.318279554,0.912173077,205.3333333,0.818073144,0.542562208,14.55543782,0.042923631,13,0.765295776,0.836783557,0.851662517,1.695555556,6.272634177,0.637617741,4.871388043,0.746932586,9.308852401,6.554155958,0.016793981,0.498041456,0,0.420343911,41.60472666,0.354891513,4.731802837,0.374439066,2,19,283.1666667,19671.23683,0.75187036,20769.52422,4.606712491,4.794537184,31.15847485,0.649386163,193.8482384,16908.44323,0.065045347,0.02647823,39.76348985,12,5.324228748,147.8339191,0.651711573,2.215026,0.474420673,167.5448125,0.827670127,0.295174199,6.155653956,234.08385,1,0.896600817,0.668415329,4.794537184,371,1.82020197,162.5722052,1
3.048047052,228,0.445559683,3.048047052,6.514573265,1,9.967957042,0.707246579,0.800798258,0.738791054,13.33738788,4.266469356,0.578407257,1.832855253,6.616252525,17.79559417,0.794348089,3.048047052,0.737904949,17.32311183,1301,1.260008379,3,2.1063048,149.4417332,5.907179729,0.774435827,3.931825633,217.5920445,0.395294916,1,5.82008293,424.4649,17,0.745177347,0.145567965,3.818168648,0.576524327,1,1.969888782,0.451348261,0.362103265,0.919931623,182.6666667,0.965807978,0.541653518,14.69236764,0.043865397,18,0.709924993,0.747913655,0.842107123,1.695555556,6.272634177,0.62447517,5.064869078,0.899646678,14.56537803,6.685119411,0.016793981,0.407999934,0,0.388954827,28.76308341,0.365882899,4.858842942,0.312977092,2,18,274.8333333,15835.75194,0.751870223,18311.687,2.1063048,4.794537184,28.82077126,0.5325804,223.7223946,14780.09643,0.065045347,0.02647823,37.75300988,17,5.463036998,147.8339191,0.419762323,2.214978744,0.460020155,169.1912309,0.83562621,0.257894129,6.252385463,213.6596322,1,0.77126855,0.69760988,4.794537184,337,1.863632821,159.9570903,1
3.047608261,334,0.418354486,3.047608261,6.514573265,1,9.967957042,0.676559047,0.76617777,0.788124371,9.104048842,4.499925165,0.439529943,0.659301291,6.571789916,11.25083777,0.802835017,3.047608261,0.728778825,17.32311183,1603,1.2600081,3,2.097057351,145.6886842,5.907179729,0.717089556,3.713572067,220.9780439,0.44438505,0,5.533389489,586.698,18,0.736625482,0.192018047,6.04021164,0.569720261,0,1.988363271,0.447509528,0.338718129,0.907198102,247.7777778,0.975746695,0.541996722,14.55503578,0.053893198,19,0.752701792,0.879764161,0.837557634,1.842777778,6.272634177,0.620254991,5.194235678,0.871964694,16.87913489,6.639467254,0.021128118,0.489346032,0,0.414382547,34.32653491,0.334992319,4.936270879,0.36959069,3,22,303.0555556,18949.5374,0.751855204,20808.26786,2.097057351,4.794537184,33.58075449,0.547147131,210.6514679,18835.2428,0.067683062,0.027205042,45.87510216,18,5.505839537,173.3667086,0.488728899,2.192290599,0.483512958,164.0192781,0.845260942,0.337172497,6.261730205,257.3233125,1,0.8870627,0.660144283,9.531400138,377,1.888842965,159.2398101,1
3.044374213,328,0.458754735,3.044374213,6.514573265,1,9.967957042,0.674469435,0.747749414,0.788124371,9.098711525,4.498026634,0.439593795,0.659301291,6.499163866,11.25083777,0.787304693,3.044374213,0.728778825,17.32311183,1551,1.260008085,3,2.095964244,145.6886842,5.907179729,0.717089556,3.713572067,219.7320166,0.44438505,0,5.533389489,551.085,18,0.736625482,0.183369827,5.990257937,0.580485132,0,1.98817802,0.452943986,0.341740552,0.907198102,236.7777778,0.945829933,0.544746379,14.55503578,0.053893198,19,0.752701792,0.873364593,0.837639856,1.922777778,6.272634177,0.620182523,5.235902344,0.914462093,16.89949775,6.63319507,0.019994331,0.489346032,0,0.414382547,34.32653491,0.333171913,4.925440448,0.36959069,3,22,300.0555556,18975.01987,0.751855118,19661.49993,2.095964244,4.794537184,33.58075449,0.553101519,207.9245188,18359.83834,0.067718863,0.027266643,45.87498014,18,5.508882136,173.2912834,0.498221297,2.192472443,0.45356266,162.6847517,0.862719,0.31679451,6.267081946,257.3233125,1,0.872455967,0.660144283,9.531400138,365,1.888842965,159.4539485,1
