MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,target
2.591138835,518.3333333,0.544883079,2.137032779,22.29078092,1
2.621377034,656.3333333,0.546925604,2.185620584,33.41768391,1
2.628916613,510.3333333,0.540842882,2.198576146,22.29078092,1
2.619784382,480.3333333,0.548171637,2.184590807,22.29078092,1
2.614962425,516.3333333,0.561626605,2.176209445,22.29078092,1
2.482753849,724.3333333,0.481233424,1.981292038,22.29078092,1
2.596937734,548.3333333,0.552028123,2.145809785,22.29078092,1
2.26830821,536.3333333,0.525255787,2.26830821,22.29078092,1
2.286324792,554.3333333,0.522530906,2.286324792,22.29078092,1
2.300310131,584.3333333,0.529985276,2.300310131,22.29078092,1
2.311482971,613,0.531957389,2.311482971,22.29078092,1
2.297538653,572.3333333,0.522700323,2.297538653,22.29078092,1
2.279798876,667.6666667,0.522786117,2.279798876,22.29078092,1
2.309087138,614.3333333,0.538408582,2.309087138,22.29078092,1
2.245508465,594.3333333,0.512983347,2.245508465,22.29078092,1
2.295101798,573.6666667,0.532306082,2.295101798,22.29078092,1
2.269060131,616.3333333,0.522601116,2.269060131,22.29078092,1
2.259493805,624.3333333,0.518248482,2.259493805,22.29078092,1
2.30808161,766.3333333,0.521002359,2.30808161,33.41768391,1
2.321037172,620.3333333,0.518037051,2.321037172,22.29078092,1
2.307051833,590.3333333,0.52554028,2.307051833,22.29078092,1
2.298670471,630.3333333,0.537618232,2.298670471,22.29078092,1
2.322751687,749,0.531798566,2.322751687,22.29078092,1
2.103753064,830.3333333,0.470632688,2.103753064,22.29078092,1
2.268270811,654.3333333,0.526401449,2.268270811,22.29078092,1
2.29350741,571,0.527284087,2.29350741,22.29078092,1
2.260534291,728.3333333,0.549514437,2.260534291,22.29078092,1
2.278550872,748.3333333,0.547169332,2.278550872,22.29078092,1
2.292536212,778.3333333,0.555538749,2.292536212,22.29078092,1
2.289764733,768.3333333,0.547577872,2.289764733,22.29078092,1
2.301313218,808.3333333,0.564570354,2.301313218,22.29078092,1
2.261286212,810.3333333,0.54600858,2.261286212,22.29078092,1
2.233161999,591.3333333,0.553014739,2.233161999,22.29078092,1
2.251178581,611.3333333,0.551002567,2.251178581,22.29078092,1
2.26516392,641.3333333,0.559253093,2.26516392,22.29078092,1
2.262392441,631.3333333,0.550881058,2.262392441,22.29078092,1
2.244652665,732.6666667,0.551280227,2.244652665,22.29078092,1
2.273940926,671.3333333,0.567367038,2.273940926,22.29078092,1
2.210362254,659.3333333,0.538901565,2.210362254,22.29078092,1
2.259955587,630.6666667,0.561339245,2.259955587,22.29078092,1
2.23391392,673.3333333,0.549161081,2.23391392,22.29078092,1
2.224347594,689.3333333,0.545572614,2.224347594,22.29078092,1
2.272935399,827.3333333,0.548469657,2.272935399,33.41768391,1
2.285890961,681.3333333,0.545339012,2.285890961,22.29078092,1
2.271905622,651.3333333,0.552766129,2.271905622,22.29078092,1
2.26352426,687.3333333,0.565916703,2.26352426,22.29078092,1
2.2331246,719.3333333,0.554096374,2.2331246,22.29078092,1
2.258361199,625.3333333,0.557090858,2.258361199,22.29078092,1
2.214346806,491.3333333,0.526286083,2.214346806,22.29078092,1
2.232363388,511.3333333,0.523989265,2.232363388,22.29078092,1
2.246348727,541.3333333,0.532870059,2.246348727,22.29078092,1
2.243577249,531.3333333,0.525088854,2.243577249,22.29078092,1
2.225837472,632.6666667,0.52499868,2.225837472,22.29078092,1
2.244709067,587.3333333,0.541483901,2.244709067,22.29078092,1
2.191547061,559.3333333,0.512014895,2.191547061,22.29078092,1
2.241140394,530.6666667,0.535224143,2.241140394,22.29078092,1
2.215098727,573.3333333,0.523660715,2.215098727,22.29078092,1
2.205532401,589.3333333,0.518366363,2.205532401,22.29078092,1
2.254120206,727.3333333,0.521959864,2.254120206,33.41768391,1
2.267075768,581.3333333,0.521494772,2.267075768,22.29078092,1
2.253090429,551.3333333,0.529111034,2.253090429,22.29078092,1
2.04979166,795.3333333,0.466649765,2.04979166,22.29078092,1
2.214309407,619.3333333,0.528181733,2.214309407,22.29078092,1
2.239546006,525.3333333,0.529270377,2.239546006,22.29078092,1
2.131958295,446.3333333,0.531692075,2.131958295,22.29078092,1
2.149974877,464.3333333,0.528791175,2.149974877,22.29078092,1
2.163960217,494.3333333,0.535969549,2.163960217,22.29078092,1
2.161188738,482.3333333,0.528370766,2.161188738,22.29078092,1
2.143448961,577.6666667,0.528870937,2.143448961,22.29078092,1
2.162320556,540.3333333,0.543002185,2.162320556,22.29078092,1
2.10915855,504.3333333,0.519576866,2.10915855,22.29078092,1
2.158751883,483.6666667,0.538337393,2.158751883,22.29078092,1
2.132710217,526.3333333,0.528758567,2.132710217,22.29078092,1
2.12314389,534.3333333,0.524913284,2.12314389,22.29078092,1
2.171731695,676.3333333,0.527263375,2.171731695,33.41768391,1
2.184687257,530.3333333,0.522606901,2.184687257,22.29078092,1
2.170701918,500.3333333,0.530307236,2.170701918,22.29078092,1
2.186401772,659,0.536999273,2.186401772,22.29078092,1
1.967403149,740.3333333,0.475252315,1.967403149,22.29078092,1
2.131920896,564.3333333,0.53267777,2.131920896,22.29078092,1
2.157157495,481,0.533872684,2.157157495,22.29078092,1
2.133064525,458,0.535265684,2.133064525,22.29078092,1
2.223094192,340.6666667,0.39806923,2.223094192,6.514573265,1
2.224553099,220.6666667,0.404585356,2.224553099,6.514573265,1
2.224553099,220.6666667,0.404585356,2.224553099,6.514573265,1
2.232018664,266.6666667,0.42420658,2.232018664,6.514573265,1
2.222800557,443.6666667,0.407461044,2.222800557,6.514573265,1
2.222415753,358.4444444,0.403448626,2.222415753,6.514573265,1
2.237587947,2.938271605,0.330541982,2.237587947,6.514573265,1
2.228464506,523.9229698,0.312156409,2.228464506,6.514573265,1
2.18553162,39.66666667,0.409443199,2.18553162,6.514573265,1
2.270574058,3.777777778,0.350614663,2.270574058,6.514573265,1
2.263907392,11.33333333,0.393249197,2.263907392,6.514573265,1
2.292330877,220.6666667,0.350812887,2.292330877,6.514573265,1
2.180686728,523.9229698,0.357979851,2.180686728,6.514573265,1
2.21514196,52.88888889,0.45508537,2.21514196,6.514573265,1
2.218260425,523.9229698,0.326378366,2.218260425,6.514573265,1
2.140296281,18.88888889,0.377050282,2.140296281,6.514573265,1
2.229635141,15.11111111,0.386646392,2.229635141,6.514573265,1
2.229635141,15.11111111,0.386646392,2.229635141,6.514573265,1
1.911485824,650.2222222,0.379312278,1.828182885,6.514573265,1
1.911485824,666.2222222,0.361385363,1.828182885,6.514573265,1
3.153781888,942.3333333,0.388063858,2.933595344,6.514573265,1
3.244800407,1232.333333,0.38023293,2.961563071,6.514573265,1
3.240587444,916.6666667,0.384885504,2.957688315,6.514573265,0
3.191013467,1030.333333,0.370861406,2.934142945,6.514573265,0
3.111004111,999,0.377792694,2.850741532,6.514573265,1
3.220667793,880.6666667,0.378895545,2.920310748,6.514573265,1
1.911485824,171,0.412904534,1.828182885,6.514573265,1
1.911485824,171,0.412904534,1.828182885,6.514573265,1
1.911485824,344.6666667,0.720075464,1.828182885,11.16387794,1
2.194883465,468.3333333,0.52305032,2.194883465,22.29078092,0
3.131769391,864,0.44522795,3.10635387,6.514573265,1
2.433954475,98.66666667,0.470658028,2.433954475,6.514573265,0
3.142341825,967,0.427149082,2.557447064,10.90292493,1
1.911485824,51,0.403387056,1.828182885,11.16387794,0
2.04145754,315.3333333,0.554678175,2.04145754,22.29078092,0
2.873713152,162,0.454117345,2.750303288,6.514573265,1
3.168938126,667.3333333,0.428687497,3.051489906,6.514573265,1
2.711738072,749,0.349230945,2.711738072,6.514573265,1
2.731881765,725.4444444,0.339204182,2.731881765,6.514573265,1
2.739311016,866,0.364308314,2.611778862,6.514573265,1
2.773815035,817.3333333,0.348612174,2.773815035,10.57107519,1
2.74391115,829,0.328647014,2.74391115,11.03340144,1
2.694962573,847,0.350226337,2.2860894,6.514573265,1
2.737083785,795,0.359083354,2.592802363,6.514573265,1
2.74387765,711.6666667,0.3458934,2.74387765,6.514573265,1
2.752400377,747,0.34089115,2.752400377,6.514573265,1
2.687030985,799.6666667,0.347633685,2.687030985,6.514573265,1
2.730340766,685,0.369202101,2.730340766,6.514573265,1
2.784194008,783.6666667,0.355235655,2.784194008,6.514573265,1
2.660853299,825,0.344179403,2.660853299,6.514573265,0
2.779627374,938,0.371956192,2.638307788,6.514573265,1
2.689310351,786,0.342415864,2.689310351,6.514573265,1
2.7418634,710.7777778,0.339594576,2.7418634,6.514573265,1
2.792716735,819,0.350185985,2.792716735,6.514573265,1
2.741513605,709,0.359437701,2.741513605,6.514573265,1
2.794175642,767,0.355522975,2.794175642,6.514573265,1
2.781829963,787,0.369095533,2.781829963,6.514573265,1
2.780027242,677,0.330709346,2.780027242,6.514573265,1
2.700291932,1188,0.393544515,2.700291932,6.514573265,1
2.683520908,846.3333333,0.36454793,2.605779464,6.514573265,1
2.806139294,990,0.354594041,2.806139294,6.514573265,1
2.802716735,847,0.359040031,2.802716735,6.514573265,1
2.76205443,849,0.366109456,2.76205443,6.514573265,1
2.789627374,966,0.379407978,2.645252232,6.514573265,1
2.761324849,713,0.350336803,2.761324849,6.514573265,1
2.698824849,783,0.356162412,2.698824849,6.514573265,1
2.768583356,809,0.354406175,2.768583356,6.514573265,1
2.739141207,855,0.3641429,2.739141207,6.514573265,1
2.785112282,797,0.354547956,2.785112282,6.514573265,1
2.771802096,835,0.416758071,2.771802096,6.514573265,1
2.728266998,737,0.345744965,2.728266998,6.514573265,1
2.75205443,821,0.357420669,2.75205443,6.514573265,1
2.772198123,803,0.348597397,2.772198123,6.514573265,1
2.711738072,749,0.349230945,2.711738072,6.514573265,1
2.739311016,866,0.364308314,2.611778862,6.514573265,1
2.711738072,749,0.349230945,2.711738072,6.514573265,1
2.739311016,866,0.364308314,2.611778862,6.514573265,1
1.911485824,391,0.497819241,1.828182885,11.16387794,0
1.911485824,67,0.448354328,1.828182885,6.514573265,0
1.911485824,166,0.433789102,1.828182885,11.16387794,1
1.911485824,51,0.421234702,1.828182885,11.16387794,0
2.763079969,866,0.348616128,2.763079969,6.514573265,1
2.717844629,853,0.345162584,2.717844629,6.514573265,1
1.911485824,523.9229698,0.454377603,1.828182885,6.514573265,1
2.389623383,546,0.480646928,2.389623383,6.514573265,1
2.389623383,546,0.480646928,2.389623383,6.514573265,1
2.190456717,662,0.533919819,2.190456717,6.514573265,1
1.911485824,339.5555556,0.630329786,1.828182885,6.514573265,0
3.011704604,1050,0.408921219,2.72536555,6.514573265,0
1.911485824,128,0.477697469,1.828182885,6.514573265,0
1.911485824,202,0.448304773,1.828182885,6.514573265,0
1.911485824,597.3333333,0.588506258,1.828182885,11.16387794,1
2.486845606,570,0.496956999,2.486845606,6.514573265,1
2.486845606,570,0.496956999,2.486845606,6.514573265,1
2.190456717,662,0.533919819,2.190456717,6.514573265,1
2.250178939,610,0.455377719,2.250178939,6.514573265,1
3.44823704,546.6666667,0.347337762,3.44823704,10.90292493,1
3.693248614,523.1111111,0.368689999,3.693248614,10.90292493,1
2.566324646,901,0.388169219,2.566324646,6.514573265,1
2.744795924,725,0.345766335,2.744795924,6.514573265,1
3.158804143,892.6666667,0.434533696,3.100351389,9.399839833,1
3.124824947,888,0.431443028,3.085945707,6.514573265,1
3.125852232,884,0.433633284,3.09072887,6.514573265,1
3.038870072,1046,0.45500638,3.011784823,6.514573265,1
3.043653235,1042,0.456595111,3.012812108,6.514573265,1
3.136390019,835,0.432717212,3.090401288,6.514573265,1
3.158804143,892.6666667,0.431681009,3.100351389,9.399839833,1
3.159831428,888.6666667,0.43382476,3.105134552,9.399839833,1
3.159831428,888.6666667,0.436670157,3.105134552,9.399839833,1
2.255125734,571.3333333,0.542745737,2.255125734,22.29078092,1
1.911485824,523.9229698,0.589765866,1.828182885,6.514573265,0
1.911485824,523.9229698,0.464737053,1.828182885,6.514573265,0
1.911485824,113.1111111,0.548035781,1.828182885,6.514573265,0
3.902497638,153,0.414831647,3.902497638,6.514573265,1
3.142342654,1065,0.431385652,2.634169657,10.90292493,1
3.238961889,315,0.355596768,3.167850777,6.514573265,0
1.911485824,459.3333333,0.554373896,1.828182885,6.514573265,1
3.024790092,179.4444444,0.41480636,3.024790092,6.514573265,1
2.945340294,262.3333333,0.503287885,2.945340294,11.16387794,0
2.925290139,336.3333333,0.492048652,2.925290139,11.16387794,0
1.911485824,67,0.39220534,1.828182885,6.514573265,0
3.12849007,854,0.43377043,3.105538751,6.514573265,1
3.10434167,669,0.433783554,3.095899673,6.514573265,1
3.078714327,858,0.45166651,3.05563899,6.514573265,1
3.13411507,858,0.435154378,3.107011466,6.514573265,1
3.137767251,850,0.437100921,3.111170148,6.514573265,1
3.122137551,871.8888889,0.435635504,3.101184176,6.514573265,1
3.14411507,840,0.4355559,3.111455911,6.514573265,1
3.029337444,921.6666667,0.356899606,2.769828101,6.514573265,1
3.129020692,1008,0.385391393,2.857172334,6.514573265,1
3.079688918,941.3333333,0.372876101,2.83600002,6.514573265,1
3.074192886,949.6666667,0.365412759,2.848975029,6.514573265,1
3.155859553,1027,0.385578797,2.867205481,6.514573265,1
3.094337444,1036.333333,0.357271598,2.843334125,6.514573265,1
3.097230006,1057.666667,0.377579605,2.804445236,6.514573265,1
3.097230006,1057.666667,0.376763809,2.804445236,6.514573265,1
3.116277505,1007,0.375750561,2.865356753,6.514573265,1
3.045629357,1020.333333,0.376278615,2.894323979,6.514573265,1
3.089487811,1023.333333,0.356935085,2.840952979,6.514573265,1
3.081883358,1010.333333,0.364649752,2.83726975,6.514573265,1
3.123865715,1029,0.380360871,2.857288159,6.514573265,1
3.125324319,1033,0.382862171,2.888119099,6.514573265,1
3.124273233,1045,0.379095455,2.857770412,6.514573265,1
3.117948555,1019,0.370489635,2.85420174,6.514573265,1
3.123865715,1029,0.37550423,2.857288159,6.514573265,1
3.106154478,986,0.370283398,2.848360387,6.514573265,1
3.143006032,1028,0.384935281,2.862681934,6.514573265,1
3.151783038,1048,0.392350117,2.866219148,6.514573265,1
3.012670777,948.3333333,0.334210167,2.735814496,6.514573265,1
3.129782875,1039,0.382962172,2.860374579,6.514573265,1
3.116701267,1016,0.386865257,2.853753611,6.514573265,1
3.147799456,1054,0.390514469,2.866805381,6.514573265,1
3.118725731,993.3333333,0.374787718,2.854277964,6.514573265,1
3.070816322,1290.666667,0.415106229,2.520564691,6.514573265,1
3.048674806,980,0.403181303,2.964299626,6.514573265,1
3.143334463,811,0.435434193,3.110809451,6.514573265,1
3.141719237,796.6666667,0.435152065,3.110219882,6.514573265,1
1.911485824,150.7777778,0.414127162,1.828182885,6.514573265,0
1.911485824,396.4444444,0.782703602,1.828182885,11.16387794,1
1.911485824,403,0.784332799,1.828182885,11.16387794,0
2.363263889,126,0.384233392,2.363263889,6.514573265,0
3.950392889,423.5555556,0.523776962,3.950392889,32.8392513,1
3.932021999,446,0.515882308,3.932021999,32.8392513,0
3.526521794,110.5555556,0.455436729,3.526521794,10.90292493,1
2.940374937,629.3333333,0.364109963,2.863542308,6.514573265,1
1.911485824,435.8765432,0.594629353,1.828182885,6.514573265,1
1.911485824,26,0.425734826,1.828182885,6.514573265,0
2.132908951,523.9229698,0.414862876,2.132908951,6.514573265,1
2.194761432,452.4444444,0.385206472,2.194761432,6.514573265,1
2.33257779,202,0.42050912,2.33257779,6.514573265,1
2.224553099,220.6666667,0.404585356,2.224553099,6.514573265,1
2.244744977,7.555555556,0.327801716,2.244744977,6.514573265,1
3.166231604,700,0.435382694,3.050556658,6.514573265,1
3.144053867,635.3333333,0.421696782,3.03737468,6.514573265,1
2.282621088,859.5555556,0.554952517,2.282621088,22.29078092,0
2.14395754,423.5555556,0.585795406,2.14395754,22.29078092,0
2.052752655,456.3333333,0.561398426,2.052752655,22.29078092,0
2.066737994,486.3333333,0.568836072,2.066737994,22.29078092,0
2.06410257,586.3333333,0.554927321,2.06410257,22.29078092,0
2.078087909,616.3333333,0.562857155,2.078087909,22.29078092,0
2.008756135,446.3333333,0.57065617,2.008756135,22.29078092,0
2.063966515,478.3333333,0.560057593,2.063966515,22.29078092,0
2.065098334,532.3333333,0.573915205,2.065098334,22.29078092,0
2.061529661,475.6666667,0.570758948,2.061529661,22.29078092,0
2.074509473,676.3333333,0.559006129,2.074509473,33.41768391,0
1.911485824,217.7777778,0.334924833,1.828182885,11.16387794,1
2.979370748,18,0.440511543,2.979370748,6.514573265,1
2.99420446,33,0.442492561,2.99420446,6.514573265,1
3.006723356,48,0.456096712,3.006723356,6.514573265,1
2.788611111,21,0.425140997,2.788611111,6.514573265,1
3.064619315,114,0.423101913,2.934212176,6.514573265,1
3.205869315,134,0.436140595,2.954767731,6.514573265,1
2.958305146,129,0.435659089,2.958305146,6.514573265,1
3.035574557,125.6666667,0.464269581,3.035574557,6.514573265,1
2.970111489,14,0.429896031,2.970111489,6.514573265,1
2.991840199,797.3333333,0.353842383,2.889394219,6.514573265,0
2.976952869,654.6666667,0.370346719,2.872245693,6.514573265,0
2.939673958,631.3333333,0.359614837,2.862866155,6.514573265,1
3.131769391,864,0.43397983,3.10635387,6.514573265,1
2.238428203,581.6666667,0.517128224,2.238428203,11.16387794,0
2.119316657,662,0.393140804,1.489796863,6.514573265,1
3.005620748,77,0.459223578,3.005620748,6.514573265,1
3.03299304,303,0.434462766,3.03299304,6.514573265,1
3.099659706,271,0.453420323,3.099659706,6.514573265,1
3.108385771,230,0.485665811,3.108385771,6.514573265,1
3.124010771,146,0.501767366,3.124010771,6.514573265,1
3.048047052,228,0.445559683,3.048047052,6.514573265,1
3.047608261,334,0.418354486,3.047608261,6.514573265,1
3.044374213,328,0.458754735,3.044374213,6.514573265,1
3.042108266,321,0.4364981,3.042108266,6.514573265,1
2.985108261,390,0.3932144,2.985108261,6.514573265,1
3.01462215,330.8888889,0.435894829,3.01462215,6.514573265,1
3.022108266,335,0.412298355,3.022108266,6.514573265,1
3.268528129,352,0.436994443,3.048844951,6.514573265,1
3.031240498,360,0.404727543,3.031240498,6.514573265,1
3.008182646,362,0.391438202,3.008182646,6.514573265,1
2.967728101,394,0.380512126,2.967728101,6.514573265,1
3.096970663,240,0.4583038,3.096970663,6.514573265,1
3.034801351,337,0.393420949,3.034801351,6.514573265,1
3.032151912,449,0.377446971,3.032151912,6.514573265,1
3.046182524,362,0.422017496,3.046182524,6.514573265,1
2.956388889,12,0.434827588,2.956388889,6.076020107,1
2.738888889,48,0.412658661,2.738888889,6.514573265,1
3.129373558,820.6666667,0.43444023,3.105117841,6.514573265,1
2.538288946,636.6666667,0.493863132,2.538288946,6.514573265,1
2.510936338,570.6666667,0.478595493,2.510936338,6.514573265,1
2.333321542,634.6666667,0.456314645,2.333321542,6.514573265,1
2.562364201,610.6666667,0.494528367,2.562364201,6.514573265,1
2.333321542,634.6666667,0.456314645,2.333321542,6.514573265,1
2.333321542,634.6666667,0.456314645,2.333321542,6.514573265,0
1.911485824,44,0.425926843,1.828182885,6.514573265,0
1.911485824,61,0.372478287,1.828182885,6.514573265,1
2.508546863,194,0.353815498,2.508546863,6.514573265,1
3.103914512,1104,0.424791996,2.584283511,10.90292493,1
3.032099907,814.3333333,0.371779053,2.481080628,6.514573265,1
2.229635141,15.11111111,0.386646392,2.229635141,6.514573265,1
1.911485824,407,0.496400824,1.828182885,22.5810784,1
1.911485824,724,0.447665948,1.828182885,22.5810784,1
1.911485824,748,0.411864033,1.828182885,22.5810784,1
1.911485824,638,0.47938521,1.828182885,11.25737949,0
1.911485824,713,0.404521879,1.828182885,33.02391904,0
1.911485824,532,0.421335738,1.828182885,21.70022013,0
1.911485824,980,0.39101382,1.828182885,22.5810784,1
1.911485824,418,0.501204067,1.828182885,22.5810784,1
1.911485824,442,0.447485381,1.828182885,22.5810784,1
1.911485824,261,0.47488391,1.828182885,11.25737949,1
1.911485824,332,0.534490948,1.828182885,11.25737949,0
1.911485824,377,0.435859457,1.828182885,21.70022013,1
1.911485824,496,0.411989155,1.828182885,22.5810784,1
1.911485824,341,0.499749547,1.828182885,22.5810784,1
1.911485824,350,0.413260884,1.828182885,6.514573265,1
1.960093332,298.7777778,0.305402757,1.960093332,6.514573265,1
1.911485824,136,0.481154119,1.828182885,6.514573265,0
3.012512361,293,0.487001214,3.012512361,11.16387794,1
3.358582924,102,0.423488739,3.358582924,11.16387794,0
1.911485824,61,0.372478287,1.828182885,6.514573265,0
2.744795924,725,0.345766335,2.744795924,6.514573265,1
1.911485824,67,0.435341414,1.828182885,6.514573265,0
1.911485824,29.88888889,0.464505759,1.828182885,6.514573265,0
1.911485824,31,0.428795951,1.828182885,6.514573265,0
3.206907237,438,0.785157367,3.206907237,11.16387794,0
3.258985668,278.4444444,0.448430668,3.258985668,11.16387794,1
3.019402335,274.4444444,0.44750941,3.019402335,11.16387794,1
3.18870789,288.4444444,0.454896334,3.18870789,11.16387794,1
3.423985668,318.4444444,0.468370269,3.423985668,11.16387794,1
1.911485824,266.4444444,0.448662798,1.828182885,11.16387794,1
1.911485824,274.4444444,0.436278944,1.828182885,11.16387794,1
3.111004111,999,0.377792694,2.850741532,6.514573265,1
1.695484776,252,0.402520873,1.695484776,6.514573265,1
3.383985668,286.4444444,0.463747909,3.383985668,11.16387794,1
3.204078261,419.4444444,0.448855524,3.204078261,11.16387794,1
3.334242025,353.3333333,0.392204671,2.455459796,10.90292493,1
3.507853136,371.3333333,0.429768164,2.460477158,10.90292493,1
3.598130197,119.3333333,0.473648758,3.598130197,10.90292493,0
2.711738072,749,0.349230945,2.711738072,6.514573265,1
2.739311016,866,0.364308314,2.611778862,6.514573265,1
2.891531928,726.6666667,0.376409785,2.891531928,6.514573265,1
1.911485824,568,0.370892384,1.828182885,6.514573265,1
3.559773921,111.5555556,0.480764932,3.559773921,10.90292493,1
3.567573102,119.5555556,0.485597924,3.567573102,10.90292493,1
2.72351285,95,0.359856644,2.72351285,6.514573265,1
2.744068405,95,0.365944147,2.744068405,6.514573265,1
2.744068405,95,0.365944147,2.744068405,6.514573265,1
2.768161376,113,0.363115244,2.768161376,6.514573265,0
3.358582924,102,0.449425854,3.358582924,11.16387794,1
2.543648799,624,0.392297726,2.502152774,6.514573265,1
2.520468628,632,0.387016592,2.493263885,6.514573265,1
2.796002157,1243.666667,0.394754663,2.796002157,21.34352362,1
2.786024327,1332.666667,0.401966612,2.786024327,21.34352362,1
3.284407299,1076.111111,0.380969021,2.814340662,6.514573265,1
2.800481925,1292,0.335656293,2.800481925,10.21662063,1
2.771813027,1350.666667,0.398537937,2.771813027,21.47400012,1
2.798941904,1283.333333,0.361039809,2.798941904,10.21662063,1
3.36914823,1379.333333,0.383450309,2.844249719,10.21662063,1
3.385269471,1456.666667,0.387176671,2.884566077,10.21662063,1
3.38016743,1430.666667,0.381733416,2.872220398,10.21662063,1
3.205335958,1700.666667,0.385001207,2.7939807,20.65721932,1
3.216355158,1752,0.38289568,2.821951379,20.65721932,1
3.221457199,1778,0.387741017,2.834297058,20.65721932,1
3.549574246,103.5555556,0.473631126,3.549574246,10.90292493,1
3.846421244,608.9651741,0.456350027,3.846421244,10.90292493,1
2.688703704,523.9229698,0.409099074,2.688703704,6.514573265,0
3.636117252,114,0.457702405,3.636117252,10.90292493,1
2.952136242,1088,0.393184412,2.578408232,11.12690298,1
2.936593914,1124,0.395453105,2.562865904,11.12690298,1
2.917414387,1127,0.395397006,2.55918806,11.12690298,1
2.958165048,1114,0.409309653,2.610326564,11.12690298,1
1.911485824,482,0.377651496,1.828182885,6.514573265,0
3.148461946,925,0.386975329,2.784794283,6.514573265,1
3.168870109,933,0.38742666,2.847294283,6.514573265,1
3.173670279,951,0.408849645,2.802016505,6.514573265,1
3.241054538,887.6666667,0.41251549,3.028302951,6.514573265,1
3.142781271,958,0.395212721,2.781667965,6.514573265,1
3.152985353,938,0.393441776,2.787208131,6.514573265,1
3.095156248,959,0.428783786,2.305627616,6.514573265,1
3.148461946,941,0.390655528,2.597294283,6.514573265,1
3.119823435,664,0.38516379,2.830219378,6.514573265,0
3.046109574,692,0.425789692,2.288552711,6.514573265,1
2.51705279,4798,0.40239375,2.419443235,6.514573265,1
2.506461204,4462,0.391029422,2.409510481,6.514573265,1
1.911485824,341.5555556,0.43162702,1.828182885,6.514573265,0
2.840979623,145,0.355907935,2.840979623,6.514573265,1
3.142342654,1065,0.431385652,2.634169657,10.90292493,1
2.949826991,1106,0.409654526,2.604892757,10.57107519,1
2.924618658,1083,0.39301578,2.564383497,10.57107519,1
2.958507546,1105,0.389869629,2.612551751,10.57107519,1
2.933363042,1146,0.410265319,2.594115485,11.38785599,1
2.938359,1154,0.406113128,2.597531425,11.38785599,1
2.936466467,1141,0.389709247,2.59608961,11.38785599,1
2.941462425,1149,0.38564907,2.599503742,11.38785599,1
2.942043597,1145,0.389648596,2.596087801,11.38785599,1
2.947039555,1153,0.385587811,2.601083759,11.38785599,1
2.919983464,1077,0.370982203,2.561835577,11.25737949,1
2.944430848,1094,0.387295709,2.617260924,11.25737949,1
2.921010749,1075,0.373248416,2.562373771,11.12690298,1
2.914066304,1087,0.371881729,2.557929327,11.25737949,1
2.923198536,1108,0.369285176,2.563438927,11.25737949,1
2.920095111,1113,0.392190254,2.56146661,11.25737949,1
2.951220604,1126,0.407717687,2.60588212,11.25737949,1
2.963004584,1120,0.365712529,2.618595177,11.25737949,1
2.945191797,1100,0.390976144,2.571463788,11.25737949,1
2.926012271,1103,0.390913778,2.56537286,11.25737949,1
2.953872353,1099,0.368357413,2.573436104,11.25737949,1
2.929115695,1098,0.368357413,2.567345177,11.25737949,1
2.926414266,1086,0.378968554,2.566010924,11.25737949,1
2.939793844,1157,0.405194014,2.598292641,11.38785599,1
2.864268109,1130,0.41748828,1.977027959,6.514573265,1
1.911485824,523.9229698,0.580445401,1.828182885,6.514573265,0
3.168938126,667.3333333,0.428687497,3.051489906,6.514573265,1
3.653131614,116.4666667,0.453688222,3.653131614,10.90292493,1
1.911485824,719.8888889,0.440826559,1.828182885,11.16387794,1
1.911485824,530.6666667,0.385822508,1.828182885,6.514573265,1
1.911485824,514,0.342017379,1.828182885,6.514573265,1
1.911485824,719.8888889,0.405005673,1.828182885,11.16387794,1
3.047354026,930.6666667,0.365098471,2.821078101,6.514573265,1
2.975635926,834,0.368956218,2.793164718,6.514573265,1
3.046284074,829.6666667,0.368435886,2.803845148,6.514573265,1
3.011570847,918,0.372297806,2.757744768,6.514573265,1
3.020347853,936,0.381649389,2.778300323,6.514573265,1
2.379662462,236,0.392396773,2.35771353,6.514573265,1
2.551602419,243,0.401662895,2.514866544,6.514573265,1
2.551602419,243,0.432759639,2.514866544,6.514573265,1
2.575695389,272,0.425049632,2.532883125,6.514573265,1
2.610884114,489,0.399314376,2.561842787,6.514573265,1
2.717382224,773,0.326622438,2.717382224,6.514573265,1
2.840979623,145,0.394331113,2.840979623,6.514573265,1
1.911485824,138,0.465485239,1.828182885,11.16387794,1
1.911485824,138,0.465485239,1.828182885,11.16387794,1
2.047922178,35.11111111,0.348289293,2.047922178,6.514573265,1
2.176648321,34,0.395041491,2.176648321,6.514573265,1
2.110468474,34.11111111,0.381043778,2.110468474,6.514573265,1
1.922443783,40,0.308201982,1.922443783,6.514573265,1
2.288277116,16,0.41723369,2.288277116,6.514573265,1
2.165977734,18.22222222,0.380851047,2.165977734,6.514573265,1
2.327203798,42,0.437785526,2.327203798,6.514573265,1
2.12161045,40,0.347094582,2.12161045,6.514573265,1
2.976952869,654.6666667,0.370346719,2.872245693,6.514573265,1
2.783869998,809,0.34330954,2.783869998,6.514573265,1
2.791474451,831,0.338684081,2.791474451,6.514573265,1
1.911485824,112,0.403348534,1.828182885,11.16387794,1
1.911485824,341.7777778,0.682075559,1.828182885,11.16387794,1
1.911485824,377,0.487465087,1.828182885,11.16387794,1
