BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,BCUTm-1l,SMR_VSA3,BCUTc-1l,BCUTdv-1h,TopoPSA(NO),PEOE_VSA1,MDEC-33,SMR_VSA7,BCUTd-1l,SM1_Dzm,BCUTdv-1l,Xc-5dv,Xch-6dv,SM1_Dzpe,Xc-5d,BCUTZ-1h,Xch-7d,BCUTp-1h,PEOE_VSA10,SMR_VSA1,TopoPSA(NO),EState_VSA1,BCUTi-1l,EState_VSA2,SlogP_VSA2,EState_VSA1,BCUTpe-1h,BCUTare-1h,SM1_Dzpe,VE3_Dt,PEOE_VSA8,SM1_Dzare,MID_N,SM1_DzZ,BCUTse-1h,VR3_Dt,SM1_Dzse,SM1_Dzi,Xch-6d,MID_O,GGI6,MDEO-11,SMR_VSA5,ETA_eta_BR,SlogP_VSA3,VR1_Dt,SpDiam_A,BCUTc-1h,Xc-3d,SM1_Dzv,GGI8,VE1_Dt,EState_VSA8,GGI4,SlogP_VSA1,VE2_Dt,BCUTm-1h,BCUTv-1h,VR2_Dt,Xpc-4d,EState_VSA10,GGI7,SpMax_A,SlogP_VSA6,Xch-7dv,BCUTs-1h,VR3_DzZ,ATSC0are,MDEO-12,MID_h,SlogP_VSA5,fragCpx,LogEE_A,GGI5,ATSC0pe,ABC,ETA_eta_B,ATSC0se,VR3_Dzv,EState_VSA4,Xch-5dv,piPC4,ETA_dEpsilon_D,GATS1se,SRW09,SMR_VSA6,AATS1i,MDEC-22,VR1_DzZ,VR3_Dzpe,target
14.7004329,14.55163523,0.7403813,5.694041476,3.161351388,2.19402082,0.609493203,2.440010847,2.244014401,33.23504538,11.70505782,30.81823258,0.43744127,6.029119195,145.78,30.69366589,14.73001846,104.4567182,0.977201275,0.945422478,0.229030729,0.328000223,0.230244998,0.160685878,0.683492272,16.00557322,0.459627202,2.93796624,12.64872279,24.2270019,145.78,30.32272895,10.31121801,30.88390388,75.82784574,30.32272895,3.503058431,3.556796619,0.160685878,3.571899647,43.54990323,0.125616094,12.18829823,0.888100867,3.71575325,7.670530313,2.226764168,2.043367452,0.457560933,9.100699206,1.450748299,0.827037108,90.13251218,1.280938921,35.40074697,420.434951,4.671591305,0.497866692,3.388187666,0.946123724,0.921642731,6.977279662,39.76579725,2.802222222,15.95036581,0.136809405,32.06328019,24.44189651,8.243822569,6.899646295,19.49013895,1.028663549,2.337500456,77.7511163,0.23480366,7.010464849,7.643837561,0.120142114,0.69775676,25.30428905,66.73927834,366.13,4.830380784,1.656111111,0.12398113,38.96607381,0.936938921,0.121827835,7.646714506,26.70560187,0.170344034,5.518957788,0.412172132,0.804030847,7.125283092,13.59242839,146.7943788,23.74898622,409.3608421,7.64551861,1
14.69975533,14.63903454,0.739294228,5.694041476,4.017100872,2.19402082,0.609493204,2.440010847,2.244014401,39.77980178,11.70505782,36.35302677,0.432781497,6.032119449,184.11,30.53061911,17.07716007,104.4567182,0.977186552,0.947729216,0.229030729,0.311862792,0.230244998,0.193491463,0.634676735,16.00557468,0.448814159,2.937982241,18.2497736,33.75840204,184.11,53.95531407,10.31121803,31.40827209,74.03871103,53.95531407,3.507043044,3.560554346,0.193491463,3.740829648,23.53665322,0.159655268,14.34682297,0.892828999,3.719616363,7.940100325,2.864016762,2.614885409,0.457560933,12.81719702,1.955283447,1.252826693,116.6287094,1.702640659,40.26154471,492.5688019,4.705039915,0.517801896,5.168487378,0.930034198,1.112614953,7.391742312,31.34411425,3.157222222,21.37615721,0.12967969,32.06328088,24.44189926,8.641557928,7.635433227,24.28467613,1.591163549,2.361520341,77.7511163,0.220275189,7.011564075,7.916085477,0.155811903,1.45617057,31.18355409,87.51048994,408.16,4.940135495,1.902777778,0.159101505,43.68547036,1.358640659,0.157807977,7.920690482,26.0205864,0.170344034,5.599809884,0.426625651,0.788490586,7.125283092,0,147.8400476,22.35874784,480.880742,7.917532956,1
14.70082208,14.54939839,0.75122701,5.688992684,4.048584415,2.18890472,0.297583073,2.434859403,2.238876639,18.2497736,11.70006541,24.82268145,0.549201187,6.024052633,152.17,20.846632,11.76881544,95.81407937,0.971179864,0.943556331,0.227480356,0.44417273,0.2493793,0.164838811,1.123948007,16.0131259,0.746815063,2.954645749,10.9373243,28.21992614,152.17,45.77173689,10.31976627,49.30969018,94.60203996,45.77173689,3.537326002,3.581316205,0.164838811,3.453595937,56.45036569,0.13121978,10.47153567,0.884292093,3.768568785,7.480515774,2.263639871,2.078152547,0.600732947,10.63589305,1.393560091,1.992266037,74.75969963,1.530694726,32.45400877,377.2670399,4.923526262,0.453283338,4.86817326,0.942707298,0.836262283,6.726355242,15.61755573,2.790555556,10.63357721,0.143113941,32.06654533,24.44183873,8.026958297,8.359656192,28.21992614,1.413194444,2.462908986,84.01920837,0.339351617,7.015045902,7.45773861,0.125302736,0,23.36465871,49.92422853,439.12,4.774961184,2.3475,0.12739287,36.92873835,1.100694726,0.13014138,7.459869375,16.69035448,0.058925565,5.580201413,0.42232003,0.707778712,7.018401799,26.17902562,146.501105,27.46141199,368.7710907,7.4601899,1
14.70177809,14.54597642,0.751227007,5.688992684,4.017091222,2.18890472,0.609992472,2.434859404,2.238876639,18.2497736,11.70006541,20.43339667,0.560549715,6.023190258,105.14,20.846632,12.52126584,92.08395464,0.97723811,0.944307157,0.09749484,0.178169495,0.497148815,0.138729133,0.501939539,35.00041888,0.841321714,3.059064998,6.041840829,19.80212916,105.14,30.20952048,10.31139639,30.31886274,81.79495819,30.20952048,3.491109243,3.545776287,0.138729133,3.388913016,65.33136443,0.101118723,8.494989382,0.885657998,3.703989863,7.373737292,1.773327321,1.553486577,0.699855338,7.129717897,1.369115646,0.843432665,76.40897256,1.397701564,28.97547402,354.1285189,4.844622976,0.393930233,4.365737948,0.962023241,0.909100214,6.585271863,47.80977041,2.461666667,10.63357721,0.146339375,79.90417889,26.52389643,7.869522643,6.59768455,19.80212916,1.091128118,2.453875236,70.51645297,0.461801638,7.00936891,7.354918898,0.093999969,0,19.39411725,54.80137572,421.1,4.732274216,1.917222222,0.100140984,35.42929646,0.967701564,0.100185212,7.357368672,34.2525868,0.160987638,5.493318612,0.419571667,0.834597449,7.496097345,26.17902562,145.9297002,26.04598813,347.5267015,7.357877462,1
14.70177809,14.54597467,0.751227007,5.688992684,4.017089626,2.18890472,0.610042234,2.434859404,2.238876639,18.2497736,11.70006541,20.43339667,0.560518082,6.023189249,105.14,20.846632,11.76881544,93.67760219,0.97723811,0.941249594,0.229287631,0.178169495,0.307867433,0.132033226,0.501939539,16.00450555,0.768801423,2.936412669,6.041840829,19.80212916,105.14,30.20952048,10.31140223,23.77410633,81.79495819,30.20952048,3.491097632,3.545769463,0.132033226,3.355007664,55.47858214,0.097180607,8.493035574,0.879563961,3.703977489,7.319429201,1.626387277,1.50663459,0.600732947,7.129631471,1.313560091,0.843432665,76.40897256,1.291548414,28.97547402,343.0323166,4.84444699,0.393296858,4.077062814,0.958796824,0.814617977,6.510414487,31.87982651,2.416666667,10.63357721,0.147963966,32.06224703,24.44072462,7.796189014,6.253380175,19.80212916,1.065936791,2.453856979,72.11010052,0.325057899,7.009368553,7.300864196,0.09332796,0,17.63136081,54.80137572,412.09,4.710048835,1.806111111,0.097233906,34.61279988,0.861548414,0.096201999,7.302771524,29.77986729,0.176776695,5.455588174,0.421936662,0.850989359,7.401841579,26.17902562,146.1434833,28.21940091,336.7226706,7.302418963,1
13.30345134,17.42773807,0.536297292,5.774074043,4.112445983,1.691623661,0.271904346,2.079285315,1.84438836,6.606881965,11.79224346,9.551078169,0.476364424,7.009083494,99.6,20.00306285,3.494135594,22.74749122,0.977530982,0.943192963,0.145504955,4.205529263,0.107745855,0.141879144,2.521791092,14.00594507,0.726628634,5.540972869,18.02579555,23.05022547,99.6,44.97238173,8.138899384,10.8561274,47.71234272,44.97238173,3.997996677,4.116188805,0.141879144,2.514729487,6.196843572,0.105391619,5.973508309,0.883022502,4.020405088,5.858541486,1.757390257,1.694344729,0.3396329,7.571892558,0.842539683,0.142857143,63.26186204,1.277516259,9.16286798,140.0851924,4.99380384,0.497783472,4.180619469,0.952142816,0.308641975,4.945305563,4.983978521,2.583333333,11.42341088,0.197812223,28.08795709,38.79468057,5.603407695,8.666118945,9.901064579,0.502621882,2.557369376,17.05774782,0.164403664,8.004597043,5.87639459,0.14324341,0.970983543,19.2311431,26.99911277,76.1,4.142653967,1.722777778,0.135884724,19.37671247,1.105516259,0.144399524,5.876899025,6.196843572,0.03928371,4.835289351,0.483461533,0.875097422,7.208600338,12.34054944,149.3672818,0.965489385,142.6086061,5.88647101,0
14.70181366,14.56434945,0.775122082,5.761459398,4.03775568,1.993511567,0.290756351,2.426716636,2.11387425,18.97604287,11.78489599,19.51903521,0.494080096,6.018258328,229.44,34.61127649,2.701599969,12.65464015,0.977683818,0.951503083,0.191027996,0.046026511,0.062189872,0.190464719,0.219821982,15.01510712,0.464353055,3.664917457,18.19199116,46.62691696,229.44,35.69309333,10.45276404,12.36261918,51.54461838,35.69309333,3.516677677,3.568325209,0.190464719,2.624303389,0,0.154898976,10.12323641,0.900288941,3.736518776,6.039989758,2.910716248,2.636277818,0.259679701,17.74393731,0.627800454,5.514692785,19.57245999,1.306008038,33.59802695,155.5143461,4.788895242,0.599899158,4.938083323,0.924263246,0.422800139,5.109244857,23.5731983,1.413333333,5.733667477,0.189231291,30.98188641,24.44111707,5.759790595,4.649365739,18.58855646,0.374114229,2.436501081,12.65464015,0.081060145,7.008800028,6.020845252,0.139333399,6.563293712,34.33740854,6.9237372,82.18,4.207908497,0.9725,0.129802254,21.00887949,1.134008038,0.152033,6.032670713,0,0.028867513,5.236774354,0.647929238,1.35876378,6.842683282,12.08163785,154.6969641,1.550343874,152.5654187,6.033384294,1
14.70181365,14.5661697,0.775112897,5.761376934,4.037760382,1.99351116,0.290755924,2.42671646,2.113873902,18.97604287,11.78488211,19.51903521,0.496023071,6.018262615,255.46,40.34494397,4.114023332,6.327320075,0.977661159,0.952015867,0.191027928,0.046026511,0.060256116,0.198256554,0.219821982,15.01510756,0.482556464,3.664919325,11.86467109,46.62691696,255.46,35.69309333,10.45276389,23.82765918,51.54461838,35.69309333,3.516715427,3.568358557,0.198256554,2.680476607,0,0.163246629,11.8693666,0.901339637,3.736550397,6.126961296,3.050979241,2.861527404,0.247193875,17.74392671,0.709433107,5.514692785,19.57245999,1.412161188,33.59802695,163.5864961,4.811646835,0.599932623,5.226758457,0.919664912,0.422800139,5.211445111,23.5731983,1.764444444,11.46733495,0.18612304,30.9818866,24.44111747,5.842374862,4.934457544,18.58855646,0.405364229,2.455052437,6.327320075,0.084432376,7.00880112,6.113281849,0.143941429,6.563293712,36.08352644,6.9237372,85.19,4.24433212,1.0525,0.134558864,21.82537607,1.240161188,0.155441795,6.126141166,0,0.028867513,5.300502477,0.722938609,1.382923659,6.842683282,17.81530532,156.7931404,0.965489385,161.3639596,6.125936485,0
13.3027881,17.43069924,0.526985688,5.719695952,4.022243118,2.214756104,1.217240049,2.458126116,2.263170236,16.81428926,11.73458518,9.967957042,0.527216229,7.014089056,58.12,10.21669833,9.17259488,41.71969133,0.977862025,0.940278765,0.646981146,0.151779197,0.194710085,0.146056942,0.755279467,9.014092785,0.704058473,1.969150228,5.817862778,17.96578233,58.12,17.64692974,10.98541609,23.11054137,21.9169776,17.64692974,4.007144956,4.124525124,0.146056942,2.399103283,18.43552797,0.11238519,8.438058091,0.876805884,4.030582694,5.674605281,1.750046773,2.135242108,0.454124145,1.795066617,0.784535147,0,25.05978259,0.792868502,6.176298517,126.6840457,4.995358985,0.508766533,2.541687626,0.950148439,0.09375,4.788389624,15.28474565,1.918333333,10.21669833,0.208190853,19.00560559,20.86218045,5.508001988,4.551742229,17.96578233,0.283871882,2.552586779,30.59278835,0.24472515,8.00738785,5.735449896,0.111461917,0,15.32006281,28.76308341,170.08,4.124165085,1.215555556,0.102427734,18.62623162,0.448868502,0.109568223,5.742895674,25.10485389,0.129099445,5.309504556,0.383074336,0.596985355,7.416378479,10.21669833,151.1356585,5.346465589,134.6314134,5.735399171,0
15.58697636,14.55269713,1.005954382,5.665833462,3.342171416,2.161677602,1.257358997,2.406178642,2.210804192,27.75418915,11.67969812,19.35089763,0.455772768,5.052605063,36.33,19.68370771,13.71061314,47.48720279,0.9872569,0.938303389,0.270625608,0.14050886,0.223380927,0.098567138,0.426346367,17.00110414,0.939628086,2.208000453,0,0,36.33,0,10.93005693,0,64.6612769,0,3.183491288,3.17439135,0.098567138,3.067533276,34.92643538,0.060493499,10.79541438,0.873422024,3.493089101,6.785768161,0.911099138,1.25790884,0.517278431,0,1.182176871,0,59.04109533,0.760163567,6.544756406,245.8777141,5.076124313,0.425143247,2.079872918,0.976111078,0.478505291,5.96911951,70.78675465,1.956111111,5.316788604,0.165808875,35.45051789,22.45587267,6.829936504,5.166088149,0,0.679740646,2.597432778,42.46456948,0.30915531,3.034063236,6.865663037,0.038724414,0,12.57295173,46.45449809,340.06,4.521963429,1.615,0.048681993,28.17952993,0.330163567,0.043362153,6.868369929,60.58686262,0.139754249,6.002960712,0.347892829,0.883371395,7.563719668,44.58532704,146.7456424,25.70781759,266.3281491,6.867058041,1
15.58697634,14.5527001,1.005954163,5.665804736,3.342454597,2.161271411,1.257357753,2.40595245,2.210538309,27.75418915,11.67968184,19.35089763,0.455892379,5.052610234,36.33,19.68370771,15.51045231,46.44346904,0.9872569,0.940682649,0.270319403,0.14050886,0.21965941,0.107898821,0.426346367,17.0021279,0.984125968,2.210315455,0,0,36.33,0,10.92985036,0,64.6612769,0,3.186252331,3.174460141,0.107898821,3.108789226,39.9490687,0.065736203,10.79597823,0.87818106,3.494796133,6.851838191,1.120883311,1.389569752,0.501986479,0,1.325034014,0,59.04109533,0.866316716,6.544756406,255.572307,5.081596535,0.427334136,2.368548053,0.97731045,0.629432792,6.052409195,58.65402052,2.227222222,5.316788604,0.163578627,35.45152886,22.45703367,6.907359648,5.519221336,0,0.772640306,2.602186755,36.39820241,0.331659241,3.034063502,6.932851188,0.040666875,0,14.35320784,46.45449809,349.07,4.548697507,1.775,0.055554507,28.99602651,0.436316716,0.053911278,6.936581281,71.66047311,0.139754249,6.027675929,0.348133664,0.791988156,7.563719668,44.58532704,146.6568531,22.79968773,277.1387736,6.935492527,0
15.58918544,14.54840887,1.023539065,5.673664235,3.239874212,2.169531261,1.304262042,2.414694,2.219117025,5.516700718,11.6870012,9.883888252,0.541598482,5.033854887,28.16,10.21669833,3.14734519,35.48494516,0.9872569,0.937277822,0.270628559,0.039467233,0.042690161,0.082983468,0.136082763,17.00110278,0.299775182,2.207853833,0,0,28.16,0,10.93686049,0,36.06291388,0,3.182561782,3.148553024,0.082983468,2.323097594,28.83784378,0.043798194,6.205995798,0.871320632,3.492992694,5.513951865,0.630573152,0.807409669,0.136082763,0,0.24244898,0,33.10993927,0.34550016,0,112.786258,4.781254195,0.388050665,0.962215377,0.985307747,0.114890401,4.639656039,29.04815126,0.826666667,5.316788604,0.210893456,35.45051727,22.45586351,5.126648089,2.28243268,0,0.118055556,2.390627098,30.46231185,0.080897178,3.039207979,5.532269284,0.019562483,0,7.978337177,33.10993927,67.04,3.98527783,0.375,0.026653005,16.29196554,0.17350016,0.030865665,5.536069354,41.24721374,0,5.041810912,0.368458894,0.829198192,0,31.49581423,147.3315888,15.13982165,114.8712486,5.535007661,1
14.70083988,14.54672999,0.750389164,5.694103949,4.038051833,2.194079099,0.297873171,2.440067676,2.244071083,13.21376393,11.7051131,15.53348694,0.50717686,6.024289918,104.81,20.27034989,4.329451146,83.27464587,0.968205692,0.941633787,0.217398162,0.043655107,0.109793576,0.136748266,0.23570226,16.0132222,0.203263132,2.958430533,6.041840829,22.74373431,104.81,21.92093479,10.30972164,11.93829424,69.89872854,21.92093479,3.536216845,3.580454812,0.136748266,3.006475635,37.21599654,0.101678715,6.270558242,0.880351983,3.767524792,6.735930114,1.734619085,1.45451919,0.306186218,8.927943062,0.838367347,0.991863488,31.34614653,0.87356861,32.21029652,240.6075409,4.645802408,0.426758249,2.977770462,0.957649563,0.419753086,5.776007308,10.63357721,1.773333333,10.63357721,0.16502878,32.06659403,24.44383079,6.87450117,3.932085369,18.00687135,0.833333333,2.322901204,72.14774288,0.068182694,7.015032825,6.699796721,0.093184296,0.441136829,17.3091483,17.54772461,179.09,4.454349668,1.027777778,0.093689908,26.77760614,0.61556861,0.102175687,6.701023697,22.79072426,0,5.018934097,0.390012318,0.624391203,0,32.55904592,145.8002654,28.24726847,232.0687706,6.704215391,1
13.30411427,17.42477387,0.545964802,5.774077195,4.038428806,2.000421264,0.294118266,2.440966224,2.121996266,6.606881965,11.79224555,9.551078169,0.517196266,7.004059791,250.19,35.15070424,3.494135594,22.74749122,0.976904429,0.956871186,0.192268495,0.215935267,0.13897225,0.239102173,0.840721551,17.00110529,0.753936023,3.664460594,18.02579555,60.64760656,250.19,59.32849232,10.45931323,5.817862778,58.17400836,59.32849232,3.988689863,4.107713664,0.239102173,2.785695723,6.196843572,0.199529087,5.971867586,0.910914363,4.010055043,6.306770793,3.898958835,3.190545311,0.359561759,23.36655975,1.046621315,6.539037774,23.56377559,1.651307499,31.57701771,182.7572015,4.919640729,0.605749713,5.997201959,0.909550499,0.595639645,5.403697463,18.12898842,2.148333333,11.42341088,0.180123249,35.45051835,24.44053896,6.091906717,7.149200787,32.88003608,0.549496882,2.529241765,17.05774782,0.200971634,8.001805684,6.290774912,0.176773694,8.806323608,39.29912717,6.227901171,91.21,4.317032958,1.587222222,0.165822924,23.43420776,1.479307499,0.193552911,6.307157323,12.26321064,0.03928371,5.023057814,0.697246218,1.345175896,7.19518732,12.34054944,154.6310844,0.965489385,179.8570959,6.305778983,1
14.70230847,14.55881449,0.746155091,5.774078795,3.21620475,2.263231691,1.199009546,2.502909701,2.309295976,12.71084835,11.79224596,9.551078169,0.51431349,6.022478159,110.6,20.68358522,3.662281748,22.74749122,0.977732867,0.93848647,0.671706339,0.050421495,0.105640776,0.123679284,0.248005645,8.022765188,0.477647228,1.911535592,11.92182917,14.94991774,110.6,24.12557734,11.0443265,18.84556637,38.5789477,24.12557734,3.493695923,3.54741446,0.123679284,1.847749056,12.61766519,0.089938532,5.968207377,0.87391647,3.705799376,4.751699852,1.41476818,1.3682855,0.287863364,7.319385775,0.248117914,0.536342121,24.85665557,0.472821359,4.736862954,72.36307987,4.759307966,0.489723193,1.236369328,0.961125993,0.045099521,3.965950016,4.983978521,1.063333333,11.42341088,0.247871876,16.01075648,20.79574121,4.522692492,2.677274617,9.901064579,0.115469104,2.421556465,17.05774782,0.116631869,7.00828225,4.782732481,0.059641678,0.908560296,13.28759315,12.64872279,49.07,3.699426588,0.503888889,0.056378198,12.22766434,0.300821359,0.072034995,4.781655401,4.567099648,0.055555556,4.623746572,0.64681563,1.018686479,6.803505258,12.34054944,155.106216,1.840578633,74.64390344,4.783121049,0
13.30279083,17.43069522,0.526976003,5.666913762,4.115691165,2.166188588,1.130142381,2.412158917,2.216165706,5.687386275,11.67821687,0,0.468636727,7.014085197,38.33,4.736862954,2.525064636,28.78518601,0.911438629,0.94201665,0.270632262,0.138864914,0.03681402,0.144519996,1.188556899,17.00110253,0.324405451,2.207796644,0,22.70264528,38.33,23.43404089,10.92736094,10.71001959,12.26953859,23.43404089,4.00713528,4.124514846,0.144519996,2.028344674,10.58608481,0.105430698,2.035082623,0.880251549,4.03058296,5.015658209,1.787536766,1.76428845,0.116153904,3.795916258,0.280816327,0,11.77734933,0.78755296,10.33791376,83.7529626,5.112546618,0.550955415,2.585329779,0.959397219,0,4.22305166,10.05365156,2.044444444,5.316788604,0.234613981,35.45051716,22.45585923,4.652942367,5.071812699,17.96578233,0,2.556273309,18.19910121,0.084030981,8.007385335,5.063550429,0.094393312,0.5,12.67680454,5.563451492,55.07,3.82480665,0.861111111,0.085709912,13.93378029,0.61555296,0.104451361,5.092338737,6.066367068,0,4.889408837,0.411538987,0.694898145,0,5.316788604,149.9999495,2.249576847,87.86168042,5.068294174,1
13.302787,17.43070016,0.526962039,5.649568341,4.115728411,2.149038761,1.130039601,2.394832648,2.19890461,11.25083777,11.66089777,0,0.468409151,7.014094717,62.12,4.736862954,4.303663488,64.17755727,0.911320659,0.942529434,0.270631481,0.159698248,0.064591798,0.152311831,1.271890233,17.00110331,0.442256582,2.207884782,6.069221313,22.70264528,62.12,23.43404089,10.91021264,21.83692257,12.26953859,23.43404089,4.007163441,4.124538872,0.152311831,2.572063112,16.1495363,0.113778351,3.779876949,0.881302245,4.030617764,5.978274664,1.927799759,1.989538036,0.199487238,3.822205095,0.853877551,0,11.77734933,0.907226465,10.33791376,151.8302649,5.128500932,0.551273122,2.918663112,0.954798885,0.287226002,5.035695587,15.97408588,2.506666667,5.316788604,0.193680599,35.45051751,22.45586467,5.839625575,5.954656841,17.96578233,0.491319444,2.564250466,42.46456948,0.111808759,8.007390675,5.989760885,0.109611505,0.5,14.47162418,16.69035448,134.08,4.189956874,1.430555556,0.101627428,20.25730121,0.649226465,0.118858041,6.008699679,6.066367068,0,5.441334873,0.375303612,0.63001647,0,5.316788604,145.4827668,11.66802289,153.5842752,5.992330031,1
13.30345477,17.42773813,0.536346902,5.651375262,4.1157236,2.151036686,1.106944619,2.397034243,2.201029451,5.687386275,11.66250957,0,0.465868035,7.009082433,38.33,4.736862954,3.138033853,64.68047284,0.977791598,0.943072429,0.270321931,0.232900384,0.068889035,0.136482863,1.188556899,17.00212574,0.396574235,2.208901129,0,18.31223023,38.33,17.07600187,10.91171623,16.27347108,11.47495106,17.07600187,3.998091002,4.116213426,0.136482863,2.452105347,16.1495363,0.093127974,2.040729607,0.88255896,4.020643787,5.782353121,1.683820939,1.542246169,0.218215977,3.821556425,0.690612245,0,10.9827618,0.85591487,10.33791376,135.2174717,5.126411045,0.512674503,2.789453924,0.968468593,0.184177375,4.838654132,17.15765724,2.355555556,5.316788604,0.201610589,35.45152784,22.45697637,5.634061322,5.396044965,13.57536728,0.3125,2.563205523,48.53093655,0.100068489,8.004596085,5.794509257,0.084172275,0.5,12.73124248,11.12690298,124.07,4.114590023,1.3125,0.082822785,18.88352776,0.59791487,0.102608627,5.812825874,0,0,5.305789381,0.378639629,0.627742267,0,5.316788604,144.2823692,12.44205787,136.8712249,5.800035766,1
13.30278855,17.43069843,0.526966435,5.651365159,4.1157236,2.151089064,1.130039737,2.397050894,2.201055608,5.687386275,11.66250527,0,0.468396408,7.014091205,38.33,4.736862954,3.138033853,64.68047284,0.977791598,0.94201665,0.270631597,0.138864914,0.068889035,0.144519996,1.188556899,17.00110311,0.396574235,2.20786585,0,22.70264528,38.33,17.8705894,10.9117319,16.27347108,12.26953859,17.8705894,4.007154409,4.124531168,0.144519996,2.452105347,16.1495363,0.105430698,2.040729607,0.880251549,4.030606321,5.782353121,1.787536766,1.76428845,0.218215977,3.821556425,0.690612245,0,11.77734933,0.85591487,10.33791376,135.2174717,5.126411045,0.551134168,2.789453924,0.959397219,0.184177375,4.838654132,21.8945202,2.355555556,5.316788604,0.201610589,35.45051742,22.45586372,5.634061322,5.396044965,17.96578233,0.3125,2.563205523,48.53093655,0.100068489,8.007388363,5.796162985,0.10986615,0.5,12.73124248,11.12690298,124.07,4.114590023,1.3125,0.102796158,18.88352776,0.59791487,0.118823067,5.815875439,6.066367068,0,5.305789381,0.380411458,0.615998697,0,5.316788604,145.7156992,12.44205787,137.0977599,5.79908571,1
13.30279004,17.43069625,0.526971867,5.691424398,4.115657175,2.188040907,1.118455289,2.434701857,2.23862437,5.687386275,11.70318763,0,0.453426402,7.014085849,38.33,4.736862954,2.525064636,41.4401418,0.957252154,0.94201665,0.270631678,0.172594219,0.03681402,0.144519996,1.188556899,17.00110272,0.324405451,2.207796973,0,22.70264528,38.33,24.29141102,10.95192568,22.6942927,12.26953859,24.29141102,4.007139934,4.124519066,0.144519996,2.1839853,17.00690643,0.105430698,2.038959899,0.880251549,4.030588085,5.28256089,1.787536766,1.76428845,0.116153904,3.813521054,0.443265306,0,24.61899257,0.78755296,10.33791376,98.4367007,5.12150793,0.531305412,2.585329779,0.959397219,0.020408163,4.440815895,16.63258724,2.284444444,5.316788604,0.222040795,35.45051725,22.45586051,4.921835035,4.963032263,17.96578233,0.102430556,2.560753965,30.854057,0.0866732,8.007386064,5.335148179,0.113669096,0.5,12.71418218,18.40509474,61.07,3.919665356,1.111111111,0.107867064,15.34799386,0.61555296,0.120570807,5.353688204,6.066367068,0,4.819272993,0.398534725,0.625886505,0,5.316788604,149.1350871,4.922386639,103.7517471,5.338636577,1
14.70177809,14.54434,0.751217375,5.68642538,4.017084321,2.185355141,1.164695119,2.431125963,2.235109465,18.18764805,11.69806706,15.53348694,0.564139836,6.023196834,101.9,20.846632,12.92655399,65.22129102,0.977237867,0.93848647,0.342657852,0.267969224,0.182497758,0.123679284,0.676326119,8.023657793,0.515312533,1.99759084,5.749511833,19.80212916,101.9,12.14580722,10.94700548,29.14463737,63.74341009,12.14580722,3.491085026,3.545754746,0.123679284,3.179585621,29.75534105,0.089938532,6.255598008,0.87391647,3.703964551,6.99189133,1.41476818,1.3682855,0.308992343,7.104024995,1.244897959,0.843432665,89.94645183,1.244354555,11.21535881,278.9171479,4.882041317,0.406680944,3.838875642,0.961125993,0.736457546,6.163279779,15.53348694,2.711111111,10.63357721,0.158032815,16.01174925,20.90425582,7.151721742,6.291485347,19.80212916,1.085069444,2.441020658,48.53093655,0.300177937,7.009366524,6.997336146,0.087223446,0,13.359623,74.36021137,282.07,4.58252916,1.652777778,0.090615118,30.43910887,0.900354555,0.090830391,6.995148263,31.37067277,0,5.249652195,0.433618702,0.838898986,0,13.08951281,146.3595621,21.19901693,280.4399423,6.997558571,1
14.70177809,14.54433953,0.751217378,5.686426052,4.017084315,2.185355968,0.622077096,2.431127847,2.235110925,18.18764805,11.69806726,15.53348694,0.564320741,6.023196473,101.9,20.846632,12.48188454,59.65783953,0.977237867,0.94298715,0.230702701,0.328973458,0.387839559,0.124803498,0.676326119,16.00304942,0.552612012,2.917834936,5.749511833,19.80212916,101.9,12.14580722,10.3371865,35.68939378,80.49905533,12.14580722,3.491085472,3.545754032,0.124803498,3.177946271,45.65361616,0.087727377,6.248639531,0.88311006,3.703968728,6.997120366,1.557480389,1.194484509,0.392325677,7.101272495,1.178820862,0.843432665,74.40858685,1.244354555,4.794537184,280.3794355,4.860212881,0.40698798,3.838875642,0.965664324,0.723143424,6.153184285,15.53348694,2.443888889,10.63357721,0.157773956,32.06202161,24.43535552,7.189216295,6.339597869,19.80212916,1.035572562,2.44958069,53.42642002,0.471150781,7.009366409,6.994829952,0.084876862,0,17.43794428,49.53429501,282.09,4.583393454,1.680555556,0.088047635,30.43910887,0.900354555,0.091368235,6.994182137,30.03473673,0.204124145,5.239098007,0.436774251,0.840023391,6.580639137,24.59522003,145.5450792,15.66973052,279.7379855,6.99677425,1
