ABC,ABCGG,SpAbs_A,SpAD_A,LogEE_A,target
54.79982013,38.37445222,90.6782056,90.6782056,5.168036073,0
33.0710191,25.14335634,54.84381973,54.84381973,4.670478379,0
35.41111904,26.41187762,58.10400321,58.10400321,4.734359641,0
33.1804089,25.17107034,54.76865349,54.76865349,4.67038186,0
38.64699312,28.54922272,63.76343727,63.76343727,4.832962729,0
14.75936558,13.70278948,22.84485471,22.84485471,3.874902508,0
21.12809202,17.01471888,33.23959206,33.23959206,4.22215188,1
15.76754634,14.21547858,25.3276344,25.3276344,3.952897415,1
15.76754634,14.16349117,25.32625365,25.32625365,3.952892665,0
19.27022258,14.45575286,31.01730836,31.01730836,4.13168502,1
24.41328588,20.36383517,41.36194692,41.36194692,4.392979246,1
24.41328588,20.36383517,41.36194692,41.36194692,4.392979246,1
29.44252423,22.44446777,47.48045618,47.48045618,4.56034268,1
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
31.45445477,23.70423767,51.67959768,51.67959768,4.62952188,1
30.92568748,23.61120573,49.93507354,49.93507354,4.609147941,1
32.16156155,24.05274579,52.73551643,52.73551643,4.651525456,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
33.535335,24.63344212,55.12901605,55.12901605,4.689143171,1
32.41778924,24.93051046,52.30811171,52.30811171,4.657898707,1
31.86960108,24.387075,50.53329802,50.53329802,4.63584348,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
34.2828819,24.94919592,56.05583557,56.05583557,4.709793502,1
33.3454242,25.06756878,53.00787283,53.00787283,4.678914942,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.14963101,22.78275672,48.96430911,48.96430911,4.583903906,1
30.74734799,23.26034601,50.65414611,50.65414611,4.60702096,1
31.45445477,23.67063624,51.62272266,51.62272266,4.629521851,1
32.16156155,24.04382997,53.1632379,53.1632379,4.651525456,1
31.63279426,23.95095034,51.41869562,51.41869562,4.631599367,1
32.86866834,24.39232128,54.2192493,54.2192493,4.67305528,1
32.38034115,24.32445278,52.30697667,52.30697667,4.653464037,1
30.74734799,23.26034601,50.65414611,50.65414611,4.60702096,1
31.45445477,23.67063624,51.62272266,51.62272266,4.629521851,1
31.45445477,23.67063624,51.62272266,51.62272266,4.629521851,1
31.45445477,23.67063624,51.62272266,51.62272266,4.629521851,1
34.24244178,24.97244618,56.61264175,56.61264175,4.709886322,1
33.12489602,25.27118549,53.79173336,53.79173336,4.679293206,1
32.57670786,24.72747703,52.01691732,52.01691732,4.657709902,1
32.38034115,24.32445278,52.30697667,52.30697667,4.653464037,1
34.98998868,25.28792083,57.53962,57.53962,4.730116972,1
34.05253098,25.40770801,54.4915064,54.4915064,4.699869129,1
32.38034115,24.32445278,52.30697667,52.30697667,4.653464037,1
31.45445477,23.67063624,51.62272266,51.62272266,4.629521851,1
28.73541745,22.08617135,46.43902477,46.43902477,4.536212899,1
29.33313443,22.56200384,48.12883503,48.12883503,4.560445566,1
30.04024121,22.97121384,49.09742733,49.09742733,4.584006692,1
30.74734799,23.34384407,50.6379299,50.6379299,4.607023233,1
30.2185807,23.25086144,48.89338204,48.89338204,4.586180847,1
31.45445477,23.69218409,51.69394977,51.69394977,4.62952188,1
30.96612759,23.62383353,49.78168538,49.78168538,4.609049944,1
29.33313443,22.56200384,48.12883503,48.12883503,4.560445566,1
30.04024121,22.97121384,49.09742733,49.09742733,4.584006692,1
30.04024121,22.97121384,49.09742733,49.09742733,4.584006692,1
30.04024121,22.97121384,49.09742733,49.09742733,4.584006692,1
32.82822822,24.27331333,54.08732938,54.08732938,4.66796061,1
31.71068246,24.56879253,51.26641954,51.26641954,4.636036459,1
31.1624943,24.02582948,49.49160273,49.49160273,4.613488208,1
30.96612759,23.62383353,49.78168538,49.78168538,4.609049944,1
32.63831742,24.70624977,51.96619659,51.96619659,4.657512262,1
30.96612759,23.62383353,49.78168538,49.78168538,4.609049944,1
29.44252423,22.44446777,47.48045618,47.48045618,4.56034268,1
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
31.45445477,23.70423767,51.67959768,51.67959768,4.62952188,1
30.92568748,23.61120573,49.93507354,49.93507354,4.609147941,1
32.16156155,24.05274579,52.73551643,52.73551643,4.651525456,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
33.535335,24.63344212,55.12901605,55.12901605,4.689143171,1
32.41778924,24.93051046,52.30811171,52.30811171,4.657898707,1
31.86960108,24.387075,50.53329802,50.53329802,4.63584348,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
33.3454242,25.06756878,53.00787283,53.00787283,4.678914942,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
32.27095135,23.66695489,52.38550455,52.38550455,4.646121874,1
32.86866834,24.14482215,54.0753046,54.0753046,4.667859505,1
33.57577512,24.55490947,55.04390276,55.04390276,4.689046252,1
34.2828819,24.92754118,56.58440082,56.58440082,4.709791421,1
33.7541146,24.83582621,54.83985043,54.83985043,4.691003832,1
34.98998868,25.2751882,57.64042365,57.64042365,4.730114933,1
34.5016615,25.20873809,55.72816238,55.72816238,4.711620376,1
32.86866834,24.14482215,54.0753046,54.0753046,4.667859505,1
33.57577512,24.55490947,55.04390276,55.04390276,4.689046252,1
33.57577512,24.55490947,55.04390276,55.04390276,4.689046252,1
33.57577512,24.55490947,55.04390276,55.04390276,4.689046252,1
36.36376213,25.85349176,60.03379834,60.03379834,4.764938388,1
35.24621637,26.15609733,57.21288778,57.21288778,4.736007906,1
34.69802821,25.61269307,55.43807062,55.43807062,4.71562684,1
34.5016615,25.20873809,55.72816238,55.72816238,4.711620376,1
37.11130902,26.16774391,60.96080277,60.96080277,4.784095712,1
36.17385133,26.29087335,57.91266673,57.91266673,4.755460308,1
34.5016615,25.20873809,55.72816238,55.72816238,4.711620376,1
33.57577512,24.55490947,55.04390276,55.04390276,4.689046252,1
36.43271181,26.36021955,59.22712044,59.22712044,4.766846364,1
37.03042879,26.83931877,60.91696714,60.91696714,4.78613563,1
37.73753557,27.24972358,61.8855336,61.8855336,4.804981132,1
37.91587506,27.5319213,61.68151085,61.68151085,4.806724608,1
38.66342195,27.90440376,62.56978696,62.56978696,4.825108832,1
37.73753557,27.24972358,61.8855336,61.8855336,4.804981132,1
32.89717791,24.71923675,53.30913661,53.30913661,4.670060459,1
33.49489489,25.1986213,54.99897474,54.99897474,4.69128932,1
34.20200167,25.60994791,55.96754649,55.96754649,4.711990478,1
34.38034115,25.89114482,55.76351801,55.76351801,4.713903697,1
35.61621523,26.33208088,58.56407427,58.56407427,4.752146051,1
35.12788805,26.26506267,56.6518011,56.6518011,4.734058162,1
33.49489489,25.1986213,54.99897474,54.99897474,4.69128932,1
34.20200167,25.60994791,55.96754649,55.96754649,4.711990478,1
34.20200167,25.60994791,55.96754649,55.96754649,4.711990478,1
34.20200167,25.60994791,55.96754649,55.96754649,4.711990478,1
36.98998868,26.91071257,60.95746705,60.95746705,4.786223477,1
35.87244292,27.21394244,58.13655475,58.13655475,4.757910984,1
35.32425476,26.66945067,56.36173691,56.36173691,4.737975904,1
35.12788805,26.26506267,56.6518011,56.6518011,4.734058162,1
35.12788805,26.26506267,56.6518011,56.6518011,4.734058162,1
34.20200167,25.60994791,55.96754649,55.96754649,4.711990478,1
30.81629768,23.03485219,49.89703565,49.89703565,4.601476439,1
31.41401466,23.51195735,51.58677877,51.58677877,4.624195356,1
32.12112144,23.92178649,52.55540876,52.55540876,4.646317313,1
32.29946092,24.20210059,52.35131673,52.35131673,4.648360264,1
33.535335,24.64261227,55.15192118,55.15192118,4.689140989,1
33.04700782,24.5751634,53.23967723,53.23967723,4.669865396,1
31.41401466,23.51195735,51.58677877,51.58677877,4.624195356,1
32.12112144,23.92178649,52.55540876,52.55540876,4.646317313,1
32.12112144,23.92178649,52.55540876,52.55540876,4.646317313,1
32.12112144,23.92178649,52.55540876,52.55540876,4.646317313,1
34.90910845,25.22233624,57.54526834,57.54526834,4.725394842,1
33.79156269,25.52147648,54.72435296,54.72435296,4.69527968,1
33.24337453,24.97818766,52.94953349,52.94953349,4.674042334,1
34.71919765,25.65759807,55.4241445,55.4241445,4.715532564,1
33.04700782,24.5751634,53.23967723,53.23967723,4.669865396,1
32.12112144,23.92178649,52.55540876,52.55540876,4.646317313,1
29.44252423,22.44446777,47.48045618,47.48045618,4.56034268,1
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.92568748,23.61120573,49.93507354,49.93507354,4.609147941,1
32.16156155,24.05274579,52.73551643,52.73551643,4.651525456,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
33.535335,24.63344212,55.12901605,55.12901605,4.689143171,1
32.41778924,24.93051046,52.30811171,52.30811171,4.657898707,1
31.86960108,24.387075,50.53329802,50.53329802,4.63584348,1
34.2828819,24.94919592,56.05583557,56.05583557,4.709793502,1
33.3454242,25.06756878,53.00787283,53.00787283,4.678914942,1
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,1
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,1
30.04024121,22.97121384,49.09742733,49.09742733,4.584006692,1
20.29774132,16.45980461,32.58876847,32.58876847,4.189797588,1
18.88352776,15.58559435,30.15212649,30.15212649,4.114590023,1
18.88352776,15.58559435,30.15212649,30.15212649,4.114590023,1
19.70002434,16.08428467,30.95554097,30.95554097,4.154498614,1
20.29774132,16.68315737,32.57486047,32.57486047,4.189801038,1
20.25730121,16.90651013,32.59717532,32.59717532,4.189956874,1
15.34799386,13.63856271,24.20763551,24.20763551,3.919665356,1
13.93378029,12.57825992,21.69439411,21.69439411,3.82480665,1
16.05510064,14.09770253,25.29656176,25.29656176,3.963916289,1
15.34799386,13.63856271,24.20763551,24.20763551,3.919665356,1
17.40770464,14.79381368,27.65254304,27.65254304,4.037601892,1
18.88352776,15.58559435,30.15212649,30.15212649,4.114590023,1
13.93378029,12.57825992,21.69439411,21.69439411,3.82480665,1
16.98098702,14.79598697,26.0072691,26.0072691,4.009980174,1
14.64088707,13.13881066,22.71200285,22.71200285,3.873365123,1
15.34799386,13.63856271,24.20763551,24.20763551,3.919665356,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
21.79475869,18.37513828,34.49438603,34.49438603,4.257159691,1
21.79475869,18.37513828,34.49438603,34.49438603,4.257159691,1
37.48291056,29.49598006,61.99767526,61.99767526,4.791453281,1
41.92206815,33.43920027,68.04221183,68.04221183,4.902281335,1
37.48291056,29.49598006,61.99767526,61.99767526,4.791453281,0
36.02825688,28.96034178,59.49741455,59.49741455,4.752966643,0
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,1
35.18325073,28.00226586,58.7942665,58.7942665,4.729138218,1
19.20577118,16.66982631,30.00919716,30.00919716,4.163328495,1
19.20577118,16.66982631,30.00919716,30.00919716,4.163328495,1
23.7968665,19.77623041,34.93498742,34.93498742,4.332043763,1
29.9998011,22.37488464,49.15962947,49.15962947,4.576134348,0
38.78400827,30.12931902,42.2780712,42.2780712,4.321616793,1
13.68231801,11.91759481,22.26961714,22.26961714,3.805988318,0
38.32667327,28.43041322,61.78359449,61.78359449,4.809899696,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
25.90699032,20.12266498,41.45993321,41.45993321,4.430756348,0
16.78654388,16.3522028,26.651233,26.651233,4.017149205,1
31.14621566,24.13238809,50.40900113,50.40900113,4.605576974,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,1
29.09478806,23.72391633,46.7161263,46.7161263,4.539063799,1
30.24978191,24.69192315,49.51374049,49.51374049,4.579855282,1
28.83556835,23.84180832,46.80586574,46.80586574,4.531974924,1
29.87084453,24.80450915,47.88579976,47.88579976,4.565457606,1
29.09478806,24.08038334,46.69533259,46.69533259,4.5390663,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
27.4617949,22.79620098,45.05919971,45.05919971,4.486842363,1
29.29115477,24.48123722,46.4180436,46.4180436,4.54382553,1
25.34047456,22.02102289,41.11387529,41.11387529,4.405016966,1
28.76661866,23.74137901,47.23066107,47.23066107,4.529522143,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,0
30.99732881,25.03676633,50.57174544,50.57174544,4.60283063,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
26.86407792,22.56785906,43.34875708,43.34875708,4.460737153,1
29.36433565,24.11023762,48.9148966,48.9148966,4.553915486,1
26.04758134,21.92891281,42.62987514,42.62987514,4.431508883,1
27.95012208,23.2428708,46.48559926,46.48559926,4.502266042,1
27.95012208,23.2428708,46.48559926,46.48559926,4.502266042,1
26.04758134,21.92891281,42.62987514,42.62987514,4.431508883,1
31.96241186,25.7425964,51.13378875,51.13378875,4.62959033,1
29.20417786,23.80631241,47.0670836,47.0670836,4.546357087,1
32.99732881,26.64810737,53.8851253,53.8851253,4.667152132,1
30.07144243,24.0034653,50.28210589,50.28210589,4.576785033,1
29.47372544,23.63584418,48.59794608,48.59794608,4.552949849,1
31.70443559,24.92751418,51.93901112,51.93901112,4.624620235,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
28.34724117,23.40798661,45.82302031,45.82302031,4.514516301,1
28.76661866,23.74137901,47.23066107,47.23066107,4.529522143,1
30.24978191,24.72198339,49.67872817,49.67872817,4.579817173,1
28.76661866,23.74137901,47.23066107,47.23066107,4.529522143,1
29.54267513,24.57911032,47.96787225,47.96787225,4.556170506,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
28.76661866,23.74137901,47.23066107,47.23066107,4.529522143,1
29.54267513,24.48431754,48.44761691,48.44761691,4.556163163,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
29.09478806,23.72391633,46.7161263,46.7161263,4.539063799,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
29.09478806,23.72391633,46.7161263,46.7161263,4.539063799,1
22.6725056,18.68301847,37.56126596,37.56126596,4.306389891,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
17.81816842,15.71697191,28.36697555,28.36697555,4.077220823,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
30.98539826,25.35356349,50.18330943,50.18330943,4.607643561,1
30.38768128,24.95426439,48.78382463,48.78382463,4.584538184,1
12.6663125,10.40941176,20.20487148,20.20487148,3.724097294,1
25.00067499,18.86989093,40.16565702,40.16565702,4.393930245,1
25.00067499,18.86989093,40.16565702,40.16565702,4.393930245,1
25.77673146,19.67085894,40.93754995,40.93754995,4.424387111,1
21.82537607,18.48709789,31.84864737,31.84864737,4.244272759,0
38.10330325,31.71095292,62.25089288,62.25089288,4.824718624,0
20.85084508,16.31862061,35.43557813,35.43557813,4.227704307,0
22.30549876,17.02962839,37.9399411,37.9399411,4.291944386,0
26.18175466,22.19810426,37.80413424,37.80413424,4.429192714,1
25.77673146,19.77773945,40.99287406,40.99287406,4.424381616,1
25.77673146,19.77773945,40.99287406,40.99287406,4.424381616,1
25.77673146,19.67085894,40.93754995,40.93754995,4.424387111,1
25.77673146,19.57856964,41.43967077,41.43967077,4.424381651,1
25.80059255,19.4828209,42.65339317,42.65339317,4.42136984,1
24.24847962,18.05284177,40.46881195,40.46881195,4.35932406,1
31.28206607,25.9322458,49.44700092,49.44700092,4.61203394,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
37.40078689,28.36757189,59.71872026,59.71872026,4.787056294,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,1
36.87201959,28.11367862,58.98967696,58.98967696,4.772901875,1
36.87201959,28.11367862,58.98967696,58.98967696,4.772901875,1
35.42929646,27.31594982,56.72031736,56.72031736,4.732274216,1
37.40078689,28.36757189,59.71872026,59.71872026,4.787056294,1
37.40078689,28.36757189,59.71872026,59.71872026,4.787056294,1
37.40078689,28.36757189,59.71872026,59.71872026,4.787056294,1
33.04700782,24.5751634,53.23967723,53.23967723,4.669865396,1
10.49298073,10.50652155,15.98527343,15.98527343,3.535876804,0
11.30471191,11.46231643,17.00019525,17.00019525,3.613160236,0
16.80264753,15.02822262,27.50939353,27.50939353,4.012034546,0
20.5538769,14.70123695,31.97196605,31.97196605,4.193423968,1
38.32667327,28.64746978,61.76054183,61.76054183,4.809901603,1
19.93688924,15.20061174,33.79041131,33.79041131,4.175620328,0
23.40584838,20.2562108,33.8493953,33.8493953,4.31702671,1
19.64492877,15.60662706,31.51078673,31.51078673,4.146739491,1
18.59162537,15.00812827,30.02250484,30.02250484,4.104485657,0
20.00583893,16.31176392,32.51452411,32.51452411,4.180418125,0
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,0
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,1
31.07726597,24.68082869,50.00757843,50.00757843,4.606486739,1
35.90605233,27.96206481,55.89100751,55.89100751,4.741901328,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,1
37.441227,27.53527935,61.01372803,61.01372803,4.788273359,1
36.91245971,27.7745789,59.19946782,59.19946782,4.772812876,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,1
36.77580378,28.94669675,60.57615032,60.57615032,4.772348642,1
38.85668401,31.11758429,64.3081918,64.3081918,4.830462941,1
37.55186025,30.57743892,61.55772934,61.55772934,4.793983698,1
38.74729421,30.41671183,63.98728154,63.98728154,4.835305188,1
40.23045746,31.9377234,66.30240441,66.30240441,4.872596772,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,1
39.07546361,30.94285533,63.88038094,63.88038094,4.832108329,1
39.07546361,30.94509542,63.87980961,63.87980961,4.832108329,1
37.37352076,29.83524618,62.13094925,62.13094925,4.791536379,1
36.77580378,29.45552725,60.5729018,60.5729018,4.77235159,1
39.45440099,31.4105791,65.7095143,65.7095143,4.848573968,1
40.55862686,31.93977192,66.09083554,66.09083554,4.869514438,1
40.16150777,31.55160436,66.56228469,66.56228469,4.860920349,1
38.74729421,30.46039949,64.11626139,64.11626139,4.835304788,1
39.45440099,31.04805408,64.32602823,64.32602823,4.845670107,1
37.37352076,29.83524618,62.13094925,62.13094925,4.791536379,1
39.56379079,31.65507874,65.4684951,65.4684951,4.848498663,1
40.48967717,32.40652411,66.18338491,66.18338491,4.867777473,1
36.77580378,28.94669675,60.57615032,60.57615032,4.772348642,1
40.16150777,31.55160436,66.56228469,66.56228469,4.860920349,1
39.00651392,30.78285928,63.88718092,63.88718092,4.83030369,1
40.75922475,32.21565057,67.95170121,67.95170121,4.878494546,1
38.96607381,30.75618286,64.27585713,64.27585713,4.830380784,1
43.68547036,34.89919832,70.09102893,70.09102893,4.940135495,1
36.92873835,28.45111464,59.0994169,59.0994169,4.774961184,1
35.42929646,27.31594982,56.72031736,56.72031736,4.732274216,1
34.61279988,26.84907508,55.73499532,55.73499532,4.710048835,1
19.37671247,17.60927674,28.95393262,28.95393262,4.142653967,0
21.00887949,17.99343477,30.83103828,30.83103828,4.207908497,1
21.82537607,18.68649742,31.58802896,31.58802896,4.24433212,0
18.62623162,15.37227297,29.71266192,29.71266192,4.124165085,0
28.17952993,21.68522788,47.45763566,47.45763566,4.521963429,1
28.99602651,22.25239167,48.27941852,48.27941852,4.548697507,0
16.29196554,12.87803213,28.08391845,28.08391845,3.98527783,1
26.77760614,21.17370461,44.49391316,44.49391316,4.454349668,1
23.43420776,20.17020156,33.63328241,33.63328241,4.317032958,1
12.22766434,11.09434241,19.90647845,19.90647845,3.699426588,0
13.93378029,12.57825992,21.69439411,21.69439411,3.82480665,1
20.25730121,16.90651013,32.59717532,32.59717532,4.189956874,1
18.88352776,15.58559435,30.15212649,30.15212649,4.114590023,1
18.88352776,15.58559435,30.15212649,30.15212649,4.114590023,1
15.34799386,13.63856271,24.20763551,24.20763551,3.919665356,1
30.43910887,23.77373298,48.91625209,48.91625209,4.58252916,1
30.43910887,24.43734453,48.99766317,48.99766317,4.583393454,1
37.86794463,27.30442988,62.47104081,62.47104081,4.804889268,0
29.38266325,22.98671318,47.43153452,47.43153452,4.562886027,0
30.04024121,22.92133574,49.17051667,49.17051667,4.584004397,0
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,0
32.86866834,24.14482215,54.0753046,54.0753046,4.667859505,0
33.57577512,24.55490947,55.04390276,55.04390276,4.689046252,0
29.33313443,22.58304237,47.53518483,47.53518483,4.560447885,0
30.92568748,23.61120573,49.93507354,49.93507354,4.609147941,0
31.67323437,23.98455177,50.82317494,50.82317494,4.631503547,0
30.74734799,23.33121628,50.13895292,50.13895292,4.607023203,0
33.535335,24.63344212,55.12901605,55.12901605,4.689143171,0
18.199514,15.63102399,28.48060232,28.48060232,4.07910413,1
16.23959488,13.70202741,27.33542564,27.33542564,3.983571429,1
17.12504115,14.40824396,28.09871765,28.09871765,4.028941945,1
18.06895475,15.19647052,28.69650384,28.69650384,4.076141688,1
15.6418779,13.1976832,25.68279663,25.68279663,3.940009342,1
17.65380844,14.54116844,29.84650937,29.84650937,4.065051455,1
18.36091522,14.91966331,30.91848416,30.91848416,4.103428048,1
18.42986491,15.37327818,30.74876755,30.74876755,4.107106876,1
19.73468867,15.54388602,33.29330698,33.29330698,4.167638381,1
16.23959488,13.70202741,27.33542564,27.33542564,3.983571429,1
30.79971865,23.66662843,52.24368193,52.24368193,4.596780047,0
28.19007112,22.47575024,47.02019978,47.02019978,4.508698717,0
27.97129153,22.26445181,47.39926258,47.39926258,4.506460379,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,1
31.45445477,23.55900863,51.6750581,51.6750581,4.621892787,0
19.36345065,17.97527159,30.12377914,30.12377914,4.142003353,1
18.21108531,14.71697089,30.88901357,30.88901357,4.11358991,1
21.74661921,16.45266139,36.83155924,36.83155924,4.276797037,1
21.74661921,16.45266139,36.83155924,36.83155924,4.276797037,1
21.03951243,16.10709189,35.44950054,35.44950054,4.244631725,1
20.33240565,16.22205296,33.93554617,33.93554617,4.212606743,1
20.33240565,16.22205296,33.93554617,33.93554617,4.212606743,1
22.52267568,17.18824384,37.71414893,37.71414893,4.310968399,1
22.5631158,17.05150872,37.54831371,37.54831371,4.310833383,1
22.5631158,16.91477361,37.69685551,37.69685551,4.310830367,1
22.52267568,17.18824384,37.71414893,37.71414893,4.310968399,1
22.52267568,17.18824384,37.71414893,37.71414893,4.310968399,1
22.5631158,16.91477361,37.69685551,37.69685551,4.310830367,1
23.86793956,17.56895862,40.319799,40.319799,4.370353238,1
23.16083278,17.25694038,39.26954954,39.26954954,4.341097184,1
23.16083278,17.25694038,39.26954954,39.26954954,4.341097184,1
24.04627904,17.8444592,40.02979764,40.02979764,4.373044526,1
21.03951243,16.10709189,35.44950054,35.44950054,4.244631725,1
21.8155689,16.85186743,36.45045295,36.45045295,4.279900659,1
23.22978246,17.92857621,38.89704104,38.89704104,4.344010925,1
22.63206548,17.38565937,37.26048349,37.26048349,4.313833428,1
16.79687175,13.83319799,28.36634912,28.36634912,4.036123863,1
16.23959488,13.76493897,27.29018387,27.29018387,3.983575728,1
34.61279988,26.84907508,55.73499532,55.73499532,4.710048835,1
32.54819829,24.90611408,52.2448613,52.2448613,4.656935668,1
30.71883842,23.19320302,50.90936738,50.90936738,4.606196909,1
32.54819829,24.44723629,52.27141504,52.27141504,4.656926534,1
31.95048131,24.58148183,50.55719416,50.55719416,4.634956665,1
32.54819829,24.44723629,52.27141504,52.27141504,4.656926534,1
32.54819829,24.44723629,52.27141504,52.27141504,4.656926534,0
13.0725203,11.86709539,20.72038647,20.72038647,3.765006008,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,1
15.30338063,14.44725399,25.45429074,25.45429074,3.925289341,1
39.80983652,29.87025395,64.19232565,64.19232565,4.848130976,1
30.94061005,25.39537734,51.68115443,51.68115443,4.605100283,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
21.29873215,17.19185961,35.29732886,35.29732886,4.241518641,1
26.68603881,20.67868162,42.66625669,42.66625669,4.455516584,1
26.68603881,20.67868162,42.66625669,42.66625669,4.455516584,1
26.61708913,20.60314689,43.49527771,43.49527771,4.459347761,0
25.76015243,20.0007043,41.95692569,41.95692569,4.426256088,0
21.44856206,17.89831427,35.19514308,35.19514308,4.252352533,0
29.65236531,23.49322387,47.21818273,47.21818273,4.560905893,1
22.11522873,17.65497845,36.10383797,36.10383797,4.276752761,1
22.11522873,17.65497845,36.10383797,36.10383797,4.276752761,1
17.80363836,15.44581302,29.34305902,29.34305902,4.071740978,1
22.04627904,17.59534639,36.93356726,36.93356726,4.281332132,0
19.10846212,16.38283847,31.93625361,31.93625361,4.146755405,1
22.85084508,18.46845524,37.39232126,37.39232126,4.311106313,1
20.52267568,16.55216744,34.32956625,34.32956625,4.20479795,1
28.82132173,22.52611833,45.34606987,45.34606987,4.546310254,1
19.1971919,16.39639173,29.87023228,29.87023228,4.12733699,1
13.5324881,12.16653898,22.53111915,22.53111915,3.806522735,0
18.37284577,15.01997026,31.09901694,31.09901694,4.101100107,1
16.91819209,14.24552152,27.92846496,27.92846496,4.038859703,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
24.54441339,20.25822026,36.31468791,36.31468791,4.377709266,0
17.43538807,14.3310493,27.43000149,27.43000149,4.053973283,1
16.72828129,14.06469729,26.87015782,26.87015782,3.998730082,1
17.43538807,14.45803406,27.95349095,27.95349095,4.03968498,1
19.55670842,15.45481137,31.28851177,31.28851177,4.144610311,1
16.199514,13.91309598,25.11686276,25.11686276,3.960100582,1
16.79723098,14.44824848,26.78767782,26.78767782,4.002814372,1
38.25896703,30.46082912,62.88792879,62.88792879,4.812016002,1
26.32461924,19.19167718,44.02951139,44.02951139,4.45285271,1
18.84960163,15.56755413,29.93877599,29.93877599,4.109156078,1
20.2638152,15.8010119,32.81468876,32.81468876,4.180099869,1
24.42557566,17.99121198,39.5758573,39.5758573,4.368980191,1
26.31654509,19.39420204,40.82751039,40.82751039,4.432620753,1
15.69424856,13.06906843,26.34686878,26.34686878,3.946110189,0
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
29.09478806,23.72391633,46.7161263,46.7161263,4.539063799,1
29.36433565,24.11023762,48.9148966,48.9148966,4.553915486,1
