BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,BCUTm-1l,SMR_VSA3,BCUTc-1l,BCUTdv-1h,TopoPSA(NO),PEOE_VSA1,MDEC-33,SMR_VSA7,BCUTd-1l,SM1_Dzm,BCUTdv-1l,Xc-5dv,Xch-6dv,SM1_Dzpe,Xc-5d,BCUTZ-1h,Xch-7d,BCUTp-1h,PEOE_VSA10,SMR_VSA1,TopoPSA(NO),EState_VSA1,BCUTi-1l,EState_VSA2,SlogP_VSA2,EState_VSA1,BCUTpe-1h,BCUTare-1h,SM1_Dzpe,VE3_Dt,target
13.30278621,17.43069982,0.526958103,5.651280208,4.115727814,2.150940219,1.130039733,2.396890622,2.200892784,12.79718382,11.6624596,0,0.369313103,7.014095666,47.56,9.473725908,3.941835724,58.61410578,0.977756857,0.942913627,0.270630244,0.138864914,0.064591798,0.157026871,1.188556899,17.00110332,0.442256582,2.207874928,5.749511833,27.43950823,47.56,17.8705894,10.9116582,21.83692257,19.37933613,17.8705894,4.007165718,4.124540913,0.157026871,2.572381191,1
13.30278621,17.43069982,0.526958111,5.651179434,4.115728186,2.150762856,1.130039601,2.396699726,2.200698902,18.36063531,11.66240549,0,0.371156563,7.014095679,47.56,9.473725908,4.303663488,58.61410578,0.977756854,0.942913627,0.270630246,0.15587526,0.064591798,0.157026871,1.271890233,17.00110332,0.442256582,2.207875106,5.749511833,27.43950823,47.56,17.8705894,10.91157082,21.83692257,19.37933613,17.8705894,4.007165728,4.124540919,0.157026871,2.572063112,1
13.30279011,17.43069643,0.52697214,5.691443748,4.115657066,2.188056135,1.118393092,2.434718706,2.238640937,5.687386275,11.70320715,0,0.453402224,7.014085504,38.33,4.736862954,2.525064636,28.78518601,0.977757751,0.944395909,0.268549349,0.172594219,0.03681402,0.153851679,1.188556899,17.00212433,0.324405451,2.208489899,0,22.70264528,38.33,24.29141102,10.95194422,28.57429615,18.14954203,24.29141102,4.007141572,4.124519355,0.153851679,2.1839853,1
13.30279081,17.43069519,0.526975134,5.691428829,4.115651681,2.188043483,1.119022201,2.434704752,2.238627231,5.687386275,11.7031925,0,0.453371452,7.014084171,38.33,4.736862954,2.525064636,28.78518601,0.977758388,0.94201665,0.270631028,0.172594219,0.03681402,0.144519996,1.188556899,17.00110253,0.324405451,2.207779697,0,22.70264528,38.33,24.29141102,10.95193026,16.27347108,12.26953859,24.29141102,4.007133801,4.124513801,0.144519996,2.028344674,1
13.3027881,17.43069713,0.526965938,5.663661722,4.115715435,2.162968794,1.130038822,2.408911972,2.212914621,5.687386275,11.67498477,0,0.468308271,7.014090255,47.56,9.473725908,2.525064636,28.78518601,0.977757513,0.942913627,0.27063067,0.138864914,0.03681402,0.157026871,1.188556899,17.00110284,0.324405451,2.207813206,6.606881965,27.43950823,47.56,17.8705894,10.92410425,22.88035304,25.98621809,17.8705894,4.007149184,4.124526869,0.157026871,2.25585883,1
13.30279003,17.43069623,0.526971611,5.691440973,4.115657066,2.188054858,1.118405318,2.434716828,2.238639182,5.687386275,11.70320435,0,0.453398516,7.014085524,38.33,4.736862954,2.525064636,28.78518601,0.977757751,0.94201665,0.270630585,0.172594219,0.03681402,0.144519996,1.188556899,17.00110272,0.324405451,2.207792779,0,22.70264528,38.33,17.8705894,10.95194189,29.11511433,12.26953859,17.8705894,4.007139474,4.124518715,0.144519996,2.1839853,1
13.3027893,17.43069735,0.526969578,5.685199762,4.118019747,2.183161206,1.122984623,2.429471317,2.233440972,5.687386275,11.69671553,0,0.459468527,7.014088699,38.33,4.736862954,3.87917614,64.68047284,0.977792199,0.94201665,0.270631768,0.193718939,0.068889035,0.144519996,1.196721149,17.00110291,0.369193575,2.207831996,0,22.70264528,38.33,17.8705894,10.94569916,21.83692257,12.26953859,17.8705894,4.007147537,4.124525373,0.144519996,2.325065784,1
13.30278853,17.4306984,0.526965632,5.691117679,4.115665886,2.187914955,1.118428062,2.4345518,2.238477738,5.687386275,11.70278985,0,0.453424032,7.014089912,38.33,4.736862954,3.138033853,64.68047284,0.977791498,0.94201665,0.27063132,0.172594219,0.068889035,0.144519996,1.188556899,17.0011031,0.396574235,2.207841751,0,22.70264528,38.33,24.29141102,10.95160489,22.6942927,12.26953859,24.29141102,4.007152819,4.124530053,0.144519996,2.452105347,1
13.30279082,17.4306952,0.526975622,5.690495946,4.115667453,2.18719794,1.127794582,2.433815316,2.237744552,5.687386275,11.70226299,0,0.458598194,7.014084548,38.33,4.736862954,2.525064636,41.4401418,0.957485131,0.94201665,0.270632124,0.15146214,0.03681402,0.144519996,1.188556899,17.00110253,0.324405451,2.207785452,0,22.70264528,38.33,17.8705894,10.95101494,16.27347108,12.26953859,17.8705894,4.007134478,4.124514285,0.144519996,2.028344674,1
13.30278849,17.43069795,0.526967784,5.663541739,4.115717937,2.16282588,1.130038722,2.408718255,2.212751799,12.23214268,11.67491472,4.899909731,0.468220559,7.014089128,41.57,4.736862954,2.525064636,28.78518601,0.977719565,0.942529434,0.270629317,0.138864914,0.03681402,0.152311831,1.188556899,17.00110292,0.324405451,2.207819977,0,22.70264528,41.57,17.8705894,10.92413569,22.81822749,37.80954869,17.8705894,4.007148765,4.12452655,0.152311831,2.324876928,1
13.30279043,17.43069573,0.526973568,5.691313327,4.115655891,2.187941743,1.119108366,2.434597772,2.238520999,5.687386275,11.70307609,0,0.453895306,7.014085173,38.33,4.736862954,2.525064636,41.4401418,0.957256034,0.94201665,0.270631895,0.172594219,0.03681402,0.144519996,1.188556899,17.00110262,0.324405451,2.207790658,0,22.70264528,38.33,24.29141102,10.95181586,16.27347108,12.26953859,24.29141102,4.007137105,4.124516612,0.144519996,2.108309636,1
13.30278844,17.43069659,0.526966841,5.663633232,4.115713995,2.162922566,1.130038847,2.408862509,2.212864517,5.687386275,11.67496888,0,0.46837509,7.014087924,58.56,9.843390349,2.525064636,28.78518601,0.977757894,0.942913627,0.270631996,0.138864914,0.03681402,0.157026871,1.188556899,17.00110274,0.324405451,2.207808164,6.606881965,27.80917268,58.56,30.04092286,10.92407928,10.71001959,23.98294795,30.04092286,4.007145648,4.124523866,0.157026871,2.1839853,1
13.30278968,17.43069681,0.526970909,5.662075094,4.115718534,2.161542736,1.130033349,2.4075018,2.211508615,5.687386275,11.67331447,0,0.468061263,7.014087801,38.33,4.736862954,3.138033853,28.78518601,0.977792532,0.94201665,0.270631733,0.138864914,0.072898412,0.144519996,1.188556899,17.00110282,0.453187546,2.207824282,0,22.70264528,38.33,17.8705894,10.92249079,22.19137713,12.26953859,17.8705894,4.0071443,4.124522595,0.144519996,2.255423386,1
13.30278968,17.43069681,0.526970909,5.662075094,4.115718534,2.161542736,1.130033349,2.4075018,2.211508615,5.687386275,11.67331447,0,0.468061263,7.014087801,38.33,4.736862954,3.138033853,28.78518601,0.977792532,0.94201665,0.270631733,0.138864914,0.072898412,0.144519996,1.188556899,17.00110282,0.453187546,2.207824282,0,22.70264528,38.33,17.8705894,10.92249079,22.19137713,12.26953859,17.8705894,4.0071443,4.124522595,0.144519996,2.255423386,1
13.30278478,17.43070254,0.526974104,5.692151984,4.022248606,2.187555711,1.217249206,2.43355444,2.237705165,18.17742921,11.7045793,14.11817782,0.420229026,7.014097396,72.84,13.87106225,6.410500163,75.18374386,0.911312673,0.943555002,0.270630014,0.114436549,0.09959372,0.167895501,0.694309508,17.00110352,0.457613036,2.207864871,17.13736782,17.9081081,72.84,23.04852874,10.95325951,22.88035304,14.11817782,23.04852874,4.007170885,4.124545788,0.167895501,2.683293899,1
13.30278405,17.43070321,0.526973021,5.692152,4.022248606,2.187555742,1.217249391,2.433554467,2.237705194,18.17742921,11.70457932,19.33156291,0.420229274,7.014098427,85.73,9.303962602,6.410500163,69.11737679,0.911312673,0.944067786,0.27063007,0.105234496,0.086767469,0.175687335,0.694309508,17.00110353,0.457613036,2.207858105,23.4646879,17.9081081,85.73,23.04852874,10.95325953,22.88035304,19.33156291,23.04852874,4.007173224,4.124547839,0.175687335,2.683293899,1
14.70046315,14.55168809,0.740399476,5.693792179,3.160936098,2.193763336,0.609493207,2.439748299,2.243754035,39.71767622,11.7048157,30.81823258,0.437457234,6.029114417,125.55,25.5871385,12.60756164,116.6087584,0.977201289,0.944525501,0.229030729,0.290732423,0.230244998,0.148179003,0.565641142,16.00557273,0.448814159,2.937961637,12.64872279,19.12047451,125.55,24.21876256,10.31121803,24.46308225,58.07259556,24.21876256,3.502906094,3.556643903,0.148179003,3.512602677,1
14.70036763,14.55171013,0.740356087,5.694039705,4.018087825,2.194017515,0.609493205,2.440007209,2.244010733,39.71767622,11.70505691,30.81823258,0.437430381,6.029749744,144.01,35.0608644,18.59204311,104.4567182,0.977201268,0.946319455,0.229030729,0.364806497,0.317875569,0.173192753,0.757279461,16.00557394,0.888458124,2.937974838,24.85665557,28.59420041,144.01,42.21380649,10.31121803,24.46308225,76.06763948,42.21380649,3.503555539,3.557280457,0.173192753,3.660923289,1
14.70046315,14.55168787,0.740399485,5.694044219,3.160924949,2.194025954,0.609493206,2.440016494,2.244020098,27.63399456,11.70505923,30.81823258,0.43743295,6.029113556,125.55,25.5871385,12.60756164,104.4567182,0.977201289,0.944525501,0.229030729,0.290732423,0.230244998,0.148179003,0.565641142,16.00557273,0.448814159,2.937960973,12.64872279,19.12047451,125.55,12.1350809,10.31121803,36.54676391,58.07259556,12.1350809,3.502903322,3.556641997,0.148179003,3.512602677,0
14.70046322,14.55169225,0.740399921,5.693742631,3.161938064,2.1937112,0.609493207,2.439694785,2.243701049,39.71767622,11.70476821,30.81823258,0.437444516,6.02911148,125.55,25.5871385,14.35002926,104.4567182,0.977201281,0.944525501,0.229030729,0.33239909,0.230244998,0.148179003,0.648974475,16.00557229,0.448814159,2.93795455,12.64872279,19.12047451,125.55,24.21876256,10.31121803,24.46308225,58.07259556,24.21876256,3.50289122,3.556631492,0.148179003,3.449247702,0
14.70043293,14.55169544,0.740382081,5.694041476,3.161476704,2.19402082,0.609493206,2.440010847,2.244014401,39.77980178,11.70505782,30.81823258,0.437442874,6.029118159,145.78,30.69366589,15.29179707,104.4567182,0.977201277,0.945422478,0.229030729,0.328000223,0.230244998,0.160685878,0.683492272,16.005573,0.448814159,2.937962943,12.64872279,24.2270019,145.78,30.32272895,10.31121803,30.88390388,69.28308934,30.32272895,3.503051342,3.556790606,0.160685878,3.542412381,1
14.70046326,14.55167538,0.740401762,5.694044219,3.160081483,2.194025954,0.610029532,2.440016494,2.244020098,28.13691014,11.70505923,30.81823258,0.437436629,6.02910941,125.55,25.5871385,10.20852188,104.9596337,0.977201318,0.944525501,0.228280899,0.13261854,0.193249475,0.148179003,0.398974475,16.00557165,0.275431916,2.937867904,12.64872279,19.12047451,125.55,12.1350809,10.31133172,36.54676391,58.07259556,12.1350809,3.502880717,3.556623433,0.148179003,3.416717103,1
14.70255037,14.56340705,0.75179653,5.748044207,4.028920089,2.247128658,1.100982287,2.492836061,2.296881142,17.71211295,11.75960969,4.899909731,0.51492034,6.021995129,90.35,15.7401046,6.640974366,0,0.911335999,0.936692516,0.666326983,0.21456407,0.780187292,0.098665534,0.511291551,8.022113351,1.862942394,1.936751858,6.041840829,9.901064579,90.35,11.64289164,11.0087815,23.40585186,39.64019015,11.64289164,3.489115614,3.543884551,0.098665534,2.388013554,1
14.70255037,14.56340705,0.75179653,5.748044207,4.028920089,2.247128658,1.100982287,2.492836061,2.296881142,17.71211295,11.75960969,4.899909731,0.51492034,6.021995129,90.35,15.7401046,6.640974366,0,0.911335999,0.936692516,0.666326983,0.21456407,0.780187292,0.098665534,0.511291551,8.022113351,1.862942394,1.936751858,6.041840829,9.901064579,90.35,11.64289164,11.0087815,23.40585186,39.64019015,11.64289164,3.489115614,3.543884551,0.098665534,2.388013554,1
14.70125906,14.56547733,0.748553747,5.758920432,4.037769796,2.000420877,0.294118901,2.440964566,2.12199543,12.93420204,11.78362872,19.51903521,0.518574092,6.024946695,267.87,39.76501832,5.512749535,16.68112415,0.976906509,0.954194013,0.192269811,0.062856681,0.104855592,0.227985344,0.275377538,15.01519738,0.700236987,3.664460007,12.25405919,55.88752707,267.87,48.15216813,10.4593128,23.71909918,58.59647228,48.15216813,3.520731315,3.572277999,0.227985344,2.786199959,1
14.70107504,14.56178978,0.751895597,5.67582616,4.043965916,2.170645512,0.298919191,2.419990654,2.222509274,11.44023988,11.6868916,19.25715155,0.484994154,6.022536235,93.95,4.567099648,11.09695825,113.1378259,0.971398205,0.940352617,0.227255345,0.27986208,0.16280368,0.119526351,0.793900369,16.01312439,0.849430375,2.954606567,11.34110522,13.21233417,93.95,15.93047088,10.31975761,10.45893497,28.8600334,15.93047088,3.5371322,3.581091005,0.119526351,3.140985004,0
0,0,0,0,0,0,0,0,0,18.2497736,0,25.41737519,1,0,192.63,20.846632,11.76881544,101.3775309,0,0.933360211,0.011929761,0.178169495,0.2493793,0.050276279,0.501939539,0,0.782044642,0,6.041840829,37.32542589,192.63,46.14744631,0,24.77993749,104.3022334,46.14744631,0,0,0.050276279,0,1
14.70175398,14.55884004,0.746113405,5.77445022,3.209022512,2.263613686,0.622307279,2.503391045,2.309740643,6.606881965,11.79246924,9.551078169,0.514535995,6.023607843,93.45,15.16017895,2.838120009,22.74749122,0.972675282,0.94073681,0.230835801,0.03512485,0.152704628,0.124241391,0.164266427,16.00200254,0.374279703,2.916258784,17.48176232,14.63792753,93.45,11.91764457,10.338099,23.76792284,38.36051924,11.91764457,3.494464084,3.548237752,0.124241391,2.023687245,0
14.70177575,14.54966821,0.750855743,5.674015065,4.017095458,2.171445114,1.164695049,2.416110868,2.220617533,30.12517039,11.68707948,25.83425406,0.545060653,6.02569103,166.75,26.79056068,16.33731979,77.98741724,0.972375658,0.940921798,0.342784353,0.243627572,0.204853174,0.159561664,0.73330202,8.02617871,0.593305944,2.011493703,11.73576882,24.28467613,166.75,47.86893411,10.93727229,24.18770496,81.4770615,47.86893411,3.494828858,3.549235144,0.159561664,3.515699459,1
14.70815958,14.56429576,0.788104317,5.75452851,3.271750183,2.245639992,1.224192764,2.484048927,2.290956632,12.3691609,11.76611316,19.51903521,0.496050657,5.068033946,89.85,15.40729452,3.92513639,24.80668036,0.987868271,0.936821107,0.671677806,0.072709794,0.149136099,0.101742329,0.275377538,8.006066814,0.706441346,1.944013085,11.84402079,5.106527395,89.85,0,11.01550838,18.56662884,31.23244457,0,3.45365532,3.512150204,0.101742329,1.941406495,0
14.70107499,14.56178308,0.751822563,5.675826193,4.04395773,2.170649111,0.298920862,2.419991586,2.222511529,11.44023988,11.68689163,19.25715155,0.484996172,6.022496576,93.95,4.567099648,9.877349143,77.24253909,0.970712036,0.940352617,0.227255073,0.262851734,0.130728665,0.119526351,0.676049239,16.01312379,0.790504809,2.9545963,11.34110522,13.21233417,93.95,15.93047088,10.3197596,4.895483476,28.8600334,15.93047088,3.537100513,3.58106523,0.119526351,2.932917994,0
14.70063236,14.55676197,0.741512226,5.784715398,3.209894784,2.282892138,1.13292626,2.528041301,2.332307978,12.02187243,11.79693987,10.63357721,0.565266304,6.023208221,148.53,26.58029947,13.71061314,0,0.97146612,0.938999254,0.341908109,0.200105618,0.15906476,0.131471119,0.447758072,8.029188681,0.41767758,1.912308476,0,19.80212916,148.53,29.9509246,11.04646933,30.2473028,46.23674242,29.9509246,3.501278592,3.555228469,0.131471119,2.389857622,1
14.70177809,14.54434075,0.751217377,5.686426052,4.017085099,2.185355968,0.626639575,2.431127847,2.235110925,18.18764805,11.69806726,15.53348694,0.564142197,6.023197312,101.9,20.846632,12.48188454,59.65783953,0.977237867,0.94073681,0.231253523,0.267969224,0.182497758,0.124241391,0.676326119,16.00200527,0.515312533,2.91647158,5.749511833,19.80212916,101.9,12.14580722,10.33766531,29.14463737,69.4962637,12.14580722,3.491091032,3.545759159,0.124241391,3.216703075,1
13.30411718,17.42477386,0.545845951,5.694099183,4.048487506,2.188635319,0.297586914,2.440071075,2.242552772,30.25505462,11.70511413,9.622004595,0.435456032,7.004063284,105.17,19.89704191,5.782513055,65.97797595,0.971340926,0.943341461,0.227482048,0.303271035,0.093873484,0.158832122,0.739859598,16.01312448,0.256094349,2.95462529,11.92118723,32.18300252,105.17,34.07955928,10.31976249,36.42769034,68.47583079,34.07955928,3.988685564,4.107731019,0.158832122,3.006618193,1
14.69996278,14.54319851,0.740377748,5.694099183,4.048492084,2.184409654,0.29758559,2.439191505,2.23968311,40.30032125,11.70511413,9.622004595,0.435455375,6.028936881,105.17,19.89704191,7.353328255,64.13965467,0.971305171,0.946776498,0.227478595,0.410413892,0.090151967,0.160126673,0.906526265,17.00214467,0.301197803,2.954631019,6.103966388,27.79258747,105.17,28.26233844,10.31976229,46.47295697,68.47583079,28.26233844,3.53731556,3.581339632,0.160126673,3.049497536,1
14.69995513,14.54388925,0.740322779,5.694099141,4.048491547,2.187937617,0.297585883,2.440070907,2.24165017,30.25505462,11.70511409,9.622004595,0.435450579,6.029513029,134.27,25.21383051,6.654755193,60.16075511,0.970621997,0.943427741,0.227481245,0.303271035,0.093873484,0.161762016,0.739859598,16.01312483,0.231686581,2.954630275,6.103966388,32.58712465,134.27,28.26233844,10.31976128,42.33487007,74.38301052,28.26233844,3.537449385,3.581521494,0.161762016,3.131555039,1
14.69996276,14.54839003,0.740374529,5.694099129,4.048496291,2.194079599,0.297321538,2.440071131,2.244074228,35.93064633,11.70511407,14.60598312,0.43545239,6.02894414,118.06,19.89704191,7.353328255,72.42396575,0.971377202,0.944781104,0.227032155,0.470640958,0.266971942,0.149817248,0.823192931,16.01383801,0.472137471,2.961274735,10.31314557,27.79258747,118.06,28.26233844,10.3004617,29.32056442,73.45980931,28.26233844,3.537328079,3.581360472,0.149817248,3.168357215,1
14.66199052,14.58887588,0.687630747,5.694099174,4.048494549,2.18240176,0.29758607,2.432838268,2.234797545,30.25505462,11.70511412,19.93533111,0.43545505,6.04423627,144.09,19.89704191,7.353328255,54.09438804,0.971378663,0.943940524,0.227481989,0.319937702,0.113722193,0.169553851,0.823192931,16.01312473,0.427303737,2.954628664,17.13736782,32.42162641,144.09,28.26233844,10.31976226,36.42769034,78.7891573,28.26233844,3.540507175,3.592404595,0.169553851,3.088844474,1
13.30411585,17.42477492,0.545833606,5.69409914,4.048496193,2.187059659,0.297585464,2.439431349,2.240591547,35.9424409,11.70511409,9.622004595,0.435448493,7.00406932,134.27,25.21383051,8.675713007,59.91160888,0.970616825,0.944751221,0.227481257,0.319019555,0.090151967,0.179130832,0.857710728,16.01312499,0.281268944,2.954631453,11.92118723,36.9775397,134.27,46.0907054,10.31976129,42.6179922,74.38301052,46.0907054,3.988695878,4.107739205,0.179130832,3.170934775,1
14.69995513,14.54388934,0.740322823,5.694099141,4.04849356,2.187840037,0.297585573,2.440070521,2.241569546,30.25505462,11.70511409,9.622004595,0.435450632,6.029513036,134.27,25.21383051,7.02657365,60.16075511,0.970621893,0.943427741,0.22748127,0.303271035,0.093873484,0.161762016,0.739859598,16.01312483,0.231686581,2.95463043,6.103966388,32.58712465,134.27,28.26233844,10.31976137,42.33487007,74.38301052,28.26233844,3.537450258,3.581522059,0.161762016,3.131465194,1
14.69996278,14.54319708,0.740378253,5.694099184,4.048487506,2.187017022,0.297586425,2.440071034,2.241653892,30.25505462,11.70511413,9.622004595,0.435456807,6.028935399,105.17,19.89704191,5.782513055,65.18338842,0.971340926,0.944397239,0.227480277,0.303271035,0.093873484,0.15079499,0.739859598,17.00110521,0.256094349,2.954627445,6.103966388,27.79258747,105.17,28.26233844,10.31976234,30.00686872,68.47583079,28.26233844,3.537298335,3.58133177,0.15079499,3.006618193,1
14.69996028,14.54319888,0.740362671,5.694099157,4.048488558,2.188449294,0.297586446,2.440071031,2.242318844,37.36485216,11.7051141,9.622004595,0.369187992,6.029121744,114.4,24.63390486,5.782513055,60.16075511,0.97133295,0.942914957,0.227481369,0.303271035,0.093873484,0.153970181,0.739859598,16.01312457,0.231686581,2.954627041,11.85347822,32.52945042,114.4,28.26233844,10.31976183,30.00686872,75.58562833,28.26233844,3.537379205,3.581435611,0.153970181,3.049429057,1
14.69989327,14.54355927,0.740302435,5.694099171,4.049039931,2.180736207,0.297451568,2.439046595,2.237178038,35.1505381,11.70511412,9.622004595,0.435449284,6.029580225,165.33,19.89704191,6.023884464,60.16075511,0.967501179,0.946575057,0.226482686,0.433516771,0.093873484,0.174830998,1.1728723,16.01440288,0.214427682,2.9571563,6.103966388,36.21038446,165.33,44.38959598,10.3191553,41.8260894,76.89362777,44.38959598,3.541043268,3.584893389,0.174830998,3.13200741,1
14.69995481,14.54319694,0.740340865,5.694099201,4.048484281,2.194080054,0.297588138,2.440071198,2.244074305,31.62273414,11.70511414,9.622004595,0.363317934,6.029232191,118.31,24.31419284,5.031161979,54.48797989,0.971381069,0.942914957,0.227482241,0.303271035,0.114208228,0.153970181,0.739859598,16.01312422,0.317098583,2.954619202,17.26261286,32.20973841,118.31,28.26233844,10.31977188,30.00686872,68.47583079,28.26233844,3.537525615,3.581589338,0.153970181,2.917975238,1
14.69996278,14.54319846,0.740376825,5.694099166,4.048490386,2.187017088,0.297585303,2.440071021,2.241653959,30.25505462,11.70511411,9.622004595,0.43545483,6.028937613,105.17,19.89704191,5.782513055,65.18338842,0.971451228,0.944397239,0.227480931,0.303271035,0.195935556,0.15079499,0.739859598,17.00110541,0.315019914,2.954631182,6.103966388,27.79258747,105.17,28.26233844,10.31976142,23.46211232,68.47583079,28.26233844,3.537310282,3.581342222,0.15079499,3.090157604,1
13.30312053,17.42586471,0.543575938,5.694099181,4.048492084,2.187811546,0.297586459,2.440070585,2.241539595,30.25505462,11.70511413,9.622004595,0.435453957,7.005358298,105.17,19.89704191,7.353328255,65.72882972,0.971305171,0.944664941,0.22748206,0.315175797,0.090151967,0.176200938,0.906526265,16.01312464,0.301197803,2.954626431,6.103966388,36.57341757,105.17,50.89622999,10.31976247,32.03512245,68.47583079,50.89622999,3.990802104,4.109637314,0.176200938,3.049497536,0
14.69995512,14.54389139,0.740321508,5.694099124,4.04849444,2.187937637,0.297584762,2.440070894,2.241650228,30.25505462,11.70511407,9.622004595,0.435448633,6.029515961,134.27,25.21383051,6.654755193,60.16075511,0.970636016,0.943427741,0.227481904,0.303271035,0.195935556,0.161762016,0.739859598,16.01312506,0.290612146,2.954634023,6.103966388,32.58712465,134.27,28.26233844,10.31976036,35.91404845,74.38301052,28.26233844,3.537462276,3.581533007,0.161762016,3.208633271,1
13.30411718,17.42477386,0.54584603,5.694099155,4.04848772,2.18863045,0.297587373,2.440071023,2.242549581,30.25505462,11.70511411,9.622004595,0.4354564,7.004063444,105.17,19.89704191,5.782513055,78.13001616,0.970626448,0.943341461,0.227482559,0.303271035,0.093873484,0.158832122,0.739859598,16.01312448,0.256094349,2.954625741,11.92118723,32.18300252,105.17,34.07955928,10.31976259,30.5097843,68.47583079,34.07955928,3.988685749,4.107731156,0.158832122,3.006618193,1
14.69996278,14.54319708,0.740378258,5.694099184,4.048489469,2.186866399,0.297586191,2.440070818,2.241575009,30.25505462,11.70511413,9.622004595,0.43545685,6.028935403,105.17,19.89704191,6.023884464,65.18338842,0.971340143,0.944397239,0.227480345,0.303271035,0.093873484,0.15079499,0.739859598,17.00110521,0.256094349,2.954627828,6.103966388,27.79258747,105.17,28.26233844,10.31976253,30.00686872,68.47583079,28.26233844,3.537299134,3.581332019,0.15079499,3.006538623,1
14.69996027,14.54320026,0.740361286,5.694099139,4.048491442,2.188449286,0.297585323,2.440071017,2.24231888,37.36485216,11.70511408,9.622004595,0.369186613,6.029124226,114.4,24.63390486,5.782513055,60.16075511,0.971441691,0.942914957,0.227482029,0.303271035,0.195935556,0.153970181,0.739859598,16.01312481,0.290612146,2.954630776,11.85347822,32.52945042,114.4,28.26233844,10.31976092,23.46211232,75.58562833,28.26233844,3.537391653,3.581446644,0.153970181,3.130702293,1
14.69996277,14.54837876,0.740377754,5.694099185,4.048485273,2.194079956,0.297587631,2.440071169,2.244074256,25.35957115,11.70511413,14.60598312,0.435457112,6.028936739,118.06,19.89704191,5.031161979,60.42170811,0.971380335,0.942530764,0.227482133,0.303271035,0.090940906,0.149255141,0.739859598,16.01312432,0.182125385,2.954621854,10.99944986,27.79258747,118.06,28.26233844,10.31977163,30.00686872,73.45980931,28.26233844,3.537296826,3.581336505,0.149255141,2.962388628,1
14.69996278,14.54319703,0.740377335,5.694099167,4.048488147,2.189398195,0.297585903,2.440071089,2.243513489,30.25505462,11.70511411,9.622004595,0.43545638,6.028936174,105.17,19.89704191,5.031161979,66.22712218,0.971498164,0.94201798,0.227482726,0.303271035,0.200232793,0.141463306,0.739859598,16.01312454,0.24105095,2.954627999,6.103966388,27.79258747,105.17,28.26233844,10.31976166,23.46211232,68.47583079,28.26233844,3.537294072,3.581334631,0.141463306,3.048372139,1
14.69996276,14.54838029,0.740376327,5.694099167,4.048488147,2.194079942,0.297586505,2.440071155,2.244074241,25.35957115,11.70511411,14.60598312,0.435455134,6.028938956,118.06,19.89704191,5.031161979,60.42170811,0.971498164,0.942530764,0.227482798,0.303271035,0.193002978,0.149255141,0.739859598,16.01312456,0.24105095,2.954625573,10.99944986,27.79258747,118.06,28.26233844,10.31977071,23.46211232,73.45980931,28.26233844,3.537308744,3.581346974,0.149255141,3.048372139,1
14.69995899,14.54674579,0.7403734,5.694099174,4.048358226,2.194080098,0.299080378,2.440071175,2.244074301,25.35957115,11.70511412,13.92722059,0.435457098,6.028936538,108.41,19.89704191,4.078387038,35.89528683,0.971381262,0.942530764,0.227711839,0.328554893,0.145152647,0.149255141,0.739859598,16.0132347,0.182125385,2.952072734,6.103966388,27.79258747,108.41,28.44837646,10.32844018,25.11138525,85.87055959,28.44837646,3.538362465,3.582138317,0.149255141,2.962388628,1
13.30277451,17.43071138,0.526279976,5.694099136,4.048572606,2.188452456,0.297584837,2.440071014,2.242323364,30.25505462,11.70511408,9.622004595,0.435433469,7.014155051,114.4,24.63390486,5.782513055,60.16075511,0.971318821,0.946885399,0.227482523,0.303271035,0.195935556,0.206076629,0.739859598,16.01312532,0.290612146,2.954633633,11.85347822,45.70069557,114.4,46.47817552,10.31976073,36.93060592,74.83818965,46.47817552,4.007463465,4.124773212,0.206076629,3.2463294,1
14.69995549,14.54389032,0.740363519,5.694099097,4.048491928,2.187937579,0.297585887,2.440070853,2.241650162,23.64817266,11.70511404,9.622004595,0.435697257,6.029318181,134.27,25.21383051,6.414304818,72.31279532,0.970599927,0.943427741,0.227480589,0.303271035,0.059852793,0.161762016,0.739859598,16.01312494,0.172761015,2.95463216,6.606881965,32.58712465,134.27,28.26233844,10.31976076,49.44466761,75.38884167,28.26233844,3.53745237,3.581523128,0.161762016,3.172111822,1
14.69995512,14.54492129,0.740320793,5.693080159,4.048502145,2.183141049,0.297583488,2.434916415,2.236306479,30.25505462,11.70461587,9.622004595,0.435444238,6.029532725,125.48,24.79695164,8.52053051,59.65783953,0.970656383,0.943427741,0.227481647,0.384719983,0.284714612,0.161762016,0.999539299,16.0131253,0.636624123,2.954638133,6.103966388,32.58712465,125.48,28.26233844,10.31975969,35.91404845,80.92776692,28.26233844,3.537479971,3.581548672,0.161762016,3.282698352,1
14.69996027,14.54320094,0.740360535,5.694099123,4.048492456,2.188449171,0.29758486,2.440071001,2.242318814,37.36485216,11.70511407,9.622004595,0.369185814,6.029125242,114.4,24.63390486,5.782513055,60.16075511,0.971440827,0.942914957,0.22748187,0.303271035,0.195935556,0.153970181,0.739859598,16.01312493,0.303855364,2.954632535,11.85347822,32.52945042,114.4,28.26233844,10.31976043,23.46211232,75.58562833,28.26233844,3.537397393,3.581451773,0.153970181,3.169622237,1
